side,script,round
for,"John, it was very personal. I uttered a phrase in one of my high school classes and was asked to leave. I got kicked out of class, so that censorship incident is what inspired my interest in speech. Yes. It's the great Suzanne Nossel. Yeah. We were worried that the two sides of this debate were talking past each other, which I know we're not going to do tonight.",nan
against,"Well, to quote the Pirates of the Caribbean, the Bill of Rights is more like guidelines. You have rights, but they mean a lot less than most people think. Michael Roth. I am. I'm very interested in how people carry around their memories, how they work within traditions, sometimes how they deal with past traumas. And I'm extremely interested, as a teacher, to understand -- when I have students in front of me, how they bring not just that morning's breakfast with them; they also are bringing their past, their memories.",nan
for,"Okay, great. So, any debate has to begin with a definition of terms. So, the Oxford Dictionary defines ""safe spaces"" as quote, ""A place or environment in which a person or category of people can feel confident that they will not be exposed to discrimination, criticism, harassment, or any other emotional or physical harm."" Key to that definition is freedom from emotional harm. If we're only talking about physical harm, I don't think there would be much room for debate. No one thinks campuses should be places where assaults, hazards, or other physical harms can occur. Relatedly, I don't think anybody could argue against safe spaces categorically. If I lie on a hammock, reading, or romp in the backyard with my pet, I'm not going to be exposed to discrimination, criticism, harassment, or other emotional harm. Nothing wrong with those kinds of safe spaces. Likewise, at a Shabat dinner on a college campus, an Iftar celebration, or a meeting of Bernie supporters, freedom from emotional harm might be virtually assured. Freedom of association mandates that those groups -- Black House, Hillel House -- are perfectly permissible on campus. Clubs, teams, and religious associations are a vital and vibrant part of university life. The key is that students enter into those settings voluntarily, and the bonds that unite them and the span for disagreement are things that the students navigate themselves. And I really don't think there's much disagreement about those kinds of places. The use of the term ""safe spaces"" that has provoked controversy, and what we're really here to discuss tonight, has two elements. One is where it obtains. Is it to large swaths of a university -- a whole dining hall, a residential college, a classroom, or even, as some have argued, a campus as a whole? Places where students have no choice but to be. The second contentious element is the idea that administrators or institutions should be charged with policing or governing what speech is permissible and what is out of bounds. Now, to go back to the definition, if that policing were limited to harassment or discrimination, there'd also be no room for argument. Federal and state civil rights laws and precedents require that both public and private colleges protect students from unlawful harassment and discrimination, and those are legally-defined terms. So, if it were simply a matter of enforcing those second -- settled legal requirements, we wouldn't need the concept of safe space. It's those other elements of the definition -- exposure to criticism or any other emotional harm -- those distinguish enforcement of a safe space from simply upholding legal protections. And that's really the crux of the matter tonight. For a university administration to assume the obligation to protect students from criticism or other emotional harm would be dangerous, I argue, for six reasons. And I'll go through them quickly. First of all, focusing on enforcing safe spaces is a dangerous distraction from the university's core role. Kids come to college to gain skills, exposure, connections, and networks. If colleges concentrate on enforcing safe spaces, that's going to detract from their responsibility to afford students the opportunity to deal with difficult ideas and uncomfortable situations and build the confidence they need that they can survive. The goal of the university should be to make students feel secure and supported enough so that they can tolerate some emotional and psychological discomfort, not to eliminate such discomforts entirely. Second, enforcing safe spaces can exacerbate dangerous divisions in our society. Our society is deeply polarized. By sealing off large parts of the campus to guard against certain ideas and viewpoints we're going to make that problem worse. We foreclose the possibility of engagement and bridging of differences. Third, defining safety is vague and inherently subjective running the risk of viewpoint-based discrimination. A space that's safe for supporters of the Israeli government could feel very unsafe for supporters of Palestinian activism or vice versa. A space that's safe for religious Muslims may feel unsafe to critics of Islam. For universities to adjudicate such spaces runs the risk of first amendment violations for public universities and a betrayal of purpose for private schools like Yale. Fourth, declaring safe spaces can leave students dangerously exposed once they graduate. If students believe they need and should expect intellectual and emotional safety on campus they may be frighteningly ill prepared for the world they encounter thereafter. Fifth, the conflation of speech and violence is dangerous. Use of the terms safe and unsafe inevitably blurs into questions of physical safety. Some argue safe spaces claiming that speech in itself can constitute an act of violence, but if we accept that, if I say something that you have -- that offends you, you might be justified in punching me in the nose. That escalates confrontations unnecessarily and dangerously. And finally, the emphasis on safe spaces is triggering a heavy-handed backlash from state legislatures and the Department of Justice that could endanger inclusivity on campuses. Seventeen U.S. states have introduced legislation to police speech on campus and the Department of Justice has intervened in a series of cases. If you don't believe that the government intervention of free speech is the answer you should vote against -- or for the proposition that safe spaces are dangerous. Thank you so much.",nan
against,"Thank you all for being here. I am going to try and convince you that safe spaces are not new. They're not unusual. They are not really about college campuses and they are not a sign of weakness. My basis point is that all of us are used to safe spaces. They are places to regroup, to gather with people we like, to gather with people we trust, and think together. We call them home. We call them churches. We call them clubhouses. I call them beer night. But it's a standard part of human nature. Free speech is important. I believe in free speech. I've made a career out of writing about free speech. But nobody believes that everyone should be exposed to unlimited free speech everywhere and anywhere and once one accepts that idea one accepts the idea of safe spaces, which is why you should vote against this motion. Most obviously, all of us are going to go home, in my case tomorrow. I'm going to hang out with friends and family. That's a safe space. I expect it to be a safe space. Everyone, my opponents in this debate, feel the same way about their homes. That's a normal part of life. Now think about students at a residential campus. Sure, part of the reason they're there is to learn, to debate, to be exposed to new ideas, to learn how to refute ideas they disagree with, but that campus is their home and indeed it is their home in a more full way than even my home. I don't spend 24/7 at home. I leave for my job. They are on campus 24/7. If we all expect to be able to go to a place and feel safe, why shouldn't they? They are after all young people. They have the same rights as we do. Furthermore, when we talk about safe spaces are not limited to home. We often meet with people outside of home. We go to places where we know we'll be comfortable. The idea that college students, the only safe space they're entitled to is their tiny little dorm room, I have seen dorm rooms. You can't have much of a safe space there. It's more like a safe crouch. That's just not plausible. You need spaces on campus. You need spaces in your home area. And I have no trouble with the idea that college administrators can accommodate that by designated parts of campus, not all of campus, I am not -- I think that's going far too far, but parts of campus, rooms, buildings, as safe spaces because that just gives students the same things that all of us assume we have. So, what about free speech? The first amendment protects free speech, but the first amendment, as Suzanne said, also protects freedom of association and that is what I am talking about. What I'm talking about when I talk about gathering together with like-minded people, people you trust, people you agree with is in fact freedom of association. It is within these intimate associations that we develop our ideas. We develop our strategies for how to communicate our ideas. We decide what we believe in. We decide what we don't believe in. Speech does not come out of a vacuum, and human beings are not autonomous entities. We are social animals. And we develop our ideas together in these safe spaces, called associations. And that is why, sometimes, associational privacy trumps freedom of speech. Think of it this way. I want to gather together a group of people to discuss ways to defend immigrants' rights. I might do that in my house, but I might do that at a seminar room at my law school, because that might be the best place to do it. Are anti-immigrant activists allowed to walk in and express their views? No. Those places -- even if it is a part of a college campus that I work at -- is a safe space. I work at a public campus. It is governed by the First Amendment, but it doesn't matter. I still am entitled to use that safe space for my own purposes. And I think part of what's going on is, the safe spaces debate has become conflated with the debate over controversial speakers on campus, usually conservative speakers, triggering protests. Those are separate questions. I do not think -- sometimes people have said that the entire campus should be a safe space, and therefore it's the same issue. That goes too far. And they're driven by completely different concerns. I think that the safe spaces debate is a debate driven by a desire to be left alone, which I think is perfectly reasonable. The controversial speakers debate is driven by anger about -- anger over ideas that students believe -- sometimes legitimately, sometimes not -- to be out of bounds. I think we really need to separate those two questions, because the controversial speaker stuff is complicated. I will say this, though, about the controversial speakers. Speakers have a right to speak, including controversial ones. They're entitled to come onto campus. Let me be very clear about that. Students have a right to speak against them. There are free speech rights at issue on both sides when protesters protest speakers. Obviously, violence is over the top, and obviously, university administrators have the difficult job of accommodating those two interests. But that's a completely different matter. Safe spaces, I think, are standard, normal, and students are entitled to it. So, please vote against this motion. Thank you.",1.0
for,"Good evening. Thanks so much. Safe spaces in the sense of safe spaces that protect students from offensive or disagreeable speech are anathema to the First Amendment and the freedom of expression that we all hold sacrosanct. Safe spaces infringe upon core fundamental First Amendment principles. The first one is the so-called marketplace of ideas. It's traced back to Justice Oliver Wendell Holmes in his dissenting opinion in Abrams v. United States in 1919, when he wrote, ""When men have realized -- fighting faiths, they have come to believe that the ultimate good desired is better reached through free trade and ideas. That the best test of thought is the freedom of the thought to get itself accepted into the competition of the market."" And the United States Supreme Court, in Keyishian v. Board of Regents in 1967, proclaimed that the college classroom is peculiarly the marketplace of ideas. If you have a safe space, then you are preventing certain ideas from entering the marketplace, and that conflicts with core fundamental First Amendment principles. The second principle is the counter-speech doctrine. And the counter-speech doctrine essentially means that when we are confronted with harmful, obnoxious, and even repugnant speech, our first response should not to be to censor that speech, but to counter it -- to show why it's wrong, to come up with a better alternative. This theory is traced back to Justice Lewis Brandeis , a contemporary of Justice Oliver Wendell Holmes. In Whitney v. California in 1927, he wrote, ""If there be time to expose through discussion the falsehood and fallacies to avert the evils by the processes of education, the remedy to be applied is more speech, not enforced silence. The problem with safe spaces is it leads to the silencing and suppression of speech. We don't want that. We want more speech. The third core fundamental first amendment principle is that the first amendment protects a great deal of offensive, obnoxious and even repugnant speech. And the United States Supreme Court has expressed this eloquently many times. For example, Justice William Brennan , in 1989, in a case called Texas versus Johnson, which involved an individual Gregory Lee Johnson who burned an American flag in Dallas, Texas, outside a political convention. Justice Brennan wrote, ""If there's a bedrock principle underlying the first amendment it's that the government may not prohibit the expression of an idea simply because it finds it offensive or disagreeable."" The idea of shielding students from ideas directly contradicts that principle, right? We want to protect offensive and even disagreeable speech. That's how we learn. The fourth fundament first amendment principle is that a lot of speech is in the eye of the beholder. What's agreeable to one person may be disagreeable to another. Justice John Marshal Harlan , II, expressed this principle eloquently in Cohen versus California in 1971 when he famously wrote, ""One man's vulgarity is another's lyric."" Right? What is offensive to some people may not be offensive to another person. That's why these safe spaces are dangerous. And then just think about human history. Sir Isaac Newton, Copernicus , Galileo, Albert Einstein, they were all ridiculed, ostracized when they first issued some of their theories. If we had safe spaces would we shut all those great thinkers down? No. We want speech to enter the marketplace of ideas. We want to counter negative speech with positive speech. We want to protect even offensive, obnoxious, and repugnant speech because that's the essence of who we are and that's the essence of education. Thank you very much.",1.0
against,"Thank you. There are a lot of good ideas out here and I don't know if this is actually a marketplace or not, but clearly there are strong feelings on both sides of this issue and the issue can be distorted so that it's easier to take a stand. So, no one is really arguing that all students all the time should be protected against any disagreeable idea. Nobody has ever argued that. That's just never happened. The idea of safe spaces originated right after the second World War. It actually comes from corporate America. Corporate America said you know one of the problems with the business world today is that people who work at my company are afraid to tell me the truth. So, I go -- I'm the president of Wesleyan. I go up to say, ""What do you think of how I'm doing at Wesleyan?"" And people say, ""Oh, you're doing fine, sir."" I say, ""You don't have to call me sir. Just call me President Roth."" And they don't actually tell me the truth. So, after the second World War some good social psychologists, mostly from central Europe, came along and said, ""What we need here is a safe space."" That's the words they used. They said we need a safe space where employees can say, you know, President Roth, you've got your head in the wrong direction. You are looking in the wrong places. You are paying attention to the wrong places. You are paying attention to the wrong things. You're adjudicating things you don't know about. And they could do that without fear of retaliation or attack. That was the definition of a safe space. Still works pretty well for me. You can speak your mind without fear of retaliation or attack. When I was a student at Wesleyan in the '70s it was pretty normal for professors to come to class and think if they were a male professor and coach, was pretty new at Wesleyan in those days, they said well, I'm a nerdy 28-year-old I want to have sex with someone who's 19 my students are available. So, they use their powers of free expression to comment on students' legs, on their attire. I had a student just call me from my era a few weeks ago, and said that -- well, her professor asked her to come and see him about her thesis. And she was honored, and she said to me, ""I was probably silly to be honored."" I said, ""No, you weren't silly to be honored."" She didn't know what he really wanted to do was to take her out and to take her home. Now, he said, ""I'm just exercising my professorial duties. I care about that student."" Whereas one of my colleagues said to the provost not too long ago, ""I want to just take the relationship to the next level."" Yeah. See, we need a safe space for a guy like that. We need a safe space so students can learn, so they can tolerate disagreement. When I was a young professor at a school where there were almost no African Americans, one of my best students -- an African American woman -- she would routinely have professors ask her about the black experience, and other students go up to her and say, ""Can I feel your hair?"" They didn't mean any harm, but she felt it was an unsafe space. Not because they were disagreeable ideas but because people weren't treating her as a person. When I start my Philosophy in Film class -- which I teach pretty regularly -- I say to my students, ""Tonight, you're going to watch a film about genocide. It's horrible. There are images in this film that should turn your stomach. Next week, you're going to watch a film about murder -- police officers brutally gunned down and the wrong guy sent to jail. It's a documentary."" The third week -- they call it ""Monday nights with Roth: How to ruin your week"" -- -- we watch these films on Monday nights -- the third week we're watching a film about child abuse. And I tell them this because, in my experience of teaching this course, some of them are so shocked at the movies that they can't handle it. So, I tell them this in the first class -- I said, ""If you can't handle genocide, murder, child abuse in the first semester, this is not the course for you. Take another course. I'm not changing the course: we're going to talk about these issues and how to tell the truth about them. But if you can't handle it, this is not the course for you."" And then I tell them, jokingly -- ""And if you really love this stuff, get help."" Because I want them to see, oh, it's going to be hard, but actually, we're in this together. We're supporting each other. It's safe enough to disagree. It's safe enough to tolerate real painful subjects; and what may not be so painful to me might be very painful to another kind of student who has a different kind of history. So, I urge you to vote against this motion, that safe spaces are dangerous.",1.0
for,"I think speech can cause harm. I believe -- I agree that emotional harm is real, but that's where I think our harassment and discrimination laws come in. I did not say we don't need to do more to enforce them. I think additional efforts to enforce them are necessary and beneficial, but that's where the focus should lie. I think concept of safe space for all the reasons that we've delineated is so malleable. You know, one person's safe space is the other person's, you know, heart of danger and I just don't think this concept helps. I mean, we don't have to prove safe spaces are always dangerous. If you think about what's classically dangerous in our society, explosives, firearms, tornadoes, they're not always dangerous, but we know they can be dangerous and so therefore we classify them as dangerous and I think we've said a lot to show that this idea of safe spaces can be dangerous. Yeah. I think the word safety I might quall with because I think it definitely denotes this question of physical safety and I think eliding that and confusing the line between being upset, being offended, affronted, and being actually unsafe is , but I do think it contributes to -- --- a sense of victimization that isn't helpful, but I certainly think speech can cause harm if it rose to the level of harassment then absolutely the university needs to step in.",2.0
against,"I have to say, I -- the reason I disagree with that is because in my view the law of discrimination and the law of harassment are really narrow. The kind of -- I mean, if you read the cases the kind of behavior you need to prove to actually make out a case of harassment is extraordinary. And it's simply not -- it's not enough and the whole idea of safety -- semantics matters I guess, but I don't -- you know, when we're talking about safety we're talking about feeling like you belong, and I think consistent emotional harm, which tends to be suffered by minorities more often makes you feel like you don't belong and that I think is a problem.",2.0
for,"Well, look. Look, the first amendment is not absolute. Right? There are some narrow unprotected categories of speech. You don't have a first amendment right to utter a true threat. You don't have a first amendment right to engage in fighting words, which is a very narrow category. You don't have a first amendment right to black -- commit blackmail or extort money from someone. But when we allow the government to go down the dangerous slippery slope of defining what speech is harmful enough to be censored, censorship is a bad thing. Well, it does hit close to home. My wife is African American. She has very beautiful hair. A couple people came up and touched her hair. One of them touched it in a way that wasn't very friendly. She glared at them. It didn't happen again. I do, and I used to do employment discrimination cases, so I recognize that speech can cause harm, but if we allowed the censorship of speech any time speech causes harm? That -- we run the risk of engulfing anything that's considered controversial, anything that's considered unorthodox, anything that is -- that stridently disagrees with somebody else's point of view. You know, they're defining safe spaces in this incredibly broad -- I would contend, overbroad -- fashion. What we're talking about is safe spaces in which students are shielded from challenging, difficult, offensive speech. It can happen in different places, right?",2.0
against,"Well, I think you're right that censorship is a -- can be a slippery slope, and that you don't want to empower people with authority to define what's offensive. You do want to empower people who belong to a community to be able to tell you when they're offended, and to claim places where they can feel protected. So, it -- we don't -- we're not in a position where we have to wait for repetitive harassment to occur so it meets the legal definition of discrimination and harassment. We can actually be proactive -- because when students go to college, they actually are not signing up for a marketplace. They're signing up for a community. And at a community, you can have different kinds of spaces for different kinds of activities. You don't have the same activities in the locker room as you have in the classroom, or in the fraternity as you have in the chapel. And I think providing some students the ability to say, ""I will not be harassed in this space, I will not be attacked in this space. I will be seen as a member of the community in this space"" That's a safe space, and it's not dangerous. What's dangerous is to make believe that everybody who comes to a university -- like everybody who comes to a marketplace -- is an equal participant in transactions. And that's just not true when you go to a school that has a history of discrimination and prejudice, and where you are a newcomer, and you're trying very hard to belong.",2.0
