side,script,round
for,I have. I hope you won't hold it against me.,
for,"I will take that as a quasi endorsement? Thanks, John. Thank you, John. And thank you, Bob, for hosting this. It's an honor to be here with Bernard-Henri Lévy and General Clark and Mort Zuckerman. One caveat before I make my presentation. I'm not here tonight to issue a sweeping critique of every decision of President Obama's foreign policy. In fact, there are some that I have been quite supportive of, quite publicly supportive of. I thought it was incredibly courageous of President Obama to take on his own political base and commit to doubling down our troops in Afghanistan. Effectively under his presence, he will have doubled our troop levels. Maintain the commitment, the agreement in Iraq between Prime Minister Maliki and President Bush, and our presence there despite having campaigned against it, vigorously during the 2008 presidential campaign. Nor will I issue a sweeping defense of the foreign policy decisions of President Obama's predecessor. There were some decisions that President Bush made that I was very supportive of, and some that I have been critical of. What I'm here to do tonight is try to focus this question along with my friend Mort here who comes at this issue, by the way, from different perspectives. He was a supporter of -- public supporter of President Obama. I was not. But we both have deep concerns about America's power in world affairs today: America's status in world affairs today. And whenever there has been a prospect of American decline as we think there is today, the -- one of the shock absorbers, if you will, to prevent that decline or at least slow it down, has been an enlightened understanding among Americans about America's role in the world, about American power. And the secret is not so -- not so secretive secret, is it's not just about American power, sort of an enlightened understanding of American power. It's about America's part of a liberal international order, about America as a builder of a Democratic world order. And you have seen these principles articulated, the notion that America helps to turn adversaries, whether there are autocratic regimes, totalitarian regimes, help them transition to democracies. You've seen this throughout American history. It's a bipartisan post World War II at least, bipartisan foreign policy commitment dating back to Truman and Acheson after World War II where they articulated certain principles. America will stand by Democratic allies around the world no matter what. America will stand by dissidents fighting for their freedom in human rights around the world no matter what. America will consult with its allies before it panders to its adversaries no matter what. And America will have a defense budget and military budget, not only to defend its own borders but to back up those principles and stand by its friends. And that is what I'm concerned about. Because you are seeing a realignment in American foreign policy today that backs away from those principles. Those principles are not Republican principles, they're not Democratic principles. As I said, you can look at Harry Truman, you can look at John F. Kennedy, America will bear any burden, pay any price to back up those principles. President Clinton, who under General Clark's superb leadership in the Balkans intervened to stop genocide in the heart of central Europe, in the spirit of human rights, in the spirit of helping out allies. And put American prestige on the line, by the way, not only American lives and resources but American prestige because he did it without U.N. support. President Clinton enlarged NATO, was willing to bring central and eastern European powers into NATO, and not let Russia's ambition for hegemony in the region hold those countries hostage. This is the spirit you've seen throughout our foreign policy transcending party lines have been exceptions, obviously, the Carter years, part of the Kissinger years, and today. Today it's more than just a flare-up. Today it's a realignment in U.S. foreign policy. You are seeing a strategic decision by this administration to basically send a message to our friends and allies around the world that they can't count on us for very good reason--the administration would argue, because we're in an effort to reach out to new quote unquote friends. We're trying to turn over adversaries. In so doing, we may have to compromise our historic friendships. Look at the -- this is just not an abstract discussion. You just look at where we are in the world today. Iran is closer to having a nuclear bomb today than it was a year ago. This isn't hyperbole, this is a fact. Despite pleadings from our friends and allies in moderate Sunni regimes in the Arab world and leaders in Israel. This is a fact. Leaders in eastern and central Europe were completely off guard when President Obama announced a unilateral revoking of our missile defense agreement in the Czech Republic in Poland just a few months ago, all in an effort to reach out to Medvedev and Putin in Russia. Lech Walesa who personifies the appreciation and gratitude that millions of people around the world feel for America standing by the principles I spoke about earlier, said after Obama announced that decision after his administration announced that decision, he said this just shows you, you can't count on the Americans. Lech Walesa. Nicholas Sarkozy, the president of France, has called the president's foreign policy naive. And in the U.K. where they talk about the symbol of a special relationship, the U.S. has had a unique relationship with the U.K. going back to Churchill and FDR, and certainly in the past 30 years that special relationship between Reagan and Thatcher, President George W. Bush and Thatcher, President George W. Bush and John Major, Clinton and Tony Blair, and President George W. Bush and Tony Blair. And yet an open discussion in London, the special relationship between the U.K. and the U.S. is in jeopardy. Gordon Brown, former Prime Minister Gordon Brown, had made five requests, five requests to have a one on one meeting with President Obama and couldn't get them to answer the phone. He wanted to meet at the UN, he wanted to meet at the G 20. Enormously embarrassing to the Brits. And Secretary Clinton, when she was in Argentina in March, she called on the British to reopen negotiations with Argentina over the Falklands, a wound that was in the process of healing 30 years ago and she ripped that scab off. A country -- to do this to the U.K., a country that has shed so much blood in its alliance with America and today has 10,000 troops in Afghanistan serving with us. So I would simply say that American alliances are in major jeopardy around the world. I think the message has been clear over the last 15 or 16 months that it’s a darn good time to be an adversary of America and it’s a pretty crummy time to be a friend and historic ally of America. And the moment our historic alliances and friendships believe that that they cannot count on America and its fidelity to the principles of Truman and Acheson, America truly will be in decline.",1.0
against,"John, thanks for that introduction. I’d like to be up here debating my own foreign policy, but that isn’t the debate. But this is a very, very important issue. And I’m very honored to be here with Dan and with Mort and with Bernard. And thank you very much for moderating and thanks to all of you for being here. And for those of you who did support and donate to my presidential campaign, I thank you for that too. I was very concerned about American foreign policy in 2002 and 2003. And I think my concerns at the time were warranted. I knew that going into the war in Iraq was a mistake. So did Barack Obama. We couldn’t stop the administration from going in. I testified in front of Congress. I warned -- of course we knew our armed forces were going to do great. Why not? We’ve been practicing and building for it for years and years and years. It’s the war that everyone expected to fight. It was like, why is it taking us so long? So we went in there and just as we expected in three weeks or less, we were in Baghdad and Baghdad fell and that was the end of it and the troubles began. The truth is, when we’re talking about American foreign policy, it didn’t begin on the 21st of January, 2009. And so I want to establish three things tonight. First, that Barack Obama began in a deep hole. And the first rule of when you’re in a deep hole is stop digging and start getting out of it. The second thing is I think he’s doing a lot of things right, and third I want to address some of the things that Dan brought up here. So first of all, the deep hole. I don’t think there’s been any period in American foreign policy and domestic policy where we’ve seen so many crises and difficulties. It started with 9/11 when the administration basically ignored the experience of the Clinton administration, didn’t pay enough attention to terrorism and we got clobbered. It then went into a war in Afghanistan that didn’t target the correct enemy, that was just a scattering of bombs. Osama bin Laden was there; the military was never told to get him and he went to Pakistan. Then we withdrew our intelligence assets; we prepared to go to war with Iraq which for a variety of reasons that have never been fully explained, the administration was insistent on doing. That easy victory turned into a drawn-out, very expensive, very difficult insurgency. In the process, we lost friends and allies as they all fell by the wayside except for a couple of great allies like Britain and Italy. But the Europeans rightly had questions about how necessary this war was. We were no more in the deep insurgency then Katrina came and Hugo Chavez and others had to offer assistance to the United States because we couldn’t seem to take care of our own problems in Katrina. And then followed up by the financial collapse of 2007, 2008 which really put us in a hole as a nation that was in decline. So Barack Obama had a very tough road to hoe. I think he’s doing a lot of things right. He’s starting by trying to make more friends and fewer enemies in the world, so he’s reached out a hand of friendship to the Islamic world. His speech in Cairo was incredibly well received. He was nominated and received a Nobel Peace Prize based on the atmosphere he projected and that atmosphere goes a long way in international relations. He's kept our military strong. He has doubled down in Afghanistan. He's made it clear that there will be no easy path for terrorists in the United States. He stayed very tough on homeland security. He stuck with the commitments America made in Iraq. He's got a team in the Pentagon and elsewhere that will follow through on the effective policies of the previous administration and modify them where necessary. So I think he's doing a lot of things right in terms of keeping us safe. I think in terms of his work with NATO, they've made very strong presentations at the NATO summit. We brought in new members in NATO, Albania and Croatia, helping to fill out the Balkans and bring stability into that region. And we've worked on other areas like trying to open up Burma. He's broadened the dialogue so that when we go to the Asia Pacific economic groups and OCEON and talk over there, we're not just talking about pursuing terrorists. We're talking about all the other things that are important for us. And he's taken a major role in international economic affairs. And really, there is nothing more important for America at this point after you keep America safe than to rebuild this economy and to work with our friends and allies around the world to do that. And he's doing all of that. As far as Iran is concerned, and here I want to turn to the third point, let's talk about Iran. Because of going into Iraq, the Bush administration was never able to bring moral force or intelligence to bear on Iran. In fact, there was an erroneous intelligence report in 2007 that said they'd given up their nuclear program. So let's give the president time to sort of get traction in world affairs. He's had it. He's brought consensus to bear in the United Nations that Iran is not complying. All options are on the table. That chapter is not over by a long shot, I would predict. As far as missile defense is concerned, there is a better way to do it. That's a missile defense that we have right now on our navy ships that can intercept mid course. We may need to go back to Europe at a later time when Iranians deploy an inner continental ballistic missile, but they're a long way from having it right now. Inside Eastern Europe, the policy of putting the missile interceptors and the radars on the ground had adherence. It also had opponents. And what Barack Obama has done is focused on the essential element which is the rationale for putting those interceptors in place and the radar in place. That was to deter and reassure vis-a-vis Iran. And that's exactly what the policy he announced will do. Our Navy can do those intercepts. We do have that capability. It will be -- much more effective against Iran than the system that was being placed in the Czech Republic and Poland. I can't comment on what President Sarkozy said about Barack Obama's naivety. I'll leave those kinds of personal comments aside. But I think what you do have in the president is a man who is experienced in the world, a man who looks at the other side as well as what his own feelings are, someone who's running a pragmatic non-ideological policy, someone who's shown he's tough. He's hard headed. He means what he says. He's going to take America and lead us forward. I think you have to vote no to the idea that President Barack Obama's foreign policy spells America's decline. That's a no. Thank you.",1.0
against,"I think he is effective. I think what he's done first is set up a base of public understanding for his values and America's values, and his vision. And I think he's very effectively captured world opinion on that. He's, then, set about restoring the relationship with allies, fulfilling his responsibilities to protect the United States which he's done, and then trying to work to head off the greatest challenges we face. So for example, you were talking about nuclear weapons, Mort. And he called together a nuclear non proliferation summit in Washington. People came. And it was important. And it was a private meeting. And they came because they respect him and they respect what he stands for in the United States of America. I think most of us would agree that the greatest single threat we face right now is a nuclear weapon in the hands of terrorists. And that's the problem Barack Obama is focusing on. So I give him high marks for the summit. I give him high marks for moving ahead with the symbolism of a start agreement with Russia to reduce levels of nuclear weapons. And I give him high marks for the general focus that he's brought to bear on looking to prevent future problems from emerging.",2.0
for,"Yeah, I would just say that the fear of nuclear weapons getting to the hands of terrorists is not really an abstract debate. I mean Iran, according to IAEA, according to our own intelligence community Iran will have some sort of nuclear weapon, some sort of breakout capacity very soon: two years, three years. That’s really quick, 2015 perhaps, 2016. We still don’t have a Security Council resolution despite high approval, public opinion approval of President Obama around the world. The Chinese won’t get on board, the Russians won’t get on board. The Iranians basically say and the IEAE says, that Iran has mastered something like 3000 centrifuges, enough to actually build a weapon. I mean, speeches and personal biography and personal charisma are wonderful, they’re nice; I think people around the world like us. I think they’re just limited commodities in foreign affairs. Nations -- Nations don’t make major decisions about their security because President Obama gives a nice speech. They do what’s in their interests. So I guess I would ask either of you, show me one example, one, that has generated any benefit in response to Obama’s wonderful speeches. What have we gotten? I mean the ultimate measure is Iran’s about the build a nuclear bomb so what have his speeches done to arrest that progress. Because number one, that is your big get, is that Obama said that Pakistan poses a threat? One of the rationales that Bush used for going into Afghanistan is that Pakistan could follow and has its hands on nuclear weapons and those nuclear weapons could get in the wrong hands. Your big get is that Obama basically confirmed something we all know. Hamas is stronger today than it was a year ago. Syria’s announced or it’s been reported that Syria’s sending Katyusha rockets to Lebanon to give to Hezbollah and more sophisticated weaponry than that. I mean, Iran as I said is nowhere near slowing down their nuclear weaponization program. Exact -- so it was a great speech; it was very moving, and it was a poetic. I would say it’s nice, but at the end of the day, the moderates need to know that we are going to stand with them and exactly what has Barack Obama indicated in terms of what political capital and what resources America will expend to stand with these moderates? You had an opportunity in Iran. It was a bona fide dissident movement, almost one year ago today. They were saying, where is America? Throughout modern histories, you know Bernard, because you’ve been very active on these human rights issues. America’s leaders and American presidents have put a spotlight on dissident movements, whether it was the anti-apartheid movement in South Africa; whether it was the Soviets dissident movement in the former Soviet Union, the oxygen for these movements is America keeping a spotlight on it. Our president was silent.",2.0
against,"In the first place, the inspiration for a lot of that movement came from the words of Barack Obama and his symbolism. Secondly -- Secondly, I think it's very interesting that you want to ask what's the benefit of a speech because one of the things that we should be talking about is concrete policies and specific actions. One of the things we did learn during the previous administration was that harsh rhetoric doesn't help. Strong bull-headed rhetoric appeals to Americans, but it doesn't change foreign affairs. It's what Ahmadinejad wants. It helps him consolidate his grip on power when we call him names. So Barack Obama played a very clever strategy in that. It didn't work, but no -- you can't -- America, I'm sorry. Even though I know that I would like to believe that America could cause a revolt inside Iran, we have been talking about a change in regime through six administrations, and it hasn't happened in Iran yet. And so I don't think it's a legitimate criticism to say that Barack Obama gave a speech and the Iranian revolt against the Ahmadinejad didn't work. I mean that's not cause and effect. But what is a demonstration of Barack Obama's strength is his staying with his commitment in Iraq. It is reinforcing in Afghanistan. And there is not a leader in the world who would look at Barack Obama and say he made an easy decision on that. He did not pander to the American public. And those of you in this audience, I bet if you took a vote on that, the majority of this audience would not have supported him when he put those extra troops into Afghanistan, and yet that was the right call and it was a tough call. And he is recognized around the world for his courage in making that call. I, too, have talked to foreign leaders, and Mort, that's what they tell me.",2.0
for,"I think the prospect of decline is real. We are in an early stage of it. And it can be arrested. As General Clark and Bernard said -- General Clark in his opening statement said that America was in decline when Obama took over, that we were in a deep hole. Then you're arguing that we're already in decline. And the question is now is Obama slowing it down? And I would say that when you have a situation where leaders around the world, allies of ours, historic allies are openly calling us naive and questioning our commitment, and our loyalty, that will spell American decline because we can't do this on our own. And I want to ask a question. You know, I agree with you that George W. Bush was extremely -- I'll be the first to admit, unpopular around the world. He got much bigger crowds opposing him traveling around the world than Barack Obama gets supporting him. But one thing President Bush did have is very deep relationships with leaders, Aznar in Spain, Harper in Canada, Howard in Australia, Blair in the U.K., Sharon in Israel.",2.0
against,And Putin in Russia.,2.0
for,"Hold on. Hold on. And that was an enormous mistake. And by the way, he basically stood by Georgia when Georgia went to war with Russia because of Russia's provocation. So that was a big mistake by Bush, and I'm glad he ultimately agreed to move off that outreach to Russia. But you look at these leaders. Blair, Berlusconi, Howard, Harper -- these leaders stood by Bush through thick and thin, even though their populations despised him. I ask you to -- tell me one leader today that has that kind of relationship with Obama. One leader around the world that is so moved by his speeches and so moved by the press release he put out saying that Pakistan has terrorists in it, point one leader that is willing to stand by him and who he has a very close alliance. Just one. Those polls don't make policy. Governments make policy. There is not a single government? That's very nice. They applaud for him -- Tell me one leader. One leader.",2.0
against,"I think the question you're asking, Dan, is a naive question. I'll tell you why.",2.0
