side,script,round
for,Hello.,
for,"So far, they haven't really changed sociology, but it is inevitable that they're going to. And there's a very simple reason for that, and that is that the things we do on apps are recorded by the companies that make them. And we can turn that into data that we learn to discover all kinds of things about our secrets, the things we do. And actually, I should say that is just one of the many unromantic things about dating apps.",
for,"Hi, John.",
for,"Yeah, I would say, if they have not ignited the default mode in their brain and allowed their minds to wander towards brilliance, it's a little late, so...",
against,"We're not puppets on the string of DNA, that is for sure. We've evolved a huge cerebral cortex with which we make decisions. It's amazing we don't do it better, but we do. We have, although, you know -- although we are flexible, we have personalities that are based in biology. And we're naturally drawn to some people rather than others. So, people are correct when they say, ""We have chemistry.""",
against,Thank you.,
against,Yes.,
against,"So, I love this question. So, I think one certainly, you know, is a lonely number. But like all questions, the context matters. So, if we're talking about the number of relationships in the world, then zero is the loneliest number because it means that everybody's alone.",
against,"If you have -- You know, if you have one, but, you know, you might have access to a dating app like OkCupid, you can quickly turn that into two.",
for,"Thank you very much. You heard I'm a sociologist. I love sociology. I can't stop doing it. So, I thought, let's start tonight by getting to know each other a little bit. I'm going to do an old-fashioned instant survey to get us going. So, let me just ask, how many people in this room -- can you clap, please -- if you have never done online dating -- if you've never used an -- -- oh, this is the National Public Radio crowd here tonight. And can you also clap loudly if you have used a dating app? Alright. Alright. We have -- people, we have a future. Can you clap if you're single? Oh, special reception for you after the debate tonight. Clap if you're married, please. Okay. Somewhat disturbing. And just finally, if you could clap if you're currently in an extramarital relationship. Whoa! Ashley Madison, a dating app that is not dead yet. So, look, I have spent years studying modern love and romance. I have traveled around the world doing interviews and focus groups with people who are single. I have studied the data that come from dating companies. And I can tell you that it's true -- millions of people are using dating apps and many are finding relationships. But we are here not to talk about the numbers so much as to talk about the experience. And let me tell you that the experiences of people who use dating apps are anything but romantic. And let's remember why we're here tonight, ladies and gentlemen. Our question is not ""Are dating apps popular?"" They are. We concede that. It's whether dating apps are bad for romance. And Manoush and I tonight are going to tell you why they are. But before we can do that, let's define the term. What is romance? Let's go to the Oxford English dictionary, a great source for this. It tells us that romance is this kind of feeling of mystery and wonder -- Helen has written about this -- that we get around love, but there's something else in the definition that's important to me. It's the sense of being swept away, remote from reality, away from everyday life. It's that sense of being preoccupied with some other person. You think about them and care about them so much that everything else kind of melts away. You forget about the mundane. That's the feeling that we try to recapture when we go on vacation, or when we go on a date, or when we make a meal for our special person. Right? It's that idea that we're lost in love. There's not another care we have in the world. Now, it is worth nothing that since the advent of the Internet, marriage rates have gone down. There are more people in the world who are single today than ever before. There are more people who are living alone. Still, I think that most people who are looking for love are able to find it, and technology won't change that. The thing is that dating apps are making just about every part of our search for love less romantic. Think about it. If you've been on a dating app, you know that it encourages you to treat people like products. People routinely lie about their height, their age, their weight, their income. They put huge amounts of attention into their photograph -- and for good reason. About 90 percent of the action -- online dating -- is about the quality of your picture. Are you hot or not? 90 percent. But then we sent out heartless and sometimes cruel messages -- things we would never say to a person in person -- because the phones encourage us to treat people like bubbles on a screen. Unfortunately, the things that we do online are changing the culture. My fellow sociologists say that they're changing our norms, making us ruder, and flakier, and more self-involved. Have you taken a selfie recently? Here's the most important thing. Dating apps make it harder, not easier to be swept away by another person. Why is that? Because the phone demands our attention. It is always telling us that there's something or someone that deserves our attention more than the person we're with or the thing we're doing now. That's true for new couples, but it's also true for established couples as well. I mean, think about it. How often have you come home at night, if you're in a couple, looking for affection and connection only to find your partner cuddled up on the couch with his iPhone? How romantic is that? Real life and real relationships have a hard time competing with the stimulation that apps give us. On dating apps, the problem is there's too much going on. Today, people go into their phones, and they perceive a world of limitless dating choices. And unfortunately, this means it's very hard to settle on the person that we're with. We're always wondering, isn't there something better out there? Let's go online and find out. I have interviewed people who are on Tinder while in an Uber on their way to a date that they organized on Tinder hours before. And this matters because romance and love don't come from superficial connections. It's not really about whether you're hot or not. At the end of the day, romance is impossible without sustained face-to-face contact. What's important is not the quantity of our dates; it's the quality of our interactions. And the main reason that you should vote for the motion tonight is because apps and the phone culture that they're part of have made spending quality time with another human being a very hard thing to do. Thank you.",
