side,script,round
for," And first I’d like to thank Bob and Alexandra and Dana for the terrific job they’ve done in turning this debate series into reality. And I’d like to thank all of you for showing up on such a miserable evening to hear a debate about what I do think is one of the most important issues that we could possibly talk about. No doubt many of you are asking yourselves tonight, why should America take on the thankless task of policing the globe. To answer that question, start by asking, does the world need a policeman. That’s like asking whether New York City needs a police force. As long as evil exists, someone will have to protect peaceful people from predators. The international system is no different in this regard from your own neighborhood, except that predators abroad are far more dangerous than ordinary robbers, rapists and murderers. They are, if given half a chance, mass robbers, mass rapists, mass murderers. Without an effective police force the world community would fall apart faster, and more completely than New York City did in the 1970s. There are to be sure lots of international laws on the books prohibiting genocide, landmines, biological weapons and other nasty things. But without enforcement mechanisms they are as worthless as the Kellogg-Briand Pact, which outlawed war as an instrument of national policy, 11 years before the Vermacht rolled into Poland. The hope of idealistic liberals for more than a century has been that some international organization would punish the wicked. But the League of Nations was a dismal failure, and the UN is not much better. The best multilateral alternative is probably NATO. But from Bosnia to Afghanistan we have seen time and again that NATO has trouble acting effectively. In fact five retired NATO generals have just issued a report that bemoans the absence of a properly defined political objective, the absence of an integrated strategy to achieve that objective, and the absence of capabilities to implement the strategy. Now that doesn’t mean we should abandon NATO. It does mean we should have no illusions that its European members can fend for themselves. So who does that leave to be the world’s policeman.  I think the answer’s pretty obvious. It’s the country with the most vibrant economy, the most fervent devotion to liberty, and the most powerful military. In the 19th century, Great Britain battled enemies of all mankind such as slave traders and pirates, preserved the balance of power on the continent, and kept the world’s seas open to commerce. Today the only nation that can play an equivalent role is the United States of America. Allies will be needed, but America is, as Madeline Albright said, the indispensable nation. Now skeptics will reply that America has an isolationist past, and no desire to past globo-cop. But rumors of American isolationism are greatly exaggerated. Since the earliest days of the republic American traders, missionaries and soldiers have penetrated the farthest corners of the world, and they have a long history of upholding civilized norms. I am reminded in fact of the words spoken 104 years ago, by a great New Yorker. He said, “Chronic wrongdoing, or an impotence which results in a general loosening of the ties of civilized society, may ultimately require intervention by some civilized nation. And in the Western Hemisphere, the adherence of the United States to the Monroe Doctrine may force the United States, however reluctantly, in flagrant cases of such wrongdoing or impotence, to the exercise of an international police power.” Now when Teddy Roosevelt spoke those words, the Western Hemisphere was the only place where the US exercised military hegemony. Today America exercises almost as much power everywhere around the world, as we once had only the Caribbean. In fact we have more power than any other state in history. Thus, by Roosevelt’s logic the US is obligated to defend civilization, and that is precisely what we are doing. That is why American troops have fought in places like Bosnia, Kosovo, Afghanistan and Iraq to up—restore the rule of law and uphold human rights. That is why American troops are still stationed from South Korea to Germany, to prevent aggression and a return of dangerous rivalries. That is why the US Navy patrols the world’s oceans, to prevent the closing of checkpoints at— chokepoints, such as the Straits of Hormuz. And that’s why numerous agencies of the US government work to combat terrorism, and to stop the spread of weapons of mass destruction. That is what being the world’s policeman is all about. Of course we cannot right every wrong, nor intervene everywhere. We have to use prudence and judgment in the exercise of our power, something we have not always done in recent years. But America’s occasional missteps should not lead us to abdicate our indispensable role, any more than the NYPD should stop doing its vital work, simply because cops occasionally do the wrong thing. On balance, the NYPD still does far more good than harm, and so does the United States of America. In fact America has been the greatest force for good in the world in the past century. Just think of what happened when we did not act as globo-cop. Think of what happened in 1914, in 1939. By contrast, think of what happened when we did act as globo-cop. Think of what happened in 1945, and 1989. American intervention made possible the defeat of Nazism, and Communism. American isolationism made possible the outbreak of two world wars. As these examples demonstrate, there is nothing altruistic about our globo-cop role. As the world’s most prosperous country, and as a country that depends for its prosperity on the free flow of people, capital and products, we are the biggest beneficiaries of the liberal international order that we safeguard. Compared with the benefits that we gain the financial costs are trivial. We currently spend 4% of our GPD on defense, a lot less than the average during the past four decades. That 4 cents on the dollar preserving international peace and stability is a bargain. Now I imagine that the other side will claim that our international policing function makes us hated, and leads to greater violence against us. That is sometimes the case and I will be the first to admit it. But we are as often reviled for not acting, for not stopping the genocide in Rwanda or Darfur, for not imposing peace between the Israelis and Palestinians. And yes, there is a cost to be paid for action, as we’ve learned in Iraq. But there is also a cost to be paid for inaction. During the 1990s we ignored our policing responsibilities in Afghanistan. As the civil war raged between the Taliban and the Northern Alliance, our leaders said in essence what Britain’s leaders said in the 1930s—that there is no reason to be concerned about a quarrel in a faraway country between people of whom we know nothing. Well on 9-11 we found out why we should care. The answer can be seen a few miles from here, where the World Trade Center once stood. 9-11 should’ve taught us that we cannot ignore potential peril, nor count on others to protect us. We must safeguard ourselves, and not simply by launching retaliatory strikes after thousands, perhaps millions have perished. We need to play a proactive role. We need to police areas of unrest, and to do what we can to bring decent government to war-torn lands. If we fail to act, we, as the mightiest nation in the world, will pay the heaviest price. I therefore urge you to heed Theodore Roosevelt’s admonition, and to vote in favor of America exercising an international police power. ",nan
against,"third set of arguments – at the horizon my argument is that there is a realignment of power in the 21st Century. Other countries are rising. This does not mean that the United States is in decline. It does not mean that we’re weak. But other countries are rising and it’s a good moment to try to reallocate some of the responsibilities for these activities. I have a third, a last argument, which is a philosophical one. I think it would behoove American society and the long term interests of the American people if we would take a more nuanced and egalitarian sense of our place in the world. In the age of globalization we’ve benefited at least as much as everybody else. But we have to be, we have to start to recognize that other people are good at this game too, and that we have to have more respect for the capacity of others to contribute to the global commons. So what I advocate is a multilateral approach to the security needs of the international community. I want an integrated approach that doesn’t look just at the security aspects of some of these problems but weaves together cultural, political and economic dimensions of policy responses. And I want us to care a lot more about the legitimacy of how we engage internationally, particularly since, as the world becomes more democratic – Okay, thank you very much.",nan
for," You will observe that some of the things that I have to say overlap some of the things that Max Boot said. This is so, I daresay, not only because great minds run in the same channel, but also because the things on which we agree are true. All societies, when they become sufficiently interdependent, need governance. The society of states, the society of sovereign countries has reached that point. The international society needs governance and the United States provides it. The United States provides to other countries some, although not all, of the services that governments provide within the countries that they govern. This, as it happens, is the thesis of my 2006 book, The Case for Goliath: How America Acts as the World’s Government in the 21st Century, that the organizers have very kindly provided outside this room.  The United States provides order to the world, as governments must, in two ways. First, economic activity within countries requires a secure backdrop. Government protects commerce and enforces contracts. The United States does this in the global economy. American military deployments and the American alliance systems assure the free flow of trade and the movement of capital across borders. This economic activity known as globalization, and made possible by the American role as the world’s police force, has brought benefits to hundreds of millions of people. Second, the United States helps keep order in the world by leading the effort to keep weapons of mass destruction out of the hands of groups or individuals that would deploy them in ways antithetical to the interests not only of the United States, but of the world in general. The United States leads the effort at global nuclear non-proliferation. And in these two ways above all, the United States acts as the world’s police force. Now, to this argument at least three objections may be made. And we’ve already heard one of them. One objection is that the United States does not carry out its policing duties as well as it should. As Ellen Laipson said, the United States is not present everywhere and doesn’t act perfectly. And this is certainly true, but neither does any police force. Every police force is subject to criticism, legitimate criticism. But criticizing a police force is not the same thing as arguing that there should not be one. A second objection to the motion is that it would be better if global policing were carried out, not by the United States, but by other countries or groups of countries or international organizations. Now, I daresay if the proposition were put that way to the American public a majority of them might agree. But it is the fact, as Max Boot noted, that there is no other country or group of countries that is willing or able to take up the burden of global policing. And as for international organizations, they are far too feeble to do so, and that emphatically includes the international organization to which some would like to assign the task of global policing – the one whose headquarters is located a few blocks from here – the United Nations. So the alternative to the United States as the world’s policeman is not a better international order. It is more international disorder. Well, a third objection is, what about Iraq? Well, the American military operations in Iraq really have two parts. The first part involved removing a tyrannical government and insuring that neither it nor a tyrannical successor would possess weapons of mass destruction. The second part of the operation involves trying to construct a stable, decent democratic government in that country. The first task which falls within the purview of global policing was successfully accomplished. The second has not been done so successfully. But the second task – what’s wrongly called nation building and should be called state building – is not an example of police work. It’s an example of social work. The United States is not good at social work but it doesn’t have to be to perform as the world’s police force. So to oppose this motion you must believe one or both of two things. You must believe either that the world does not need policing or that there is some better source of global policing than the United States. There is, I submit, no reason to believe either. And I will add, by way of conclusion, that there is one group of people with a keen interest in global order and extensive familiarity with the American role in the world that emphatically does not believe either proposition. I refer to the world’s governments. They could, if they chose, circumscribe or abolish altogether by banding together to oppose it, the American role as the world’s policeman. But they have done and shown no signs of doing any such thing. And the reason is that they understand and appreciate the benefits that America’s role as the global policeman confers upon their countries and on the world as a whole. So whatever the verdict of the people in this house, the governments of the world above all, by what they have not done, have voted in favor of this motion. ",nan
against,"Ladies and gentlemen, I was touched by what Max Boot, Max Boot said about the excellence of the British empire and British imperialism in the 19th and early 20th Century. I'm old enough – he’s not – to remember that that was not the American attitude towards British imperialism, even in the 1950s and the 1960s. What happens when any one nation tries to assert, coercively, its predominance over the rest of the world is that other nations begin to gang up against them. And in that case the United States was part of the group that ganged up against the British empire. It might be fair, it might not be fair. But it will always happen and it’s something to which I want to return. But first – and if you’ll forgive me that spirit of malice which I find rescues these occasions from the horrors of constructive debate, may, may I, -- I say what a privilege it, it is to find ranged, against me three of the finest minds it’s possible to locate among protagonists for a doomed cause. One of my fellow countrymen, Douglas Murray’s precocious genius – well, few on the British, the thinking British right have not heard of Douglas Murray’s genius. I have to tell you, ladies and gentlemen, that he has taken elements in Britain quite by storm. One commentator praises him as the right’s answer to Michael Moore, God help us. His unkinder critics have suggested – I, I think in jest -- that when younger he had a brief flirtation with the Baptist Church. Only on discovering that baptism by total immersion meant disappearing entirely from the public view for all of thirty seconds, made Mr. Murray relent. Max Boot appeared last year on a list of the Five Hundred Most Influential Foreign Policy Thinkers. We, on this side of the debate, do not dispute Mr. Boot’s influence on foreign policy thinking any more than we dispute the influence of Donald Rumsfeld or King George the III. Both Murray and Boot and Michael Mandelbaum, too clever for the mob on their own side, represent one of the most interesting political experiments in outsourcing ever conducted -- U.S. conservatism’s franchising out to experts of its higher mental faculties. Their function, they’re a kind of priesthood, is to flatter stupider people that there exist higher arguments, smarter than they themselves can quite grasp, for things that they wanted to do anyway. They should be here in white robes. Three fine fellows, then – one of them older, one of them younger, all of them prettier and all of them cleverer than the argument that they represent. We salute them. Next, to the, to the argument that they represent: why must Washington shun the mantle of world policeman? For three reasons: First, America can’t; Second, America shouldn’t; and Third, Americans won’t embrace this role. We don’t debate whether Belgium should police the world because the possibility does not arise nor does it for America, as Ellen Laipson says – not even America. She is more powerful than any but nowhere like more powerful than all of the nations of the world. The point at which the United States most closely approached political hegemony – military, political and economic – was more than half a century ago. It was at the end of the Second World War. Since then, and despite magnificent growth in absolute terms, America has been in almost continuous relative decline. After the implosion of the Soviet Union the impression of power vacuum was just a mirage. It was not a vacuum. It was a fragmentation, as America and my own country, Britain, are discovering in Iraq and Afghanistan, where we are hopelessly entangled in two quite undeveloped countries, both of which I visited since the occupation. Where are the armies? Where are the fleets? Where are the treasure chests to finish this job, let alone embark on new coercions? If the predominance of America’s wealth and power in comparison with any single rival has misled some into supposing that America could out-punch all of them together, it never misled cleverer men like Messrs. Boot, Mandelbaum and Murray. They have advanced a more subtle theory that if America picked on a single miscreant nation and sorted it out by force, then mission accomplished – others would learn the lesson. It’s an attractive idea. It didn’t work – quite the reverse. It triggered an international up-swelling of resentment and resistance. This has weakened America’s greatest resource – good will, her powers of persuasion. Maybe you think the world is judging America unfairly. I, I think the world judged imperial Britain unfairly. But ask why that happens, why that always happen. And if you want to know the answer, ask how Americans would feel if the boot – Max will forgive me – were not on the American foot. Of all people, Americans should know that a policeman implements laws made by and for the people that he polices, under a government whose legitimacy derives from its being their own. Police other nations and there will be no such assumed legitimacy. Without acquiescence you can only impose. America does not have the brute power to impose, nor the right. I said that not only can America not police the world but that she should not. With whatever good will you set out with – …on your policeman’s beat, your decisions must in the end take account of your own interest. How can it be otherwise? Faced with a conflict between the interests of the American people and anywhere else in the world, how can a democrat believe that Washington can or would stand blindfold in disinterested judgment between the two? We act, in the end, in our own interests. Finally, I said that America won’t police the world. I don’t believe it is the will of the American people. I’m not a narrow horizon Englander. I was born in Africa, schooled in Cyprus, Zimbabwe. My family lived for five years in Jamaica. I was at school in Swaziland and for two years at Yale University. I know a bit about America and Americans. And I think there’s something different about you. I think that even if you could police the world, I don’t think that Americans want to police the world. I don’t think that Americans are isolationist. I think that on occasions America has to intervene abroad, has to respond, has to defend herself. But I think it’s in the instincts of the American people to demand of their statesmen that reasons are given for that. There will never be a long, longstanding will among the American people for international intervention. Curiously enough, I -- May I just finish my sentence? Though you think your argument faces a tough test before an audience of internationalist New Yorkers, it’s out there in the sticks, among the right, where it will finally flounder. I know those people. I represented them in England. They are conservatives. You, Max, Douglas and your cartload of doctrine and theory, are not. I beg to oppose the motion.",nan
for,"If I gave you the impression that…the alternatives are either unilateralism or isolationism I—that’s, that’s false, and in fact I tried very hard not to give that impression because what I talked about was not necessary unilateralism, it was American global leadership, and as I said, we should try to act with allies wherever possible. We should certainly not go it alone unless it’s absolutely necessary. But in certain circumstances it is absolutely necessary, and even with allies we cannot simply do what the herd wants, we have to provide leadership. We saw in the case of Bosnia for example in the early 1990s what happened when American global leadership was absent. And that was genocide occurring and it was only when we stepped forward and mobilized our allies in the way that a policeman might mobilize a posse that we were able to be effective, so— Well, I would say to you— Well, in the first place— Well, in fact I would argue that a lot of our interventions have worked out reasonably well and I think for example of World War II or the Gulf War and more importantly I think of the consequences of not in— intervening, for example the fact that we did not intervene in Europe in the 1930s, I think that failure speaks for itself. How many debaters do we have on—on the other side there.",nan
against,"Well I think the North Korea and Iran cases are a category that’s a little bit different than the requirement for a policeman, although Michael Mandelbaum put non-proliferation inn this basket that we’re talking about tonight. But both of those problems are being managed with, you know, international cooperation, and even if the United States had—didn’t want to engage initially with North Korea, and still today with Iran, the reality is we have found interlocutors to engage with both. And the progress has been made in the six-party talks with North Korea. I certainly agree with you that Iran is in one of those, you know, very hard baskets, and engagement alone is not necessarily sufficient. There are circumstances in which coercive diplomacy, sanctions, there are other instruments of international politics that can be, can be exercised. But I would argue that at least under today’s circumstances, you know, Iran is not, Iran has many policies that we do not like, but it is not playing the role of a belligerent, that requires a military action right now.",nan
for,"Okay, thank you, thank you very much, it’s very good to be here. And thank you for listening to me, it’s good to be another Brit here, partly, partly so that you don’t all think that Brits think like Matthew Parris… It’s an odd position to be in, perhaps some of you think to have somebody from another nation coming along to you here and saying, effectively, please police me… A strange misquote of that wonderful thinker Engelbert Humperdinck… But… But it’s not quite as masochistic as it sounds when we talk about the world’s policeman, a lot of people assume up the idea of force, and that you have the right to do it because you’re powerful. I don’t think that is what the reason is, that America has the right to be and should continue to be as it currently is the world’s policeman. It’s not your force as a nation which I think allows you that right, it’s America’s virtues that allow it that right. It’s the fact that, when America goes into a country like Afghanistan or Iraq, you don’t do the things which previous great powers did, that the moment, if anything this is a failing, if anything, when you go into a country like Iraq, you don’t say how long can we stay here, but how soon can we get out. You want to dabble as little as possible in the world--I think that’s a virtue. You know when you have to intervene. But you also know when you have to get out. But, uh, to clear up some of the mistakes from other side already, just because you’re the world’s policeman doesn’t mean you don’t have allies. It doesn’t mean you don’t have friends and others who will do the job, who’ll join you in the job. America in the last few years, despite the caricature of her greatest enemies, is not the unilateral organization that a lot of people would portray her as being. Now, as my two colleagues and comrades on my side have already intimated to you, there are really only two reasons not to vote for the right side if I may, in this in this motion. The first is that you think that the world does need a policeman, but that someone else can do it. Someone else will step up for the job. We’ve heard quite a lot at the moment, uh, from people talking more I think in glee than sorrow about the rise of China, for instance. You can look in your papers any day and see what the rise of China would bring in its wake if you wanted them to police the world, look at the athletes for instance going to the Olympics, being, attempting to be forbidden from speaking out about any Chinese abuses whilst they’re there. You want a perpetual silencing like that across the globe? You don’t see America trying to do that, you don’t see America trying to silence her enemies. America is the only force I can think of which tolerates people standing up against it, shouting as loudly as possible, picketing its military institutions and all this kind of thing permits that. Think of another world power that would permit that kind of thing, or another policeman that wouldn’t object when people continue to rejoice in poking it in the eye. Who else might be on the horizon? You might see, there’s a lot of talk for instance at the moment about Saudi Arabia. We have a lot of talk about that in Britain at the moment with our Archbishop of Canterbury, or soon to be promoted to the Grand Mufti of Canterbury. Saying that he wouldn’t mind Sharia law in Britain, I was sitting opposite a clerical goon two mornings ago in London who was explaining to me, Sheik Sewit Hassan , what the sharia that he would like to bring to Britain would be and that, yes, we should cut off hands, we should stone women to death, because it would teach the others, and he hadn’t seen any adultery in Saudi Arabia. And I pointed out you don’t actually often see adultery happening, but— But you might get those kind of global systems if you, if you wish it hard enough, if you wish hard enough for America to fall, for America to be poked in the eye. But what will you do, who will sort out these problems, who will sort out a problem like Iran, when you have years of talks and the only progress you’ll really hear of is Iran getting closer and closer to its desired objectives of nuclear power. So that’s the first reason, the first reason why you would vote against this motion, the second, is that you think that the world doesn’t really need a policeman. It will be just fine without one. This, ladies and gentlemen, is, I think, a terrible, terrible illusion, it’s a siren call which has called across history to people. It called to the people of Athens two and a half millennia ago when Demosthenes warned them of the threat from King Phillip and said you do have other people who will tell you, if you ignore this threat, you will save money, and you’ll be able to spend it on other things… But, I know that if you listen to them, you will one day wake up, and you’ll realize how much this optimism cost you. You’re in the same position today, ladies and gentlemen. As people have been throughout history, as the person—the famous journalist who before the First World War wrote that, war in Europe was now an impossibility, because it was so economically unviable. Well it turned out to be more unviable for more reason than economics and people did it anyway. You will not be able to live in a world in which no one acts as your policeman. And let me cite one example of where the virtue of American intervention has been cited already by Max Boot, is not only necessary but vital and I’d cite the case of Kosovo. This might well come back again and again later. But, when the concentration camps in Europe reopened in the 1990s in the Balkans, and when we saw an ethnic genocide, an ethnic cleansing, from a third-rate tin-pot dictator and the European governments couldn’t stop it, who was it who had to stop in. It wasn’t France, France provided us with a phalanx of lawyers, and a leak. America provided us with 98% of the world—the air power, and they stopped a genocide, that’s no small achievement, ladies and gentlemen, I will—could go through all of the things which Ellen Laipson said, of the problems that you have enforcing, as nobody says that it’s good being the world’s policeman, nobody says it’s enjoyable, nobody would want the job. Other than people who you wouldn’t want to have the job. And, if Matthew Parris— It’s always wary when somebody opens with compliments. Mr. Parris describes my cause, our side’s cause, “I think your cause is a doomed cause.” If it were a doomed cause, ladies and gentlemen, if my cause were a doomed cause, it would mean that our cause as a civilization is a doomed cause. It is I think too early to try to give up like that. ",nan
against,"Good evening. Delighted to be here. Let me first say I fully expected in a couple of minutes when we see the numbers for and against the motion that I’m against the motion, I expect most of you are against the motion. When we vote at the end, I know a lot of you, if it’s really skewed on the side of being against the motion are gonna want to give these guys a couple of votes. It’s kinda like wanting to vote for Huckabee right now. He’s still in the game. And there’s stylishness and you kinda want to give him a little something for being in the game and taking the side. But we all know we can’t get there. And that’s where I am, look, Michael Mandelbaum made very clear that there are only two ways you can agree with me. Number one, you have to believe that the world doesn’t need a global policeman, or number two, that there is a better system out there than having a global policeman. That’s spoken like a true academic. I agree with both of those things. I think the world does need a global policeman, I think it would be the best system if the US was…the global policeman. But I also think we are incapable, and unprepared to do it. So, I’m trying to be a realist. I’m trying to look at what we can actually do, the limitations of our power, look, I need a loving family, but my mom and dad died of cancer, I’m sorry, I’m not gonna get there. That’s kind of—it’s true, but it’s—I’m not looking for sympathy. My point is, we’re just—or laughter. But we’re, we’re not going to get there. And that’s really the crux of my argument, now, let me make a couple of points here. The first is I fully agree with the notion that the world desperately needs leadership. We are in a situation where global architecture is not catching up to the radical change in geopolitical shift. The United States doesn’t have the lifting power it used to, China’s growing like crazy. Energy’s increasingly coming from unstable parts of the world. NATO’s ineffectual. Security Council’s ineffectual, the proliferation regime is broken. Don’t even get me started on climate change. Lord knows, you need a leader, to take advantage of this, and to move the system in the direction that we will all be able to live more secure, more prosperous lives. I do believe the United States needs to fill as much of that void as possible, the United States needs to be a global leader. Condi Rice said as much at Davos a couple weeks ago. The Russians strongly disagreed, they said the world does not need a conductor for the orchestra. And then Shimon Peres, the closest to Henry Kissinger on the panel, said, what we really need is a composer. Not a leader. And I think the world does need a leader. I think a policeman is a very different fact on the ground, look. When we talk about a policeman I think about enforcement, and I think about Max Boots on the ground. I don’t think we have the political will in this country, I don’t think we have the political capital in this country, and I think trying to argue that we do, risks a growth of anti-Americanism abroad. But more importantly and more dangerously, it risks a rise of protectionism in the United States, it risks a rise of neo-isolationism in the United States. Look at the Pew polls, look at how Americans increasingly feel about support for free trade. Look at how they increasingly feel about whether or not they believe America has benefited from the way the world system is evolving, they don’t. Part of the reason they don’t, I suspect, is because folks in the Ninth Ward in New Orleans don’t feel like they’re doing as well as they should. And they don’t necessary like the idea of giving billions of dollars of aid after a tsunami in Indonesia when we can’t build our own homes in New Orleans. I am not suggesting we shouldn’t be giving the billions of dollars in aid, I firmly believe we should. But I think that taking on the role of global policeman creates far more sentiment in the United States in opposing the world of good the United States does and should continue to do. Let me be specific on a couple of issues.  The United States desperately needs to help reduce the threat of Iran. How might we do that? Effective sanctions? Look at who provides refined product to Iran, from around the world, it’s not the United States. It’s the Europeans, it’s the Indians. You want to be a global policeman on Iran, you better get their support. How about shutting down their accounts, the accounts of the Quds force, um, or of the Revolutionary Guard. Better get support from Dubai.  The US in a globalized world can’t act as a global policeman, with one of the most important conflicts facing us today. Lord knows they’d like to try, but unless you’re arguing that this is gonna be the next American military intervention— and there doesn’t seem to be much direct support for that even among the most ardent neoconservatives in the United States—you’ve got a serious problem. How about a place where we can’t even argue about military support, how about North Korea. The United States said, if the North Koreans develop a nuclear weapon, we are gonna be very, very angry. And the North Koreans tested a nuclear weapon, and you know what, the anger in Washington was palpable. But we didn’t do anything, and we went back to the Chinese, and the Chinese said, we told you you don’t have a military options, sanctions aren’t gonna work, now let’s sit down at the table and work with them. The United States said yeah, you’re right, okay, we’ll sit down and we’ll talk to you. At the end of the day, I’d love to be in a position where the Americans could be the global policemen on Iran and North Korea, it would be a better system, it’d be a safer system. But we can’t do it, and the more we try to do it, by ourselves in that role— —the less—the, the more incapable we’re going to be, okay, two final points since I only have a minute. First point is, what I like in terms of leadership is what Bob Zoellick did, vis-à-vis the Chinese, is talk about stakeholdership, and the Chinese originally didn’t know how to translate that word but once they did they kinda figured it out. We need more responsibility from the actors that are becoming vastly more powerful every day, every year vis-à-vis the United States. We’re increasingly going to be unable to be in favor of this motion, in four years, in eight years, in 12 years, we’d better prepare for it, by getting more stakeholdership, leadership, and dare I say global policemanship, from the folks around the world that can increasingly take some of that lifting regionally.   Madeline Albright came up with that term, actually originally from James Chase, one of my mentors, I fully admit the United States is an indispensable nation. But you know what? If you’re the indispensable part of a family, if you’re the husband, if you’re the father, you do not go out, and buy a house you can’t afford, with a mortgage you can’t service. What you do, is you actually get your apartment, you bring home the bacon, you keep your nose down, and you ensure that you are there in a sustainable way. We need to recognize, that we have to eat within our means. We’ve got a serious problem with that in the American economy, I fear we have a serious problem with that in terms of global security, and I truly hope as a consequence you’ll vote with us against the motion, thank you very much.",nan
for,"Well, I’ll tell you one— Sure, well I can tell you one thing it can do and has done straight away which is that Afghanistan is no longer a base where there are open training camps where terrorists can train and come and attack cities like this one we’re sitting in. And that’s—I don’t think, I don’t think that’s a small achievement. Well, hang on, if you let me finish. Or—I thought it was one question. Look, as I said it’s no small thing to get the first thing done, the thing that was originally why America and her allies went into Afghanistan which was to take out flagrant training camps of terrorists, and that job has been done. Now it seems to me that the job of sorting out the Afghan economy is a separate one, one which the world community generally is involved in, but I think that’s a different point. I don’t know if you wanted to try to make me an apologist for the American administration or a spokesperson for them but I’m not. My own, my own view for what it’s worth on it is that the job of creating a viable, booming economy in Afghanistan is a quite different one, now this particular policeman went in and sorted out the problem. It doesn’t also have to be the Social Services Department. ",nan
against,"Well, historically that’s certainly true, America can’t follow a single leader but in terms of values and regimes, when we talk about for example free trade, the fact is we have an international system that the United States has been at the forefront of and has been pushing until some trends very recently, has been pushing a very strong agenda in free trade where it’s been seen as the global leader as a consequence and, whether we’re talking about, you know, sort of international norms and regimes or whether we’re talking about regional bilateral ones that’s been an extremely important process. The WTO, the World Trade Organization, the United States has played a leadership role, the US as the world’s largest economy, has helped to smooth and create many, many efficiencies. If you want to talk about, um, what happened after the Soviet Union, uh, collapsed, if you want to talk about the efforts to denuclearize places like Belarus and Kazakhstan and Ukraine, the US took a leadership role, that clearly made the world a more safe place. That’s very different from talking about being the world’s policeman, I think that there are a lot of countries that do criticize when the US doesn’t take a leadership role. Look at the tsunami in Indonesia. The Chinese put $4 million on the ground, about a week afterwards. The United States got the Japanese, the Indians, and the Australians together, billions of dollars, in this case, boots on the ground from adding— for providing humanitarian assistance, and actually made a serious difference. The United States is clearly indispensable in these roles as a leader, but I would not say that the US has the capacity to be the global policeman.",nan
