side,script,round
for," Right guy, wrong wife. I married a Marine Corps brat who grew up on Camp Pendleton and wasn't leaving. The undefeated, untied, and always charming, Stephen Moore. Well, it's a little unfair question, because on a day like today with the beautiful view of the ocean, how could I not say California? John Donvan:Oh, you're just playing to the crowd here. Ladies and gentleman, Steve Moore. Our motion is: ""For a Better Future, Live in a Red State.” We have two debaters arguing against it, they are for the blue states. First, ladies and gentlemen, let’s welcome Gray Davis. Gray Davis, the 37th Governor of California, you have also served as lieutenant governor, state controller, state assemblyman, you have spent most of your life in California. Your family moved here from New York when you were a kid, you went to Stanford, but I’m going to ask you the same question that I asked Steve, if you had to move out of your comfort zone into a red state, which one would it be?",nan
against,"Well first of all I agree with Steve, why wouldn’t I live in California, such a fabulous place, but I just came back from Sea Island Georgia where we had a family reunion, that’s a beautiful state, great golf, great people so I -- be somewhat under duress but if you’re forcing me to leave I’d say Sea Island, Georgia. My partner is the esteemed Michael Lind, who will dazzle us with facts and argument. Well in the words of the late Molly Ivins I dearly love the state of Texas, but consider it a harmless perversion to be discussed only among consenting adults.",nan
for,"Thank you, ladies and gentlemen and thank you so much, John, for the opportunity to come to this great event and debate this important topic. It’s wonderful to get out of Washington D.C., which I call American’s only work free drug zone and lately actually it has been a work free drug zone -- So let me make a few points about why this is such an important topic and why for a better life you should move to a red state and I would start with one observation, which is that over the last 20 years we’ve seen in America the biggest shift in wealth in the history of this country. We’ve also seen a massive change in population of where people are living and this has had profound impact in terms of where the growth is in this country and where it’s not happening, and so if you look over the last 20 years there’s been about 30 to 40 million people who have moved addresses, moved from one state to another and over that same time period about two trillion dollars of wealth and income have moved from one state to another on that. This according to Travis Brown who has written a great book about how money walks, and if you look at those statistics and you look at where people are moving to and where people are moving from it is incontrovertible that people are leaving blue states and they are moving to red states. Now some of this of course is due to things like weather, people are moving away from the north east especially as we become an aging society and are moving to states like Florida, and Georgia, and North Carolina and South Carolina, no question about it weather has a big impact here. But it’s happening all over this country. Not just moving to better weather states. In fact if you look at the statistics, an amazing statistic about California -- and I agree with Gray Davis, what a wonderful state this is -- how do you screw it up so much? You know how does the state get so screwed up that people have actually started to move out of this wonderful paradise? Over the last five years one million jobs, roughly -- these aren’t exact numbers, but roughly one million jobs have been lost in California, and over that same time period one million jobs have been gained in the state of Texas. That’s an amazing statistic. You want to talk about a transfer of wealth and politic power it’s leaving California, it’s going to Texas. Now I would submit to you that people are not leaving places like Los Angeles and San Diego to go to Houston for the weather. They’re not doing that, right? They’re moving there because that’s where the opportunity is, that’s where the jobs are. That’s where the kind of free enterprisesystems flourish. And by the way just to continue with this Texas-California comparison, because I think we’ll make this a lot throughout the debate because Texas is a prototypical red state, and California is a prototypical blue state, the poverty rate is California is not 40 percent higher than it is in Texas, which is amazing. People are always bad mouthing Texas, “Oh they don’t even have plumbing in Texas” and so on, the truth is Texas is actually getting very rich, California not so much so. Second point to make that you should all ponder. We are all living through, right now, what I call the biggest kind of political, cultural, and economic divide in this country perhaps anytime since the civil war. And what you’re seeing -- to put it very simply if you look at the last few elections is that the red states are getting redder, and the blue states are getting bluer. And there is absolutely no question about it. If you look at what’s happened, for example, in the Southern states every election for the last four or five election cycles they get more and more Republican, for better or worse, and that’s also true of the blue states. I hail from the state of Illinois; I love the Chicago area; I love the State of Illinois. What has happened in Illinois over the last 25 years is one of the great tragedies of our country. Illinois has gone to the pits in just about every single area. It has huge unfunded liabilities. High unemployment rate, the dingbats in Springfield just raised the income tax rate by 67 percent. One of my favorite kinds of modern politicians Mitch Daniels, a couple years ago when he was governor was asked about what it was like being a neighboring state of Illinois, and just put it so well he said “To be a neighboring state of Illinois in Indiana is like living down the street from the Simpsons.” I thought that is a great way to put it. And so we are seeing incredible dysfunction in these blue states, and it’s a tragedy by the way. And then you ask the question “Why are people moving from blue states to red states?” And I would submit to you the answer is very clear from the evidence why people are moving. The two biggest factors, according to all the academic and economic research, are number one: if a state is a right to work state, that is that they do not force unions in their state, and allow every worker to have the right to choose whether they want to join a union or not, those states are flourishing. And one of the fun things about working at the Wall Street journal, we talk to business owners all the time, big and small, from the corporate fortune 100 companies to small entrepreneurial companies, they always tell us when they’re talking about setting up a new plant or a new warehouse the first question they ask about a state where they’re going to locate is “is it a right to work state?” Because it it’s not a right to work state it’s simply, they just take it off the list. No matter how many other kind of incentive systems they might have to move there, if you’re not a right to work state you’re just not in the game to get these new enterprises. By the way people are always talking about America losing its auto industry, and auto jobs. You know America’s not losing its auto jobs, it’s just the auto jobs aren’t in states like Ohio and Michigan anymore. The auto jobs are now in the South, right? And that’s partly because of the fact that those are right to work states. The second factor that matters a whole heck of a lot is whether a state has no income tax, or low income taxes. And we find this to be highly predictable for where people move. And so for example in this great country of ours there are nine states that have no income tax. States like Texas, states like Florida, states like Tennessee, states like Wyoming, states like Nevada, states like Washington. Those states over the last 10, 20, 30 years no matter what kind of period you want to look at, have been producing about two to three times a many jobs per year as the nine or 10 states that have --",nan
for,Okay let me just make one more point -- No I can’t even -- If you don't want to live in a place like Detroit -- -- get to a red state.,1.0
against,"Thank you, John.  Intelligence Squared, thank you so much for hosting this. And I want to welcome my esteemed colleagues both for and against this proposition. As Steve indicated, this red state/blue state deal is really not so much about geography as it is about a state of mind. And those of us in the blue states have a different idea about economic development. We believe John Kennedy had it right when he said, ""A rising tide will lift all boats,"" because we try and provide economic opportunity for everybody, and we do that with four simple ideas. One, invest in education. Invest in infrastructure. Protect the environment and have a stable safety net. We think that all makes economic sense. We think it is morally the right thing to do. And the numbers prove that we are right. If you look at the top 10 states by average income, nine, nine are blue, one is red. If you look at the top 10 states by gross domestic product, eight are blue, two are red. If you look at the bottom 10 states by gross domestic product, nine are red, one is blue. Beyond just economics, if you live in a blue state you're going to live longer, you're going to be healthier, you're probably going to have a college degree, and you're going to have more opportunity. Now, let me talk a little bit about California, which is definitely a blue state, but was not before 1992. But today it is really a blue state. Despite what our critics say, these are indisputable facts. California has more Fortune 500 companies headquartered than any other state, 54. California is the leading manufacturing state by far in America, both by jobs and total dollar output; in 2011, $230 billion. California is the largest agricultural state in America by dollar output. California created more jobs last year than Texas, and more jobs in the last year than anyone in the nation. Most importantly, people believe in California and they invest their dollars. California gets more direct investment from other countries than any other state. And this is the statistic that's going to blow your mind. On venture capital, that's people putting their money in start-ups, in 2011, the last year we have statistics for, California got more venture capital than all the other 49 states put together, and it got more money from foreign countries investing in California. So, people are putting their money where they think they can get the best return and they believe that best return is in California. My point is, to live well, to be healthy, to have more opportunity, to be better educated, you want to live in a blue state. Vote no on the proposition that someone has to force you to move to a red state to live well.",1.0
for,"Thank you, John, and I agree with the governor. Thank you, Bob, for sponsoring Intelligence Squared. I love the format. Thanks to the Philanthropy Roundtable for hosting us today and to my colleagues, both the wrong and right -- It’s good to have you here, I have both the disadvantage and advantage today, my disadvantage is that I’m a talk show host and that means five days a week, three hours a day, 15 segments a day, 75 segments a week I do this. Six minutes is an extended commercial break, it’s not a segment. My advantage, however, is I have a book coming out on the very last day of this year called “The Happiest Life” and I have spent the last year immersed in the details of the emerging science of happiness, begun 15 years ago by my colleague Dennis Prager with the book “Happiness Is A Serious Problem” and now most recently by Arthur Brooks of the American Enterprise Institute, in his book the “Road to Freedom, “ happiness is quantifiable. You can figure out what makes people happy and what makes people happy is more to be found in the red states then the blue states. Now I present that to you in a way that I think many of you will know or be familiar, because many of you share in common with me a friend, Dr. Jack Templeton. Jack likes thought experiments, right? You’ve been in those thought experiments with Jack where you reframe the question. Here’s how I’m going to reframe it for you, if your son and daughter approaches you and says “Mom, Dad, my company, the government, the military, has come to me and said I’m getting moved one more time.” They’re in their 20s. “And they’re going to drop me into a blue state or a red state, I get to pick blue or red. I don’t get to pick the city, I don’t get to pick the state, I don’t get to pick rural or urban, I don’t get to pick suburban or where in that state, I just get to pick blue or red, what do you think?” It’s kind of a Rawlsian construct, right? You don’t know where they’re going to end up just red or blue. Four reasons to say to him son or daughter, red. Number one, when you get there, you’re going to want to buy a house, California is 200 percent above the median cost in the average house in America. California is below that median. New York is 150 percent. Highest mortgage debt is in California, highest mortgage debt is in the District of Columbia. You want your child to be able to buy a house and begin that American dream, send them to a red state. Number two, you’re going to want them to have kids, right? You want to be grandparents. Everybody wants to be a grandparent, I just became a grandparent; it’s a great thing. Guess where the fertility is? Guess where people are actually having families and babies, the top 10 most fertile states are red. The 10 least fertile states are blue. I want to read that blue list to you, because it really is blue, Rhode Island, Vermont, New Hampshire, Maine, Connecticut, Massachusetts, Michigan, New Hampshire, New York, they’re going to way of Russia and Spain, they will not be there in 10 years because they’re not any children. But more importantly -- actually that’s just an indication of other things. Volunteerism is spread out evenly across red and blue states, but not charitable giving. As you will know nine out of the 10 most charitable states in the union are red. Now of course we got Utah and Idaho and we’ve got the Mormon tide to drive them that way but the other seven are not. They are, however--what’s that an indication of? Religiosity and not merely checked off religiosity, but genuine confirmation of religious belief. Red state advantage huge on charitable giving. Number three though when you get there and you have these kids and you got your grandchildren, they’re going to have to drive around a lot, they’re going to have actual practical things to think about in the course of their lives. Number one, think about the number of times you’ve pulled into a gas station, the number of times over the life of your child is making that red, blue state decision, they’re going to pull into a gas station. It’s a good proxy for the practical cost of living, gas prices are phenomenally lower in red states, and there are reasons for that, proximity of refinery, production of the basic materials, bigger in red states. Red states are energy productive. When I was talking to Steven beforehand and he said you take the economics and I’ll take the social stuff. We didn’t really say where energy would fit, I thought maybe he would talk about energy production, but then I began to think it’s really proxy for the willingness to go and grow with what you’ve got to make it better and then finally those grandchildren of yours are going to need to be educated. Who’s doing the best? Now Michael Lind is a very experienced and savvy debater and he will throw statistics at you that will not make sense, that’s what they do from that side. But you listen very carefully to his statistics about education because he cannot defeat this one from the national education assessment study. The most underprivileged kids when it comes to education are African Americans and Latinos. The most importantmanifestation of educational success is bringing the bottom to the middle. The most important element of that is math and the most important grade is eight. That is the turning point where the skill set transfers over into the employment probability and possibility of those children. In the NEAS, the state that is now number two that has made the most progress over the last decade is Texas for blacks and for Latinos, they have rocketed up. Do you know what state is number 49? This one. Why is that? It’s because education, innovation is occurring in the red states. Why is that? Because they are not in the death grip of special interests that prevent the exploration of the new and the effective. That’s why if you had to pick where your grandchildren were going to be educated and you could not guarantee that they’re going to a private but they are going to go into a public school. You would pick a red state. If you were a grandma or grandpa who wanted to give them the best advantage of an exploding opportunity in the education arena. Now as I warn you again, Michael will come up and bring up SAT scores or ACT scores, and I will give him that, they’re higher in the blue states. You’ve got some legacy investments in the blue state. You’ve got some wonderful cultural advantages. You might be thinking “I want my grandchild to live in San Francisco.” No you don’t get to pick that. This is Rawlsian. They’re just going to go red or blue. And if you really want to think that through you’re going to pick red every single time. ",1.0
against,"I think I’m a pretty good debater, but I’m not as good at lowering expectations as Hugh Hewitt. The motion is “For a better future, live in a red state”. As a native Texan I would love to endorse this motion. Texas does indeed lead California and much of the rest of the country in a number of indices. It’s number on when it comes to barbeque. It’s much better than that pork based stuff they have eastwards. It’s number six when it comes to housing affordability, and I suspect this will come up again and again andagain. Because one of the issues among us is the relative importance of housing affordability as opposed to personal income taxes and business taxes in explaining migration. So that’s the good news. Here’s the bad news for the state of Texas, and why it is not indeed surpassing California, New York, and other leading blue states, and probably will not do so within my lifetime: Texas is number one in uninsured adults. It is number 50 in high school graduates. I defer to Hugh on the rapid progress of African Americans and Latinos in Texas. That’s coming from a very, very low base, let’s face it. When it comes to uninsured children, Texas is number two. We heard a lot about fertility in Texas, and that’s true in the south and southwest in general, for ethnic and religious reasons. Texas on a scale from one to 50 is number 49 when it comes to prenatal care for pregnant women. So yes more women are pregnant, but they get absolutely abysmal prenatal care compared to most of the blue states. Just a couple more points on what Stephen raised. He said that $2 trillion has moved across state lines in the last 20 years. Well the average GDP in the U.S. annually is 14 or 15 trillion if I’m not mistaken, so by my off the envelope calculations, that’s less than one percent of GDP over the last 20 years. This is not a terribly strong argument for their side if you ask me. The amount of migration from Texas -- from California to Texas is also very easy to exaggerate. Texans move to California just as Californians move to Texas. Between July of 2011 and July of 2012 a grand total of 22,000 more Californians moved to Texas than Texas moved the other way. The number was 17,000 surplus for Texas and New York. We’re talking about less than 0.01 percent of the US population in every case. What is more, the lower your income, the less likely -- the more likely you are to move from California to Texas. Now why is this important? It undercuts the thesis that high progressive income taxes are driving out Californians. Because if that were true you would expect to see an exodus of rich Californians. What you’re seeing instead is an exodus of working class and lower middle class Californians and we know why. There are two factors. There’s the push factor, which was the housing bubble in California. It took place almost exclusively in blue states, mainly because rich people, after the tech bubble bottomed out, were looking for new and safe assets. And they had more confidence in the economic future of property assets going up in places like California, in New York, in Florida than they did in Texas and the south. So by dramatically raising the cost of living in the blue states that did force out a lot of working class people. Often -- not to the south and Texas and the Great Plains, but to states neighboring. For example a lot of the working class people who have moved for housing affordability, have gone to other blue states like Oregon and Washington on the west coast. They’re just cheaper than California. And you see a similar spill over affect elsewhere. The poll factor that is creating so many of these jobs in Texas is the energy industry. And if you look at the red states in general, where this is taking place. It's in this energy corridor where thanks to fracking from the Bakken shale up in the Dakotas all the way down to Texas to the Eagle Ford shale, you see a tremendous explosion of energy. It lowers energy prices. It helps manufacturing, all of that. That is an accident of geography plus regulatory and technological factors. If the blue states who have energy resources like California and New York, were actually to, with some environmental safeguards to emulate these red states, you would see enormous amounts of wealth pouring into the blue states on top of their advantages. So, we agree on many things. One of the things we agree on is that the south in particular has been gaining population ever since World War II, thanks mainly to air conditioning and to retirement -- that will continue indefinitely. The basic question, I think, is not which states are picking up the most people or the most footloose corporations, but where are you most likely to have health care, to have decent education, to graduate from high school, and to have quality of life if you're an ordinary high school educated working American? And in that case I think the answer is clear. You would rather be in a blue state than a red state. ",1.0
against,"Yeah, two points about the trend. First of all, the question before the audience is not whether it will be better to live in a red state 30 or 40 or 50 years from now as a result of present trends, but right now. The second aspect is, what we're really talking about is the southern model versus the northern model. That is, the Great Plains have nine million people. The county of Los Angeles has nine million people. This is largely certain Midwestern states and the south. The low wage, low public service, low tax southern model, including states like Texas, that's been the model since before World War I. A hundred years ago there was a big achievement gap on all of these same statistics between the southern states and the northern states, the so-called blue states. There is still a big achievement gap. It's been closed somewhat by growth of the south, partly because of federal investment and desegregation in the last century, but -- so that's -- I would turn it into a question to them, what date are we talking about? Because if it's 2013, you get a different answer to the question than in 2035. For you to believe that another 100 years of low wage, low tax smoke stack chasing luring companies from other states, which Mississippi has been doing for a century, is going to do any better than it has done in the last century.",2.0
for,"So this is just an incontrovertible fact: people are moving there. Now does -- Gray Davis is right. California has unbelievable assets, you’re exactly right, your university system, you have an incredibly well educated work force. You have the best weather, beautiful mountains, beautiful beaches, beautiful women, I mean what’s not to like about this state? But the truth is, you know, it’s getting screwed up and people have been leaving; businesses have been leaving. You go to Nevada, you go to places like Reno, I mean Reno is -- you know this Governor, Reno is filled with businesses that used to be in California, you talk to the business owners and it breaks my heart, I had to leave a third generation California business because I can’t operate there anymore and I think that’s really -- I think -- here’s my argument, you are exactly right, this a north versus a south phenomenon, and you know what’s happening in America today? We are witnessing the rise again of the South. There is no question about it, and in fact if you want to go to a place where the future is happening, you don’t go to Detroit, you don’t go to Albany, you don’t go to New York City, you don’t go to Los Angeles; you go to places in the South and it’s very likely that in my opinion in 10 years -- in 10 years’ time because of the huge growth of no income tax states, the entire South within 10 to 12 years will be a no income tax region. Now how in the world -- how in the world are the North going to compete against that?",2.0
against,"I want to make two points. First of all, people vote with their feet, all the panelists here live in a blue state. Even Steve’s tenuous connection with Virginia, I would argue Obamacare in Virginia, they’ve got two democratic senators and New York and D.C. are blue. California has 38 million people almost as many people as Texas and New York combined, that’s 38 million people voting to be here. Secondly, the future, California is the future. Do you have an iPhone? Do you use Google search? Google is 14 years old and the iPhone is maybe 10 years old. Twitter, six, Facebook, six or seven. We have great technology companies, because in this state we take a different view towards the future. In the east where I was born after you’re educated you want to join a company; in California, you want to start a company. So when I gave the commencement address at Columbia Law School, my alma mater, I got a nice note from the dean that said “Would you look at my speech for the incoming first year of students?” Great speech, last sentence, “My six year old daughter” -- the dean says, “thinks Mr. Google is infallible.” My only suggestion to change was, tell those first year students that Google is only three years older than your daughter, and those students are going to see breath taking change, most of which is going to come out of Massachusetts and California.",2.0
