side,script,round
for,"Use of the VIP lounge in Dili International Airport. But I will say it is a culmination of a career that began with a foreign relations committee ambassador to Croatia, of ever more important jobs in ever smaller places.",nan
for,"It is time to clip America's global wings. America's global ambitions, particularly in the last decade, have far exceeded our capabilities. It is more than we can afford, more than a trillion dollars on two wars in Afghanistan and in Iraq. But beyond the fact that we can't afford it -- and my colleague, Larry Korb, will make that case, it is that we are not capable of doing it. We do not need to sit here and debate the rights and wrongs, the moral correctness or the lack of correctness of the Iraq war or the Afghanistan war. The fact is we undertook massive nation building exercises, and we did not succeed. In fact, I will argue to you that we have not only not helped the United States, we have undermined America’s national security. Now I want to be clear. Larry Korb and I are not isolationists, we are not against U.S. -- use of U.S. power in the world. When I served as the first U.S. ambassador to Croatia, I argued strongly for U.S. airstrikes against the Serbs who were attacking Sarajevo and civilians in Bosnia and Herzegovina, and when those airstrikes took place, they combined with intense diplomacy, they brought a four-year war that had claimed more than 100,000 lives to an end. It was effective. Larry Korb and I support the intervention in Libya, and it is -- for the same reason that it is working in Bosnia -- it was in Bosnia and in Libya we had limited ambitions. In Bosnia it was to end the war, in Libya to protect civilians. We had allies in Bosnia, the Europeans picked up more than two-thirds of the cost of reconstruction. They’re doing much of the heavy lifting in Libya, and we had partners on the ground. That is not the case in Iraq or in Afghanistan. In the case of Iraq, we went in not appreciating the complexities of the government, and in the end, who ended up as the victor? Iran. For eight years, the Ayatollah Khomeini and the clerical government in Iran fought the Iran-Iraq War, at a cost of a half a million Iranian soldiers for the goal of installing, of getting rid of Saddam Hussein, and of installing in power Dawa and SCIRI, two Iranian-supported Shiite parties. They failed. In 2003, the U.S. went in, and who is it that is in power in Iraq but the Dawa has the prime ministership, SCIRI plays a major role. Talk about unintended consequences. In Afghanistan, the United States is embarked on a counterinsurgency, I want to be clear about the operation we took to remove the Taliban, to drive out -- to try to kill and capture Al-Qaeda was correct, morally justified, endorsed by the U.N. Security Council, but that mission has now morphed into an exercise aimed at building a central government in a country that has never had a strong central government and a counterinsurgency strategy that requires -- if General Petraeus were here, its architect, he would say just what I’m going to say -- it requires a local partner for it to work. Our partner in Afghanistan is Hamid Karzai who presides over what transparency internationals described as the second-most corrupt country in the world -- number one is Somalia which doesn’t have a government at all -- is ineffective, illegitimate, having stolen his last election through massive fraud, and as a result, the strategy doesn’t work. We have invested billions in training an Afghan police force. Our idea is that by training an Afghan police force, they'll be partners who can provide security, and why do we train the police? Because that’s what we know how to do, but the problem in Afghanistan is the police are the visible face of a corrupt Afghan regime. The money that we’ve spent building roads so farmers can bring their products to market in Afghanistan isn’t working because, yes, the roads are there, farmers don’t bring their product to market because the police rip them off by more than the value of the market. We can train the police to be policemen, but we cannot make them honest. Afghanistan is also another case of the unintended consequences of our actions. We are spending this year $117 billion on the Afghanistan war. To fight an enemy, the Taliban, whose budget is estimated between $70 million and $200 million, and how do the Taliban fund themselves? From the United States. Why? Because to supply our military in Afghanistan, we bring in supplies to the Pakistani port of Karachi, they go throughTaliban-controlled territory. The contractors pay off the Taliban. And with the money used to pay for U.S. troops in Afghanistan, we ourselves are financing the Taliban. Now look at this from the point of view from the extremists. We can spend $70 million and get the U.S. to spend $117 billion. That is a pretty good investment. So, our position is simple. We need to scale back what the United States is doing in the world. Yes, to continue global engagements. Yes, to working with allies. But no to this ambitious overreaching. Yes to being smart. So, please join me in supporting the proposition that it is time to clip America’s global wings.",1.0
against,"No, it’s not theoretical for a lot of people both here and abroad. Well, I can see one of our challenges tonight on the con team is to make it very clear that our opponents stick to what the debate’s about. The topic of the debate was not, “The",1.0
for,"What's not adding up is that the Republican Party has changed tremendously since the days of Reagan. Remember when -- in the Reagan administration, when we got into Lebanon, it didn't work, Reagan got out. He raised taxes 11 times when he recognized that supply-side economics was not working. He worked with members of Congress to reform the Social Security system that kept it in balance until this year. Well, I thought I would take advantage of it. My point is that even if you think the United States should be more involved in the world, the problem is right now we're broke. We borrow 41 cents of every dollar that the federal government spends. We borrow -- put it another way -- $4 billion a day. Now, if you go back and you take a look -- and I know our opponents don't want to talk about the previous administration. Go back to the beginning of this century. The beginning of this century, the United States accounted for one-third of the world's Gross Domestic Product. We spent one-third of what the world spends on military. Here we are today, we account for only one quarter of the world's Gross Domestic Product, but yet we account for half of the world's military expenditures. Five percent of the world's population, which is us, spends half of what the rest of the world spends on defense. Now, remember at the beginning of this century, we had a budget surplus. You may remember the lockbox and all of those debates back in 2000. That surplus was supposed to make sure that Social Security would not run out of money quicker than it has. Where did we end up at the end of this decade? Not with a surplus of about five trillion, but with a deficit of five trillion. And then, of course, when the global economic crisis hit, we had to increase the deficit even more. Now, the question becomes, how do we get there? Defense played a part. The war has played a part. It wasn't the only part, but I think it's important to keep in mind, in 1968, when we had 540,000 people in Vietnam, we balanced the budget. How did we do it? We had a surtax, a war surtax. What happened this time? You can be for or against the wars in Iraq and Afghanistan. But the fact of the matter is we went to war, and we didn't pay for it. In fact, what we did is we cut taxes. We've never done that in our -- in our history. And what happened? The wars cost -- the direct cost a little over a trillion dollars so far. But the indirect costs, as a lot of economists will tell us, we'll be paying for a long time. And Joe Stiglitz up here, a Columbia economist, estimates it'll cost three to $5 trillion. We compounded it during that time by increasing the defense budget, what we call the baseline budget. General McChrystal, who everybody knows, I had the privilege of working with at the Council on Foreign Relations about 10 years ago. Before he went to Afghanistan, basically he was on the joint staff and in charge of the baseline budget. And he told me, when I spoke to him the last time, he said, we didn't have to make any choices. We could have everything. The baseline budget also went up during this particular period. Again, during Vietnam and during Korea which had war costs, we looked into the baseline budget of the programs that didn't contribute to our national security. Now, you don't think the deficit's a problem? Admiral Mullen, the chairman of the Joint Chiefs of Staff said it's the biggest threat to national security. And he says unless we get our economic house in order at home, we can't be strong abroad. Now, the defense and I agree with it. Wasn't the only thing. We as individuals live beyond our means. We all assume that housing prices were going to go up 30 percent a year. And, you know, we made our decisions on that basis. States right now are having a lot of problems because when they had the pension funds for the policemen, the firemen, the teachers, they assumed they would grow eight percent a year. Well, that didn't happen, and they're having problems. Now, the question becomes, okay,now we have these problems. Maybe we should still do a lot more in the world. And again, we're not against involvement. But it has to be selective engagement. You can't deal with every situation. But we've got a lot of challenges at home. You probably have seen all of the statistics. We're 15th in reading, 17th in science, 25th in math. These are our children. Our infrastructure is falling apart. We're 27th in life expectancy. You know, right now, but we are ahead in a couple of things. Obesity is one, and we're also basically first in the amount of debt that we have and the number of people who are below the poverty -- poverty line. And what we're doing, as a country, we're living off our past investments. If you go back and look where we are today, these are all investments we made in the '50s and the '60s. Now, can you cut defense? Yeah, you sure can. If you take a look at what we're spending on defense, and you put it in constant dollars, go back and look at the Cold War average, it was 450 billion. Right now it's 550 billion. How do I know it's too much? Secretary of Defense says $150 billion in inefficiencies. Well, we could take that money and use it to deal with some of the problems at home. And a couple of things, you know, that we could take a look at in terms of if we get back to where we are -- Secretary Gates, Secretary of Defense goes to West Point. We’re not going to send large land armies into Muslim countries again, okay? This is a man who worked for President Reagan, worked for President Bush, is now working for President Obama. Well, if you’re not going to do that, let’s take a look at the size of the Army and the Marine Corps. This is something that you can do. We also have to recognize as a country that not all problems can be solved, nor can we solve them all. And I think, as Peter pointed out, I think Libya’s the perfect example of the way to do that. We used our unique capabilities, we got other people involved, and you know who’s a great example for this, the first President Bush. You may remember in the campaign, President Obama said, “I like President Bush,” and everybody said, “You do?” and he said, “Well, the first President Bush.” The first Persian Gulf War we got over 200,000 troops from other nations, and those who couldn’t send troops, we collected money. We collected so much, we actually made a profit on the war. So it didn’t cost us anything and, in conclusion, we’ve done it before. Eisenhower got us out of Korea, wouldn’t go into Hungary and Poland, or into Vietnam. Nixon got us out of Vietnam, started arms control with the Soviet Union, recognized China, and even Reagan, when he started negotiating with the Russians, you know what Newt Gingrich called him? Neville Chamberlain. Thank you very much.",1.0
against,"Personality counts because in any given time there are three or four or 10 heads of government around the world who are certifiably insane. Thank you. Thank you. Thank you all for being here. Listening to these presentations, here I am, batting cleanup here, and I’ve only got seven minutes to correct so many mistakes. You know the joke, the old, old, old joke about the guy who is looking for his keys under the lamppost and the man says to him, “Did you drop your keys here?” and the guy says, “No, but the light’s better here.” Why are we cutting the military budget? We’re cutting the military budget apparently because the military budget got us into the fiscal mess we’re in? Wrong, it didn’t. Let’s start with the fact that we are cutting the military budget already. It isn’t as if we’re in a situation where these global wings are spreading, and the military budget is becoming a gigantic -- I mean, Defense News, February, ""U.S. Air Force Budget Shrinks."" The Air Force, since we’re talking about wings, has been shrinking decade after decade. Armed Forces Journal, ""Tactical Inventory of the Air Force is as Small Today as at any Point Since World War II."" Many of you no doubt read every morning the website entitled, “War is Boring.” It exists. And it's said of the 2010 budget, the new budget includes cuts and additions. The Air Force took the biggest hits. Now, if you’re going to clip our wings, and in fact many of those wings are being clipped, you have to make some assumptions about the world. You have to assume that there will be no war on the Korean Peninsula. You have to assume there'll be no war between Israel and Iran. You have to assume absolute stability in Asia despite the rise of China. You have to assume no 9/11 attack on the United States again, that we wish to respond to. Are you absolutely confident about all of that, confident enough to reduce American power, that in one, or two, or five, or 10 years we may need? You know, the person who summed this up best was actually President Obama in his Nobel speech. “The world must remember that it was not simply international institutions, not just treaties and declarations that brought stability to a post-World War II world. Whatever mistakes we’ve made, the plain fact is this: the United States of America has under -- has helped underwrite global security for more than six decades with the blood of our citizens, and the strength of our arms. The position the other side is taking is a very radical position, I mean, well to the left of President Obama. Now, we have been spreading our wings for some decades as Eliot mentioned. The world is a better place for it. Peter mentioned some of the places where it is a better place. Bosnia was, I think, the example he used. Take a look at Asia today. It’s an interesting thing. You don’t hear the South Koreans, the Taiwanese, the Vietnamese, the Singaporeans, the Indians saying, “Hey, it’s time to clip your global wings,” because they’re afraid of China. And they want our help in balancing a rising China. Look at Vietnam. Some of you will remember the Cam Ranh Bay Naval Base that we had during the Vietnam War. Now -- now, the government of Vietnam has asked us to come back. Their defense minister was quoted as saying, “This port should be a fuel stop for aircraft carriers.” Well, they don’t have any aircraft carriers. He means our aircraft carriers, that they weren’t stopping there to counterbalance China. The idea that we need to diminish the size of our military -- let me quote from a famous American. Getting the Democratic nomination in 2004, John Kerry said, “I will nevergive any nation or institution a veto over our national security, and I will build a stronger military. We will add 40,000 active duty troops.” That’s John Kerry. These guys are taking a position well to the extreme on these questions. Now the finances. “We have to cut the military budget because we’re broke.” Bill Clinton’s budget director, Alice Rivlin, wrote last week -- last month, excuse me -- quote, “Defense spending is not a cause of the growing projected deficits. It’s the entitlement programs that drive future spending up faster than GDP can grow.” Clinton budget director. The deputy secretary of the Treasury for Bill Clinton, Roger Altman, “Imperial overstretch is not the real issue here. It is fiscal, economic, and political failures at home that are threatening the ability of the United States to exert global influence.” The defense budget has been falling as a percentage of GDP for decades. It’s falling under four percent now. It is scheduled in the next five years to go under three percent of GDP. So what’s the argument they’re making? Really, it’s ideological. American power is bad. Well, that’s not exactly the argument. Peter tells us American power in Bosnia was good. So I guess what it comes down to is this: When is American power bad and when is American power good? Just ask them. And they’ll tell you where we need to intervene and where we don’t. Doesn’t work. If the United States is going to reduce our global wings, if we’re going to reduce our power, we’re going to put ourselves in a situation where we cannot do what we need to do around the globe. Now, who benefits from this? Who benefits? Who benefits if there are more Srebrenicas and Darfurs and Rwandas? The answer is people like Gaddafi and Milosevic and Bashar al-Assad and Saddam Hussein. They benefit. We do not and the people who depend on us and our power for their safety in a very dangerous world, 300 million Americans and hundreds of millions more around the globe. We’ll lose. Do not buy this picture of America that doesn’t exist, with a people and a military and a president just lusting for intervention everywhere, and a military budget that must be decimated if we are to be safe. On the contrary, if we are to be safe, and if the world is to be safe, those global wings need to be strong. Thank you.",1.0
for,"Well, I'm looking for the elephant here, the elephant in the room, because we just had a discussion from the opponents of this motion that didn't discuss Iraq and Afghanistan which are the two major projections of American power, the two major expenditures in this millennium. Okay, this century, if you don't want to be too ambitious. The problem with them is that they have ended up weakening the United States. Certainly the Iraq war caused America's prestige, which was sky high after Bosnia and Kosovo to collapse. Turkey, we went from an 80 percent approval rating to a six percent approval rating in the second largest country in NATO. We have ended up empowering Iran. You will recall President Bush describing an axis of evil, of Tehran and Baghdad. They were bitter enemies -- It is the execution. It is that we try to do things that we can't do. We tried to -- It can't work.",2.0
against,"I think if you -- by the way, if you notice, the only president we were quoting was Barack Obama.",2.0
for,"Well, I understand why you wouldn't want to quote Bush.",2.0
against,"Well, right.",2.0
for,That's understandable.,2.0
