side,script,round
for,"Well, thank you very much, I appreciate Mr. Rosenkranz putting this on and it’s an honor to be invited here and the introduction was overly generous. But guns cause bad things to happen and makes—and guns make it easier for bad things to happen. But guns also make it easier for people to protect themselves and prevent bad things from happening. Guns make it easier for you to harm somebody, but guns also make it easier for you to deter criminals from attacking to begin with, and turn out to be the most effective way for somebody to go and defend themselves when they’re having to face a criminal by themselves. It’d be great if police were there all the time, my research finds that police are probably the single most important factor for reducing crime. But I think one thing the police understand themselves is they virtually always arrive on the crime scenes after the crime’s occurred. And the question you have to ask is what do you advise someone having to do, when they’re having to confront a criminal by themselves? Even if they’re able to call 911, you know, fast response times are measured in eight or nine or 10 minutes. And that can be a lifetime for many people. I think, as Mr. Rosenkranz was mentioning to begin with, a lot of people have a pretty good idea of the bad things that happen with guns. He mentioned the number of suicides. But you also have, if you look at surveys done by the Justice Department you’ll find maybe about 400-450,000 crimes are committed each year with guns. By contrast, you have similar types of surveys that indicate that people use guns defensively about 2 million times a year. So about four to five times more frequently people use guns to stop crimes than guns are used in the commission of crime. And yet, I assume for exactly the reasons why Mr. Rosenkranz mentioned earlier, people are if anything like to guess the opposite. I mean if you have—if you’re the editor of a newspaper and you have two crimes that you’re talking about, one, there’s a dead body on the ground, sympathetic person like a victim, and another case where a woman’s brandished a gun, the would-be criminals run away, no shots are fired, no dead body on the ground, it’s pretty obvious which story’s gonna be considered much more newsworthy. Now, we all want to try to take guns away from criminals. I mean one thing that’s been tried many times is to go and have gun bans. The problem is that when you go and pass something like that, the question you have to ask yourself many times is who’s most likely to obey the rule. If it turns out that it’s the most law-abiding citizens who obey the rule and turn in their guns, relative to the criminals, you can actually see increases in violent crime. And Washington D.C. is one important example of that. In 1976, September of ’76, D.C. passed a ban banning handguns, it didn’t go into effect until February, uh, ’77. Uh, but only once after ’76 was D.C.’s murder rate as low as it was in ’76. Only twice in two years after that was D.C.’s robbery rate as low as it was in ’76. And D.C.’s crime rate not only went up relative to what it was in the past, D.C.’s crime rate went up relative to neighboring states, it went up compared to the United States as a whole, it went up relative to other large cities. Here’s a graph that shows you for the top 50 cities of the United States, in 1976, D.C. was about 18 percentage points higher than the other 49 cities in the top 50. You can see after that, it keeps on going up, and if I were to have it in ’88, it even soars dramatically past that, but you can see, it’s about 90 percent higher when you get to 1987, the rate was falling before the ban, relative to other cities and rising dramatically afterward. It’s not just D.C. though. In Chicago, Chicago’s murder and robbery rates were falling prior to the 1982 ban, and they rose afterwards, they rose relative to other cities. One other way I can just mention for D.C. here, D.C. was 15th of the top…50 cities prior to the ban. In half the years after the ban, it was either number one or number two, and it was number four another four years, so two-thirds of the time after the ban, it was one of the top four cities. It was nowhere even close to that prior to the ban going into effect. It’s just not in the United States. Worldwide, time after time—and it’d be interesting to have people try to show an example where this isn’t true—when you pass bans you see increases in violent crime rates. The UK, here’s an illustration from The Economist a few years ago. They’d banned handguns in January ’97. Robbery rates, armed robbery rates were falling up until the time the ban went into effect, and they rose afterwards, if you’d continue this graph they’d continue to go up. You’ve had a 340 percent increase since the ban went into effect and the rate at which people are harmed by guns. You look at Ireland, Jamaica— I mean one thing is, people go and say well the reason why the Chicago and D.C. bans didn’t work is because it’s so easy to go and get access to guns in other places. Well here you have ideal situations, you have island nations, where it’s relatively easy and go and enforce the borders and protect them. And yet they’ve seen huge increases in the numbers of illegal guns, because essentially all of them are illegal after these bans go into effect. And yet just as we see here in the UK if you look at Ireland or Jamaica or other places, you see time after time increases in robbery and murder rates and violent crimes. Now one thing people often do is they look across countries and they say well, look, England has a relatively low gun ownership rate, it has a relatively high murder rate even if their violent crime rate is twice what we are in the United States. And they may point to Japan or Germany or other countries, and they say the United States has more guns, more violent crime. But the thing they have to take into account is these other countries had much, much lower violent crime rates prior to bans going into effect. In 1900 for example in England, in London, a city of millions of people, with no gun regulations, you had two gun murders, and five armed gun robberies that took place. And, what you see time after time when these bans go into effect, either violent crime rates no longer drop, or they begin to start to go up, as you’ve seen in England and other countries. Probably one of the most controversial things we could talk about are gun-free zones that we have in the United States for things like schools or other places. And we hear about these things, they, they dominate the news. But yet one fact doesn’t go out, you cannot find one of these multiple-victim shootings in the United States that occur, that takes place in—where more than three people are killed, that doesn’t take place in a gun-free zone where civilians are banned from owning guns. You want to make places safer. Banning guns you think are the easy solution to that. But again if you pass a ban and it’s the law-abiding good citizens who obey the ban and not the criminals, rather than making it safe for the would-be victims you may unintentionally make it safe for the criminals who are intent on trying to harm others and make less for them to worry about, thank you.",
against,"Thank you, John, thank you. Well, it’s a pleasure to be here with you, I was worried that they wouldn’t bring that story out and I wanted to make sure that I did full disclosure and… ‘course I also appreciate the Seattle-like weather during the last couple days. Let me give you a perspective from a police chief’s point of view. First of all you have to understand that the position of police chief is not, whether it’s Ray Kelly, the great police commissioner in New York City, myself or others, we all actually worked our way up through the ranks. A puff of white smoke didn’t emanate from City Hall and suddenly we became anointed with these positions. All of us worked as police officers and detectives and sergeants, et cetera, so we kind of understand some of the nitty-gritty, although the television shows here in New York are so much better. The right to—in Seattle we’d have latte stories or something. But the right to own and possess a gun in this country isn’t a debatable issue and it’s not the topic. Reasonableness though, and common sense do come into play. I’m not a researcher and I am certainly not going to play a researcher for this debate tonight, but I do want to cite a couple things because it provides a framework for you, but it also puts into my perspective 36 years of law enforcement experience. This is work done by Phil Cook. So the rates of assault, robbery and rape will not noticeably be affected by more guns. Increase in the secondary market of guns, will occur. What is it in the secondary market? Loans to and from family members of firearms, off-the-book sales, meaning that there was no background check. Thefts of guns which, it was mentioned, I am personally familiar with. The percent of suicide with guns is highly correlated with the prevalence of gun ownership, and the murder rate in large counties is closely linked to gun prevalence. An increase in the gun murder rate would be expected, but there was no effect on the non-gun murder rate. So you’re going hear from the other side about the deterrence effect, and in fact John already brought a little bit about that up. More people carrying more guns will deter criminals. In other words the criminals will think twice before confronting a potential victim. I wish criminals were that smart. On the other hand I’m glad that they’re not that smart, because that’s why we catch so many of them all the time. Since we have almost, in the neighborhood of 240 million guns in the United States, I would think that these criminals would already get the message that there are a lot of guns out there and that if deterrence was in fact carried through that we would’ve seen it by now, but we haven’t. The other side of this coin is, will more armed citizens have an opposite effect on criminals. In other words, are the criminals going to now arm themselves thinking that more and more and more people are carrying guns. Well, the union that represents the British bobbies, who have been unarmed since Sir Robert Peel founded them, their union went forward and said look, we do not want to be armed as bobbies in the UK. Now this was during a time of significant increases in crime, increases in knife crime which is still going on. But they asked not to be armed. Now there are some specialized units certainly, called armed response cars, et cetera. But for the vast majority of the bobbies in all of the UK they are not armed and they don’t want to be because, one, they think it will only increase assaults on themselves, and that it will be a tit-for-tat or a proliferation of guns in the UK. Which like rabies they have very few of. Who is carrying a gun now in this country in the United States, well of course law enforcement officers, state, federal, local. And, security guards, security guards across all walks of life from banks to armored-car services, literally hundreds and hundreds of thousands of people that are already carrying guns. And then there’s a whole ‘nother group of people, and those are the people that are able to go into their states, and ask for a concealed firearms permit. There is a background check, it depends on the state, on what’s done. But essentially they say look, I sell jewelry or I have a business that’s been robbed, or, you know what, I want to be able to carry a gun like in Florida. And they’ll be able to carry a firearm as a concealed firearm. Here’s the big unknown, here’s where research has not actually answered this question. All of these hundreds of thousands of cops out there and security guards and citizens who have concealed firearms permits, how many are actually carrying a gun? They may have the permits, they may have the authority. When you’re a new police officer, you’re usually armed to the teeth, and within a few days or months or years or whatever, you oftentimes don’t carry a gun. It used to be that you were required in police departments across the country to be armed whenever you were out and about, off-duty or on. Very few departments have those rules anymore. Because the gun is difficult to conceal, it is uncomfortable and it is difficult to secure. So when we think of all the people that are actually out there, how many are actually armed. We don’t know. Now whenever somebody gives you a simple solution to a complex problem, we all know that you can be assured of one thing, it’s wrong. And so after all of the different campus shootings that we have talked about and read about, just recently of course in Arkansas, we hear this hue and cry, well, the students should be armed, or the students and the faculty should be armed. And the outcome as one academic told me, there is one sure outcome of arming the college students and that would be grade inflation. The last thing that I’ll mention—let me close with this. When I was a young officer, working the street in St. Petersburg--retired people, a lot of them from New York in fact-- a young woman, 15 years old, intoxicated, beating and beating and beating on the front door of an elderly couple who had no phone. They became more and more and more afraid, but she had been there beating on the door. He turned to the thing that he felt could protect him the most, even though she was unable of course to get in, and she was just really an intoxicated kid beating on the front door. He fired through the door and struck her. A girl about the age that his granddaughter could or would have been. And I remember going to the hospital and seeing her there, and I remember the family that lived, that husband and wife in St. Petersburg for many, many years. There are lots of cases in which these guns could protect you, there are far more cases in which the gun does not. Thank you.",
for,"Thank you, John. Thank you. It’s a real pleasure to be here, I think one of the remarks that Gil just made, shows the difference between our country and England, historically, not just today. Our country was founded when the British government had a policy of colonialism in which it sought to exploit the Americans, to tax them without representation, and when the Americans protested there was an escalation, and the British sought to disarm the Americans that led to violence, because the Americans thought this is our only chance to protect ourselves. When you look at a debate topic like this, “Guns reduce crime,” for and against, let’s define our terms a little bit, guns possessed by who. Guns possessed by law-abiding citizens reduce crime but not guns possessed by criminals, and, what does crime mean, we look at the term crime I think in a—we should look at it in a very broad way. Crime means the unjust aggression against life, liberty, and property, of another person. So crime can be committed...singly by one person against another or, in small groups by a gang of criminals against another. Or at the highest level it can be committed by governments. When we look at the problem of genocide, the problem of crimes against humanity, these are major crimes involving large populations frequently in which guns are used unjustly and there’s an ability to do that on behalf of authoritarian or police states because the population is disarmed. So, when we look at this issue we should look at not just here and now, what happens in the United States, or what’s happened in the last decade or two, or what happens today, but look at it historically in terms of what sorts of societies have existed historically and which ones have balance and democracy and republicanism and which ones are the kinds of states that you don’t wanna live in, Nazi Germany, Uganda under Idi Amin or Cambodia under the Khmer Rouge, I mean—this is real. We live in a society that’s very nice right now, it’s not guaranteed that it’ll always be that way, either, in terms of your own personal life or in terms of the possibility that a government could turn bad. What I think we’re advocating tonight, those of us on the side of the proposition, is that you should have freedom of choice to protect yourself if you decide to do that. One of the questions that was asked recently in the US Supreme Court, the District of Columbia was trying to defend its handgun ban and they said that it’s okay to ban handguns and that all guns should have trigger locks and be disassembled and never loaded. And one of the Supreme Court justices asked the question, well what if you hear the door crash in and you’re fumbling for your reading glasses and trying to turn on the lamp and your hands are trembling…maybe it would be a good idea to have a gun available if something like that happened so, the question is not whether everybody should have a gun, but the question is should you have the ability to exercise that freedom of choice if you are a responsible citizen, and that’s your decision to do so. Our American Revolution proved the ability of an armed populace basically to defeat a tyranny and that’s why we ended up in our Bill of Rights with the right of the people to keep and bear arms, the declaration that it shall not be infringed, and also a declaration in favor of a militia because that enhanced the security of a free state, security means that a free state is preserved as a viable political entity, it has republican institutions and people themselves are able to dissuade tyranny, they’re able to fight individual criminals. It was always considered to be a responsibility of individuals to, in the ancient hue and cry and the watch and ward, to, if criminals were on the loose, to try to catch them. And now we have degenerated somewhat into a society, where you don’t help anybody, and we have many instances where criminals are attacking people and nobody basically gives a damn. So…basically it comes back to freedom of choice, I’d like to use a couple of maybe legal cases, to illustrate the point. You’ve heard D.C. became the murder capitol of the United States after it enacted a handgun ban. There’s no duty of the police to protect you, it’s not just impossible for them to do so, it’s not a legal duty. Right before the handgun ban in D.C. was enacted, there were three women who were in a boarding house, and they were broken into. And there were two individuals who, over a period of many, many hours, raped and robbed and otherwise assaulted them. They called 911 several times, and the police would come knock on the door and nobody would respond. The police would drive by the house, because these ladies made repeated calls to 911. And so this ordeal, this nightmare finally ended, and they sued the DC government. And the courts ruled that there is no duty of government to protect any individual person. They have a duty to society at large, which is just kind of a useless concept when you're an individual and you're a crime victim. So there’s no duty to protect you. And then the question becomes, well, maybe you would like to protect yourself. Maybe you would like to at least have the legal right to do that. And that’s what the second amendment is partly intended to guarantee. That’s what the Supreme Court just held in DC versus Heller that we do have an individual right to keep and bear arms. And it’s a right. It’s not something you have to do. It’s not a duty. But it’s something that you can do. I represented a group of litigants in a companion case, and they live in the ghetto in DC, they're victims of robberies, house break-ins. This happened repeatedly. And they were good citizens, and they simply wanted access to guns. The same thing could be illustrated in Hurricane Katrina where the police chief announced no law abiding citizen could have guns, and basically they, the police themselves disarmed individual citizens. And we see the result of that. But if you went across the river into Algiers, the community known as Algiers, citizens armed themselves, they provided their own arms, and they kept violence down, they kept looting down. The same thing happened in the LA riots, and the same thing happened in Hurricane Andrew in Florida. There was no police protection, no national guard protection for several days. Armed citizens came forward and basically made sure that there was no looting, and no robberies, and no murders proceeding. So, the bottom line is, we don’t have the same system as England. You didn't hear Gil announce that the Seattle police force should disarm themselves. To the contrary, we should have armed police forces, and we should have that right to be exercised by individual citizens. Thank you.",
against,"Thank you very much, it’s a great pleasure to be with you tonight. Well you mention a feud, I am a peaceful man, but let me just say that everything that you’ve heard from John in terms of the statistical claims are subject to serious challenge and refutation. Quickly, on the DC handgun ban issue, keep in mind that it was a DC handgun ban. You could still have a shotgun in your home. So if you needed to be protected in your home… The only thing that they were trying to take away was handguns, because those are the guns most preferred by criminals. But, if you look at the numbers that John had put up, which was interesting, if he had actually showed you the number of murders in DC, they had actually dropped. He showed you the rate. And what was interesting about that was, DC was de-populating tremendously in the seventies, and it was largely the flight of the affluent. So, the group that had the lowest likelihood of engaging in crime. So, crime was going to be, if you used the rates that John showed, it was going to be trending up, because the people remaining in the city had a much, much higher risk of crime. And so, when you make those adjustments, the conclusions are opposite to what John suggested. If you went for a number of years you’d see there was a huge run up in crime in DC, as there was in Chicago, and Philadelphia, and New York for that matter. But it had nothing to do with the topic we’re talking about. That was crack cocaine, which had a tremendous criminogenic influence on crime. The final thing to mention about DC handgun ban, is whatever it says about that particular experience, remember, DC is right across from Virginia, where there are plenty of guns. So, the story that John tries to tell you may tell you something about gun control in that urban environment, but it’s not a story about the value of guns. Everyone concedes that guns in the hands of the right person at the right time can reduce crime. That's why, as we heard, armed police and security guards are a good thing. If you go to a maximum security prison, the prison guards don’t have guns, because there are times when guns are good, and there are times when guns are bad. Prison guards, you might think, would want to have guns, but they know those guns would be taken away in a heartbeat by the criminals who are behind bars, so therefore you don’t see it. If you could expand the population in a cautious way to those who are unquestionably law abiding, and a cautious population, sure, there can be benefits there. But, the idea that, John Lott, and you will hear Gary Kleck argue that guns are being used constantly to thwart, um, criminals by these gun-toting citizens is grotesquely misleading. John gave a number, two million. Gary Kleck has at times said there are two point five million defensive uses of handguns each year. It’s a complete fantasy because gun ownership is so prevalent in this country, criminals know that all they have to do is wait for the family to leave and go to work, or to school, and then they can just walk in and grab the guns. And that happens five hundred thousand to a million times per year. So by virtue of our prevalence of guns, we are giving great aid and comfort to the criminal population, because they can walk in, take those guns. There was a wonderful Sixty Minutes documentary a number of years ago designed to show you how you could protect your house from a burglar. And they had an active burglar showing how quickly he could get in the house. And when he got in, Mike Wallace asked him, well, what’s the first thing you do when you get in the house? And he said, look for the guns. They're gold to criminals, and that’s why they go in and get them. So, whatever benefit we get from scaring off, or even shooting a small number of criminals, it’s offset by the fact that five times as many guns will be handed over to a criminal, in effect, because the criminals will be taking that gun from the previously law-abiding citizen. Now, John and I have debated on the issue of right to carry laws, laws that say citizens who have not yet been convicted of a felony, or not yet been involuntarily committed to a mental hospital should be allowed to carry a gun wherever they want. John thinks this is a great idea, offers statistics to prove it. Let me just mention that in Texas, even if you have been committed to a mental hospital, if you can get a note from your doctor, they’ll give you that concealed handgun permit. North Dakota really set a new low. They actually gave one of these permits to a blind permit holder. This is, to be frank, insanity. Now, I published a number of econometric studies, and virtually every top econometrician who has looked at this has sided with me, and not with John Lott. The National Academy of Sciences convened a panel of talented experts who spent two years looking at John Lott’s work, Gary Kleck’s work. They came before the committee, testified, fifteen to one in that panel of sixteen, they concluded the scientific evidence does not support the more guns, less crime proposition. The lone dissenter was someone who was not an econometrician, who admitted in his dissent that he wished he knew more econometrics, and who had previously testified as an expert witness on behalf of the NRA. The other fifteen members of the committee responded to his dissent saying, quote, the scientific evidence does not support his position. Let me just note what the NRA tries to tell you about all sorts of things. This is a picture of something that you can buy on the NRA web site. It’s a picture showing the Second Amendment. And note the way they drape the gun across the page. It’s obscuring the first half of the Second Amendment which starts off saying “A well regulated militia.” That’s because they would try to have you believe that was not part of the Constitution, the idea of regulation being very central, because it’s the first phrase in the Constitutional Amendment that they're talking about. Now, if the NRA can't be trusted to tell you the truth on something that’s been on black and white paper for two hundred years, how likely is it that they're going to be able to tell you the truth on the complicated issues of evaluating what he impact of these laws are. It’s a complete absurdity to think you're going to get the true story from the NRA and their close allies. Thank you.",
for,"And yes, I'm going to vote for Barack Obama too. Thank you, John, and thank you all for coming out on this very nasty night. That is indeed an accurate rendition of my background. The moral of that particular story is, I didn't come to this pro side of this debate via my ideology. It’s the most unnatural thing in the world, from that standpoint. I didn't come to that position by virtue of my social background. I grew up in the wilds of suburbia, basically, where guns are scarce. They don’t have guns to commit crimes, they don’t have guns to defend against crimes, they don’t have guns for hunting, they don’t have guns. My way into this position is basically evidence-based. I'm boringly scholarly. I’ve been studying this issue for nearly thirty years, I’ve written three books, dozens of articles. I’ve published more articles on the effects of defensive use of guns than anyone else. Oddly enough, sometimes what you can learn from a debate is by listening to the silences, paying attention to what people would be expected to talk about, but don’t. Strictly speaking, the other side actually hasn’t addressed the issue of the effectiveness of defensive gun use. They’ve kind of danced around it, but they haven't actually addressed it head on, and in fact, the organization Paul Helmke represents, the Brady Campaign, previously Handgun Control Incorporated, used to have a very prominent segment of their web site devoted to the proposition that, no, if you try to use a gun for self-protection, you're going to get yourself killed, or injured, or it’s going to be taken away and used against you. And they’ve more or less stopped talking about it, they're just silent on the issue. That's significant. The reason is, the evidence is unanimous, it’s rare in criminological research for the findings to be unanimous on anything, but they're unanimous on this one. Defensive gun use is effective in the sense that crime victims who use guns during a crime are less likely to be injured or killed, and less likely to lose property than crime victims who adopt any other kind of strategy, including non-resistance. Non-resistance is not the safest course of action. And this is so despite the fact that usually when people try to use guns for self-protection, they're doing it under tougher circumstances. They do it not because they're quick on the trigger, but because they're facing really desperate circumstances, they're likely to be outnumbered, they're likelier to be facing offenders with weapons, including guns, than other victims. They're more likely than other victims to have already been injured. And out of desperation, with all of these handicaps against them, then they use guns in an attempt to defend themselves, and from that point on they are not hurt. Much of the research that previously claimed that, if you tried to use a gun you’d only get hurt, it had a simple error in the research that everybody here can understand. It was an error in terms of what happened first. Researchers would report that there were many incidents in which people were injured, and they used guns defensively. What they didn't know, and it turned out once the error was corrected in the research, those were always cases where somebody was first injured, and then used the gun for self protection. It wasn’t using the gun that got them hurt, it was getting hurt that finally pushed them into using the gun. When they fixed that flaw in the research, they basically found that once people used guns for self protection, they are almost never injured after that point. There’s good reason why the chief’s police officers carry guns. They're effective for self protection, but it doesn't require the unique training and experience of police officers for it to be effective. It’s effective basically for everybody. You may not have noticed, but there’s actually more consensus among the six of us than might be evident at first. I don’t think anybody really disputes the proposition that the effects of guns depends on who has them. I haven't heard anybody on the other side say that guns in the hands of non-criminals are just as bad in the hands of criminals. It makes a huge difference. Basically, guns in the hands of non-criminals, or in the hands of victims, regardless of any prior criminal behavior, reduce violence. They reduce it in the sense that, once the gun is introduced by the victim, the offender stops aggressing. Period. Furthermore, defensive gun use is extremely common, contrary to Professor Donohue’s claims, it’s not sheer fantasy that leads us to believe that there are on the order of two million defensive gun uses a year. It’s simply probability sampling surveys of the same sort that Gallop and Harris and every major survey organization uses. You just ask people questions. You're not going to hear about these defensive gun uses from your newspaper, nor are the police going to hear about them because frankly, if you had been a crime victim who used a gun for self protection in a typical situation, you’d be insane to report it to the police. And of course if the police don’t hear about it, neither will your local newspapers. At best, maybe you’d be arrested for unlawful possession of a firearm, because most of these uses occur in public places where you're not supposed to have a gun, unless you have a special carry permit. At worst what can happen is you can be arrested for the, the assault itself, a criminal assault. It may well be somewhere down the road, after you’ve gone through a legal nightmare, that you're cleared of these charges, but in the meanwhile you can be bankrupted from the legal expenses, and have your reputation ruined, and nobody reads it on page eighteen that, oh yeah, you know, Joe Smith was cleared of those charges. So you're not going to hear about it from police statistics, yet scientifically conducted, objectively conducted surveys have, in at least twenty consecutive surveys, found that defensive gun use is not just common, it’s more common than criminal use is. And so that’s not a fantasy, as Professor Donohue would have you believe, it’s about as firmly established a fact as we have to go on in this area. Thank you very much.",
against,"It’s great to be here tonight. I'm, just for the record, I was Mayor of Fort Wayne, Indiana, not Indianapolis, but another great city in the state of Indiana. I came to this issue as a mayor. Not only had I had the experience, when I was a teenager, of seeing a friend get a bullet in the back because of the all too common incident of, we found a gun, we didn't know it was loaded, which happens every day in this country. But as a mayor, I saw what happens in a community when there are so many guns, and when we make it so easy for dangerous people to get guns. I had police officers, one case I still remember well, I got the call in the middle of the night from the police chief, our labor relations director, a police chief, married to a police officer, they kept a gun at their headboard. They wanted to be safe. They knew how to use the gun. They were police officers. They had a fight, domestic quarrel. She ended up dead. That happens a lot in this country. Actually, the statistics show that if you’ve got a gun in your home, it’s twenty-two times more likely to be used against you or a family member than to protect you. Think about that again. Twenty-two times more likely. And part of the reason is that the world doesn't easily divide into the good guys and bad guys, because there’s always sort of a chance that any of us can get angry, any of us can get drunk, and if the gun is there, what’s going to happen with that gun? When you look at the arguments for the proponents here, basically they talk about these two million defensive uses, and as Professor Donohue said, that’s a questionable number. Yes, it was based on probability sampling. There were sixty-six people who responded to a poll that said they used a gun defensively. Sixty-six, and then you extrapolate that by the adult population of the US, and you get two million gun uses. Just sixty-six. When you do sampling and have such a small affirmative number, and then you multiply it by huge things, you get these outrageous things. Based on that, more people have been in flying saucers in this country. It shows what happens with statistics. Actually, when I was running for Mayor of Fort Wayne, I learned quickly how statistics--how it works. I was running against an incumbent. I looked at what had happened in crime in my community, and there had been times when crime went up. And so I'm digging out the statistics. The police chief at one time said, yes, crime was up because the economy was down. People lost their jobs, they were going to commit crimes. Then I found another clip from two years later, he said, well, crime is up because the economy is good, more people have things to steal. You can take statistics and do whatever you want with them so many times. The one statistic that doesn't lie are deaths. You have to do probability sampling for these other things, but when you look at deaths, you get the shocking statistics. That thirty-two people are killed with guns, murdered with guns every day in this country. That’s a Virginia Tech happening every day in this country. Thirty thousand people die from guns every year. That includes the suicides and the accidents. You get the situation like just a couple days ago in Massachusetts, some kid is shooting a machine gun at some gun show, and he kills himself because he can't hold it. What is going wrong with this country? Thirty thousand deaths. And then when you combine the seventy thousand people that are injured every year, people like Jim Brady, who, by the way, was with President Reagan at the time, surrounded by people with guns, the Secret Service. That didn't stop them from getting shot. Those guns didn't reduce that crime. The other argument that the proponents seem to make, is they're holding up this straw man of the gun bans, and how gun bans don’t work. And you can argue the statistics. Actually, after DC had their hand gun ban, gun suicides went down twenty-three percent, gun homicides went down twenty-five percent when you looked at a ten year period. So, there’s a lot of statistics there. But the real issue is not gun bans. We're not talking about gun bans, we’re talking about the question, do more guns reduce crime? And it’s clear that the more guns you get out there, the more likely those guns are going to be stolen. Where do you think the criminals get these guns? That these guns are going to be trafficked. Where do you think the criminals get these guns? Misused? Where do you think accidents happen from? Used in road rage. Used in the domestic violence situation. It’s the guns that add to the problem. Other countries in the world have the same level, generally, of rapes, and of burglaries, and of robberies, and of assaults that we do, industrialized countries. But we are far and away the most deadly country when it comes to gun crime, because we have so many guns. In fact, if you think about it for a second, if the proposition were true that guns reduce crime, we should be the safest country in the world, and we’re not. And it’s because we do have so many guns, and those guns too easily get in the wrong hands. And actually, when you think about this proposition, rather than voting to say that guns reduce crime, you should stop and think that really restricting access to guns is what would reduce crime. We’re coming up on the fifteen year anniversary of the Brady Bill. The Brady Bill said, instead of taking an individual’s word whether they're a felon or mentally dangerous, let’s do a background check. The Brady--you know, bright idea, right? Don’t just say, are you a felon? No, of course not. You know, it’s a… The Brady Background check system has stopped one point six million people from buying guns who weren't allowed to buy guns. We had a situation just last week in Virginia where somebody went in to buy a gun, turns out there’s a murder warrant for them in Baltimore, and the person got arrested. You know, criminals, like the chief said, aren't always the brightest people in the world. In fact, this guy tried to argue, well, I didn't commit the murder, I wouldn't have gone and bought a gun if I… It didn't make any sense. Brady background checks work. If we decide that some people are probably more prone to violence, again, people with a felony record, people that are dangerously mentally ill, let’s stop them from buying those guns, let’s use background checks, let’s have them in all sales, not just from federally licensed dealers. Let’s do things to stop gun trafficking. Do you realize that you can go in and buy eighty-one of the same make and model of a gun tomorrow, and what do you think is going to happen when someone did that in Charlie Brown’s Gun Store in Dayton, Ohio a few years back, eighty-one of the same make and model? They sell them out of the trunk of their car. People don’t realize how weak our gun laws are in this country. We basically allow almost anyone to get any kind of a gun. Last thing I wanted to comment on is the Supreme Court case. The Supreme Court case, while making it clear that gun bans are off the table, made it clear that we can have reasonable restrictions, that we can restrict who gets the guns, where they take the guns, how the guns are sold, how the guns are stored, and what, and all the things that deal with guns. That’s where this debate should come down. I'm not anti-gun. I’ve got my NRA pro-marksmanship badge from when I was in sixth grade. My friends all went hunting and did these things too. But once you see how easy we make it for dangerous people to get guns, you’ll conclude that you should vote against the proposition. Thank you.",
for,"Well, I mean, there are lots of academics that have, I’ll just take the fantasy issue first. There are lots of academics who have looked at the relationship between concealed hand gun laws and crime rates, and if you look at papers published in refereed academic journals by economists and criminologists, you’ll find about seventy percent of them find that when right to carry laws get passed, there’s drops in violent crime rates. About thirty percent say there’s no change that’s there. And then there’s not one refereed academic journal that I know of that finds that there’s a bad effect from these. So there’s a lot of people that looked at this in many different ways.",
against,"John, John, you're ignoring the National Academy of Science Panel—",
for,I'm happy to—,
against,"15 to one, including some of the top econometricians in the country—",
