side,script,round
for,That's right. My love for birds is what woke me up to the risks that climate change poses for bio-diversity. And I got involved in fracking because we’re not going to be able to deal with climate change unless we end our addiction to fossil fuels.,
for,"That's right. It was a bit of an unusual start for me. But I found myself working as a probation officer in New Brunswick, New Jersey. And it is actually what pushed me to go to law school, because I realized that I wanted to be part of the system -- I thought I could make a difference if I was -- and not on the receiving end of the system.",
against,Yes I have.,
against,Yes I have.,
against,"You know, when I first started writing about energy issues in the Op-Ed page I was surprised -- I was not surprised that people were disagreeing with me. I kind of expected that. But I was surprised by the vehemence of it. The only time I've ever been accosted in a grocery store for a column I wrote was after one of my fracking columns.John Donvan: All right. We'll see what happens here tonight. Let's meet your partner. Also arguing that the natural gas boom has been a good thing for the country is Susan Tierney. She is the managing principal at Analysis Group, where she consults on energy, economics, and environmental issues. She has been in government for the State of Massachusetts and was also an assistant secretary for policy at the U.S. Department of Energy during the Clinton Administration, and you -- interesting thing, you were an art history major.",
against,Yes.,
against,"What it means is that I was a pretty mediocre artist and so then I thought well, art history, that's kind of right, and then I was a pretty mediocre art historian, so I did whatever anybody in that circumstance would do. I became a policy wonk.",
against,Only because we did it around the breakfast table.,
for,The motion before us tonight is,
against,"Thank you. In Kate's opening statement, there's one word that she didn't use, and that word is ""coal."" We're going to use that word a lot on our side of the ledger tonight, because part of the case for natural gas is it's the best single way to diminish our use of coal. And coal is without question the most environmentally hazardous fuel that we have in America. You know, Fred Krupp from the Environmental Defense Fund was in Aspen not very long ago, and he did a panel on fracking, and he said, you know, ""I'm a realist. I'm also an environmentalist. Fracking is here, and we have to regulate it.” It's not that impossible. We regulate banks. We regulate children's toys. We regulate automobiles. We do regulate banks, actually. But when it comes to gas, we are in the golden age of gas, that's what we're in. It's not like we have a little bit of gas that we're busy trying to extract here and there, and it's going to run out tomorrow. We have something on the order of 2,000 trillion cubic feet of gas. We use about 24 trillion cubic feet a year. So, we have about an 80 to 100-year supply right now. That means, among other things, that gas is incredibly cheap. Right now it's in the two-dollar range. It probably -- yes, it probably will go up to the four or five-dollar range, which still makes it much cheaper than most other fuels and makes it very competitive with coal. Gas has -- cheap energy is an enormous boon for the country, just cheap energy across the board. It increases our GDP. It has enormous ramifications well beyond jobs. Natural gas also has the ability to be a transformative fuel and a bridge fuel as we think about moving to renewal. Excuse me, one second. So the economic benefit is one kind of benefit. A second kind of benefit obviously is the energy security benefit. I'm going to read something from the Wall Street Journal that ran just a few days ago. ""America will halve its reliance on Middle East oil by the end of this decade and could be completely rid of it by 2035 due to the declining demand and the rapid growth of new petroleum sources in the western hemisphere. Shale rock is one of those sources."" Now, who made this projection? It was OPEC itself. Think about a world where you don't have to worry about cartels, you don't have to worry about being dependent on our enemies for oil, a world where foreign policy is not dictated by our need for oil. The ability of the United States to have its own resource once again in a way that we never thought we were going to is a tremendous gift that's been handed to us, and fracking is the way that we're taking advantage of it. Now, the third aspect that I want to talk about is the environmental benefits, which is real and which is happening now. As recently as 2009, 45 percent of the power generation in the country was coal, 23 percent was natural gas. Today, it's about evenly split. There is a rush to natural gas and away from coal. This is a great thing for the country. Natural gas has half the CO2 emissions than coal, 90 -- coal has 90 times more sulfur dioxide, five times more nitrogen oxide. Coal is the dirtiest fuel we have. And so, if facilities could switch to natural gas, it has the potential to transform the country. You know, in Europe, where they like to think of themselves as extremely environmentally sensitive, their emissions are actually going up because they're building more coal fire power plants. In America, our emissions are flat and going slightly down, according to studies. And a large part of the reason is because we're having this rush to natural gas. The same is also true of China, of Mexico, of Russia, and of a handful of other countries that are relying on other sources than gas. We have -- what we actually have is a minute and 31 seconds. Oh, I am? I have actually made my case. I'm good. I don't need seven minutes.",1.0
