side,script,round
for,“Global Public Square.”,
for,"Thank you very much, it’s such a pleasure to be here. You know, I feel very comfortable, I have to say, at the outset with the opposing team, sharing a podium with people with very different views about drugs, immigration, Mexico, because, my show at CNN is actually taped in the same studios as Lou Dobbs’s. So I shared— I shared studio space with Lou Dobbs, I can share a platform with you gentlemen, I’m delighted to do so. Look, what I thought I would do is try to convince you as best I can, that you should vote for this proposition. And, we are on the 40th anniversary of the drug war. The war on drugs was declared by Richard Nixon, and it began a vast effort by the United States government, to transform the issue of drugs into one about criminality and war. And it began a massive program in the United States that has spread throughout the region. The results are in, 40 years out, I would argue. We have spent about $1 trillion. That does not count by the way what local and state governments spend every year, to enforce the war on drugs, which is $41 billion. Every year. Now, if you look at any metric, I would argue, that would be reasonable to apply the availability of drug use, the potency of drugs, for the most part the price—the metrics suggest the drug war has failed, it has done nothing to dampen demand, it has perhaps in many ways increased potency, and certainly increased criminality. So, if you look at the simplest statistic in terms of what the effect of this vast war on drugs has had over the last 40 years. In the 1970s, the United States had the same incarceration rate, as every other country in the world. We were about at the world average in terms of how many people we imprisoned, as a percentage of our population. That rate today, is five times the world average. In 1980, those blissful, halcyon days of 1980, we had 41,000 people in prison on drug-related charges. Today we have 500,000 people. So, if you ask yourself, what the effect in the United States has been it seems to me plain, it is blindingly obvious. The question, I suppose, we have to then ask ourselves is what is the effect outside the United States, because there has been another effect of this war on drugs, which has been to internationalize the problem. Because we began this process, by interdicting in Miami, and then started moving to the sources, because the sources also started fleeing offshore. Then we went into Central America. You all remember that before we had the heroic wars of liberation in Afghanistan and Iraq we had the heroic war of liberation in Panama, where Manuel Noriega was indicted in a US court for drug dealing and we decided to send the US Army there, play very loud rock music, I am not kidding, and effectively arrested him. What has happened in almost all those cases is, the supply then shifts. And so it then shifted to Colombia, and we began Plan Colombia, which has been a vast, multi-year effort with many, many hundreds of American soldiers. When we talk about Mexico’s drug war which I will get to, one has to remember, that the wars on drugs that the United States has initiated over the last 40 years, have very much been ones involving troops and soldiers and bullets and deaths. Mexico is only the last in a long line of these drug wars. And so we got to Colombia, where the United States has now spent something in the range of eight to $10 billion. Colombia for many years was the second or third largest recipient of US aid, and much of that aid has gone toward intensely military activities. The GAO, the Government Accounting Office was asked to provide a summary report on what the effect of Plan Colombia has been. And this was only a few months ago, asked for by Vice President Biden, then-Senator Biden, had commissioned the report. And the results are plain. It has had virtually no effect. It seems as though heroin production is down, but cocaine production is up. And so you see the familiar Whack-a-Mole problem of the drug trade, which is that you push something down and something else pops up. And the two most common substitutions you see are the kind of drug, so you go from heroin to cocaine, and the place that these come from. You push it out of the Caribbean, you—it goes into Panama, you push it out of Panama it goes into Colombia, you push it out of Colombia, it goes to Mexico. And thus Mexico has to be seen as the last of a long line of these battles, in America’s war on drugs. And so in that sense you have to ask yourself, are we not in some way responsible for it? Well here’s the simple reality. We are the largest consumer of drugs in the world. We have the most demand in the world. And we also have the largest supply of weaponry in the world. 2,000 guns cross the American border every day to go into Mexico. Hillary Clinton has pointed out that we are arming the Mexican gangsters who operate the drug trade. President Obama has pointed out that 90 percent of the weapons that are found in Mexico can be traced back to the United States. There has been some contestation over the statistics… Fox News says it’s only 17 percent, Factcheck.org says it’s probably higher than 36 percent, but maybe not quite as high as 90 percent. Let me give you a simple statistic. The United States has 280 million guns. 50 percent of all gun production every year is bought in the United States. There are 80 million registered gun users in the United States. There are 2,500 in Mexico. I think we may have something to do with this problem. So if you accept my proposition that the supply of weapons is coming from one place and the demand for drugs is coming from one place, it seems self-evident that we are responsible. You will hear many convincing arguments by honorable people on that side. Honorable opponents of the Mexican government like Mr. Castañeda who ran against President Calderón. Asa Hutchinson who ran the Drug Enforcement Agency. But remember one thing. The only question we are asking you is are we in some way responsible. Let us not one more time shirk our responsibility, and accept that the United States, as the leading consumer of drugs, and the leading supplier of weapons, has got to be partly or substantially to blame for this. Mexico is the latest battle— —in America’s drug war— Thank you.",1.0
against,"Indeed, and we enforced the law. Thank you, and seriously, I did have occasion to head up the Drug Enforcement Administration, the DEA, and there’s one thing I learned, Fareed, very quickly as head of the DEA, that when you made a speech somewhere you had a way of drawing protesters. And particularly if you debated drug policy in San Francisco, so I am delighted that this audience is a little bit more friendly. And the other thing I learned that as a dad of a teenaged daughter, that being head of the DEA was a good way to drive away boyfriends that you didn’t want calling on your daughter. So, there are a few advantages to that. I am here today, on this debate topic because I believe it is critically important to the national security of the United States. I believe what happens in Mexico is critically important to that country, but I also believe that what happens in the overall fight against illegal drugs is important for this generation and the next of Americans. And I would agree with Fareed that we do have responsibilities, as United States citizens to reduce the demand for drugs in our country. There is a responsibility but ladies and gentlemen, I’ve noticed something thus far today, and they’re trying to change the proposition. The proposition is not that the United States shares some responsibility. The proposition is that America is to blame. And I believe there’s a distinction between blame and responsibility, or joint responsibility, or some responsibility. And “blame” is a heavy word, that implies that we as a government of the United States are doing something wrong. I agree that we have responsibility but it’s a shared responsibility. Drug consumption is not unique to the United States. I met with Vincente Fox in Mexico City. And I was there as Under-Secretary at Homeland Security but he didn’t want to talk about that subject with Secretary Ridge, he turned to me and said Asa, you were head of the DEA, we’ve got a problem in Mexico with drug consumption and addiction that we need to do something about. He was talking about Mexicans, and he’s talking about the challenges of drugs in his society. And that is across the globe that there is that problem. And…to respond to Fareed about where we are in our fight against drugs today, we should be reminded of some of our successes. Ladies and gentlemen, since the late ‘70s and early ‘80s, when we initiated strong effort against the fight against drugs, we have reduced overall drug consumption in the United States by 50 percent. Please remember that statistic, you can go on monitoring the future websites, a consistent poll and survey that’s done, as well as SAMHSA’s survey…overall drug use has declined 50 percent in our country, cocaine use has declined 75 percent, since the height of the drug problems in the ‘70s, and in the ‘80s. Ladies and gentlemen, that is progress that represents saved lives. Now let me move quickly to why the Mexican drug war, the United States is not to blame for Mexico’s drug war. And the first answer is that Mexico has allowed itself to be a major transit and source country. They are a transit country obviously for drugs but the source drugs that come from Mexico, heroin, marijuana that they grow in the hills, as well as methamphetamine that they produce, they’re sources of that, and they as a sovereign country have allowed themselves to be in that predicament. Secondly, Mexico has resisted US help. This is important to put this in the context of history. In the 1980s, as Fareed pointed out, two thirds of our illegal drugs in the United States came through the Caribbean basin into Miami. We had Miami Vice, we slowed it down in the Caribbean basin, but they moved toward other avenues to bring it in, and that being Mexico and today 90 percent of the cocaine comes through Mexico. How did this happen. It’s because Mexico did not shoulder the burden to say we want to resist in our country, it is a long historic problem that goes back to the ‘80s, decades, it’s not something that’s just happened in the last three years. A key event happened. In February of 1985, Kiki Camarena, a wonderful DEA agent, was captured in Guadalajara, brutally beaten, tortured, and murdered. It was a seminal event in our relations. As a result of that there was a massive manhunt for the perpetrators of that. Mexico believed that we were infringing upon their sovereignty. And therefore, they resisted any US assistance after that event in 1985, in fact in 1986 the Foreign Minister of Mexico said, that “the activities of the DEA trample our sovereignty.” And ladies and gentlemen, I am here today respecting fully the government of Mexico for their sovereignty, but they have made their own decisions, as we have made our decisions and they are a responsible nation and they would not want to blame the United States of America, they are the ones that resisted our assistance during that time. President Calderón has most recently reinvigorated this fight against the drug-trafficking organizations in Mexico. But whose decision was it to move from, you’re infringing upon our sovereignty, in the ‘80s, and DEA get out, we don’t want to have anything to do with you, to the partnership that President Calderón wants to have. It was a sovereign decision by the leader of Mexico that said we’re going to go to war against the drug cartels. That decision should not be blamed on the United States of America, it was a Mexican decision. And then fourthly, it is very important to understand, that the culture of corruption that has developed in Mexico, the failure of the rule of law in Mexico, is one of the largest contributing factors to the violence that we see today. And, I was on the Crime Subcommittee. I asked a question of a cartel member who was brought there to testify. I said what is the greatest weapon that you fear in the United States arsenal, or in the law enforcement arsenal. The answer came back very quickly, we fear extradition. And why is that. They did not fear law enforcement in Mexico or in Central America. It was extradition to the United States of America, you cannot have a failure of the rule of law, and be successful in the fight against drugs. The cartels have operated with impunity, and that is not the fault of the United States. The United States is not at fault for the historic problems in Mexico, we are not to blame for what has happened.",1.0
for,"Thank you very much, it’s very nice to be here, see so many people interested in this topic. Let me start by responding very briefly to a few of things that Mr. Hutchinson said. He said that in fact there’s evidence that the war on drugs has been effective in reducing drug use, as he mentioned that’s not really on point, that’s not really the question. But it’s also not correct. There’s tons of evidence, and I’m responsible for some of that evidence in my academic writing, on whether attempts to reduce consumption of drugs with prohibition are effective, and it universally finds little if any effect. Yes, you can cherry-pick certain statistics to find that in some periods drug use went down, okay, but in other periods it’s gone up, or some other kind of drug use went up, the overall result is clearly no evidence for the efficacy of prohibition. And note that over the last 40 years, we have dramatically ramped up our efforts to enforce prohibition, so we should have seen some effects if those effects were in any way going to be effective. Now turning to the proposition itself. Is America to blame for Mexico’s drug wars. The answer is indisputably yes. I want to argue it in three steps. First, there’s a fact already mentioned, that the US consumes a lot of drugs produced or trans-shipped through Mexico. No one disputes that and that’s clearly a part of the issue, but it’s not the whole issue, and it’s not the most important part of the issue, why, well…one, there’s not really anything we can do about the fact that the US consumers choose to consume drugs. Other countries consume some of the drugs from Mexico including Mexicans, including Canada or Europe, et cetera. But it is a piece of the story and it is one sense in which you might say that the proposition that America is to blame, is correct. But there’s a much, much more important sense. Why are there drug wars in Mexico. Why is there violence in the drug trade in the US, and many other countries. The reason there are drug wars is because the drug trade is prohibited. Whether you think drugs should be legal or not, it’s an indisputable fact, based on theory and evidence, that when you drive a market underground, it becomes violent. Why does it become violent? Because participants in an underground market cannot resolve their disputes with courts, with lawyers, by complaining to the Consumer Product Safety Commission or things like that. They can only resolve their disputes by shooting each other or by threatening to shoot each other. We see evidence of this from all over history and all over the world. The US alcohol industry was not violent before 1920, when we passed alcohol prohibition. It was then dramatically violent for 14 years, until we repealed alcohol prohibition, and then the trade became perfectly nonviolent just like any other legal good. If we look at the history of prohibition of drugs, that trade was not violent until we prohibited drugs, and ramped up and escalated the war on drugs. If you look at other commodities from gambling to prostitution to blue jeans supplied in controlled economies where they were in short supply, to commodities driven underground by high tax rates, whenever you drive a market underground, that market becomes violent because participants resolve their disputes with violence, okay, completely independent of the characteristics of the good, whether you’re in favor or not of prohibiting that good, it’s just a fact of nature that the prohibition creates the violence. Now the second thing to recognize is that the US, far and away above any other country, has historically and repeatedly and persistently been the country that has foisted prohibition on the entire world. Starting in 1919, in Paris, at the signing of the Treaty of Versailles which ended World War I, the US said it would not sign unless there was a clause in the treaty that required every other country to immediately go back and adopt drug prohibition. This is in 1919. Throughout the history of the United Nations the US has made fighting drugs and prohibiting drugs in particular a key part of the UN’s mission. And very recently, the US has actively tried to push Canada, England, other countries, and in particular Mexico, to enforce drug prohibition and to adopt drug laws that we approve of. Let me read you some quotes that suggest someone else thinks this is right as well. “While every Mexican administration since the ‘60s has piously declared that it intended to intensify its drug enforcement efforts for domestic motivations, the fact is that the real reason has always been American pressure.” Okay? Quote one. Quote two. “All this starts to show why current US drug policy would have to change in order for Mexico to change its stance. It also explains why it is virtually impossible for Mexico to follow a different policy unilaterally.” Okay? So who wrote those words, suggesting that the US policy, the US insistence, the US pressure on Mexico, is the crucial factor, in determining Mexico’s drug policy. Well, it turns out it’s one of my opponents, Jorge Castañeda, in an article that I found on the Web a few days ago. So I don’t think that point, that the US has tried very, very hard, not always successfully, but has tried consistently, to make sure every country adopts drug prohibition--that point is just not beyond rational dispute. So, part of the discussion here clearly is about what people think about legalization. I’ll comment on that in a second. But you actually don’t need to take a stand on whether it’s good to have drug legalization or drug prohibition, to take a view on the motion. You should be in favor of the motion because it’s just a matter of science and the evidence, that the US pressure to enforce prohibition in Mexico and the US prohibition in the US, are the reasons for the drug violence. Now some people may argue that violence is a cost of doing something that’s worthwhile. They may argue that prohibition reduces drug use, they may argue that drug prohibition has some other moral statement or something like that. Many other people including me would argue that prohibition mainly does bad things, not only the violence but the corruption, the restrictions on medicinal uses of drugs for people who are suffering, the infringements on civil liberties and on and on. Okay, and so you would think that for lots of reasons legalization is the right policy. But you don’t have to take a stand on that, regardless of your views on that, the correct position about the motion is that the US is indeed the single factor to blame for Mexico’s drug wars. ",1.0
against," Look, we can all agree that Mexico’s violent drug war is destroying innocent lives on both sides of the border. But some have suggested tonight that lax US gun laws or the lack of enough anti-gun laws are somehow to blame for this crisis. I’m here to tell you—I’m here to tell you that it’s not just wrong, and it’s not just dishonest, it’s also a deliberate diversion away from the issues that really matter. So tonight let’s dispose of the lies and start telling the truth on this issue for a change. One that you just heard tonight was how 90 percent of the guns that are used by the drug cartels, come from the United States. Well, and not from CNN but after independent fact-checking organizations looked into it, it turned out the number wasn’t 90 percent. It wasn’t even close but Fareed, the question shouldn’t be how many guns, whether it’s 1 percent or 100 percent the question should be, well how can we reduce that number. That should be the question before us and the question is, well, maybe we can make smuggling guns into Mexico illegal, but the problem is we’ve already made it illegal. It’s illegal on both sides of the border, and you can’t really make something any more illegal than it already is. So let’s be absolutely clear. If you’re smuggling drugs, or running guns or doing anything illegal with a gun, whether it’s in Mexico City or New York City, you oughta be arrested, prosecuted, and thrown in jail. I think that’s something we can all agree with. No one more so than the National Rifle Association. Because these armed criminals don’t just endanger our families, they endanger our freedoms. And that’s why the NRA’s worked to pass meaningful laws, so if you misuse a gun in the commission of a crime, you’re going to go to jail. Let me mention just a few that we’ve worked on. If you give or even lend a gun to someone that you even think isn’t allowed to have one, you can go to jail for 10 years. If you’re arrested for dealing drugs and carrying a gun in this country, your sentence starts at five years, and that’s just for the gun. Pull the trigger, 10 years. If you shoot someone, you can go to jail for life or get the death penalty. And that’s not three strikes and you’re out, that’s one strike and you’re out. I challenge anyone to look at me with a straight face and say we could end the drug war in Mexico if we just pass one more gun law in the United States. It’s absurd, it won’t work, so let’s stop pretending that it will. Ask yourself. If American criminals don’t obey American gun laws, and Mexican criminals don’t obey Mexican gun laws, how is it that some new gun control law here in the United States is suddenly going to be obeyed by both.  Look, if you get caught trying to smuggle a gun into Mexico, you’re going to a US jail for a long time. And if you get caught on the Mexican side of the border, you could go to a Mexican jail for even longer. That is unless you can afford to make a donation to the Arresting Officer Scholarship Fund, which to these drug cartels, is nothing more than a small tax on doing business. So let’s not dance around the truth. The truth is they pump about $40 billion worth of product into our country. And it’s not just drugs. This is a sophisticated criminal enterprise, that seems to be involved in child prostitution, money-laundering, trafficking of pirated DVD’s, it’s a sophisticated enterprise. So it’s no wonder, they post profits of somewhere between 14 and $25 billion every year. That’s more profit than Microsoft makes. With that kind of money they’re buying whoever they want, whatever they want, wherever it is, no matter what it costs. Judging from the weapons that are seized, we know what they want. Fully automatic machine guns, RPG’s, hand grenades, armored personnel carriers, everything from airplanes to boats. Now intelligence sources say that this type of weaponry comes from the international black market. Places like China and Guatemala. But I gotta tell you the one place it doesn’t come from, are American gun shows or some mom-and-pop gun store in Texas or Arizona, ‘cause you can’t buy fully automatic weapons there, and you sure as hell can’t buy hand grenades, RPG’s and helicopter gunships. But there is another place that it’s available. The Mexican government. According to the New York Times, in the last seven years, more than 100,000 soldiers have deserted the Mexican army. Now how many people here think that all 100,000 turned their guns in before they betrayed their country. It’s ridiculous. Most of them were Special Forces, former Special Forces commandos or many of them went on to form their own drug cartel, the Zetas. Which our government says is the most sophisticated, technologically advanced, and dangerous cartel operating in Mexico. And the number-one organization responsible for most of the narcotic-related homicides, beheadings, kidnappings and extortions that take place in Mexico. But it’s not just the military. The cartels are working with the current administration as well. Last year more than a dozen ranking or former officials of the Calderón administration, were arrested for passing tips on to the drug traffickers. One of them, Mexico’s former drug czar. So if you want to talk seriously about this drug war, you’ve gotta talk seriously about the undeniable, institutionalized level of corruption, within the Mexican government. We need to stop talking around the issues, we’ve got enough laws. Everything the drug cartels are doing is already illegal, a hundred different ways on both sides of the border. We don’t need more laws, we’ve got all the tools we need. We’ve got the know-how, we’ve got the tools, the intelligence. What’s lacking is the guts, the political backbone to look each other in truth, and have an honest discussion about this issue. Instead of talking around the issues with some superficial discussion about how gun laws, which are going to continue to be ignored by criminals, could somehow make the difference. Nothing—and until we do that, nothing’s going to change and people on both sides of the border, will continue to pay the price with their lives. ",1.0
for,"I’m a little confused listening to that whole team because, Asa Hutchinson says, consumption is down. Jorge Castañeda says consumption is up. I mean I’ve welcomed diversity but this is ridiculous. And more fundamentally it seems as though there is a contradiction here which is…Asa Hutchinson says, the problem, the reason Mexico has become this hellhole is because it did not declare war on drugs and did not prosecute efficiently and did not take the fight to the enemy. So then they do that, and Jorge Castañeda says, that’s the problem. I think it just proves that this is all kabuki. What we are talking about fundamentally is, these countries, among the poorer countries in the world, they are trying to fulfill insatiable demand for $65 billion of product. If it goes away from Mexico we will be back here next year, and we will be talking about, you know, the drug war in Peru, or somewhere else, because, the supply—Asa Hutchinson, as a Republican you surely believe, that, if there is a huge amount of demand from the richest country in the world, somebody is going to figure out a way to supply it. That somebody is Mexico right now and we’re blaming them.",2.0
against,"Well, I think first of all, among the six of us up here there’s probably a different position on this issue for each one of us. But what this side is united upon is the proposition, and we have to come back to the proposition, that America is to blame for Mexico’s drug war. And there is unity on this side that that is not the case. Whether you take the argument that it is the decision of President Calderón, or whether it’s the fact of the historic problems in Mexico, their lack of cooperation or lack of the rule of law, America is not to blame. Now let me see if there’s unity on your side, Fareed. I just want to make it clear that if you’re saying America’s to blame to me that implies that there’s something wrong with our governmental policy. Now you can argue that as individual citizens, we should be making better decisions not to use drugs. But as you have libertarians on your side, that’s an individual citizen, not a governmental decision. So I assume that you’re saying our government is doing something wrong. We’ve had a balanced approach, strategy, of supply reduction, demand reduction, trying to teach young people to make good decisions, and rehabilitation. Do you want to move away from that to legalize marijuana, to legalize cocaine, to legalize heroin, to legalize methamphetamine, to legalize Ecstasy that comes from other countries. What is the position of your team, do you want to legalize all drugs, is that the shift in policy that you— —wish to take.",2.0
for,don’t want to speak for others on that question—,2.0
against,"want an answer from Fareed first too, though.",2.0
for,"My— My position, separate from—independent of this debate is that we should legalize all drugs. I think the unity amongst the three of us although we probably differ in nuances of that view, is that, unquestionably the magnitude of resources we devote to prohibition is grotesquely excessive, that the set of things that we prohibit is substantially excessive, that there may be a role for government to try to address the negatives associated with drug use, through treatment, through harm reduction, through various policies, but that the current practice of spending tens of billions, by my estimates about $80 billion a year, locking people up, to try to get rid of the drug trade, is an incredibly counterproductive policy and we should stop.",2.0
