side,script,round
for,"I had to make important decisions based on imperfect information. The always provocative Peter Huber. Well, mostly, I'm just hoping to overcome my intellectual attention deficit disorder.",nan
against,"No. It is the study of balancing the risks and benefits and cost of medications as they're used in routine care of patients. Oh, David Challoner. John Donvan:Ladies and gentlemen, David Challoner. David Challoner is vice president emeritus for health affairs at the University of Florida. David, you did medical school. You got your MD. But then you decided to spend your career not seeing patients day in and day out, but to go into the research side. Why did research pull you? I went to Harvard. My faculty told me I had to.",nan
for,"Thank you. To understand why FDA's caution is hazardous to our health, you have to appreciate FDA's growing focus on statistical outcomes over results for patients. Fading at FDA is a mindset of clinical medicine and patient care. And in it is a growing fixation on the statistical results, clinical trials, and a growing rule by math over medicine. This mindset can be seen in the triage that now hamper clinical trials and drug development. FDA imposes increasingly onerous experiments to try to ferret out benefits from new drugs. And FDA reviewers want the results of clinical trials to insulate them from critics; critics who say they're not doing enough about drug safety. But the laborious trials that result come at a very big, human cost. Higher degrees of statistical certainty under FDA's outdated way of designing drug trials require longer, larger, and increasingly impractical studies, especially when it comes to drugs targeted to unmet medical needs. Some promising therapies simply aren't being developed. Let me tell you one story of how this mindset impacts patients. Hunter's Syndrome is part of a family of related and extremely rare disorders. All are inherited. Each robs children of the ability to produce a crucial enzyme that's used by the body to break down certain sugar molecules found in the blood. Missing these enzymes, these molecules end up accumulating in places like the liver, and the spleen, and the joints, with often painful and debilitating consequences. Before treatment came along, parents had to literally sit idly by and watch as these diseases destroyed their children. But by the 1990s, drugs were developed that could function as replacements for the enzymes that were missing in these related disorders. These disorders were so bad and the drugs were so promising that the first of these medicines, a drug for Gaucher’s Disease called Ceredase, was approved on the basis of a very simple clinical trial that involved only a dozen patients. By 2004, FDA had approved enzyme replacements for four other conditions that were each very similar to Hunter's Syndrome. All were lysosomal storage diseases, where kids were born missing one of these crucial and related enzymes. It was understood that if you could replace the enzyme, these children were likely to derive a therapeutic benefit. But when an experimental enzyme for Hunter's Syndrome finally came along, a decade after that original drug was approved for Gaucher’s Disease, FDA's regulatory norms and FDA's regulatory culture had changed dramatically. In an effort to satisfy an increasingly demanding desire for statistical certainty, the FDA trial imposed extraordinary hardships on the children and their families. In order to approve the Hunter's drug, called Elaprase, FDA required that the trial enroll 96 patients. This was fully 20 percent of all the Americans afflicted with the disorder. And instead of testing the drug for six months, as had been done for every other drug, all of these enzyme replacements, FDA wanted a full year of clinical data, 52 weekly infusions in these kids. FDA also insisted that the kids be randomly assigned to receive either a drug or a placebo. There was no need to have a placebo in this clinical trial. The disease follows avery predictable pattern. And doctors already knew the normal decline these kids would have if they were left untreated. But leaving some kids untreated was basically leaving them to become disabled. Yet, including the placebo helped give the trial itself more statistical rigor for FDA. Finally, in past trials, with all these lysosomal storage drugs, these enzyme replacements, drugs targeted to similar diseases, FDA asked companies to measure surrogate markers that the -- the drug was having an impact on disease. Like the ability to shrink organs, like the liver and the spleen. That was interpreted as proof that the drug was breaking down the sugar molecules and they weren't becoming deposited there. And this would mean that the enzyme replacement was working. By looking at these surrogate measures, which you could measure over a shorter period of time, it was a way to accelerate the development of the drug. But in the case of the Hunter's drug, Elaprase, FDA decided to test the ability of the children to walk and to breathe as the clinical outcome it wanted. FDA saw this as a more rigorous way to see if the drug was working, but it came with hard trade-offs. It made the trial much longer than it needed to be. You had to wait years for the kids to become disabled to see if the drug was having its impact and to measure the result. And it tested the boundaries of what was ethical. Yet, this story is increasingly the norm when it comes to FDA review culture and it's played out multiple times in recent years, so much so that observers who follow the FDA now believe that the Europeans have become more flexible when it comes to drugs targeted to unmet medical needs than the Americans. The drug for bone cancer, the drug Pirfenidone for ideopathic pulmonary fibrosis, the drug Tafamidis for familial amyloidosis, all rejected by FDA in recent years because the statistical results didn't meet the agency's requirements, all approved in Europe, all embraced by European regulators. To understand why FDA's caution is, at times, hazardous, you have to recognize FDA's growing resolve to make sure the trials supporting drug approval meet an arduous but increasingly outdated standard for proving efficacy. As my debate partner, Peter Huber will show, this outdated model that FDA uses exacerbates these problems by making trials much more inefficient than they should be and allowing us to learn far less from the results than we otherwise can. Yet surveys of people with life-threatening disorders continue to show that patients want access to promising drugs sooner. They're willing to tolerate some risk. They're willing to tolerate the uncertainty. For patients with unmet medical needs, what kind of FDA do we want; an FDA that advances care, an FDA that gets new science to the patient more quickly? What we can't have is an FDA that's ruled by statistics over medicine. We can't have an FDA that focuses on its process rather than advancing patient care. Americans deserve a less cautious FDA and an FDA that actively embraces advances in science. Thank you.",nan
against,"Thank you very much. It is certainly the case that FDA, like any big organization, will occasionally not get things right. And I don't know the rare disease that Dr. Gottlieb mentioned, but I think we can all agree that in this very difficult balancing act of, “Is this drug going to help patients, is it going to perhaps make them sicker?” it is not an easy call. But I think the most important aspect of the question before us is, in general, do we want to have an FDA that is thinking very hard about risks and benefits and is requiring that the manufacturers who bring drugs to the FDA demonstrate that, in sum, the drug is going to be better for patients and not run the risk that we have all seen in recent years of a Vioxx or an Avandia that actually caused heart attacks and strokes because those problems were not detected. Now, there are a number of myths that underlie the proposition that I think it's important to just dismiss early on. One is that somehow FDA is the reason that we don't have more new drugs and that FDA is slower than other regulatory agencies. And in fact, these are questions that one can look at with real data. And the real data do not bear out the assertion that Dr. Gottlieb is defending. There is a very high acceptance rate by FDA of new drugs. In an article in Forbes from last December, it documented that 77 percent of drugs are approved the first time around, and a very high proportion of the ones where FDA says, “Please go back and find some more information out for us,” are then approved the second time around. In 2012, the FDA approved 39 new drugs, which was way higherthan it has approved in any number of years for the last 16. It was a 16-year high. So FDA is indeed saying yes to drugs, and it is doing so at a rapid clip. That's the other myth that we need to disabuse ourselves of. In fact, the salaries of the FDA staff that review drugs are, for better or worse, half paid by the drug industry, which creates with it some deadlines that, as a result of the so-called user fees, the FDA must have its deadlines met. And for a priority drug, which is an important new drug that brings something to the table that we don't already have, that is needed by patients, that deadline is six months. And in the last year, 33 out of the 35 drugs that were brought to FDA met their standard, whether it was six months for a priority review or ten months for a standard review. You need a lot of time to be able to look at all of the adverse effects that happen, what is the degree of benefit. And again, I'm sure that there are instances where it could have been done better. And there certainly are ways that, as was mentioned in the early presentation by Mr. Rosenkranz, where we would like to be bring in genetics and bring in new molecular theories to approve drugs. And that's great, and FDA is trying very hard to move in that direction. But in fact, FDA is saying yes most of the time. It is approving drugs quickly, as per its requirements. And in a paper last year in the ""New England Journal of Medicine"" by Dr. Ross and colleagues from Yale, reasonable university, reasonable journal, they look at whether or not the FDA was in fact slower than other regulatory agencies. And so they looked at the European medicines agency, which is the pan-European FDA equivalent, and Health Canada which is the Canadian version of FDA. And it found that, in fact, review times in the U.S. were shorter for FDA than they were for the Europeans and for the Canadians. And in fact for drugs that were approved in both places, 64 percent of the time they were approved first in the U.S. before in Europe, and 86 percent of the time, they were approved in the U.S. before Canada. So the myth that somehow FDA is slowing things down is not borne out by the facts. The reason we don't have as many new drugs as all of us on this stage and the audience would like to have is because the pharmaceutical industry is not bringing a lot of new drugs to FDA to approve. And they can't approve a drug that is not submitted to them. And yet they have this tension because they need to be able to have a drug brought to them, and yet they know, and we know, that manufacturers' enthusiasm, to put it as kindly as we can, about a product that they're trying to market, is perhaps not always going to catch all the down sides. And we've all seen examples of that. So there needs to be an agency that represents the best interests of the American public and can say to the manufacturer, “That does sound promising, but there are some things that you really need to look at, and if it's an important new drug, we'll get you an answer in six months.” I don't think that's too much to expect of a company to do,especially since we know that any drug that is powerful enough to make a difference in patients' lives is also powerful enough to do something that we don't want it to do and didn't expect it to do. And one cannot know that because of enthusiasm or because of medical need. There does need to be a cautious agency out there looking at drugs. And Dr. Challoner later will talk about devices, which is the other piece of FDA's responsibility besides food, which we're not going to get into. And we need to have something interposed between an enthusiastic company, which has billions of dollars riding on the success of its product, and the public health of the American people. And there needs to be a rigorous review. That rigorous review can be done quickly, it can -- and it is being done quickly. It is generally favorable. And just because we can make it better by informing it with genetic and other kinds of biological discoveries doesn't mean that we don't still need to have a traffic cop, kind of like an air traffic controller. We all saw a couple of weeks ago what happens when we have big government back away from having enough air traffic controllers. The FDA is the air traffic controller for our drugs, and that is why we need their caution. It is not the case that it's causing public health problems. In fact, they have gotten faster and faster over the past decade. And as a result, they are proving that they can help the American people be protected from drugs that have bad effects. And that's exactly what we need them to do. And that's why I think that it is important to vote against the proposition that FDA's caution is hazardous to our health. Thank you. Thank you, John, and members of the audience. I will be speaking, as was said, against the motion that the FDA's caution is hazardous to your health, in particular, as it relates to the device side of the equation. The FDA is a public health agency. It is responsible for the safety and efficacy of the devices that are used by you, on you, and put in you. If anything, the anecdotes of the last decade would indicate that we need more caution in our systems. The evidence -- I think this will reverberate with most of you. The Shiley heart valve, implanted in patients, many patients, begins after several years shattering and embolizing to your brain and to your peripheral body and killing some patients before they could be replaced.",1.0
for,"Right. Well, I think that the issue really is development times, not review times, as Dr. Avorn talked about. He was focusing on review times, how long does it take FDA to look at the applications? Really the issue is how long does it take to develop the drugs. On average, it takes about nine years to develop a drug for endocrine disorders, about six years to develop a drug for cancer. It has to go through typically three phases ofclinical trials. The first phase is looking for proof of activity; second phase is looking for -- Depending on the disease, you're either doing it in healthy volunteers or in sick patients in you have a drug targeted to a -- you know, a rare cancer or something that's fatal. You're going to put the drug in Phase I in patients who are already sick. But typically if it's a drug targeted at, let's say, hypertension, you're going to put it in healthy volunteers. And in Phase I, you're looking mostly at safety, although they're starting to look at issues of efficacy, and you're starting to look at issues of dose. Phase II, you're looking at proof of concept. You want to see if the drug works. You're not necessarily assessing the clinical outcomes in the clinical trial, but you're looking at indication that's the drug is having the activity that you anticipated. And that's more people. And depending on the disease you're looking at, it's anywhere from -- it could be a couple of hundred in a cancer trial to, you know, 5,000 in a primary care drug.",2.0
against,"Yes, with the proviso that Dr. Gottlieb said, something very important, which is how much time does the company take to develop a drug as opposed to the matter at hand -- -- which is how long does FDA take to review it, which is really what we're concerned with.",2.0
for,But you can't --,2.0
against,"No. It would be an unwise use of limited resources, because we don't need to fast-track the next statin of which we already have plenty.",2.0
for,"I -- forgive me, but -- -- this just isn't an accurate description. And first of all, fast-track is a quite different term used by FDA. It is not the accelerated approval. You know, call it whatever you like, but they are different things.John Donvan: Okay -- On the accelerated -- look, but this is absolutely unequivocal. Under the accelerated approval rule, you cut off a big chunk of what the FDA's normal rules do. You actually cut off in the middle of Phase III or Phase II. Or -- and some people are pushing to cut off after Phase I, because the results are so dramatic there, okay? You are actually not doing what is normally required",2.0
against,And Peter's --,2.0
