side,script,round
for,"There are 362 post -conviction DNA exonerations . 19 people off death row . Many, many people that were convicted of murder in non -capital eligible states.  John Donvan:Let's again welcome the team arguing for the motion: Abolish the Death Penalty .",nan
against,"Well, first of all, I spent a lot more time watching and listening than talking . But Daryl Holton , who murdered his four children, taught me a lot and made me laugh. And I do confess sometimes to missing him . And David “ It chy” Brooks , a brilliant and bold -- once saved my life inside the Lorton Prison. So, it's tough to want him dead. But for the worst, of the worst, of the worst -- not at all. My partner is the incredibly erudite and always sober Kent Scheidegger. Well, my basic belief is that in a civilized society, the most important function of government is to protect people from violent assault . And that is true -- whether the source of the threat be foreign or domestic.",nan
for,"Reasonable people can disagree about whether capital punishment is a morally appropriate sanction for the most heinous of c rimes. And our opponents place tremendous value on retribution by execution. They think that is an incredible benefit. But I think when you reason about this as a public policy issue, and that's why we're here, and you look at the costs and benefits of having a death penalty versus life without parole at a maximum security prison, you're going to reach the same conclusion that six states have reached in the last six years : the death penalty doesn't work . It should be repealed and abolished. What are the costs ? The death penalty creates an undeniable and unacceptable risk of executing innocents . The death penalty does not deter . The National Academy of Sciences recently reviewed all of the studies and found no evidence of a deterrent effe ct. And common sense tells you that, because the states that execute the most, like Texas and Virginia, do not have lower homicide rates, do not have lower crime rates , than the states that don't have the death penalty. The death penalty is ad ministered arbitrarily. It depends on the quality of your representation. And who has money and your race often turns on -- often determines what kind of representation you get. The death penalty also depends on where you're tried . It's incredibly arbitrary in this sense . It's only 2 percent of counties in the United States that are responsible for 60 -- 56 percent of the executions -- of the death sentences and 52 percent of executions . There are race effects that Diann is going to talk to you ab out at some length, particularly having to do with the race of the victim. And the death penalty, as Diann will also address at greater length, does nothing to increase or insure public safety . So , this undermines the fair administration of justice . Take California. We know that in California there are over 700 people on death row . And they haven't had an execution for years . And they have hundreds of people who have been convicted and sentenced to death that don't have lawyers in a po st-conviction setting, and they're closing down civil courts . And the dockets are clogged, and this led to a judge recently in California saying, ""It is the gridlock, it is the -- in California that makesthe death penalty unconstitutional, because it is freakish and it is arbitrarily applied."" You are more likely to die of natural causes after 24 years in prison in California than you are to be executed . Now, there should not be any disagreement about one moral and one factual question, and that is the unacceptable risk of executing innocent people . Bob talked about the Boston Marathon bomber trial, but let's not forget that in April -- early April Anthony Hinton walked off death row in Alabama. Bryan Stevenson -- he had been on deat h row for 30 years. He was convicted based on bogus ballistics evidence . And the prosecution held back exculpatory evidence in that case for nine years . And he had an ineffective lawyer as the Supreme Court itself ruled. Just this week a young man in New Orleans, Mr. Stewart -- Kia Stewart, was exonerated with the help of the prosecutors and the Innocence Project in New Orleans . He was tried for murder in New Orleans, represented by law students at Tulane Law School and a supervisor that had no experience in murder cases . This kind of stuff goes on all across the country, and we've got to face up to it. What is the error rate of convicting people that are innocent? Sam Gross at the University of Michigan Law School submitted a paper in the National Academy of Science Proceedings and showed that when you look at capital convictions, you can demonstrate on innocence grounds a 4.1 percent error rate, 4.1 percent error rate. I mean, would you accept that in flying airplanes ? I mean, really . Now, there's no doubt innocents have also been executed. I hope you're all familiar with the work of our colleague, Jim Liebman, from Columbia Law School, documenting the wrongful execution of Carlos DeLuna . And I certainly hope you're aw are of the case of Cameron Todd Willingham, who was executed in Texas based on what now is acknowledged by the state itself to be bogus arson evidence for an arson murde r, killing his three children . And we now have evidence that there was a jailhouse sni tch that committed perjury by his own admission, and you can demonstrate it in the case . And now the Texas Bar has brought the prosecutor in that case up on charges , because he knew about a deal with the jailhouse snitch that he never revealed. Now, that is unbelievable . You cannot anymore kid yourself on the fact that innocents have been executed due to junk forensic science, prosecutorial misconduct, law enforcement misconduct, ineffective lawyers . This system is incapable not just of determining who's guilty or innocence in the final analysis when charging them with the ultimate punishment but reliably figuring out who should die and who shouldn't. We shouldn't be tinkering with the machinery of death,and we see prosecutors telling u s this every day. Mark Earley, the attorney general of Virginia, who presided and brought about 36 executions, has just come to the position as he left office that ""The death penalty is based on a false utopian premise . That false premise is that we have had and do have and will have 100 percent accuracy in death penalty convictions and executions . Who should live and who should die ? I can no longer support the imposition of a penalty so final in nature yet so fraught with failures."" Go look at the stat ement of Marty Stroud, a prosecutor in a Caddo Parish, Shreveport, Louisiana -- Glenn Ford, 30 years on death row, innocent . Marty prosecuted him . He recently gave this statement, he said it'll be his only one, where he said, ""How did this happen? I knew that the defense lawyers were -- had never tried a capital case, and I wanted to win . We all wanted to win. I was 32 years old, and I wanted to win, and I didn't see it."" So, I leave this to you : our friend, George Will. All right, Geo rge Will has said that ""Conservatives -- capital punishment is a government program, so skepticism is in order.""",nan
against," Why do we have the death penalty ? T here are three reasons . The first reason is that for some crimes , such as the marathon bombing, any lesser penalty is simply a travesty of justice . And Professor Blecker will talk about that in his turn. The second reason is incapacitation . An executed killer never kills again . We cannot say that for certain with a killer sentenced to life without parole . In the cases that I personally have worked on, there are half a dozen cases of murder of people who have been killed by killers who were sentenced t o life in prison already, bef ore they committed the murder . One contracted out the murder of the witnesses to his first murder . Another one killed multiple people within prison . Another one escaped from prison and killed people after he left . There -- life without parole is not a zero -risk option . If we choose life in prison for killers, we do risk killing innocent people . Then there is deterrence . It is a basic principle of human behavior thatincentives matter, that if you raise the cost of doing a nything, fewer people will choose to do that thing . Logically, then, you would think that an effective enforced death penalty would save innocent lives for deterrence . And we should demand a very convincing evidence by anyone who claims to th e contrary. There are empirical studies, but it's not a hard science . The one thing all experts agree on is that the case has not been proved either way, for or against deterrence . It certainly is not true that deterrence has been disproved, and the report Mr . Scheck referred to did not say that there is no evidence in favor of deterrence . There are a number of empirical studies showing a deterrent effect estimating between five and 18 innocent lives saved per execution. These studies have their critics to be sure . The authors have responded to the critics and shown that the results still hold, even considering the criticism. The bottom line is we should not get rid of a penalty that is independently justified by just -- by justice if doing so risks taking innocent lives through lost deterrents . The arguments against the death penalty are like a game of whack -a -mole . Every time we refute one of the arguments they just come up with another one . The old claim from the old days was that the death penalty was discriminatorily enforced against African American defendants . That claim was uniformly refuted by study after study, including the defendant's own. Then they came to a backup c laim that the death penalty was discriminatorily not imposed on murderer s who kill black victims. That -- the evidence there is more mixed . A lot of times somebody with an ax to grind will come out with a study claiming that and a reanalysis of the data taking into account all the relevant variables, w ill show that that effect just disappears into the statistical grass . Then they fall back to the claim of excessive cost versus life without parole . The problem there is that the studies claiming that are seriously flawed . They often fail to consider the very high costs of medical care for a person all the way to the end of his life if he's truly going to be held in prison to natural death. They typically include unnecessary costs as co sts of the death penalty. In California the study that was cited to claim the excessive cost of the death penalty counted as the number one cost of the death penalty the cost of keeping a person on death row for 26 years of appeals . Well, three fourths o f that cost is unnecessary . In a capital case where there is no doubt who did it, which is most capital cases, you can get it done in six years, which Virginia did with the D.C .  Risk of executing the innocent is much less than the other side say s and it's less today than it was say 15 years ago with all the greater scrutiny that we have on forensic science . In most capital cases, again, there's no doubtwhatever who did it . The claim you may have heard of 152 innocent people, that list has been debunked. People on that list have been proved conclusively guilty by DNA . The same DNA advances that they prove that case guilty were also used for post -mortem testing of people who had been already convicted and already executed. The othe r side thought they were going to hit the Holy Grail and they were going to find conclusive evidence through this post- mortem testing of an innocent person executed. In fact, none of them panned out and their poster boy was found conclusively guilty . Now we have the Willingham case . I don't have time for details, but bear in mind there are two sides to that story . There is material in that case . There is evidence in that case you did not read in New Yorker magazine and that will be coming out later I'm sure . There are a handful of cases, though, of people who were really innocent and who were really sentenced to death. But ask yourself where would those people be if they had been sentenced to life without parole instead? In most cases they would still be in prison and they would never get out, because an inmate who is sentenced to death gets a government paid lawyer for the second review of his case and the third review of his case and that is where this evidence often comes out. Someon e sentenced to life in prison, he may have longer time to prove innocence, but he doesn't have the resources, and so in most cases nobody's going to care about his case . The risk of an innocent person dying in prison and never getting out is greater if he's sentenced to life in prison than it is if he's sentenced to death. So the death penalty is an important part of our system . It's important for justice. Reforms are needed to make the process focus more on actual guilt and innocence and less on othe r issues. And in the process we can make it more sure, more swift, less costly, and more just . So , let's mend it, not end it, and I ask you to vote no on this motion.  So, let the punishment fit the crime . We've mouthed that for centuries . But do we believe it ? Do we practice it ?  Not at all. We mock it in the very administration of our criminal justice system, because the grand irony is, however counter- intuitive this is, that inside prison, it's nobody's job to punish.  I hear Diann Rust- Tierney talking about safety, I think I'm listening to the corrections officers, because that's whatI asked them, what their mission is, w hat are you trying to accomplish here? Their answer uniformly, speaking almost with one voice, ""Safety . I want to keep the public safe from these guys, I want to keep these guys safe from each other, and I want to keep the staff safe from the inmates."" Safety, safety, safety. And then I ask, ""But what about their crime ? What do they deserve?"" And their answer is, ""It's none of my business what a guy did out there . I'm only concerned with one thing : how does he behave once he's inside?"" So for lifers, life begins when the sentence of life begins . From the corrections point of view, it's all a clean slate, and it's nobody's job to punish . Look at the mission statements of the departments of corrections . They guide corrections. You will not find the word, ""punishment,"" in any mission statement in any part -- in any department of corrections in the United States, or its synonyms, not one . So, it's no surprise that given the fact that no part of their mission is to punish, that they run their prisons in such a way that life becomes relatively ple asant. Now, what am I talking about ? I mean, Barry Scheck talks about life without parole inside of a maximum security prison . For one thing, you may not be sentenced to life without parole and end up in a maximum security prison. You're going to start out there, but you may not end up there . In many states that I have visited, a perfectly well- behaved killer, the most vicious of killers, who prey on the vulnerable, are likely to be the most cowardly of killers, will be perfectly compliant once they're arrested . So, they will be pussycats, and they will be there for a long time . So, they will be reliable, and, therefore, they will be given the best lifestyles, the best hustles inside the prison. It's fundamentally perverse . Those who de serve it least will often suffer most . Those who deserve it most will have the best lives in prison and may well be transferred to a high medium security prison where they'll be playing softball and volleyball. And, by the way, you can do that in a maxim um security prison in Riverbend . I watched convicted killers playing softball in a softball field with chalk base pads and umpires in uniform, and not prison uniform, and softball uniforms, high -fiving it after they hit homeruns . The reality of life without parole, given the way that prison is administered, given the television sets, given the first -run movies in many cases, given recreation, given the hours and hours outside of the cell daily, the reality is it's nobody's job to punish and there is no punishment going on. The closest we come to serious punishment left in this society is the death penalty . So, when you consider the question, you can't consider it in isolation . You have to consider it in context, that we are a society that is increasingly disavowing punishment itself. Now, we advocates for the death penalty have tostruggle against different groups . One group, for example, are the indiscriminate ""Kill them all"" set, ""Person kills, kill them."" They don't want to hear about mercy. They don't want to -- they don't want to hear about mitigation, j ust “kill him."" They are indiscriminate . On the other side, there are the indiscriminates whose heart bleeds for every killer, ""Evil? No such thing,"" or, ""We're all evil"" .  ""Let those without any sin punish, we all have sin,"" so, therefore, nobody punishes . And a third group we have to set ourselves in opposition to are our supposed allies who say, ""No, we're against the death penalty . That's not n early enough . You really want to punish him ? Give him life without parole . Let him die every day in prison."" Well, the fact is they don't die every day in prison or at least no differently than we all die every day a little bit. When you e xamine what goes on, life takes on new meaning, new pleasures, new communities . So when you consider the motion, don't consider it in isolation. Consider the actual alternative in practice . And yet I would argue for the death penalty separately from tha t. Some people deserve to die, and we have the obligation to execute them . Now, who are they ? And can we determine them adequately in advance ? Yes, we can . We can do it through definition, and we can do it through enumeration. In terms of definition, it's a function of the attitude, the cruel, the callous, the wanton. And so I would reserve the death penalty for essentially terrorists, mass murderers, murderers of vulnerable victims, especially children, rapist murderers, contract killers, torture killers, and it -- so definite -- we cannot precisely and fully define it in advance, but we can get to the core . I offer a model death penalty statute based upon tho usands of hours and years talking to killers and listening to them. And we can also do it by enumeration. Joshua Komisarjevsky broke into the Petit house, took Michaela and Hayley, tied them to their beds in their upstairs bedroom for six hours . Took Mi chaela, repeatedly sexually abused her, took cell phone photos of her, and sent them to the friends . And then in order to eliminate the evidence, before he left took gasoline and doused her on and around her and her sister and burnt them to death, alive . He deserves to die. Fedell Caffey and Jacqueline Williams, they wanted another child. She already had three . So, what did they do ? They got Debra Evens . They cut the fetus out of her . And then to eliminate the witnesses, they killed her 10 -year -old daughter,abducted her eight -year -old son, and murdered him . They deserve to die. Danny Rolling, the ninja killer, terrorized the whole town of Starke, Florida, broke into houses, tortured, mutilated, murdered. He deserved to die. Lawrence Brewer took an innocent black guy walking down the street, and for sport this white supremacist dragged him to his death in an unspeakable torture . We can enumerate them in advance, not only who should we kill, how should we kill, not by lethal injection, a terrible method, and not because it might cause pain, but because it certainly causes confusion. It confuses punishment with medicine . It's all part of the deeper issue . And so ultimately we get to the question of, why ? Why should we punish? Not for the sake of deterrence, that would be using a person as a means to our own ends . That would be sending a message by killing a person . That's immoral. Not for incapacitation, I disagree with Kent . We have the obligation to build es cape proof prisons and safe prisons . We should kill for one reason and one reason only : They deserve it , in three words . In one word: justice. John Donv an: Thank you, Robert Blecker.",1.0
for,"Well, the -- and -- -- you'r e missi ng a point here when you ask a loaded question like that, ""if it could be perfected…"" It -- I -- it's an impossible hypothetical . I'm a law professor. I hate to fight the hypothetical, but what -- You know, if you're making a public policy argument and you're living just as the attorney general in Virginia said, in a fairly land, where you actually believe that you're going to eliminate the risk of executing innocent people, which you didn't mention, John, is a major cost of the death penalty, which we now know is much greater than we ever did before. Not just because of DNA testing . DNA testing obviously has proven that, but in 2009 the National Academy of Sciences has just indicated in a groundbreaking report that fingerprints, ballistics, bite mark evidence, pattern evidence, all kinds of other evidence that we used to rely on think we're so sure are in doubt and we're now trying to get all these resources together to do b asic applied research and make it reliable .",2.0
against,"Well, of course I'm concerned abo ut executing an innocent person, every retributist would find that the ultimate horror and I just want t o express my respect for what Barry Scheck does with the Innocen ce Project . That is fundamentally a retributive program. We don't want the innocent being executed . You say 100 percent certainty . I'm not 100 percent certain that this ceilingwon't fall, collapse, and kill us, neither are we all, but we're very brave to sit here . The fact is we trust our lives constantly . We trust our lives for a tiny risk of death and for the sake -- when I walk my beloved grandchildren and do it down Broadway where a truck might jump the curb and kill them for the sake of convenience . Surely if I'm willing to take an infinitesimal risk for those I love for the sake of convenience, I'm willing to take that same kind of risk for those I detest for the sake of something much more sacred, which is justice . It can be refined . I'd love to talk about how it can be refined and improved . And one last point if I might, which is they ducked the question and the reason they ducked the question is because abolitionists -- your question, because abolitionists are divided into two categories . Some will admit and have admitted to me yes, people do deserve to die, I just don't trust the government to do it. Other s deny that anybody can deserve to die . And so when you ask the question you asked, you're using the entering which to split the ranks of the abolitionists .",2.0
for,"That's -- I'll admit I don't trust the government to get it right. I'm like George Will-- R obert Blecker : But do people deserve to die, Barry ? It's a government program . R obert Blecker : Do people deserve to die ?",2.0
against,"  I believe that both the retributive and the utilitarian aspects have to be considered. I think Robert is right that it is a matter of justice and a matter of who deserves to die and I also think that the practical aspects also need to be considered, the questions of deterrence and incapacitation, and I think we need to weigh all three of these factors when we consider the public policy such as this .",2.0
for,"I should add one thing on the -- I don't want to be perceived as ducking the mora l question. I think that there are plenty of people in this country that are pro -life, that believe that it is wrong to take a life . You know, the Pope -- in the corner with the Pope and others on that question, but when you're debating a public policy issue about something like this that doesn't work and is causing incredible suffering for the wrongly convicted, even for many families of murder victims that don't find closure in this process and go through it, some do, I just, you know, nobo dy wants to say that the moral question is irrelevant, but it is a factor tobe weighed . That's all . And there are plenty of people on the right that think it's morally wrong to take a life .",2.0
against,"In order to preserve the responsibility for justice . But then the question is, what is that probability ? What is that threshold? And it -- -- -- Yes .  I mean, we consciously allocate resources in this society . We could make our bridges safer. We could make our roads safer, and we don't . We can statistically calculate how many people will die on the highways that otherwise wouldn't die if we made them safer. We choose to let them die because we think we have other priorities . My point is that justice, which is the second purpose listed in the preamble of the United States constitution, along with ""a more perfect union, and general welfare, and common defense,"" et cetera, et cetera, is a fundamental value that we embrace in this society and that we need to unfortunately take some very small risks . But I would minimize them, and I do have practical solution -- not solutions . Practical suggestions for refining the death penalty.",2.0
