side,script,round
against,I hope we're not voting on that tonight.,
against,"Oh, yes. Yeah, stadiums, playoffs, National league, American league. ",1.0
for,"My great-great-grandfather on my mother's side, yes.",1.0
against," It's my peculiar fate in this debate to be speaking last and therefore to have to digest the statements of the other speakers. I must say this puts me an odd position. I feel a bit like the mosquito in a nudist colony. I'm not sure where to begin. I guess I'll begin by noting that there were two definitions that have been advanced by the other side that actually I think help our case. The first one is the idea that people who have religious beliefs are hypocritical. But notice that in making this accusation what was being alleged is that religious believers have ideals higher than they can live up to. And this is advanced as hypocrisy, in other words, holding up to a standard and falling short of it. Now, that is actually not hypocrisy. If you read the Bible, Jesus doesn't call people hypocrites because their ideals are too high. He calls people hypocrites who pretend to be one thing and are really another. The problem with the Pharisees wasn't that they had high principles, is that they didn't have principles but they pretended to be something they weren't, so we've seen a subtle shift in the meaning of hypocrisy, a shift that is advanced by the atheist side, why? To basically pull down the moral ideals that we hold up that are higher than ourselves. That I would suggest is a very bad thing. Now, Matthew made the argument that religion is a function of where you're born. If you were born in India, you're going to be a Hindu -- actually I was born in India, I was raised Catholic, but never mind -- that your religious identity is formed as a result of where you're born. If you're born in Afghanistan you're a Muslim and so on. Well I think this applies to all our beliefs. Let's say for example that somebody born in Oxford, England is more likely to subscribe to the theory of evolution than someone born in Oxford, Mississippi. Somebody who is born in New York City is more likely to have formed Einstein's theory of relativity than someone born in New Guinea. Now what does that say about whether evolution and relativity are true?  The fact of your birth is irrelevant to the merit of the idea, so there's a kind of sleight of hand here, you have to judge the ideas by their own merits. Now, would the world be better without religion? You can't answer that question without looking to see what religion has done in the world, but you've got to compare it to what the world would be like without religion. There's been some allusion to the boring crimes of religion, but let me suggest that those crimes, even the worst of them, are infinitesimal compared to the crimes ofatheist regimes that are far greater in magnitude, far longer in duration, and actually are still going on. If you consider, for example, a tragedy like the inquisition, a crime, I admit it, and yet over 400 years the Spanish Inquisition killed fewer than 2,000 people, 2,000. The Salem Witch Trials I heard about when I came to America, and then my wife and I a few years ago went to Salem, Massachusetts, it's a really interesting place -- I do want to report, the witches today are doing great, most of them are tourist guides -- but if you pick up one of their brochures, the number of people killed in the Salem Witch Trials, 19, 19. Now, is that 19 too many? Yeah, or if you want to add it up, 2,019. But while the atheists cry inconsolable crocodile tears over the crimes of religion, they ignore the vastly greater crimes of atheism. Now, am I talking about Stalin in Russia and Mao in China? Not even really, that's just the tip of the atheist iceberg. If you dig deeper, there is a massive procession underneath. In the Soviet Union alone, starting with Lenin you continue through Brezhnev, Andropov, Chernenko, a procession of Soviet dictators, but what about Ceausescu and , Fidel Castro, Kim Jong Il, Pol Pot, I mean, Pol Pot is such a junior league atheist people don't even mention him. And yet in the aftermath of the Vietnam War, his Khmer Rouge regime in the space of about three years managed to kill two million people, two million. Even bin Laden in his wildest dreams has not even come close, but who should parachute into the discussion at this critical moment but Richard Dawkins in his book, ""The God Delusion,"" and he goes, ""Wait a minute. We've got to make a crucial distinction here."" You might've had some tyrants who killed -- who happened to be atheist, but they didn't kill in the name of atheism. The Christians killed in the name of Christianity. Now, Richard Dawkins is a respected biologist, and I think here you begin to see the problem, when a biologist is allowed to leave the laboratory.  Because evidently the poor man knows no history, all you have to do is crack open the collected works of Karl Marx, and you will see that the atheism is not incidental, it's not some add on, it's intrinsic to the whole ideological scheme, Marx famously calls religion, the opium, a kind of drug of the masses. And his point is you’ve got to get rid of religion in order to establish the new man and the new Utopia freed from the shackles of traditional religion and traditional morality. Often when we think of secular society, we think of Europe. But Europe isn’t really secular. Europe is a product of 2,000 years of Jewish and Christian civilization. Even today if there’s a famine in Rwanda, while much of the world ignores it, the European countries, the Western countries begin to send to food and aid, Doctors without Borders, the Red Cross. My point is this is the result of a religious training and a religious habit of mind that remains. Nietzsche once said that if we get rid of God, we’ve got to get rid of shadows of God. In other words, the ideas that Judaism and Christianity brought into the West and into the world, those will begin to erode as well. Dostoevsky said a long time ago, “If God is not, everything is permitted.” And Dostoevsky’s point is that when we get rid of transcendence, when we create a world without religion, we license terrible calamities. So, in the names of the thousands and hundreds of thousands, perhaps millions of souls who have died, I would say from their point of view, the world would have been a lot better off if it had religion. ",1.0
against," Remember, we also get kids early with habits like brushing your teeth, learning the mathematical tables. Now, here is the point. I think that as a practical matter, we all learn our ethical values from our parents. I learned what I would call “crayon Christianity” from my parents. But the fact of the matter is that's my parents' beliefs. When I became a teenager, when I went to Dartmouth, that set of beliefs got battered, and crayon Christianity became no Christianity at all. So it was in adult life that I had to go back to the ideas that had been bred in me as a child and ask, which of my parents' beliefs do I agree with? I do. Well --John Donvan: And brushing your teeth, those are scientific experiments that have determined -- but they're arguing a somewhat different point, that there are lots of people who may not be able to do the critical thinking that you do. Well, I think we're making a deep mistake here because just to say we learned it from our parents misses the thrust of why billions of people in the world continue to do it long into old age. In other words, religion delivers practical benefits. It gives us the hope of life after death. You might say that's an illusion, but you don't know. None of us knows what comes after death. We all have to die in any case. Either we die with despair facing annihilation, or we have the hope of something else. That's a practical benefit. Second, religion is a mode of transmission of morality. You might say there is morality that comes through Kant or Nietzsche or Heidegger. But no one teaches their kids morality that way. People learn their morality --",2.0
for,"Well, I just think it's a distortion of what you actually see in life, which is you see people who grow up in cultures. They become addicted to their particular religions. They disagree with all kinds of other religions. Even you, you started as a Catholic. You end up as an evangelical. Does that mean that you then say the stuff in the Catholic part of it was actually wrong, and you were mistaken about that? I think all of this is frankly delusional and that even if you could remove all of the bad things about religion and keep all of the good things in religion, none of which can't be performed by people who don't believe in God because they can. But even if you could remove all of the bad things from religion, and you ended up with a character who is like Father Christmas, a nice harmless sort of person, would you want to find out that the president of the United States was a devout believer in Father Christmas? Not me.",2.0
against,"So I want to say, first of all, it's so interesting that the side that's quoting the Bible is that side and the side that has actually provided evidence of any kind is this side. So let me give you another piece of evidence as opposed to the generalities. In their Encyclopedia of Wars, okay, the Encyclopedia of Wars, Charles Phillips and Alan Axelrod, they chronicle over 1700 serious conflicts throughout history. Do you want to know what percentage actually reduced to religious wars? Seven percent. The reason I'm saying this is because it's not about credulity. No, it's not about credulity. The idea that people who are religious are religious because of some psychological deficit, but people who are not religious are not religious because they reason their way to the lack of religion, not only slights the idea that religious people are capable of thought, but also tries to sort of railroad into this belief that you should condemn it without actually looking at all the statistics, the ideas, the history that we cited. And that sort of slighting of the religious belief makes me think that your argument might not be as sound as you think it is. A.C. said earlier that the defining feature of religion is hierarchy and exclusivity. And I think that on both these, he's giving a very narrow and ethno-centric definition. First of all, Christianity is the only religion in the world that considers another religion, Judaism, to be wholly true. Hinduism considers all other religions to be wholly true. There's no sense in the Eastern religions of this hierarchy of this exclusivity. So we're seeing here not an attack on religion, but on a very slice of religion, perhaps fundamentalist religion. I think the deeper point here is this: And that is that the religious guy and the nonreligious guy are both responding to the world as it is. Charles Darwin became an atheist not because he discovered evolution. It wasn't facts. It was when his daughter, Annie, died. And Charles Darwin said, ""If there's a hell, lots of the lovely people I know would be in it. I can't bear that kind of a doctrine."" You, Matthew, in your article in Slate magazine talked about nuns or teachers who beat you on theankles and people -- people who stuck their hands down your pants. My point is, in many cases, we're not dealing with facts. We're dealing with wounded theism. Many times when we heard the word ""atheism,"" we're dealing with a person who is angry with God or angry maybe with the representative, the self-appointed representative of God. That's not real atheism. They too are conducting, if you will, an ideological war, otherwise they wouldn't -- -- be here. Well, I didn't put my hand down your pants.",2.0
for,"-- great-great-grandfather-- -- that are simply not true. His atheism didn't come solely from the fact that his daughter died. It was a very slow process of seeing how the theory of evolution was in conflict with the Bible. And I think the point I would make is, let's give the religious people that at some point in history, religion was helpful, that it did make people do better things. But that the texts that the religions are based upon are archaic, absurd, cruel, open to interpretation. And frankly, there are better ways of conducting yourself in life.  And people like myself and Anthony here, we don't find a problem with being moral without God. And I don't buy in argument that we've inherited it from Christianity because if you look at the sort of evolutionary world, empathy and cooperation, compassion clearly existed before God decided, for some unknown reason, .",2.0
against,"I'm not a literalist, no. But what I find very interesting is that the leap that Matthew's making -- he says these texts have cruel things. There are better ways to behalf. But we're asking not would the world be better off if you rewrote the Bible, but would the world be better off without the influence that religion has on religious people. And I tried again and again to say this is what religious people do. This is what religious people do. This is what religious people do only to get back, ""But look at the terrible text."" And I want to say, in response to what Anthony said, I have the exact opposite experience. I actually think that if you believe that people are fundamentally good, and if you leave them alone, they're just going to be good, then you've never visited a playground, because my experience is when a new kid comes to the playground, the other kids don't go, ""Oh, look, a new child. Let us embrace him and share our toys."" Actually, children have to be socialized to good. They do. And it takes a lot of work. If any of you are parents, do you have to tell your kid, ""Don't share so much, don't be so nice."" No, quite the opposite. And that work is difficult work and constant work and that's what religious communities do. Do they ever do harm? Of course they sometimes do harm. Are there texts I don't like? Of course, but the coda to this is, this idea that religious people are thoughtless automatons that follow what the text says, does violence to everything I know aboutreligious training, about religious leaders, about religious people, and by the way about the fact that we're having a debate like this tonight.",2.0
for,"I would like to -- -- because I think what he's saying is this is the viewpoint of a rabbi who does work in an affluent community in Los Angeles. Both these men are very sophisticated. The people I met in Pennsylvania, who 50 percent of them believe in creationism and are fundamentalists, are people -- these people, they ignore. They're saying we ignore their sophistication. I'm saying they ignore the fact that most of the world is fundamentalist and takes a barbaric view of many of the text. Well, the harm is absolutely enormous, I mean, 50 percent -- I mean, just to be practical about it -- 50 percent of the growth of the American economy since World War II has come from science and technology. And this anti-scientism is gradually eroding America's ability to produce enterprising, educated --",2.0
