side,script,round
for,"I'd like to say that there are branches on the same tree of justice, so I don't choose one, they're all branches on the same tree.",
for,"My partner is Marq ""tear 'em up"" Claxton.",
for, ,
for,"Yeah, I think it's unavoidable, when you're exposed to so much negativity throughout the course of a career. It's unavoidable, you're going to some scar tissue. But I like to think that as a result of my experience in the police force, that I have the, you know, increased sense of compassion, and understanding, and sensitivity to some of the issues that people face.",
against,,
against,,
against,I do -- I like to be called that than some of the other names --,
against,"-- I'm called, but --",
against,"Well, I lived through the transformation of New York from a symbol of urban dysfunction to a hipster mecca and family-friendly tourist destination. It was impossible not to become interested in policing, since it drove that change.",
against,"The courtroom whiz kid, Harry Stern.",
