side,script,round
for,"I think the point is that admitting Palestine to the UN as a full member is in the best interest not only of the Palestinian people, but also of Israeli people.",
for,And that it is in the best interest of peace with everybody.,
for,"Well, doubt is okay. Skepticism is healthy. But we can't pretend the Palestinians away. And time isn't healing this. So not acting to facilitate the Palestinian state is just a dereliction of responsibility to ourselves and to future generations.",
against,"I'm sorry. I have to correct you. I'm currently not an advisor. I'm a private citizen. But nonetheless, I'll answer your question.",
against,"Have to ask him. Look, the position I am taking has nothing to do with recognition of the Palestinians. It has nothing to do with national dignity, which every people is entitled to. It has everything to do with undertaking an act which will create chaos, precisely at a time when the Middle East is more dangerous than ever.",
against,"John, thanks -- thanks for having all of us. No more illusions is my trope. Americans and Israelis have had their fair share. And now the Palestinians have theirs. UN admission in the absence of an agreement between Israelis and Palestinians will not take the Palestinians any closer to the full sovereign state that they deserve.",
for," Ladies and gentlemen, on October 10, 1971, the United Nations admitted the People's Republic of China as a member and kicked out Taiwan. If that were the kind of motion we were debating tonight, I would not be standing here arguing in favor. What we are proposing is to admit Palestine at the U.N. not instead of Israel but alongside Israel, unfinished U.N. business from the middle of the last century. Let me first clear up what I hope will not become debris in the way of constructive debate tonight. We have not convened here to discuss matters of legal principle, ""Does Palestine meet the criteria of Montevideo for statehood?"" Law matters, but this isprimarily a political, not a legal question. And it's not about the United Nations and whether it is a force for good or a frustrating institution. It can be both, and Israel of course went to the U.N. to get its own birth certificate endorsed. But the assumption of this debate is the two-state paradigm. We do not have anyone here advocating a greater Jewish Israel or a binational democratic state, nevertheless, it would be hubris to take two states for granted, and we need to recognize certain realities. The territorial viability of a second state in this area looks increasingly precarious. Approximately 600,000 Israelis, one in 10 Israeli Jews live beyond the green line. Settlements grow. Outposts are legalized. I invite you to go and see the reality. And it's not just a physical manifestation of blurring. It is also the conceptual universe in which a growing number of Israelis live. Prime Minister Netanyahu may have talked the talk on two states, but he has not walked the walk. His own Likud party platform opposes two states, and one must take seriously the Jewish-Israeli narrative that says 100 years ago we had nothing, then we got Balfour, then we got the '47 partition, then we got 78 percent of the land, then in 1967 we got 100 percent of the land, and we're not going anywhere. That's a serious view, and it has an amen corner, by the way, certain people perhaps in New Hampshire tonight's part of that amen corner. Passivity cannot be the response. If we want two states, we have to act. And U.N. admission for Palestine is precisely the anchor for a two-state future, a clarifying moment. We need to be deeply respectful of the choices that Israelis are going to have to make, difficult choices, and the conversations in Israel, and, therefore, to understand just how unproductive the lack of clarity is for that Israeli conversation. Indulging bad behavior, treating that with impunity, is unhelpful in any human predicament. And we encourage the most self destructive tendencies in Israeli behavior when we pretend that by doing nothing, allowing this slippage away from two states, somehow we're making it easier for Israeli society to change course. We are not. The cost benefit calculation of Israelis needs to look different. Do we really think that Israel is waiting to leave the territory, it's just waiting, and the Palestinians just need to ask politely enough and behave well enough, and that's the key to unlock this? Let's acknowledge that it's not going to be easy but the current policies aren't helping. What, then, can be done? The Palestinians do actually have options, violence. I'm against that. That's illegitimate. They can use nonviolence, coercive diplomacy of sanctioning. I can see its legitimacy, but I'm not an advocate of that. Or they can use declarative diplomacy, draw a line, lay down a marker to get the attention of Israelis. That's what U.N. membership is, and I would argue it correlates with what is best, therefore, for Israel. We can't expect the Palestinians to wait forever, and we can't say to them that you can neither have self-determination and express it at the U.N. but nor can you accept the one-state reality and argue for equal rights in one state. Suggesting the Palestinians can do neither is unrealistic, but it's also immoral. So if we want to salvage a two-state solution but at the same time if we can't impose a solution and if we can't even prevent deterioration, if we can't even get a settlement freeze, then how do we give oxygen to this gasping for breath two-state idea? We vote to admit Palestine to the U.N. and we vote for this motion tonight. U.N. membership is not a silver bullet. It’s not a panacea.  But it is an important and legitimate part of a strategy to signal a different future. We will no doubt be told that this can’t happen, that it’s meaningless symbolism, and especially not now with the Arab spring.  Yes, the U.S. has committed to a veto. No doubt, we’ll discuss that. But does that make this debate pointless? Can the realpolitik argument really close down our entire conversation? If that’s the case, I strongly suggest you guys cancel the debate you have planned in March about banning college football, because it won’t be. And that can always be an argument. I urge the other side of this debate to give us more than naysaying, to give us more than negotiations. Those negotiations are asymmetrical. One side is so lacking in leverage and they are so steeped in years of failure. Negotiations cannot be the singular tool in our toolkit. And finally, if we are concerned about Israel’s security, then let’s acknowledge that hope too is a security currently.  There will always be the next mountain range that you need to occupy, but strategic security is about a basket of interests and balances and avoiding casus belli. And perhaps, perhaps, occupation itself contributes to insecurity and Israeli democracy. Eventually managing an occupation and justifying it and sustaining democracy cannot happily coexist. Not to dramatize, but if we don’t have a Palestine, we are saying Kaddish. We are saying the right of prayer, of last prayer for Israeli democracy. I urge you to support this motion, to support the principle of Palestine alongside Israel at the U.N. ",
against,"John, thank you very much. And thank all of you for coming. Daniel, I’ve known you for many years. I admire your passion and your intellect. You’re a powerful advocate of Israeli-Palestinian peace, of logic and common sense. All of this, however, does not address the fundamental problem, the conundrum now, Daniel. We’re dealing with a conundrum. We are stuck. Violence will never produce sovereignty for Palestinians, but neither will negotiations right now. So the question is what to do. What you are suggesting, in my judgment, is that we take an action that is not simply neutral, that will retard and undermine the very concept as dubious as you may believe it is. And Mustafa will agree. Dore may even agree. It is simply no justification for proceeding in the face of common sense logic toward an alternative that ultimately will not bring Palestinians closer to meaningful sovereignty. I speak here not as an Israeli to you and not as a Palestinian. I speak with all its imperfections and contradictions as an American, absorbed in this process for many years, 25 years. And during the course of that period, I developed a faith in three primary assumptions: Number one, there was a solution, equitable and durable; number two, negotiations were the only way to achieve it. And negotiations is flawed and it’s imperfect because it’s based on human frailty and weakness and on the need and the capacity to compromise; and finally, that the United States had a critical role to play in this process by being fair, by being tough and by being reassuring -- all of these assumptions. Any honest man or woman would acknowledge . And the situation, you’re quite correct, Dan, it will be worse. It will get worse before it gets worse. But the question still has to be addressed. How will granting the putative state of Palestine admission as a full-member state into the U.N. address any of this? Now, I’m here to argue in six basic points.  I’m not here to entertain you, but to leave you with perhaps a baker’s dozen in the next four-and-a-half minutes of why I believe this is a bad idea. And, by the way, I concede, particularly to you, Daniel, that I know bad ideas when I see them. I know illusions when I see them. I was responsible, over the course of a 20-year period, for quite a few, as Mustafa will attest, perhaps even Dore. But not tonight. I have no illusions tonight. First, as an American whose country sits on the Security Council, I cannot, in all good conscience, recommend the admission of a putative state however morally or ethically compelling it may be as a full member state. Prime Minister Salam Fayyad, the man who has done more to build institutions of Palestinian statehood on the ground is against this proposition because he knows it'll undermine the work that he has done. It'll undermine the institutions. Palestine has no borders. It has no control over its population. It has no monopoly over the forces of violence within its own society. In short, it does not control the guns, all of the guns in its society. I would argue that's critically important for statehood. Yes, much of this may be due to the Israeli occupation. But that doesn't change the reality. Admission of Palestine now will create a situation in which it cannot discharge its own obligations as a member state, in large part because half of its government, the rival Palestinian national movement doesn't ascribe to a peaceful solution of interstate conflicts. Mustafa may have much to say about this, but this is an obligation of UN membership. Second, as an American, I'd oppose this because I believe it's not symbolic. It's not symbolic at all. It's a prescription, and an RX, if you will, for instability and perhaps even escalation. Think about it. We are admitting the Palestinian authority that presumes to control Palestine into the UN when in fact two other entities, one, the state of Israel, an ally of the United States, and the second factor and force, Hamas, an entity which is an adversary of the United States, has more control over what transpires in Palestine, this putative state than the Palestinian authority. That is a prescription for endless contradictions and perhaps even violence. Mustafa will tell you, and he may be right, that the basis for this negotiation, and the basis of -- for any Palestinian state will be June 4, '67 borders. But admitting Palestine into the UN will mean that a Palestinian president not only has the right and the obligation to defend those borders. I wouldn't want -- I mean, maybe you see this as a blessing. I see it as a huge contradiction, to put any head of a putative state in a position where he has to defend borders that he cannot defend. And what is he to say to his public when the Israelis continue to do what they will do? Which brings me to my third point. There will be an Israeli reaction. And who is going to control that reaction?  The international community? As Israel seeks perhaps to set its own boundaries, to basically say to the Palestinians, fine, youhave now set your boundaries. June 4, '67, is the basis of a negotiation if we ever return to the table. But we're going to set ours now as well. We will set our boundaries. And we will be dragged sooner rather than later away from the prospect of any kind of solution. For, if the Palestinians want to pick a fight with the Americans, that's their business. But I would argue it's counterproductive. You're going to have an election in November. And I'm not talking as a Republican or as a Democrat. But anybody looking at this situation might argue that if you truly had a strategic interest in promoting Palestinian statehood, you probably would want to see the re-election of the current president. You would probably want to see the re-election of the current president, which would mean essentially that you're not going to force him into a position to take action that will weaken the prospects of his own election. Finally, I'll come back to my initial point. Just because we're stuck does not mean the pursuit of a strategy that's going to take us farther away than ever from our goal. Admission of Palestine now without an agreement will take Palestinians farther away from sovereignty.",1.0
for,"Thank you so much. And thank you for coming tonight, and thank you for inviting me to this debate. I have four reasons that I would like to emphasize why Palestine should be admitted to the UN. The first is that time is not an infinite commodity. And time -- we're losing time. And with the continuation of Israeli settlements on the ground,which are illegal, and after 20 years of failed negotiations, we cannot have the risk of losing the two-state solution. If Palestine is not accepted as a state very soon, there will be no two-state solution. And the outcome will be dangerous and bad for everybody. So we need the UN in this case to change the parameters, to change the course, the course of failure which Mr. Miller is defending. What Mr. Miller has suggested and what probably Mr. Gold will suggest is to continue the same path of failure, the same negotiation that's failed to produce anything because of the imbalance. What -- and that, in my opinion, is irresponsible towards Palestinians and irresponsible towards Israelis as well. What they are proposing is to continue what Einstein described as insanity, which is doing the same thing over and over again and expect different results. Third, it also indicates, as I suspect Mr. Gold will show, such a position against UN admission indicates an underlying intention of rejecting the principle of having a Palestinian state, which means rejecting the right of the Palestinian people to be free. Continuing negotiations while settlements continue to grow is like having two sides negotiating over a piece of cheese. One side, the Palestinian side, is stuck behind bars. The Israeli side having access to the piece of cheese and eating it while negotiating. At the end of the day, we'll find nothing to negotiate about. And that is not a solution. So my second point is that in the light of the failure of the disability and inability of the United States for internal reasons that are well-known to you, and in the light of the weakness of the Europeans and their participation, and in the light of the stubbornness of the Israeli extreme right wing, we have to find a way for a new strategy. We have one of three options. Either Palestinians would surrender to injustice, and that's what some people are calling for. In this case, what you will witness is the consolidation of a system of apartheid, where Palestinians are discriminated against. And Israel would become the worst apartheid system in the 21st century, something that nobody could be proud about. Or the second option is violence, which we reject, and we don't want. The third option is to have nonviolence, peaceful resistance, exactly like Gandhi did in India, and like Martin Luther King did here in the United States. And that's the course we are taking. And that's why going to the UN is nothing but another act of diplomatic resistance within the context of popular nonviolent resistance to change parameters and to change the balance of power so that we can have productive negotiations really and have a result at the end of the road. My third point is that, supposing our right to be admitted to the United Nations will be sending the right message, the message of respect to human rights, the message of respect to people's right for self-determination, the message of respect of the right of people to be sovereign. If we speak about the right of people in South Sudan and in Kosovo and in Libya and in Syria to be free and to have self-determination, then why not Palestine? And why continue to use the double standard, especially that admitting Palestine in the UN would be about correcting a historical mistake that was made. Since 1947 resolution the United States spoke about two states, Israel was established. Palestine was not. My last point is that we know that admitting Palestine to the United Nations would not immediately create a change on the ground. We understand, but it will achieve three goals. First, it will give us hope. It will give Palestinians hope. Hope is what we need today to sustain a nonviolent approach to our resistance and struggle. Desperation and lack of hope as is advocated on the other side will only bring violence and dangerous things. Second, accepting Palestine will actually invalidate all the de facto actions on the ground that are made by Israel and by creating settlements. And, third, it will send a message to the Israelis that they will not be really free unless Palestinians are also free. We are now victims of oppression and discrimination. The Israelis are hostage to occupation and fear, especially security fear. And Mr. Gold will try to show you that there is more fear today because of the Arab Spring. Instead of Israel being happy about people becoming democratic, they are having more fear. This is not the right approach. We want to liberate ourselves through popular nonviolent resistance through admission to the United Nations, but we also want to liberate the Israelis as well. Martin Luther King liberated the United States, not only the African-Americans, from segregation as well as Mandela liberated the whole of South Africa, the whites and the blacks together by liberating South Africa from apartheid. And that's why what we want, what we are working for, is to liberate ourselves from oppression, the longest occupation in modern history, and the worst apartheid system, and to liberate the Israelis from fear, from the security phobia. One time a Palestinian leader came to the United Nations with a gun and an olive branch. Today we arecoming to the United Nations with two olive branches. Don't let us drop them. ",1.0
against,"Those of you who are voting tonight should remember that we're speaking about Palestinian membership at the U.N., we're not in New Hampshire. When I served as Israel's ambassador to the United Nations back in the late 1990s, I had a colleague, a counterpart, who was the U.S. ambassador to the United Nations, became a very close friend, it's someone I intellectually admired. His name, unfortunately he's passed away, was Richard Holbrooke. And one of the things I was struck by, before I was sent to the U.N. I was the Israeli negotiator. I was sent to the sand dunes of Gaza where Muhammad picked me up in that extended Mercedes and take me to Arafat's house. We would discuss how to move forward in peace, and, by the way, those discussions were tough because he -- when you're in a meeting like that, you don't know where to park your head. Should you remember the Israelis who died in repeated suicide terrorist attacks that came out of territory under Arafat's jurisdiction? I know that's tough to mention, but you've got to know that. Do you think of those people? Do you think about the moment? Do you think about building a future? Do you forget about the tragedies of the past so you'll have hope? How do you orient yourself? It's very, very tough. But I had that experience. We were involved in -- I spent hours with Mahmoud Abbas, Abu Mazen. I spent a tremendous time on the Hebron Agreement with Aaron and of course the Wye Agreement that followed afterwards. And what I had seen in the '90s is that we didn't succeed. We didn't succeed. We reached agreements. And, by the way, the man that some spokesmen like to try and put in the corner Prime Minister Benjamin Netanyahu signed two agreements with the Palestinians -- withdrew from territory,made sacrifices for peace, risked his whole political base because he wanted to move the process forward. It may not be the conventional wisdom in certain circles, but I experienced that. But let me go back to Holbrooke. So I saw that we had a tough time moving forward. And after I left government in 1999 and when Mr. Ehud Barak came into office. And Barak went to Camp David with Yasser Arafat. The peace wasn’t concluded. But I asked myself through my contacts with Holbrooke, “How was it?” And Richard Holbrooke delivered the greatest political diplomatic achievement of the Clinton administration, the Dayton Accords over Bosnia. Well, we didn’t succeed in the Middle East. We failed at Camp David. I’m not sure I still understand why that occurred. By the way, that is a tough conflict, the battle between Croats, Bosnian Muslims, the Serbs, was religious, ethnic, territorial. It had all the ingredients that we had. But they persisted. They persisted to negotiate. I discerned from my discussions with Holbrooke and from reading his memoirs on that conflict that there were three elements. He concluded that there must be a negotiated outcome. As much as you could be cynical about tough negotiations, that’s the only outcome that will work. The second thing that comes from my experience with talking to him and also in his memoirs is that peacemaking must come from the parties themselves. The great breakthroughs of Dayton came from those three warring parties. It’s true. They were brought to Ohio. It’s true. Secretary of State was in and out. President Clinton was ready to come in. But they themselves were responsible for reaching peace and imperfect peace. And finally, you need diplomatic flexibility. Let me tell you something. Both sides, certainly in our case -- I can speak to Israelis -- we have a deep inner conviction in the justice of our cause. But tonight’s not the night to lay that out to you. The point is that even though you have that deep inner conviction, the point is that even though you can go on every American network from CNN to FOX Television and lay that out to the American audience, you have got to make a compromise. You’ve got to cut a deal. You can’t walk away. And because they knew there had to be a negotiated outcome, because they knew it had to come from the parties themselves and the needed diplomatic flexibility, in the Balkans, they cut a deal, an imperfect deal. In fact, Holbrooke writes in his book the critical question: Will the Bosnians grasp an imperfect peace or let the war resumed remain unresolved right up until Dayton wasconvened? Now, let me move to the issue at hand between us. What is my problem with the proposal that a Palestinian state be recognized as a U.N. member state? As I said in my opening words, this isn’t about national dignity. You know, every people wants to recognized. And there are a lot of peoples out there beyond the discussion of who’s supposed to get independence -- Kurds, Tibetans, you name it -- every national movement wants to be recognized to the U.N. So my question isn’t about recognizing the rights of Palestinians. That was recognized by Menachem Begin back at Camp David in 1978. My question is really twofold, and my concern is twofold. First of all, carefully listening to the speech of Mahmoud Abbas on September 23rd this year, or last year now, at the U.N. General Assembly, he wasn’t just saying, “Accept us in principle.” He was laying out borders. And I think Aaron made the reference to it, the June 4, 1967 line, as though there was some kind of pre-’67 boundary, border, that was an international line that we have to agree to. That’s it. When we signed the Oslo Agreements, borders were supposed to be negotiated. And that -- to that point, to that very point, Yasser Arafat agreed. He signed those agreements. Or actually Abu Mazen signed the first agreement. The implement agreements, he later signed. So we're talking about predetermining the final boundaries by moving to the UN.",1.0
