side,script,round
for,"Thanks. Thanks, John. It's great to be here.",
for,"Thank you for having me. And we have two debaters arguing against the resolution, first, please welcome Bhaskar Sunkara Hi, Bhaskar. You are the founding editor of Jacobin magazine and author of the new book, ""The",
against,Thank you.,
for,"So, let me start out by saying, is capitalism perfect? No, it’s clearly not. It never will be. Human beings are not perfect; human beings are always going to make mistakes. Human nature is probably selfish, probably greedy. However, I'll put this challenge to our opponents, and I'll also ask the audience this. This is the best time to ever be alive in the entire history of humanity. I challenge to tell me, if you could live another time in the past that’s better than right now, tell me when we get into the Q&A. Is capitalism a blessing? Well, you can’t answer that until you say, “Compared to what?” Compared to what? Is it a blessing compared to the past? I’m going to show you that it was. Is it a blessing compared to its only modern rival, socialism? Another challenge I'll put forth; there have been 40 socialistic experiments countries have done in the last 100 years. Every one of them has failed. There has never been the answer. It’s been tried, and it fails every time. It’ll always fail; it’s deeply flawed. So, to my opponents, if you have an example of a successful, prosperous socialistic country that is ending poverty, tell us, because if you do, maybe I'll stop being a capitalist. So, defining capitalism is going to take too long. I’m going to say I prefer the word “economic freedom.” There’s not a perfect capitalistic country in the world, and there’s not a perfect example of a socialistic country in the world. North Korea probably comes closest to it -- total government control. So, we’re all kind of on a continuum here. All right, so here’s a factoid for you tonight. Ninety-seven percent of all the wealth the humanity has created in the entire history of our race has occurred in the last 250 years: 97 percent. Here, you can see what’s happened as capitalism took off. The GDP per capita raced up. The economic success of capitalism is unprecedented in the history of the world. Two hundred years ago, the world’s economy was at the present level of Sierra Leone, and 94 percent of the people were poor. Since then, the per capita globally has increased by over 10X; it’s increased 24X in the United States, 41X in Hong Kong, and 75X in South Korea, 23 percent just since 1960. Here’s the 26 most economically free places in the world. Hong Kong is one, Singapore is two, the United States is number 12. Here are the six least economically free places in the world; they’re all socialistic. The Nordic countries; they are capitalist. I want to take this one off the table. They have very high degrees of economic freedom. The United States -- in fact, you can see they’re all about equivalent to the United States. The Swedish model -- I could have done the Denmark model -- Sweden created most of its wealth back when it was strongly capitalistic in the early part of the 20th century. In the 1960s, they implemented a lot of socialistic policies; economic freedom declined, and so did their prosperity. Now, since then, Sweden has cut back on their government tremendously. Their corporate tax rate is 22 percent. They tried wealth taxes and got rid of them; they have 0 percent inheritance taxes, and they have educational vouchers for all their children. Sweden now ranks number 19 in the world in economic freedom. They're clearly capitalistic, with a strong social welfare component. Let’s look at economic freedom and income per capita. You can see that mostly free -- the more economically free you are, the richer your country is. If you're going to be poor, be poor in a rich country, because you are going to have more money if you're in a rich country. Declining global poverty; this may be the most important slide I'm going to show you. You can see that absolute poverty -- if you go back 200 years ago, 94 percent of the people alive lived on less than $2 a day, 94 percent. 85 percent lived on less than $1 a day. Now, 8 percent live on less than $2 a day. Life expectancy for most of the history of the human race was 30. Now it's in -- getting into the middle and upper 70’s. If you go back 200 years ago, 90 percent of everyone alive was illiterate. That's down to 14 percent now. Capitalism is not increasing inequality of income. This is going to be something we'll talk about tonight, I'm certain. You can see the U.S. income distribution has been relatively, fairly constant. It's changed, but almost since the founding of the Republic. Very close together. This is very important, because the poorest households in America over the last 50 years, there are 20 percent less of them. There's fewer in the middle income level as well. The highest income level has more than tripled. Now, almost 27 -- 29 percent of the households make over $100,000. Look at the economic freedom. The -- if you're going to be poor, the income equality is highest in -- it's highest in the high-income areas. Wealth isn't the problem. Poverty is the problem. Wealth doesn't cause poverty. Poverty is the natural default condition of the human race. Capitalism is creating wealth not for a few, but for billions of people. The problem is not that there's an unequal distribution of income in this world. There's an unequal distribution of economic freedom. To seek the causes of poverty -- I'll end with this. ""To seek the 'causes' of poverty in this way is to enter into an intellectual dead end, because poverty has no causes. Only prosperity has causes,"" Jane Jacobs. Capitalism creates prosperity. Thank you very much.",
against,"Well, let's be clear about what the question of this debate was. The question of this debate is, ""Is capitalism a blessing?"" not, ""Was capitalism a blessing?"" There's no doubt of the material gains of capitalist development, capitalism, of course, that has existed in a form that has been harnessed and shaped by mass democratic working class movements. After all, the franchise and many of our most treasured basic civil liberties were not gifted to us by capitalists. Around the world, they were fought for and won often by workers movements that had as major parts of their components democratic socialists. So this is actually existing capitalism, and it's a capitalism that has been constantly shaped by anti-capitalist forces. Now, capitalism today has made materially possible the old enlightenment dream of liberty, equality, fraternity. It's made possible a different world, but it's foreclosed its realization. Now, what capitalism has not been able to do is solve two problems that I believe an alternative system could solve. One problem would be a distributional question. So the distributional question is, ""How come we have so much immense riches in the world, but so many other people are deprived of the basic necessities that need to fulfill their creative potentials?"" whatever that might be. So, the very least we can say, ""Capitalism in the United States, for instance, is not enabling people to reach their potential, because it's depriving them of housing, education, healthcare, and all these other core necessities of life."" At the very minimum, we should demand that a different system offer people these access to these things. Now, it is correct, and we'll get to this later -- by the way, my timer isn't working, so I'm -- yeah, but -- Yeah, just give me a hand signal. But we are at a point when we need to say that, ""Yes, the Nordic countries have actually achieved certain of these minimums."" We -- if you're born in a Nordic country, you could be assured a much greater chance of reaching your creative potential that you're born in the United States. And we'll get to the nature of this Nordic model and who created the Nordic model later. But the second question’s of power, a question of ownership and distribution. We can't talk about markets when we're talking about capitalism. We can't conflate the two. Markets existed before capitalism, and markets will exist after capitalism. I think there's a -- is an important role for markets to play in a post-capital system for both price calculation questions and for incentives, to motivate each other, to produce efficiently and whatnot. We have to decide, of course, what sphere we want markets in. I think there is no role for the market in the provisioning of basic healthcare. One's ability of access to the same should be a matter of social right. This is in fact something that the government can do well. Now, when it comes to the creation of pencils and all sorts of other consumer goods, it would be a huge mistake to say that we could do this by state planning. And very few socialists propose today that state planning would be necessary in the spheres of consumer goods. So what we're arguing when we're arguing for capitalism is not an argument for -- it's not an argument for some sort of -- a form of growth that's driven by market and for prosperity. What it is an argument for is private ownership and a means of production. So I would argue that what we have in this society today is a society that enables people to reach their creative potentials, people that have access to the means of production. They have access to all sorts of avenues of success, while other people of equal talents are stuck working for them. Now, what would an alternative be? We could collectively run our work places and elect our own management. Now, these self-managed firms would still have to be subjected to forms of discipline. These self-managed firms could compete against each other in the market. They could fail. That's fine, as long as the sectors and spheres that are failing are not core sectors like our healthcare, like our education, like things where we don't believe the market should have any part in. Then that will be fine. But what you're arguing when you're defending capitalism is not a system of productivity based on the market. What you're arguing for is market dependency, the fact that every single sphere of life, the important necessities be driven by market imperatives, and you're defending private ownership of the mean's production. In my alternative, in a democratic socialist alternative, workers would be incentivized to work and contribute to production by, instead of receiving a wage, by receiving a dividend of production. So, what we propose, what we need to aspire to is a form where we no longer have workers and capitalists, when we simply have worker owners. This sort of society would have a bedrock of the de-commodified social safety net. Sweden did not switch towards some socialist model in the 1960s. The Swedish social democrats have been in power since 1930s. The most important date in Swedish social democratic history is 1938 when the basic agreement was formed between labor and capital. The Rehn-Meidner plan, which set up sectoral bargaining, happened in 1952. Over the course of the '20s, '30s, '40s, and '50s, and '60s, Sweden was transformed from an oligarchy, undemocratic country into a vastly prosperous, high-wage economy. This happened because of the workers movement. It happened because of socialists, and it happened against the imperative of private capitalists in the market.",1.0
for,"So, I was going to start by thanking my partner, John Mackey, for making an incredibly powerful case for capitalism, but I also want to thank Bhaskar for making an incredibly powerful case for capitalism. Thank you very much. Because capitalism is markets, and I am going to die on that hill. So let's go ahead and have that fight. The four horsemen of the apocalypse are in retreat as you saw on 10,000 rapid-fire slides just now. We are winning the battle against famine, war, pestilence and even death. That is thanks to capitalism. Our opponents are going to try and explain that away. They are going to say that it is some other thing happening, that maybe it was capitalism before but in the future it's going to be something else even better. Don't believe them. What I want to argue is, however, not just that capitalism is all chubby babies and iPhones and, you know, expanding life expectancies. I am also here today to give you the other half of our argument, the moral case for capitalism. Capitalism not only makes people better off. It is also a morally better system. I want to start with a very simple idea, the double thank you. Now, you know what this is. You do this when you buy lunch. You go, you say, ""Hi. I'd like a hot dog."" The guy says, ""I'll take your money."" You swap, and then you say, ""Thanks,"" and he says, ""Thank you."" That right there, that is capitalism's signature move. That is what capitalism is about. Other systems don't have that. When you put it another way, we could say that market society is a game where you win by making sure that other people are better off with you than without you. The beauty of market capitalism is that it's built from voluntary interactions. All of these alternatives we're going to hear about today, everything that they made up that they want to see in the future that's socialist or whatever, that's all built on a moment where we have to radically reorder society in a wave of some kind of violence or confiscation. Capitalism doesn't need that. Capitalism will continue without that. And that is an enormous important moral difference. Doesn't matter how beautiful your Utopia is. It does not matter how grand your grand plan is if it requires a huge consolidation of power. That power, that has to be done at the point of a gun. We're all morally better off when we're not complicit in that kind of theft. Of course, it's true that every fortune made in a capitalism system is not just. Capitalism, as in every other system, there will be people who lie, people who cheat, people who steal. That capitalism alone among economic systems is not predicated on zero sum thinking. It is not predicated on the idea that you need to take to have; instead, you can earn. Now, of course, we all know Adam Smith. We've met that guy and his old adage about the butchers and the bakers and how they're going to hook us up with a nice charcuterie platter or like a bologna sandwich not out of the goodness of their hearts but because they want to make money. But capitalism isn't just about the trade part of the double thank you. It's also about the innovation part. And so, I want to talk about why we get a better baguette as well as getting a baguette for our cash. Also, they should not schedule these debates at dinnertime. Can we all agree? I'm starving. So, the two moving parts of capitalism, the trade part and the competition part work together, but the competition part is doing a lot of money. Capitalist competition is not conflict. It is competition to produce a better widget or baguette. You know who knows this? You know who's like totally down with this idea? It's your boy Bernie. There he is. He has said, and he's quite right, capitalism does a number of things very well. It helps create an entrepreneurial spirit. It gets people motivated to come up with new ideas, and that's a good thing. Right on, my man. Now, right after that, he has a big ""but,"" and then he has a whole bunch of things about how capitalism is dead. And since I am here representing Reason magazine, I don't want to leave Bernie up on the screen too long, so let's switch over to Uncle Milton. Nope. That's Bernie again. He's everywhere. There he is. That's Uncle Milton. Milton Friedman once said -- and he's quite right about this -- that underlying most arguments against the free market is a lack of belief in freedom itself. And that's where I want to leave you all tonight. When socialists say stuff like, ""The prime decision -- private decisions that have massive public implications must be subjected to popular control. Only then will we have a democratic society” -- Jacobin. What they mean is that people can’t be trusted to make their own decisions. Just as surely as when theocrats say, “We must order the public square for the highest good,” it is just as sinister. Do not be confused about what they are asking for. Capitalism gives people what they want, not what a group of powerful people think they should want, and that is a very different thing. I find it hard to believe that a workers’ collective or whatever alternate plan we’re going to talk about here tonight will cheerfully produce the exact number of rosaries and birth control pills and wedding cakes and persimmons and hot dogs and whatever else it is that you guys want. They will tell you that you’re not allowed to want some of those things, and that’s wrong, because we started with the double thank-you, and I want to finish a just as important part, which is the “no, thank you.” This is even more important. Capitalism leaves room for weirdos. Capitalism leaves room for people who do not want to be part of your system. We cannot be moral without making choices; you cannot make choices without having options. Capitalism offers those choices. The heart is choice is morality. You must be able to say yes or no. Today, your choice is easy and clear. Capitalism is a blessing, and I urge you, of your own free will, to choose yes.",1.0
against,"So, I’m the professor. And as the professor, I’ve got to start of with a little lesson. Capitalism is not a market. Markets do not distinguish capitalism from other systems. We had slavery in this society, characterized above all by a market. Shall we celebrate the market, or are we ashamed of the market in human beings? Think about it. Markets have done some of the ugliest things in the history of the human race, but that’s not my concern, although if we were discussing markets it would be. Capitalism is a way of organizing the production of goods. It’s different from slavery because it doesn’t have a master and a slave; it’s different from feudalism because it doesn’t have a lord and a serf. But it’s like them because it’s divided society into two. One, as a minority, has all the power -- we call them nowadays employers -- and the other ones don’t, and we call them employees, although in their dreams they know they’re serfs and they’re slaves. If you want to criticize capitalism or defend it, you ought to know what it is and what it isn’t. So, let me argue why capitalism is not a blessing. I’m going to give you four reasons. It’s unstable; it’s unequal; it’s undemocratic; and it’s unsustainable ecologically. Any one of them should do. Any one of them should make you a skeptic. All four of them should make you, like me, an opponent. So, let’s do it quickly. Unstable; everywhere capitalism has settled -- everywhere, for 250 years or more -- it has produced an economic downturn every -- on average, every four to seven years. A recession; a depression; a downturn. A lot of words for this, because it has traumatized every society where capitalism has settled. Throughout the history of capitalism, every effort was made -- stop this, fix this, because the system shakes every time it collapses. You know, like after 2008. That’s why we’re here tonight. And the system couldn’t do it. In the 1930s, they even invented a new economics called Keynesian economics to try to do this. Couldn’t do it. That’s why we just had that terrible one in 2008. If you live with a roommate as unstable as capitalism, you would have moved out long ago. Unequal; earlier speakers made statements that are -- again, I’m a professor, so I have to look at the statistics, boring as it is. Let me just give you one about equality and inequality. According to the Federal Reserve this last week, the richest 10 percent of Americans together have nearly twice the total wealth of the other 90 percent. We live in a society that is rushing us back to the age of the pyramids in terms of inequality. That is a national shame, and that's the responsibility of capitalism that has brought us to this charming situation of grotesque inequality. Undemocratic? Let's see. How is every enterprise organized? You know, 200 to 300 years ago, we got rid of kings. You know, we didn't like, as a community, to be told there was one guy who had all the power and the authority, and we were all his subjects. It didn't sound good. So, we got rid of those kings. Some of them went away nicely, and the other ones we arranged for a device that separated their heads from the rest of them. And we got rid of those kings, but you know, we didn't really. They fooled us. We got rid of the big one, but we got lots of little ones. In every enterprise, there's a king: the owner, the director, the board of directors; a tiny group of people who make the decisions: what to produce, how to produce, where to produce, and what to do with the profits -- the profits everybody helped to produce. Everybody lives with the results of where you produce, like if you move to China. Everybody lives with the technology used. Everybody lives with all the decisions over which they have no control. We claim to be a democratic society. We have never permitted democracy inside our enterprises. We have ruled it out. We pretend to go around the world, bringing them a democracy we don't have. If you believe in democracy, explain to me why it has been exempted, this demand for democracy, from the institution in which most people spend most of their adult lives five out of seven days, the best hours of the day. You're in an institution that is not democratic and never was. Capitalism organizes production, because that's what it is, a production system, not a market. That way, the kings are still alive. Women have figured it out, because they don't want the king in the castle to operate the way he once did. We needed to do that in the enterprises. And the one I don't need to spend much time on, because you're all kind of aware of it, is capitalism has done a number on the economic -- on the environment, on the ecology that we're all suffering from. The competition among capitalists produces the food we can't stand anymore, so we have a split society. You got some money, you go to the Whole Foods and you spend extra -- -- a lot extra, to get the organic food. But, if you don't, you go to the neighborhood Stop and Shop, and you eat the pesticides -- excuse me, the food. This is a society that condemns those people who can't afford it to an early death, unnecessary disease, and a whole host of other consequences that lead me to urge you, ""Vote, 'No,' on this proposition.""",1.0
against,"Well, I think it gives some people what they want, but if you're talking at the level of a consumer, than how would it be different if you were in the type of firm that Richard was talking about, if you were in a firm that's producing goods, that was democratically structured. You're still producing goods based on inputs from the market from consumers. The question is, does it give people what they want at the point of production when they're work workers -- So I think this is the real question. Because the question of socialism is not a question of, saying should we have more equality, or should we have more freedom. It's a question of freedom for whom? So, for example, I run a magazine, small -- far smaller magazine than -- than, you know, hopefully this is an enterprise. But let's say if I set up this magazine and I've built up all this infrastructure, and I invested a lot into the infrastructure, both time and material and whatnot, and I decide, and I enter into a contract with my employees and I say, ""All right, you have to work 10 hours a day, and that's the way you'll get your salary, and we'll make good on this fixed investment that was made into this publication."" But then the government comes along. Bernie Sanders is elected, or a figure like him, and he says, well, we're going to mandate a 35-hour workweek, and people have to be paid the full wage for the 35 hours -- So I'll wrap up in 15 seconds. So the question is, I as a capitalist lose three hours, but my employees lose -- gain three hours, three hours to do whatever they want. I would just spend it watching, you know, NBA basketball and, you know, eating unhealthy food. It's not like we're going to create great works of art with that. It's a question of freedom for whom. I think that our reforms and the socialist impulse creates freedom for the majority even if it does constrain freedom for private capitalists to do what they want with production. Well, fundamentally, if you're talking about at the sphere of consumption, then it's markets that are giving people what they want, not the dictatorial nature of capitalist production. That doesn't give people what they want.",2.0
for,"Right. Yeah. Again, I appreciate Bhaskar making my case for me. If people want stuff, capitalism works really well for that. Just want to pause there. But then also, you know, I think a huge difference, maybe the key difference between what John and I are advocating and what our opponents are advocating is that just, in our system, his thing can exist. You are very welcome to open that store, structure it that way, open that magazine, structure it that way. To the extent that it can't exist, I think that's a political failure and a place where we agree. In his system, our thing can't. We have space for him. We are generously making space for all these experiments. They don't have space for us. And that gets back to the very, very fundamental idea that capitalism defends the rights of a minority, of people who want to do things differently. I am happy to defend your right to be economically different. I wish you would offer the same to me.",2.0
against,"Let me just -- let me just finish the point. Life is more than the question of consumption to whatever the system delivers you. If you really like Doritos all the time, you got them. But if you care about the relationships of life, you need a change in the way production is organized. And that's the critique of capitalism.",2.0
