side,script,round
for,"Just got started, but we selected 24 students for the first two-year cohort. And they've been starting over the last month or two, and it's off to a really great start.",nan
for," That is correct. I'm going to start with that fact, actually, but yes, that is very true.  Let me actually just start with that question. You know, I went to Stanford undergrad, Stanford law school. Throughout the '90s, I had a belief that education was absolutely paramount. We should only hire people that went to the best schools. And -- and we discriminated on this basis very aggressively in hiring at PayPal. And I use this -- and I used to -- I thought this was the most important thing in our society. And over the last four or five years, I've gradually come to shift my views on it for a number of different reasons. The narrow technology context in Silicon Valley, that I saw so many very talented people who had not gone through college tracks and who had still done extraordinary well. In some ways, they were also more creative. They were not laden down with enormous college debt that was somehow forcing people to take better paying jobs that were more munitive but more boring, and track them into things that were not as interesting or important, that were discouraging people from doing things in nonprofit work or on the more entrepreneurial side. And this has become a more and more acute issue over the years because unlike the time when I went to college, the cost has gone up tremendously. The amount of debt that people leave college with have gone up tremendously. And so the choices are very different from the ones people had 25 years ago. College costs in nominal dollars have gone up by more than a factor of 10 since 1980. Even after inflation, it's gone up by 300 percent. Costs about four times as much. Inflation adjusted to go to college now as it did 30 years ago, it's gone up more than anything else in our society, more than health care, more than housing, more than any of a number of other things we think of as having been subject to runaway cost inflation and escalation. And as I looked outside of just the narrow Silicon Valley entrepreneurial context I've come to believe that the problem is much broader, it's not just the most talented people who are perhaps being misdirected and encouraged to go on a very narrow tracked career, but that this is a broader problem and that we are in fact experiencing something of a bubble in education, a bubble that is as pernicious as the bubbles we had in technology in the '90s and housing in the 2000s, and like those two other bubbles is characterized by two things, number one, runaway costs where people are paying more and more for something where the quality hasn't gone up -- in the '90s it was tech stocks, in the 2000s it was housing -- education, I'm not saying it's worse than it was 30 years ago but I don't think it's gotten much better, and secondly by an incredible psychosocial dynamic where you cannot question it. And in '99 in Silicon Valley you couldn't question the NASDAQ valuations, and in 2005 you could not question people buying houses, it was strictly taboo and forbidden, and in the same way this is the one thing people still really believe in our society. And to question the value of education is like questioning existence of Santa Claus with three-year-old kids or something like that. And while we're not trying to scare the children here or anything like that, we do think that we cannot afford to have a third bubble in this country. We had two already. They were catastrophically bad. They led to enormous misallocation of resources. And when we look at education more carefully there are a lot of worrisome signs. Student debts at this point total over a trillion dollars, and when you look at how well people are doing who come out of college, they are still doing pretty well, they're still doing better than they used to, but the outperformance has been going down, and going down since about 2000. And, you know, the law school context I'm quite familiar with, there are about 50,000 people a year who graduate from law school in the U.S., there only are 30,000 legal jobs available in the U.S. and I would argue we have maybe too many lawyers as is, but we're producing way more for a society that probably already has too many. The median wage for lawyers is 62,000 which isn't that great considering that you've taken on another quarter million in law school debt typically. Pre-med, only about nine percent of the people who study pre-med have slots available to them in medical school. The other 91 percent are wasting their time, and somebody should have told them that their freshman or sophomore year and not waited till their senior year or several years of post college to figure that sort of stuff out. If you broaden the ambit more generally, there's something like 17 million people in the labor force who have college degrees and are basically doing unskilled work or find the narrow and extreme statistics, there's something like 6,100 people in the U.S. who have Ph.D.s and are doing janitorial work. And so when we say that education is important and paramount, that is true but it can also be a distortion and it can be a distraction from some of the very real problems we have as a society. We need to figure out how do we create more jobs, how do we create more good paying jobs. We don't have enough of either in our society. And while education is linked to them, it's not this absolute thing. And we want to question this notion that education is an absolute good or an absolute necessity. And in fact when people say as our opponents do that it is an absolute good or an absolute necessity, you start ignoring all these problematic facts, you start making a lot of catastrophic approximations that abound. And that's what we want to sort of push back a little bit. Let me say one thing that we're not arguing for. We're not saying that nobody should go to college. We're not saying that college is categorically a bad thing. We're not saying everybody should drop out. We're simply saying that too many people are going to college, just like too many people are buying houses and too many tech companies were going public in the late '90s, doesn't mean there should be no tech companies or no houses, it doesn't mean we should shut down all the colleges, but we shouldn't -- we need to make this a much more careful deliberate choice. And what we are hoping to start with this discussion and debate today is a discussion that would encourage all of you to think more about your future. Do not think of education as something that's an automatic ticket to the future, you need to think about it yourself. If I had to do something over again, having gone to Stanford, I probably would still go to college even with the higher costs, if I didn't have any great ideas of what to do instead I'd probably still do the exact same thing as I did in the late '80s even with all the problems. But one thing I would try to do very differently is not accept the answer that this was the automatic thing, that this was the thing you should do without thinking, I would have tried to think about what I want to do with my life as a senior in high school and a senior in college and not simply have more education be the automatic default answer for everything. The question we want to push the other side back on a little bit is if education is an absolute good or absolute necessity, who is accountable if it is a mistake? And if these people are taking on these enormous debts are getting it wrong, where can they go to get a refund?",1.0
against," Well, thank you all for being here, especially Mayor Emanuel. Thank you for coming. You gave a great speech this morning on the budget. This is an important debate. It’s about the American dream. It’s about social mobility and American democracy. Because the answer to the question as to whether too many kids go to college is fundamentally about what kind of a society we hope to create. I care deeply about this issue. I’m an educator, 28 years at Princeton, 14.5 years as Northwestern’s president, now chair of a proprietary for-profit college, Rasmussen College, and a member of the Board of Education, appointed by the mayor for the Chicago Public School System. Sure, some dropouts make it big. But social and economic policy should be informed by data and analysis, not anecdotal individual life histories, no matter how compelling. Most people are not Bill Gates or Steve Jobs. We should not misread particular circumstances at particular moments in time as an indication of likely long outcomes. As Damon Runyon once said, “The race is not always to the swift nor the battle to the strong, but that’s how the smart money bets.” The argument that too many people are going to college is not new. In his youth, Richard Freeman, a Harvard economist, argued this in “The Overeducated American” in 1976. He was wrong then, and our opponents are wrong now. And by the way, he’s changed his mind. We now have studies and lots of information. Mr. Rosenkranz alluded to some of them, which should persuade anyone with an open mind that more years of school, post-secondary, are positively correlated with earning over one’s lifetime, and also correlated with lower rates of unemployment and shorter duration being unemployed when a higher degree is not obtained. 4.3 percent of college graduates are unemployed. More than triple that number of high school students or high school dropouts are unemployed. This is very compelling. There’s a clear wage premium to education. There’s also a social premium to society, not just individual. Society benefits through greater productivity, lower crime, better health, better citizenship for more educated people. And the wage premium to education has been growing since the 1980s, not shrinking. The question to be decided is whether it’s true that too many kids go to college. Fact: In 2010, about 66 percent of the United States population between 25 and 30 had some college experience. The rest were high school grads or high school dropouts. It’s hardly the case that everyone or too many are pouring into college. We need more, not fewer, college graduates. Going to college in the United States, by the way, means very different things. From two-year community colleges, flagship public research universities, small denominational colleges, elite privates, and for-profits. By the way, at the for-profits, the average age of the students is 28, and these are not kids. Many of them are single mothers. Many are minorities. They don’t choose to attend such a place for a liberal arts education or because we have great athletic teams or a climbing wall. They come to improve their careers, their income, their life chances, and they do. In his articles, Mr. Murray argues that too many people are going to college, and I feel he believes in innate qualities. He uses a language like, “He does not have it in him.” But how does he know this? What measures does he have for a great understanding of cognitive abilities or their impact? He believes, I think, that abilities are fixed. It’s a highly stratified view of the world and people’s places in it, and I don’t share it. True, plenty of people who graduate high school are not college ready. We know this in Chicago. But low college graduation rates and dropout cannot be attributed everywhere and completely to individual's intelligence or competence. Even some qualified students in high school may not attain to a four-year degree within six to eight years because of their lack of resources which compels them to leave and drop out. No doubt, some people don't have the smarts or the personality skills to succeed. But for many, their environment at pre-college school systems have played a big role in not preparing them. We should not be so ready to consign them to what Mr. Murray may feel is their fate. Neither they nor our society will benefit from pushing them into what, for many will be low-level jobs. Because for every college degree holder who is a janitor or a waitress, there are thousands of times janitors and waitresses who are high school dropouts. Mr. Thiel has acknowledged a correlation in his own writings between college attendance and higher income. But he doubts the direction of causation. That is, college may pay off for some people because smarter people go to it. In my view, whatever the direction of causation, you can learn skills at college and improve your life chances. And by the way, we have lots of studies, including studies of twins that Allen Kruger and others have done which shows you can isolate the college experience itself among all the other variables which count. And college does make a difference. Now, high school vocational alternatives are there, but they're not widely regarded as -- they're widely regarded as second best by the general public. Polls show that most Americans agree that everyone does not need to go to college. They support alternatives for other people's children. I wonder if those in favor of the proposition want their own children or relatives to not go to college. Mr. Thiel, Mr. Murray, I know Mr. Thiel has started this fund, and I applaud his generosity. It is very generous. Will he fund tens of thousands, millions? All the trend lines show a shift in the U.S. economy and its labor force towards more people requiring post secondary education because growth industries require post secondary education. We've hollowed out industrial jobs. The clear way to premium for college graduates is growing. It skyrocketed in the 1980s and 1990s. Advanced degree holders did vastly better, and their advantage continues to hold up. And by the way, for women, that wage premium is even higher than for men. I need to conclude, but I want to conclude by saying there are not many alternatives in the U.S. We don't have a vocational system like Switzerland or Germany. I'm not against building such a vocational system. I'd like to see more tracks that people can go to. But what we really need to do is do better in pre-K through 12. We cannot accept that too many kids go to college. In summary, those who go beyond secondary school are -- not all kids. There are not too many of them. I'm not willing to consign them to low-level jobs. We need to do better, and we can't give up on the American dream. ",1.0
for,"That's what I thought at the time. Oh, I now recommend that we abolish the SAT, because it turns out that if they give an achievement test, I probably would have gotten into Harvard that way too. And the SAT, as it now exists, has taken on a really bad number. I think we better get the topic straight. When I agreed to debate on too many kids are going to college, I thought of college as being four-year colleges leading to the BA. I didn't think of it as a whole range of community colleges and the rest. Anyway, that's the way I'm going to argue tonight because if the proposition were that too many kids are trying to get more education and training after high school, I wouldn't have accepted the position on the affirmative. Almost everybody needs more education after high school. What they don't need is to chase after this fraudulent, destructive,antediluvian thing called a BA. The thesis of my argument really is that the BA is the work of the devil. Let's go through each of those accusations. First, fraudulent. The BA is supposed to signify, in a very old-fashioned term, that you are an educated man, now -- an educated person. You know and I know that it doesn't represent that any more. The number of colleges that require the core courses that's go into a liberal education is virtually not -- don't exist. But it's much worse than that. If the only thing you know about a person is that that person has a BA, you don't know anything. If that seems too extreme, I can document all kinds of stories about courses in introductory economics which use magazine articles as the text about students who get a BA after four years without having to write a single solitary term paper, about exam scores which, by any traditional grading system means a D or an F. But guess what? They're transmuted into Bs. And why are they transmuted into Bs? Because the story they want -- have now is retention, whereby the point of a college is to bring in as much tuition money as you can. And you've got to retain kids. And in fact, if they want to drop out of courses and stay for five or six years instead of four, that's just fine with the college. You can talk to employers all over the country who will tell you about applicants who have BAs, who can't write grammatical sentences in their applications and sometimes can't read very well. All of these things do not refer to the products of a few diploma mills. I am talking about large chunks of the second tier and third tier state college and university systems. And I'm also talking about large numbers of courses and students in the first tier system and a whole lot of very expensive elite colleges. Knowing what major a person had doesn't tell you very much. Yeah, if it's math, if it's hard sciences, if it's engineering, okay. But what does it mean if you have a political science degree, spoken by a person who has a political science degree, if you're going to an employer and saying you ought to hire me. It doesn't really mean anything. Now, here is what you do know about a person with a BA if you know what school they came from. So if the applicant came from Harvard, you know a whole lot about what person was like at age 18 before he went to college. You know he had terrific SAT scores, and you know he had a terrific high school record or he wouldn't have gotten in. You don't know anything about what Harvard has added.And as a graduate of that institution, trust me, I am living proof of that statement in a whole bunch of ways. None of this should be news to any of you. The retreat of the academy from rigorous education is known to everybody who's in higher education. Except for majors in engineering and math and the hard sciences which account for just 12 percent of undergraduates, the bachelor's degree, all by itself, is meaningless. Okay, destructive. Even though we know that the BA is substantively meaningless, it remains true that for millions of jobs you can't get a job interview unless you have one. And the problem is that employers are behaving rationally when they do that because you've got about 32 percent of adults that have a BA. The employers know how clueless many of them are. Why should they go outside that pool and take even lower levels of population in terms of their ability. So they're being rational. But the problem is this: We have created a kind of self-fulfilling prophecy. We have created a culture in which not having a BA labels you, in the minds of way too many people, as being either dumb or lazy. And so a lot of ambitious kids who have no interest in sitting in classrooms for four years and accumulating these large student loan debts, nonetheless want the piece of paper. It is not surprising that we have all the horror stories which are documented in journal articles and large surveys, not anecdotally, of kids who take the easiest possible classes and don't study. They aren't there to get an education. They're there to get a piece of paper. It is hugely destructive to have created this kind of false credential. It is destructive to the majority of young people who don't try to go to college because they know college is not for them. It is destructive for about 40 percent of those who start college who never finish. But most of all it is destructive to America's civic culture. We have always prided ourselves upon the idea that everybody is equal in all the ways that count with regard to human dignity. We have given a meaningless educational credential a role in our culture that says otherwise.  I have time just to state the proposition and hope to have a chance to elaborate later, the four-year brick and mortar college is obsolete. Four years is almost always too long. There's hardly any profession that requires four years of class work. A lot of them require an apprenticeship much longer than that. The rationale for a big physical plant at a residential college is just vanishing. What's the rationale for having a library these days? It used to be central. Why should it be that the brilliant professor giving a lecture where he doesn't take any individual relationships with students but just giving a superb lecture, why is he giving that lecture to 150 kids who happen to be sitting in the hall, why isn't it being given tomillions? Distance education has all sorts of possibilities it didn't have before. The information revolution is giving us a cornucopia of new ways to help kids get an education. Well, that just begins to say what I want to say but what I'm really coming down to is nobody should go to college as the system is now defined. What we need is a transformation that gives young people a chance to tell employers or for that matter to tell graduate admissions officers what they know and what they can do, not where they learned it and how long it took them. ",1.0
against,"John Donvan: All right. And Berkeley. John, I call myself a tech guy lost in academia. That's the shortest way of describing --John Donvan: All right. Ladies and gentlemen, Vivek Wadhwa. You know -- -- it must be because I'm an immigrant, I'm a tech entrepreneur, I'm a foreign , that I have a totally different perspective on this whole debate. In fact, when I first stepped into it, it was ripping Peter Thiel's head off in an article I wrote for telling kids to drop out of college because it didn't make sense to me. You know, as an academic for the last six or seven years I've been researching what's happening globally. I've been researching the impact of globalization on U.S. competitiveness. I've been researching American schools versus other schools, and so on, and what makes America what it is, you know our competitiveness, immigration, and so on, those topics I've been researching. And when I step back from that, my conclusion is that these people in America are totally completely out of touch. If you read my writings, you'll see that I've been writing very controversial articles, each of them rip into a different aspect of American competitiveness because we don't get it. We're sitting here in our own little bubble disconnected from the rest of the world. Now, let -- I'm going to give you three perspectives on this. First of all, about U.S. education itself, believe it or not, U.S. education is by far the best in the world. Everyone is trying to be like us. This is -- you know, I mean, people from abroad stake their life savings, you know, all the money they can possibly raise and invest it in sending their kids to America because we've got the best schools. What do gain from our schools? It's not the courses. It's really the knowledge. It's how to learn. You gain social skills. You learn how to interact with other people. You learn how to deal with failure, make compromises. You learn how to solve problems. These are sort of things you learn because our schools have a way of making you socialize, making you think, making you compete, and American kids come out the best and the brightest in the world. This is why America is what it is. Now, another argument we're discussing is well, some kids shouldn't go to college. You know, Charles has written a lot about IQ, IQ tests being determinants of who will and won't succeed in life. To me that's complete baloney. I mean, my whole life I've faced stereotypes because I happen to be like a -- you know, one -- a race that may not be very smart. In my youth it just be that my people were beggars and snake charmers, then we became low level engineers, now we're hotshot CEOs. In my lifetime I've seen the transformation of how people perceive me. So if I was going by these classifications of who should be and who shouldn't be educated, my people shouldn't get education because we don't really deserve it, we're not going to be successful, therefore, leave us out. You'll find the same thing with many other minorities in America.  I tell you if -- I know from my own children that they've gone through gyrations, so trying to decide what they want to be when they grow up. When they were young, they had some ideas. They don’t -- other ideas. Now, if I had to decide when my sons were 16 years old, whether they would go to school or not based on their aptitude, it would be the worst decision I could possibly ever make because I’d be wrong. Both of them decided to do completely different things than what they were talking about when they were young. Children don’t know. So who are we? Who are parents to try to figure out whether they should get education or not? America is what it is because of our education system. America started educating the masses, and its productivity rose. We became the most fiercely competitive land in the world because we educated everyone. Now there are a lot of people left out as Henry talked about, but the solution to fixing America’s competitiveness is to bring everyone up to educate everyone. Now we can debate what a college is. To me, a community college is a college. A college -- you know, Peter Thiel basically has lived in this bubble called Silicon Valley where everyone thinks -- when they think college, they think Stanford. They think Berkeley maybe, so, you know, one level below Stanford, but that’s it. And when he talks and when he gives all these great talks about education, he talks about $200,000 of debt, $250,000 of debt. I know some great people who have gone to community colleges who have almost no debt, who worked part time, been able to pay their fees off. Our community colleges in this country are also colleges, and they too are better than the best -- they too are better than the best institutions in most other countries of the world. I don’t know why we keep forgetting that. Now, I also taught, you know, I teach at several universities. I was at University, and my students brought up Peter Thiel. He’s quite a legend worldwide now. They were talking -- they said, “Professor, is there really an American investor who’s paying children to drop out of college?” I mean, they were so, so confused. At the end of it, we talked about it, and they said, “You know, this is great because we’re going to eat their lunch.” This is what they were thinking. They didn’t say it. But this is what’s happening in the world right now. Just as we had these stupid debates about educating our children, the rest of the world has learned our trick. India and China are now graduating 1.5 million engineers a year. They’re educating all their people because they know that it’s going to make them like America, and they’re going to eat our lunch. So if we keep having these silly debates about four-year degrees and this and that, we’re going to lose out. You talk about entrepreneurship, again -- again, I have a lot of respect for Peter Thiel while chatting with him, but, you know, he talks about entrepreneurs who can be pulled out of school and do very successful.  They’re 25, maybe 200, 2,000 people in America who don’t need to go to college. I have researched this systematically. What we found was that the difference between entrepreneurs in the tech industry, in the same world that Peter comes from, the difference between entrepreneurs who have a Bachelor’s degree and who have a high school degree is huge, almost two-to-one in terms of revenue and number of employees. In terms of success, that’s how much difference education makes. Now, the interesting thing is what we also learned was that it doesn’t matter what school you graduate from. The tech founders in America, the most successful people in America graduated from a wide assortment of universities. There are almost as many universities as there were entrepreneurs in the research we did. It didn’t matter whether you graduated from a community college or whether you graduated from Harvard. You could still make it big as an entrepreneur.  Because school gave you that basic foundation to be able to learn. Now, moving forward, the Indian and Chinese are going to be eating our children’s lunch, guaranteed. I mean, I’ve researched it enough to know that we have a lot to worry about. If we disarm right now and stop teaching them, we’re going to become like they used to be. They are absolutely going to demolish this country. And what’s going to happen is that globalization is going to wreck havoc on industries. Already we’re talking about manufacturing. We’re talking about several industries now going offshore. It’s going to happen more and more. We’re going to have to keep constantly reeducating our workforce. Ten years from now, we’re going to have to have massive retraining programs for our workforce. If you don’t even have a Bachelor’s degree, if you don’t even have basic education, you’re beyond hope. These people may be end up, you know, waiting tables at restaurants, but we’re going to have too many of those. We need to provide our workforce with a basic education. I say we’d have to have every American getting at least a Bachelor’s degree and encouraging them to do Master’s and Ph.D.s.",1.0
for,"Well, it certainly was not historically part of the American dream. So if you looked at how many people went to college in the U.S. in the 19th or early 20th century, it was a very, very small percentage. And it was -- this is a very recent phenomenon that this is seen as an absolute necessity. And I think -- I think in many ways I would actually flip it around, and I would say, what's gone wrong with the American dream that we have to have people go to college when that was never a necessity in the past. People don't need college degrees for many of the jobs that we have. There are many good jobs where you don't need them, many bad jobs. People get stuck with college degrees. But I'd actually flip it around. This whole question of what sort of a good is college. Is it an investment in your future? I don't think it's a good investment because it's costing toomuch, and there's no -- seemingly no accountability whatsoever from the other side on the costs. It was absolute good, any price. Pay no attention what the price is. Is it a consumption decision? And I sort of have joked that it's like a four-year party. And I think that's kind of true, but I think people are too stressed out to really have a four-year party when they're taking on a quarter million in debt and know they're going to be debt slaves for the rest of their lives or for the next 10, 20 years. And so I think the way to think of it is that it's basically become an insurance policy because the cracks in our society have become so big. And we need to be asking why are so many people having to pay more and more for insurance and what's gone wrong that we're paying so much for insurance.",2.0
against,"Well, I didn't think this was a debate about cost. I'd be quite happy to talk about cost. A lot of the sticker price is discounted, as you know, through very substantial financial aid. Plus I also took literally the topic of college which means lots of low-cost colleges Vivek and others and myself pointed out. I don't think it's a nightmare for people. I think most people come out of a college experience feeling better. In fact, there's even surveys about how do you feel. You feel better as a person. And it's quite positive. I think of it as a consumption good but not as a full-time party for four years. No doubt there are some people who do that. Woe to them. But it's a consumption good in that there's something good in and of itself of learning about beautiful things and learning more analytical ways of thinking. It was Steve Jobs himself, the late Steve Jobs, who said when he came back after dropping out of Reed and sat in on courses, he took a calligraphy course. And that calligraphy course gave him a whole new world of thinking about design. Who knows what, in the college experience will trigger for people thinking about the world in a different way. John Donvan:Let me go to Charles Murray and -- maybe we want to discuss what the metric is, how do we describe whether college is worth it. And your opponent is saying, you know, you can learn beautiful ideas. And I was an English major, and I speak English now superbly. It's been very practical and useful for me. But -- but seriously, is there -- are we putting dollar and cents measurement on something that needs to be measured more broadly than that?",2.0
for,"Well, I'm not doing that when I say that too many kid are going to college. I'm coming at it -- again, let's go back to the American dream thing. In 1960, which wasn't that long ago for somebody as old as I am, only eight percent of American adults had college degrees. So college was a big deal then. But 92 percent didn't, including most of the successful people in this country. Not having a college degree had no relationship to the American dream at all at that time. College did have prestige. But you didn't look down on somebody who hadn't gone to college. And one of the things we don't like to say any more, but it is absolutely true, is we do now. If you are just a high school graduate, you are a second class citizen in this country. That is a kind of destruction of the American dream that I think it's becoming like a caste system where if you go not just to college but to an elite college, the doors will open and you are going to be a success, and you don't give into that -- No, I'm not. The caste system is real. I mean, how many people out in the audience can tell to a fare-thee-well when someone says what college they graduated from, you know very well, you go clicking through your mind, and you can place that college as to where it is in the stratification. John Donvan:The argument that your opponents have made that a Bachelor's degree is meaningless, now you -- you meant that in the extreme. I'm sure you're -- you also said that it -- If that's the only bit of information you have about a person, you don't know a thing.",2.0
against,"I want to tell you, and mostly again because I am an immigrant, and I understand the American dream more -- better than most Americans do. Look at the rise of America relative to its education. We rose -- you know, in the '50s and the '60s, we were coming out of the war. It was a different era. Over the last 50 or 60 years, we've become ""the"" only world super power. Yes, the economy is in the tank right now. Yes, things are bad. We'll come out of it. This country keeps reinventing itself because it has smart people who can think outside the box that -- who can reinvent themselves over and over again. Yes, there's some outliers who can't. But the average American can reinvent him or herself, and that's what makes this country what it is. Bachelor's degrees, if we want to declare -- bachelor's degree is irrelevant, then let's invent something new. But we're not going to be able to change the system like that. Like you said, if we outlaw bachelor's degrees, we're going to declare defeat to the rest of the world because the rest of the world has caught the American dream. Those Chinese students I talk about, they are just like my students here at Duke and at Berkeley are. They're just like the students we meet over here. They read the books. They follow us. They understand what we're doing. They want to get those bachelor's because they want to get master's, and they want to get PhDs. That's how it is. So forget about our vision of the American dream. We're now a small part of the world. Our economy is becoming a decreasing part of the world. We're going to be competing like you won't believe over the next 10, 20, 30 years.",2.0
for,"Let me just tackle this whole globalization international thing. So I think there obviously are a lot of things that are very admirable about India, China. People have a great work ethic. They're thinking very much about the future. And I do not want to at all underestimate how serious the competition is or to encourage people to be complacent. But the proposition we're debating today, do too many kids go -- are too many kids going to college, and if you look at those countries, the percentage is much smaller, and it is -- you know, I looked these numbers up because I figured -- I thought you might make this argument. And the U.S. -- there are about 40 percent of college-aged students are in college. And of course there are a lot of them that end up dropping out. It starts at more than 40. But on average, 40 percent fromr in college. In China, the number is 20 percent. In India, the number is 10 percent. And if you want to look at China and India, it is a brutally selective system. Very few people can get in. People are worked incredibly hard once they're in college. And if we want to be more like them, the first thing -- simple approximation is you have far fewer people go to college. And this is true of any other country in the world you'd look at. And so if the U.S. should take its bearings from other countries, that is a very powerful argument for our side.",2.0
