side,script,round
for," I can do that. So, Track 1 is official diplomacy between governments, and Track 2 is unofficial dialogue among non-governmental participants. And at the risk of sounding particularly wonky, Track 1.5 is somewhere in between. It includes a mix of official and unofficial participants. I got into it by accident mainly because I was a fellow at the Department of Defense at the legal office and I went with my colleague to a meeting and I had no idea what they were going to be talking about and I had nothing -- no ideas about these issues and they were talking about the Strategic Arm Reduction Treaty and I said, ""This is really cool. I want to do this."" So, I've been doing it ever since.",nan
against," I never got to find out what Kim Jong Il ate for breakfast, but I got to find out that his favorite food in the whole world was Toro fatty tuna , so that's something that I had kind of in common with Kim Jong Il. Love of sushi and Toro. I think the biggest misperception is that either the United States or North Korea reads the other side's signals as intended. This is often a major problem in international politics, never more so than in a relationship amongst adversaries, but because there is so little diplomatic contact between our two countries and the relationship is so fraught, signals are harder than ever to read between these two. I may have done so gently. I may have.",nan
for,"Good evening. When I was first told that I would have an opportunity to be a part of this debate and that my motion would be that Negotiations Can Denuclearize, I said, ""Of course. Of course. Why not?"" But then I said, ""Let me step back a bit and say a little bit about why I have that perception."" I have spent my life working in the area of nuclear nonproliferation, chemical, biological, nonproliferation arms control. So, I spent my life sitting at the table with others negotiating treaties, working with the delegations, drafting treaty texts, and really making the what may seem impossible possible. Sitting at the table finding out ways in which we can find common interests to find a way and a process for agreement. So, I have been in a world of the possible. I've also done some research on this. Actually, my topic for my dissertation was why do countries decide that they want to or not develop nuclear weapons? And how does nonproliferation actions really play a role in their decisions, that decision making? And I have found out in all of the research that a very important part of this is the leader and what the leader wants to do. And when a leader decides that it's ready, that their country's ready to give up a nuclear weapon or a nuclear weapon program, then they're ready to sit at the table and talk. And we have examples of countries giving up nuclear weapons or giving up nuclear weapons programs. We have Argentina and Brazil. We have Belarus, Ukraine, and Kazakhstan. We have South Africa. All of these countries decided at some point that they wanted to give up their nuclear weapons or their nuclear weapons program. And at some point, a leader made the decision that that as the right thing to do. We have Iran. We all know about the Iran agreement. That was also an agreement that many said could not happen. That was an agreement that many said, ""We'll never get to an agreement with Iran for them to stop their nuclear weapons program. But there were fortunately some that believed that it was possible. And as a result, after many months, we have the JCPOA, the Joint Comprehensive Agreement. So, it can happen, and it did happen. And there's no reason why it cannot happen again. Of course, we do have one wrinkle. It's North Korea. And the problem is, we have a history. We have a history with North Korea, where there have been agreements and those agreements didn't work. However, we're not saying that you should not take account of these things. In fact, when you're going into a negotiation, you should take into account the past. And as you prepare yourself for the positions you're going to take, you should take those things into consideration, and that will help you decide how you're going to negotiate and what you're going to try to get from the other side. However, those are not reasons not to negotiate, and it's not reason to think that you cannot reach a conclusion. You can never give up on diplomacy. You can never give up on trying to reach a conclusion with another side. And what is the options? Do we want to go back to where we were? It wasn't that long ago. Do you want to go back to the point where there was a lot of insecurity, where two countries with nuclear weapons were facing each other, where there was a lot of rhetoric outside, where there was a lot of things being said? That's not a situation we want. We want to be at a point now, after all the saber-rattling, after all the words, to finally say, ""Okay, let's sit down and talk,"" because we think we can make a difference now. And the table is set. We have all these negotiations. We have the meetings between North Korea and South Korea. We had the meetings with North Korea and China. We have the upcoming meeting with the U.S. and North Korea. Why would these be happening if we didn't think it's possible? What's the point of doing all of this if we can't have denuclearization? So, the table is set. The time is right. We've had our saber-rattling. We've had everyone do their thing with the -- you know, ""We're going to threaten you with this and threaten you with that."" Okay, now, let's step back and let's do what we need to do to make sure that we can come to some decisions and some agreements on denuclearization. Understanding the past is important, but it should not prevent you from making progress in the future. And for that reason, I know that you all will vote for the motion, that negotiation can lead to denuclearization of North Korea. ",nan
against,"There is no bargain that can fully denuclearize North Korea at the negotiating table. That is what we are arguing tonight. If our opponents can convince you of the opposite -- that there is a clear deal that Kim Jong Un would prefer over his now complete nuclear arsenal -- than you should vote for this motion and against our position. But throughout this debate this evening, we ask you to keep in mind one critical definition, and that is the definition of denuclearization. Denuclearization is the complete, verifiable, irreversible disarmament of North Korea and its nuclear weapons program, as defined by policymakers and the Trump administration itself. And that is the heart of what we are debating tonight. In the time I have remaining, I want to make three brief points. The first is that North Korea believes it needs nuclear weapons to survive. The second is that the United States does not have a reasonable substitute it can offer North Korea. And the third is that by chasing a denuclearization pipe dream, we put ourselves at considerable risk. First, North Korea believes it needs nuclear weapons to survive. The Korean War ended in 1953 with an armistice, and tens of thousands of American troops still on the Korean Peninsula. North Korea invested in its conventional military, arraying artillery all along the Demilitarized Zone to ensure that South Korea and the United States could not invade it to topple the regime. Since the 1980s, it's had an active and secretive nuclear weapons program, and it first tested a nuclear weapon in 2006. It's now had nuclear weapons for over 10 years, and it sought them in order to add nuclear deterrence to the conventional deterrence it already possessed, to ensure that it would never be invaded and that the regime could survive. Since coming to power, Kim Jung Un has invested more in his nuclear programs and his missile program than his father or his grandfather before him and in the last few months has finally declared them complete and North Korea's survival assured. For North Korea nuclear weapons are existential. They're a matter of survival and they are something that are now guaranteed. So, what could the United States possibly offer up in exchange? Well, it could offer North Korea logically a security guarantee, a promise that it would never be invaded and that the regime would never be toppled. Sounds like a pretty good thing to offer, but the only problem is we've offered it countless times before and we've always been rejected. Take, for example, a 2005 agreement by which North Korea agreed to denuclearize completely in exchange for a public U.S. promise of a security guarantee. That North Korea then violated. In private, North Korean nuclear negotiators repeatedly tell their American counterparts that U.S. security guarantees can't be trusted. They point to examples of the United States invading Iraq or invading Libya, having disarmed their opponent and then invaded those countries to topple the regime and show those as reasons why our security guarantees cannot be trusted. Why would they accept now what they have never accepted in the past? Now that their nuclear arsenal and weapons program is complete. Third and finally, by chasing this denuclearization pipe dream, we risk missing the diplomatic opportunity at hand and courting catastrophic conflict. We cannot buy what is not for sale and North Korea is not selling its full nuclear weapons program right now, but by continuing to chase that goal we allow North Korea to keep building nuclear weapons. What we can do is do much better than we've done in the past and that means pursuing realistic goals towards obtainable ends. Arms control that will return weapons inspectors to the country and get a handle on these programs. Working with our allies to contain and deter North Korea and prevent it from spreading the world's most dangerous weapons. But if we chase a promise that Kim Jong Un has not made and does not intend to keep we face two very real risks. The first is that we make real concessions in exchange for a promise that is not real at all and miss this diplomatic opportunity. But the second and worst still is that when the Trump administration awakens from its denuclearization dream it takes us to the world of our worst nightmares. It returns to a world in which it is considering a war on the Korean peninsula. Something that was all too real just a few months ago. Finally, I want to conclude by being clear about what we're not arguing tonight. We are not in favor of the use of force. We are in favor of diplomacy towards realistic and obtainable goals. We ask you to vote for smart diplomacy towards meaningful ends and to vote against this motion tonight.",nan
for,"Good evening everyone. I'm so happy to be here. As we saw at the historic inter-Korean summit, Kim Jung Un told South Korea's president, Moon Jae-in, that he was ready to give up his nuclear weapons in exchange for the United States ending the Korean war formally and promising not to invade their country. The two leaders signs a joint declaration that called for a nuclear-free Korean peninsula and complete denuclearization. That was their common goals. This turn to diplomacy is most welcome, especially when you consider just months ago we were on the verge of war with North Korea. Of course, we've seen similar language in previous agreements and in previous failed attempts, but that should not stop us from pursuing what I think is the biggest opportunity for diplomacy with North Korea in almost 20 years. I understand the skepticism. In fact, I share it, but we shouldn't let the past failures get in the way of us trying again. So, when considering this evening's motion, I think there are three key questions we should explore. The first one is, is Kim Jong Un ready to come in from the cold. We've seen more of Kim Jong Un these past few weeks -- and heard more -- than we have during his entire six-year tenure as North Korea's leader. My best assessment of what's behind this unprecedented outreach is that he understands he needs to do this in order to gain acceptance of a new strategic policy you just put forward. This is the policy of economic reconstruction. In my informal conversations with North Korean senior officials, they have explained that they do not want to amass a humongous nuclear arsenal; they want just enough to deter an attack by the United States, and then turn their attention to economic development. This follows Kim Jong Un's Byunjin line, and that's a national policy that has, on one track, the development of the nuclear program, and on the other track economic development. Of course, what we have seen over these years is Kim Jong Un pursuing relentlessly advancements in his nuclear program, at great cost to the well-being of the North Korean people. 2017 was a pivotal year for Kim Jong Un. That is when he declared the completion of his nuclear force in November, and then reiterated it again in his New Year's speech, just this past January. And this leads me to my second question: why now? The North Koreans say they now have a deterrent to deter an attack from the United States, which enables them to come back to the negotiating table as an equal to the United States, as a nuclear power. And let's not forget: Kim Jong Un is not his father. He's not his grandfather. He's 34 years old. He sees decades of rule ahead of him. And he understands -- he must understand that he'll -- that in order to maintain the Kim family dynasty, he's got to do something to address the economic conditions in North Korea. And there's only one way to do that, and that's to lift the sanctions. The third and final question is, how can we get to a successful outcome? And that's the most important question. I think we need to rigorously test whether Kim is serious about giving up his nuclear weapons in exchange for security guarantees and economic development. And to increase the chances for a successful outcome, we should be thinking boldly. We should be thinking of what kind of comprehensive package we're going to offer Kim. Peace treaty, normalization of relations. Security guarantees that of course would have to include Beijing. On the economic side -- we need to be thinking, in addition to the relief of economic sanctions, we need to be thinking about investment, trade, economic aid. As a senior advisor recently put it to -- said -- senior advisor to President Moon said, what the North Koreans want is a Trump Tower and McDonalds. So, surely Kim Jong Un knows what it will take to get there. So, I'd like to wrap up by saying that the wording of tonight's motion is particularly important; negotiations can denuclearize North Korea. The operative word is ""can,"" which points to possibility. If the motion was negotiations could denuclearize -- will denuclearize North Korea, I wouldn't be up here to defend that -- because the simple fact is, we don't know if that will be the outcome. So, ""can"" made all the difference to me. It's possible. So, please keep that in mind when you cast your vote in favor of this motion. And the way I look at it is a vote in favor of this motion is a vote in support of diplomacy. ",nan
against," So, as a child growing up in South Korea, and as an adult who spent almost all of my career following the North Korean issues, I have to say, when I saw the North Korean leader, Kim Jong Un, actually cross over the Demilitarized Zone and step foot in South Korea, it was a moving moment. You know, I got a little bit emotional. It was moving. It was momentous. It was historic. So, and I'm happy that we are now on this path of trying to sort something out, particularly since several months ago I was having sleepless nights because I was so concerned about all this talk of preventive military strike against North Korea. That would have had catastrophic consequences not only for the Korean peninsula, but for the region and for the world. That said, ladies and gentlemen, can negotiations lead to denuclearization? That's complete irreversible, verifiable. I do not think so. I think negotiations will lead to in another agreement with North Korea.  There will be an agreement between Kim and Trump. There's always an agreement. We have many agreements with North Korea. Every single time it fell apart over verification. We have 1994 agreed framework, bilateral agreement between United States and North Korea. We have 1999 Geneva Accords in which North Korea agreed to stop all its long-range testing missile testing. We have six rounds of six-party talks, which led to 2005 joint statement, 2007 joint declaration in which North Korea also agreed to show -- declare all of its nuclear weapons and disable all of its existing nuclear facilities. But we have not every single time agreement fell apart over verification. So, I don't believe negotiations will lead to complete verifiable, irreversible denuclearization of North Korea. What have Kim Jong Un been doing since coming into power? Six and a half years he's done four out of six nuclear tests, including hydrogen bomb test that was 17 times more powerful than the one that flattened Hiroshima. He did 90 ballistic missile tests in six and a half years, 20 last year alone.  Last one the one in November 2015. That one showed a capability to reach all of the United States and North Korea has now declared itself a nuclear weapons power. So, this is what Kim Jong Un has been doing, speeding towards completing the nuclear program, accelerating towards it. And why? He has -- because he like his father and grandfather, believe that nuclear weapons is only way to guarantee regime survival. He has, like his father and grandfather, has pursued this program at costs of millions of lives and billions of dollars to pursue this program. Now he's completed it, but now he's going to all of the sudden give it up. When every single time Suzanne meets with North Korea officials, I met with North Korean officials. Every single time and I'm sure they told Suzanne this, too. They talk about Iraq and Libya. They don't want to be another Iraq or another Libya. In the case of Libya we said -- we convinced Qaddafi to give up his nuclear weapons program and then we backed and revolted and ended up overthrowing Qaddafi and killing him. How many times North Koreans have said Qaddafi's dead. I don't want to be dead. We don't want to be dead. This is the only way for us to survive. So, why did Kim Jong Un switch to the summitry and diplomacy? Well, there's a lot of things that he wants. He wants sanctions relief. He wants money, food, fuel to flow into pipelines. He wants diplomatic recognition. He wants international recognition as a nuclear weapons state. There were a lot of things that he wants, but it's not complete irreversible denuclearization of the North. Oftentimes, and I have to distinguish what does North Korea mean by denuclearization of the Korean peninsula? Because we -- Suzanne brought this up. There was a peace declaration. There was a declaration. What does North Koreans mean? North Koreans have historically meant by that denuclearization of the Korean peninsula if the regime security is guaranteed and that doesn't mean just the north unilateral disarmament. He's talking about also South Korea. He's talking about breaking U.S./South Korea alliance relationship, getting U.S. troops out of South Korea and ending extended nuclear umbrella the U.S. has over South Korea and Japan so the regime can feel secure. This is what he means by denuclearization of the Korean peninsula. There's a long way to go there and we're not going to get there. Please vote for the opposition side of the motion today.",nan
for,"I think the -- trust is obviously very important. And when you're thinking about when you're going to negotiate with someone, you want to believe you can trust. But you don't have to trust somebody, necessarily, to have negotiations. You have negotiations because you want to come to a conclusion. And that's why you have verification. You have verification because you want to make sure that whatever agreements are made, that the other side will do it. We've had numerous negotiations with the Soviet Union -- with the Soviet Union and with Russia. There were times when we didn't necessarily trust them, but we still had -- we still came to agreement on arms control issues, on nuclear issues. And we had a verification regime. So, we were able to still make it happen. So, trust is -- of course you want to have trust. But if there is an important issue that you want to work on -- which is reducing nuclear weapons -- you figure out how to make it happen and then you verify.",2.0
against,"Well, I certainly would agree with the point, that you don't necessarily have to have trust to negotiate with an adversary. I don't actually think that trust is the crux of our argument here today. What we are suggesting, at least on the North Korean side, is that we haven't seen an indication of an interest in complete nuclear disarmament. We've certainly seen an interest in negotiations. And that's an idea that we very much support. We've see an interest in Kim Jong Un -- in getting sanctions relief. Maybe even in making some meaningful concessions that we could verify. But when it comes down to this fundamental question of denuclearization, it's not actually just a matter of trust. It's a matter of will, and we're arguing that we haven't seen it.",2.0
for," I think it's not a question of trust, when you're sitting down with an adversary -- and it's decades now that we've had this adversarial relationship. The right approach is mistrust but verify. And I think that's the approach we should be taking with the North Koreans. That's certainly the approach we took with Iran when we pursued the Iran deal. You know, I have to ask question. Is -- yes, regime stability now, nuclear weapons provide that for Kim Jong Un. But let's think ahead, in terms of the economic troubles that North Korea is facing. They're only going to worsen with the sanctions regime that's currently up against them. The situation is not going to improve. And that, in turn, will become more of a liability for Kim, is -- and threaten his regime stability there. So, I think, in my talks with the North Koreans, they are looking ahead to the years ahead, where that is going to harm them. So, that's the motivation. ",2.0
against," First of all, North Koreans doesn't trust us either. They say the 1994 agreed framework and that when the Bush administration came in he scuttled the deal according to North Korean perspective. So, they said look, we get it. You're a democracy comes in and you scuttle the deal and now we're looking at the Trump administration. If he scuttles the Iran deal how can the North Koreans trust us? And the same goes for us to them because of the gazillion agreements that we do actually have with them and every single time it fell apart, they fell apart over verification and Suzanne just talked about verify and verify, but that's exactly the crux of the problem. We were not able to verify every single time there was discussions fell apart over verification and just one last word on Kim Jong Un, on the man. Just because he's so popular now after all this summitry and diplomacy can we not forget that just a year and a half ago that this is a guy who killed his half-brother using banned WMD chemical weapons in a major international airport place?",2.0
