side,script,round
for,Thank you so much for having me.,
for,Thank you.,
for,Thank you.,
against,"Glad to be here, John.",
against,That's my pleasure.,
against,Thank you.,
for,"Thank you so much. John, thank you. GMF and IQ Squared for having me. It's good to be back in Brussels at the Brussels Forum. I'm humbled, honored, and as likely I should say because for the past two days, all we have been saying was, yes, we have problems in the transatlantic relations, but we're going to fix them. And Constanze and myself are going to argue exactly the contrary. Unfortunately, this is beyond fixable. So, what we are going to do is we split the work a little bit. I'm going to dive into the past -- you know, I'm a professor; history matters within my students -- while Constanze will dig more into current times. So, if you look back in perspective in transatlantic relations, E.U. and U.S. relationship -- and forgive me if I use E.U. sometimes improperly when I should say EC or EUC. But if you look back, we see highs and lows in the relationship. Example of the highs are, certainly, the past-World War II period or the period right after 9/11, the only time Article V has ever been involved. If we look at the lows, certainly the 1970s stand up. Middle East has been an issue of content for long time. Think of the differences between -- they are on the Arab/Israeli war. Think of the -- with the relative little , but those who think of and difficulties with which Europeans responded to the U.S.'s invasion of Afghanistan or Martial Law in Poland or Sigonella or the differences over Moscow Olympics. So, there were lots of troubles, which of course I know you're thinking, “See? We had troubles before. We are going to fix them once again."" But no. And why is no? In my opinion, it goes back to one special year, 1989. So, for the little history, in 1989 I was an undergraduate at John Paul, one of the very, very first Erasmus. It was called Erasmus Free Mover at the time. Spent the year there. That was a special year. You know, all the unrest that was taking place during the summer and the fall. So, John Paul organized these conferences every Thursday afternoon and who was the specialist of Germany would commence current affairs. And it was the 9th of November 1989, and for those of you who have been at John Paul imagine . Two thousand kids packing , and it was about two minutes before 7:00 p.m. and the was finishing his pitch and he said, ""You know maybe, maybe in two decades maybe communist won't be there anymore. We don't know."" And in that moment, the operator -- people were standing at the door -- rushed in. I said . We are going to -- we are here because the Berlin Wall came down. And what came down in that moment was the amphitheater. You know, imagine 2,000 kids, all nationalities, screaming, hugging, kissing. The Germans were crying. I mean, I still have goosebumps when I think about it. It was, by all means, the defining political event of a generation, one that changed us forever. And then I went on and I went to do my PhD at EUI. And I started teaching American kids in Florence and the kids were -- the kids were referring to 1989 as the year we won the Cold War. And I said, no, no, no, what are you talking about? There is no winner. That's the end of an anomaly in history. But then I went to the U.S., and I realized that that was part of a general narrative, a narrative on which like Wolfowitz or jumped in to advocate for a unilateral war to where -- the polar war with the U.S. The winner of the Cold War would have a right duty to intervene and once they got the chance to go into government with GW, they actually enacted it. And then, GW relied that relationship with Europe need to be fixed in a second term, but you know, bridges had been teared down. And then came Obama and remember his triumphant war tour in Europe organized by our former colleague C. Gordon. The Europeans loved Obama. But the fact that they loved Obama the person, did not mean they loved American politics. By that 20 years of rather useless wars had what Woodrow Wilson referred to as American moral exceptionalism. And what I've never been able to properly explain to my American colleagues and friends, it's the American moral exceptionalism, the American dream, Hollywood, public diplomacy, programs like GMF, Fulbright, the State Department visitors, any of the Europeans who had not been in one of those programs raise your hand. I mean, this is what made us dream about the U.S. This is what Federica Mogherini referred to as why we got in love with the U.S. The real strength of the U.S. is this and with the wars was no more there. And, you know, with people -- and in politics alike -- it takes a lot of work to earn respectability, to earn trust. And it takes a jiff to lose it. And to rebuild it, it takes a long time. And I leave it to my friend, Constanze to tell you where we are now. Thank you very much.",
against,"Thank you very much, Intelligence Squared, for inviting me to this event, and thank you very much to GMF, as well. It's a pleasure to be here. So, we are in strong agreement that the Transatlantic relationship is not irreparably damaged. I am going to be focusing on the American interests in repairing the relationship. John will be discussing European interests. I think it helps to go back to defining what the Transatlantic relationship is. It's a political security community -- a zone of peace in which disagreements are settled peacefully, without recourse to war. The primary institutional expression of this zone of peace, of this community, is NATO. In order for the Transatlantic relationship to collapse, we basically need to see a collapse of NATO. That's not happening. President Trump is a threat and has threatened the relationship. We do not deny that. But he's unlikely to follow through on the most important threats, because it's not in the United States' interest to do so. The United States has profound security interests in maintaining the relationship. NATO isn't a burden; it's a pillar of U.S. power. NATO is the blue chip in the United States' vast global security network. In fact, it's one of the primary advantages that the United States has and will have long-term against systemic rivals, like China and Russia. Europeans are also increasingly doing the kinds of things that the United States wants them to do. It's increasingly aligning on U.S. foreign policy objectives -- labeling China a systemic rival, for instance; ramping up the fight against terrorism; increasing defense spending. Even if President Trump wanted to pull the United States out of NATO, Congress, his closest advisors, overwhelmingly continue to support NATO. Economically as well, there are extraordinarily powerful links between the United States and Europe. The United States and Europe are each other's main trade and investment partners. In fact, it's the largest trade and investment relationship in the world. You will say, ""Well, what about the looming trade war?"" The United States' trade deficit with the European Union $150 billion. That's half the size of the United States' trade deficit with China. It's not worth a trade war, especially not one that the United States is unlikely to easily win. There's another important wedge issue, and it's the Iran nuclear deal crisis, which kind of blends economic and security issues. The Europeans want to maintain the deal. The United States wants to abandon the deal. And in order to pressure Europeans to abandon the deal, the United States has imposed sanctions on Europeans doing business with Iran. It's a form of financial deterrence that is extremely effective in the short-term because the United States can weaponize the dollar-centered financial system to advantage. In the long term, however, it's counterproductive. It's counterproductive because it discourages the use of dollars, and it encourages other countries to devise alternative payment systems as the Germans have begun efforts to do. I also want to talk a little bit in closing about a social interest that the United States has in maintaining this alliance. When we talk about the transatlantic relationship, we really take for granted that we're talking about America on the one hand, and on the other side, we're talking about countries north of Spain. We're not talking about African countries also facing the Atlantic. There is a strong perception of common values and a strong desire to maintain a shared European ancestry. And I think that this is a very powerful generator of a ""we"" feeling that is essential to keeping this community alive. Thank you very much.",1.0
for,"Thank you very much. Thanks again for including me in this amazing event of this great lineup. It feels disturbingly like a cross between a FISA defense and the NBA finals. So, I'll do my best. I have been asked here to defend, together with my partner, Federiga Bindi, the thesis that the transatlantic relationship is irreparably damaged. And since this room is full of people who know me, I have a confession to make, which, of course, is that I wish it were otherwise. How could it be otherwise? And I also don't quite think that we're there yet. So, what I can going to describe to you is my worst case vision of a daunting dystopia of international relations, a disordering so profound, an unraveling of order so dramatic, including its transatlantic pillar, that we are incapable of stopping it and incapable of turning it back. So, let me first review the damage before I explain why this time is different than any other time. I see an extraordinary confluence of power failures on both sides of the Atlantic. In the United States, I see -- I see high stakes, high risk, simultaneous brinksmanships on some -- on several continents at the same time. Breathtaking. On top of that, I see a U.S. administration using, or threatening, instruments of economic coercion, terrorism, sanctions, like no administration has done before, not in this quantity, not in this quality, not, as far as we can see, with so little of an ultimate plan. And I don't see America winning. In fact, for now, I see it losing. What I do see is America alienating its allies and its friends. And what I fear, ultimately, is the undermining of American credibility and American legitimacy across the globe. And that ought to strike fear into all of us. Now, I don't think the European side is much better, although I think we have a little less agency than America does still. As we saw in the European elections, we've managed to keep the populists at bay, but barely, haven't we? The truth is that we have seen this continent in which we stand today gravely weakened, shakened by a series of successive crises following the global financial crisis. We are divided, profoundly, within our polities and across Europe on matters of security, on matters of social welfare, on matters of economic policy and growth, and on matters of immigration. I see a Europe that is surrounding by mounting crises and conflict. And that appears to me to be speechless and powerless in the face of America First. So, why is this time different? Why is this not the same as all the other crises that Federiga just described to us? I have three reasons for you. My first reason is that the disordering isn't just happening in far-away places of which we know nothing. Sea levels rising in the Seychelles or drug crises in Russian prisons. No, the disordering is happening at home in our own polities, rising social inequality, rising economic inequality, political polarization, and it seems to me a degradation of governance in the places where we feel them closest to home, schools, hospitals, roads, bridges, and yes, of course, our national politics. Let's keep in mind that a German politician was murdered at the beginning of this month, the first political murder by right-wing extremists in the history of my country since 1945. My second argument is that I think I see us all paralyzed in face of the authoritarians and the populists, not the ones in Brazil and in China, but the ones at home, who are cheapening, denying, undermining the fundamental values of representative democracy and a rules-based international order. And my third reason -- and it pains me to say this because I am -- I have deep affection for the country that I have been living in for the last five decades, and I have many American friends in this room. But my third reason is that the chief of these challenges is currently President of the United States of America. So, to conclude, my concern is that what we are about to face is what you could call a silent spring of international governance. To borrow the title of a very famous book by the American ecologist Rachel Carson, a disordering so profound that we are unable to stop it and unable to turn it back. Thank you.",1.0
against,"Thank you, John. What I'd like to do is build on Carla's excellent presentation about the importance of interest by asking a very simple question to start that I think lies at the heart of the revolution -- resolution. John Mearsheimer: And that simple question is, what is the glue that holds the transatlantic relationship together? What's the glue? And our argument is that the principal glue are common interests. What Carla and I are saying is that the United States, on one side, and Europeans on the other side, have a common interest in keeping the transatlantic relationship intact. Now, there's no question that values and trust matter. They're part of the glue for sure. But what really matters the most is the interests of the states that are involved in this relationship. Interests almost always trump trust and values. That's because statesmen are mainly concerned with the prosperity and security of their citizens, and they will do what is ever necessary to protect those citizens. Just to give you two examples that highlight the fact that interests trump things like values. In 1941, December 1941, the United States allied itself closely with the murderous regime of Joseph Stalin in the Soviet Union. Why did we do that? Because it was in our interests for the purpose of defeating Nazi Germany. We sacrificed values for interests. Think about America's relationship today with Saudi Arabia, our long-standing relationship with Saudi Arabia. Is there any country on the planet that has values that are more antithetical to American values? I can't think of one, maybe North Korea. But in the case of Saudi Arabia, we have had remarkably close relations with them for a really long time. And the question is why? And the answer is very simple, because it's in our interest. Why did we ally with Joe Stalin? Because it was in our interest. Now, this is not to deny that there's certain cases where your values and your interests line up. But when your interests and your values clash, you go with your interests. So, what really matters here when we think about whether or not this transatlantic relationship is going to hold over time is the question of whether we both, the Americans and the Europeans, have a vested interest in keeping this thing intact. Now, what Carla did is she explained to you quite clearly why it's in America's national interest to keep the transatlantic relationship alive. Now, I want to do -- what I want to do is explain to you why it's in Europe's interest, and I think the case is quite straightforward. First of all, it's in Europe's economic interest to continue to trade with the United States. It's in Europe's interest to think very carefully about how to deal with China and to work with the United States on the economic front to deal with China. But I actually believe that's not the main reason that it's important for Europeans to have a very close relationship with Uncle Sam. The real reason is security and the fact is that Europeans have a deep-seated interest in keeping the United States of America firmly implanted on the European continent, and I'm talking about the American military here. Many people wonder why there has been no war in Europe since the Cold War ended. Why has Europe been so peaceful? A lot of people say it's because it's the -- because of the E.U. and the success of the E.U. This is fundamentally wrong. The reason there's been no trouble in Europe is because the United States is here. The United States serves as a pacifier. I have never heard a single European leader say that he or she would like to see the United States leave Europe. And in fact, when I tour Europe these days, what I find is that many European leaders, European elites, are worried that Uncle Sam is going home. Why? Because they understand intuitively. They'll rarely say it out loud because it's not politically correct, but they understand we are the pacifier, and keeping us here is very important for maintaining security in the heart of Europe. And for those of you who believe there's a Russian threat out there, and my experiences talking to European tells me that almost every one of you believes that, contrary to me, and I don't matter in this case. Right? The fact is you want the Americans here. You want NATO here. You all understand that the American presence means NATO. You want NATO. You want the Americans here to deal with the Russians should they get aggressive in eastern Europe. So, all of this is to say the United States really matters greatly for the security of Europe. Not to mention economics as well. And therefore, Europeans have a deep-seated interest in keeping us here. And as Carla said, the Americans, given their view of their role in the world, and as you all know we're very interested in running the world, right, and Europe is part of that whole enterprise. We have deep-seated interest in staying here. So, what we have here is a situation where America's interests and Europe's interests still match together to make a case for staying in Europe and keeping the Americans here and maintaining the transatlantic relationship for the foreseeable future.",1.0
for,"The reason that you ask me this -- I -- zillions of years ago, I wrote my PhD thesis on the national interest. And the hardest part in writing about national interest -- I compared, clearly, to case studies, but -- at the time -- but the hardest part is actually defining national interest. I mean, our opponents lay down a perfect rational analysis, which would make very happy some of our colleagues, but the reality is that the national interest not only is hard to define -- not only by us academics, but most of all, in government. And the changes across time and across circumstance. And at the end of the day, what counts more is not the interest per se, which is an esoteric term, but the perception of national interest. And I completely agree that the U.S. matters. That U.S. is a pacifier. The question is that the perception of the U.S. national interest has been changing.",2.0
against,"I actually don't think that's true, Federiga. I think that it is quite clear that the vast majority of American policymakers and members of the foreign policy elite believe that the United States has a vested interest in maintaining peace in Europe. And by staying in Europe, we keep the peace. And there are two reasons for that. One is we believe that it is economically important to keep the peace in Europe, because if a war breaks out in Europe, that will have disastrous consequences for the international economy. And secondly, it's widely believed that we will get dragged in. So, why not just stay there to begin with, prevent war, rather than leave and have to come back?",2.0
for,"You know, I'm completely convinced that it is in my interest to win the lottery and retire before a time. But that doesn't happen -- that doesn't mean it's going to happen. And you're exactly what Constanze had -- Constanze said. It's unilateral. It's alienating, what you're saying, which is exactly what Constanze said. You may want to elaborate on that.",2.0
against,"I would like to -- Yeah. So, I think that we probably do not want to get into too much of an academic debate about, you know, interests. You also say the same thing for values. What we mean by interests is that there are some shared goals. There are security goals, and there are economic goals, and we try to put a little bit of meat onto those to describe what those look like. When it comes to values, this is also a kind of morphous term, right? So, some people think that democracy is a value. Sometimes values are more synonymous with something that resembles norms or principles. So, I think that the more specific we are about what we're talking, I think that that will kind of push forward the debate.",2.0
for,"All right, two things. I want to push back, with all due respect, against John's point that we need American military in Europe to stop us from killing each other. Forgive me, John, but that's ludicrous. I think that that is just the least likely thing to happen in Europe right now. Okay. That was not necessary but thank you. Okay, thank you. All right. But, look, I mean, it is actually insulting. I mean, you are surrounded here by Europeans who have grown up with each other, traveled in each other's countries, whose parents have married each other, and who have worked in each other's country. Some of us have double nationalities and some of us have green cards. To say to us that we still need GIs in Europe, so that this place won't explode is ludicrous.",2.0
against,Then why do you want --,2.0
for,"Okay, no, no. Wait, wait. For a different reason, because you need us too. And I'm coming to that. So, I've been reading both of your parents, ""Europe's Bound to Fail,"" your one’s really good. Both of you talk about economic interdependence. You, in fact, point out, Carla, that economic independence works both ways. You seem not to be willing to consider that. The truth is that we are a great power economically, and you need us. And in fact, without us, you are weaker in the world with regards to China, with regards to Russia, and elsewhere.",2.0
against,And I support that point.,2.0
for,"But -- no, no.",2.0
against,First point.,2.0
for,"No, no, no. No, because you are destroying, you are trying to undermine the E.U., or not you, John Mearsheimer, but this American administration. I take that back. No, wait, wait, wait. One final point. The final point here is -- and I know that you're not going to like this one, but I'm going to make it anyway, which is that you also need us in terms -- in security terms. You have first ordered strategic interests in Europe that your troops in Europe protect, and you would be less able to protect them, you will be less able to pursue those goals, if you weren't in Europe and if we weren't letting you.",2.0
against,Constanze Stelzenmüller: And I'm not saying you're not protecting us too.,2.0
for,"But you're protecting us against external risks, not internal.",2.0
against,"Look, I believe that the reason European elites, European policy makers have been so deeply committed to maintaining NATO and are so afraid that NATO is going to collapse, is they understand that the United States serves as a pacifier. As I said, when I was making my initial comments, it's not politically correct to say that because they know that people like you will jump down their throat. But the fact is that intuitively --",2.0
for,I'm still over here.,2.0
against,-- intuitively --,2.0
for,I'm not going to say another word.,2.0
against,"People understand that the United States is the pacifier, and it also can deal with the Russians, which people worry about.",2.0
for,"This isn't exactly the American view that does not understand what the European Union is all about. I'm sorry. You continue to see it as something completely different, so just an economic entity. It reminds me when -- remember when we were working on the single market, New York Times and other papers would write, oh, a single market is never going to happen because Europeans haven’t been able to do it. Euro, oh, the Europeans were never going to have a euro because the Europeans are -- The Europeans had worse. We still have people who went through the wars, and there was a commitment never to do that again. And that came from the Europeans by the Europeans. It was supported at the time by the American administration. If you remember, Achison came to Europe, came to Paris the day before Schuman was -- pronounced his Schuman Declaration, but then, the Schuman Declaration had already been agreed between the French and the Germans. I mean, this is Europeans which is --",2.0
against,"So -- so -- So, I think that it's one thing to argue that Europe does not need the United States in order to prevent war amongst European countries.",2.0
for,You followed me there.,2.0
against,So -- but that's quite a separate question from Europe not having an interest in the United States being committed to NATO.,2.0
for,Absolutely.,2.0
against,"But that's because there is the Russian threat and there are other common goals that NATO and the -- through the United States can secure. And so, it doesn't seem to me that you're actually addressing our main argument that there are these common security interests. And we -- you know, we kind of addressed the American interest in --",2.0
for,Happy to.,2.0
against,-- maintaining committed to NATO because that's what's in dispute.,2.0
for,"Sure. Absolutely. I mean, I absolutely agree with you, Carla, and John, that we have a common interest in maintaining NATO, not so that the Europeans don't kill each other but because we have shared external challenges. Now, the problem is that this U.S. administration, not America overall, but this U.S. administration is doing things in security policy and in its trade policy that undercut the trust and cohesion of the alliance because they are increasing the insecurity of the world and of the region around Europe, thereby undermining European security. And because they are undermining, actively and quite malignantly, one of the key factors in European stability that backstops NATO in all -- in a lot of important ways, and that is the European Union. The European Union is -- provides the political, social, and economic resilience that you need in a security environment where adversaries are using instruments short of war, hybrid warfare, propaganda, buying politicians, funding political parties, all these kinds of things. And it's an act of self-harm because it undermines American interests.",2.0
against,"It seems to me that much of what you said concedes our point that there is a need for NATO, that we have a mutual interest in sustaining NATO. So that, you know, is manna from heaven for us. Now, your argument that President Trump is a problem is basically correct. I'm not going to defend his policies with regard to, you know, putting sanctions on allies in Europe, his attitude towards the E.U., his attitude towards NATO. He is definitely a bull in a China shop. Nobody will deny that. But the question you have to ask yourself is just how much damage can he do? And the fact of the matter is, as Sec. Stoltenberg said yesterday, if anything, America is increasing in its commitment to NATO. The United States is not in a position to destroy the European Union. It can cause some problems with tariffs, but there are even limits there. And the United States and President Trump are ultimately going to be forced to work with the Europeans to deal with the Chinese problem.",2.0
