side,script,round
for," Uh so now that you know that I'm both a minister and a lawyer, you know that I'm capable of forgiving you but going on to sue you anyway. Um now what is it, why is it that a church going, Jesus-accepting member of the Christian clergy is on this side of the platform tonight? And the answer really lies in the very carefully worded proposition that is under debate this evening. That America is too damn religious. I don't think there is too much religion in America. Although my own colleagues actually might disagree with that. But I clearly think there's too much of the damnable kind. What is a damned religion? Damned religion is a religion so weak willed and unsure of its own capacity to persuade others to support it or live by its guidance that it seeks the blessing of government. That it seeks financial aid from government. And that it even tries to convert its theological beliefs into legislative fiats. This damned form of religion is a corruption both of faith and of constitutional democracy. And it makes a mockery of the best in our history. It was the fifth United States Congress that unanimously approved the Treaty of Tripoli which unequivocally stated that this was in no way founded as a Christian nation. Thomas Jefferson refused to sign proclamations of prayer or resolutions of thanksgiving, believing how shocking is this, that it should be religious bodies, not governmental ones that decided what days should bring forth the greatest prayer from the American people. And James Madison even objected to the 1790 census form because it had a question merely asking you if you were a member of the clergy. Indeed, throughout most of our American history we've been moving toward a greater embrace of religious diversity. A greater rejection of the idea that government, federal or state should pick favorites among religions or choose religion over non-religion. By 1960 then presidential aspirant John F. Kennedy addressed a meeting of Southern Baptists concerned about his allegiances as a Roman Catholic, to declare, “I believe in an America where the separation of church and state is absolute.” But what a difference a few decades can make. Now politicians see as much advantage in pandering to religion as the embarrassingly religion seems to gain or try to gain by seeking the assistance of government. So it's a dual corruption, tainting the secular nature of our government and making religious groups special interest supplicants at what is often a quite odoriferous public trough. So let me just briefly go into these uh specifics in these minutes remaining, of how this unholy matrimony kind of plays out in the 21st century. First, religious groups too often, if you will, seek the blessing of government. A few examples. As if the nation were somehow absent private property, now we see public spaces increasingly festooned with more and more religious icons and images, monuments and scriptural citations. Almost always at the behest of the currently statistically most popular religion in America, Christianity. Now I concede that a lot of Americans like it that way. In a December poll for example, seventy eight percent of the respondents said they wanted to continue to see nativity scenes 00;14;59 outside their local government offices. But curiously in the same poll only fifty three percent said they were actually planning to attend a worship service at Christmas. Is it really good for religion when its adherents in larger numbers would like to catch a quick glimpse of Jesus in a manger, possibly surrounded by a few reindeer and candy canes, rather than actually spend an hour sitting for a religious ceremony. It can't be. Or how about the reasoning used in a constitutional challenge to Ohio's official motto – “With God all things are possible.” The federal appeals court upheld the continued use of the seal, claiming that the phrase had essentially lost its religious significance. There was widespread applause from the religious right. But again to me how can you be happy as a spiritual person when a court notes that the statement that God is both alive and omnipotent is seen as theologically meaningless form overuse. I should note sometimes occasionally legislators also go beyond this. They confuse religion with magic. After every major uh school shooting in the United States, members of Congress insist that if we posted the Ten Commandments on every school room wall we would stop the next violent student uprising from occurring. They're never willing to talk about gun control. They're never 00;16;19 willing to even talk about spending money to work with at risk young people but the decalogue display is the panacea. But you know if proximity to holy words really made us better people then the presence of Gideon Bibles in nightstands at motels would have ended adultery long ago and its has not. It is not that simple. Now second, dissatisfied with some powerful symbolic support, some groups even go further and actually want to receive from the public treasury the tax dollars of all of this.  President Bush likes this idea. He created an office of faith based initiatives back in 2001 to get more money for what he called the armies of compassion around America who cared for the poor, the hungry and the homeless. What he forgot to tell us is that government had been partnering with many religious organizations for many decades in this county with just two little caveats. First, any program that got federal money had to forget evangelizing in that program. So that if money went to counseling people suffering from addiction, you had to stick to medical and psychological counseling with those federal dollars and leave the idea of getting right with God to some other separately funded program. Second, it was presumed that you only got tax dollars to provide secular services and that you had to therefore hire the most qualified person for the job regardless of any preference you might wish to give on the basis of religious belief or affiliation. But for the President those caveats were just technicalities. He told an audience in New Orleans just one year before he forgot that the city existed that he saw his program as one that would give funds to groups that are saving Americans one soul at a time. Once again confusing his role as Commander in Chief of that of theologian in chief. He claimed that hiring by faith groups could be done without regard to civil rights laws against discrimination and I find that such an absurd commentary for the early twenty first century. Does anyone think that Baptists or Buddhists or Atheists or Adventists actually ladle the food in a soup kitchen differently? Does it make any difference to you as a person living in a homeless shelter Whether that – uh Adventist has tucked in your bed sheet or an Atheist has done it. Final characteristic of damned religion is the most pernicious. That's where religious groups decide that because they are sure that they have a Biblical understanding of an issue, say the right of reproductive choice, no one will be dared to have another opinion and act on it. That's why they seek things like constitutional amendments to prohibit all abortion. I know that there are people on the other side of this debate who will say that there is great evidence of progressive thinking in churches now and in the past and obviously that's true. But I remind you that Dr. Martin Luther King never created a hundred million dollar dialing for dollars ministry on television. He never endorsed a single candidate from any pulpit in America. He knew that the long arc of justice would reach its goal only when all Americans, black and white, young and old, believer and non-believer, would count on the Constitution as the last great protector of the rights of the people. That's the faith that ought to guide religion in America but regrettably it's the damned kind that seems to get all the attention and have all the clout today. And luckily because I am not running for any elective ...office, I do not have to say at the end of this small speech, God Bless America.",nan
against,"America is too damn religious. Says who? We could ask our greatest presidential theologian Abraham Lincoln, who references God fourteen times in the four paragraphs of his masterpiece of American political rhetoric, the second inaugural address. We could ask Martin Luther King with the rhythms of cadences and words of Scripture flowing eloquently in his powerful civic sermons. As you listen to that remarkable voice, intoning the words of the prophet Amos, let justice roll down like a mighty river. Close your eyes and utter Amen brother, Amen. King certainly worked to bring theological beliefs into political imperatives. Indeed we could ask the African American community and my distinguished colleague, Professor Roboteau will say more, are you too damn religious? For that community has a long history of bringing religion into civic life. Or, you could consult Dorothy Day of this city. It was awfully damned religious of her to organize tax revolts and protest marches against all manner of injustice as she understood the public implications of her faith. Or Monsignor John Ryan, Father New Deal as he was called. And adviser to FDR who brought Catholic social teaching to questions of economic justice. And how about that FDR? Goes on the radio and offers a prayer on D Day, broadcast to all of America, to the world and to our soldiers on both fronts. Presumably we are not to have any more of that thing, kind of thing. We could ask pro life citizens today, many of whom are called by their faith to oppose abortion and to challenge what they take to be the abuse of state authority to sanction through law, a harrowing practice. I'm assuming most in this room don't agree with their position, but in their protest, I would remind you that they remind us of what free speech and free exercise of religion is all about. Do we really want to put ourselves in the position of authorizing busybodies to say to our preachers and politicians and citizens at every turn you've crossed the line? You're now too damned religious. You're bringing your faith in everywhere and now keeping it safely contained.  Now we will be likely to hear certain things from our opponents. We may be treated to a rogue's gallery, a line up of religious suspects. Guilty as charged. Fanatics out to steal our liberties and endanger the republic thereby. As I read these sorts of accounts I'm stunned that America has survived. We will be told that it is only the hyper vigilance of those determined to snuff out too damn much religion that has spared us. But the view that we are too damned religious does not pass critical muster. I'm a professor and tempted to be professorial by citing distinguished scholars on church and state, who point out that it is the vigilance of religious citizens to over-extension of state power determined to quash the too damned religious that has over the years, protected the freedoms of us all. Free exercise. Freedom of speech. Freedom of assembly. They haven't done this alone of course but please, I beg you, at this late date don't engage in the shallow exercise of pitting the non-religious who support civil liberties against those with religious commitments who allegedly do not. It flies in the face of the facts. And while we're at it, let's not traffic in the tedious pitting of faith against reason that we hear so frequently. In the long history of Christianity as you heard from from Reverend Lynn, America's dominant faith tradition, the great theologians for centuries explored the entanglement of faith and reason. In my class yesterday at the University of Chicago we discussed Thomas Aquinas with his relentless emphasis on human reason and his definition of human beings as rational, mortal creatures. Of course you will find some who downgraded reason in the overall scheme of things. But you would be hard pressed to find a great theologian who understood faith as nothing but a leap into irrationality. Rather, the challenge was to ask how faith and reason worked together. How we could bring faith and reason to issues of our time. Rather than to assume that they were polar opposites. As to criminal activity, whether committed by the religious or non-religious, ladies and gentlemen we have remedies in law. We are not helpless when confronted by fanatics who commit crimes from whichever direction they come. The problem is that to our opponents, the fanatics tend to come from one direction only. Are we to compare terrible persons and happenings? I dare say that in the twentieth century the anti-religious who thought all religion was damned religion would win hands down. Who can forget that electric moment at the trial of the Nazi war criminal, Adolph Eichmann, when he refused to take an oath on the Bible. He was part of the Nazi inner circle. He would not touch his hand to this book. The story of those despised Israelites and the Christians who effeminized people as the Nazis put it all the time, by trying to keep the strong from destroying the weak which is precisely what they were all about. Now in the history of our republic, confessional pluralism and social and political pluralism go hand in hand. If you think we're too damn religious, you're likely to think we're too damn pluralistic. One of the glories of this country has turned into a liability and a danger thereby. The great French observer of the American democracy, Alexis DeTocqueville, noticed something new under the political sun when he toured these United States. He took account of the way that religious conviction and associational energy and enthusiasm went hand in hand, helping to create a unique, robust, civil society. True then, 1830 – true now As my distinguished colleague, Professor Galston will point out. Ladies and gentlemen, this is New York City. I know you are a tough crowd. I would ask you to listen to the voice of reason from our side. That understands that one should not, from any direction, separate America's citizens who accept a secular world from those, the religious, who allegedly do not. Citizens of religious commitment are among the most enthusiastic supporters of a secular government. They don't want established religion but they also understand that to support a secular government and state does not commit us to a thoroughly secularized society, shorn of religious voices, symbols, activities and commitments. We would be a greatly impoverished country were this to come to pass. So too damn religious?  Just pretty damn American.",nan
for,"This doesn't . If the proposition before us tonight was the proposition are Americans too damned religious, I would answer no. In fact I'd be on that side of the table. Um Americans it seems to me, could very well be much more religious than they actually are. If Americans 00;30;38 were more religious, I believe, we would have much more social justice in this country. We would have much more of an active welfare state in this country. One of the reasons why European societies have their welfare states, with such extensive social provisions for children and for the elderly and for the helpless, is because they've had Christian Democratic parties that have relied on Christian social teachings to create a society much more caring than our own. If Americans were much more religious there would have been much more pretest against the revelations of torture at Abu Ghraib and other aspects of our foreign policy. For someone to be tortured and hung up like he was being crucifixed would be so unacceptable if Americans were more religious that there would have been massive protests. Not only against the tactics, the illegal torture tactics used by the Bush administration but by the whole war in Iraq would have, which would have violated the social teachings of the single most, largest Christian denomination in the United States, the Catholic church. If Americans were more religious they would listen more to the Pope and his opposition to the war. If Americans 00;31;07 were more religious however, if Americans were more religious, America would be much less religious. Our proposition is whether America is too religious and on that question I'm on this side of the fence. Because there's a difference between Americans as individuals and America as a public space and a public society. Now I want to offer I want to offer this proposition as the basis of my remarks. If Americans were more damned religious as opposed to America, the single greatest benefit would be that George W. Bush would never have been elected President of the United States. Why do I say that? Because I believe that the face of the Republican Party, sometimes called the Christian right is much more a political movement than it is a religious movement. And that it has violated the spirit of what it means to be religious in American life and in particular it’s violated the spirit of its own religious tradition. I'm fascinated by one historical figure who I believe to be the single most important American never to have had a full length biography written of him. His name was John Leland. He was a Baptist minister and itinerant preacher in the early 19th century. Uh he wrote in his memoirs, he said I’ve preached in four hundred and thirty six meeting houses, thirty seven courthouses, several capitals, many academies and school house. Barns, tobacco houses, dwelling houses and so on. He estimated that he converted sixteen hundred people to Jesus Christ and he praised Jesus Christ as his savior. We owe to John Leland, the First Amendment to the United States Constitution. It was John Leland who engaged in a bargain with James Madison in Virginia that Leland would support Madison as a delegate to the convention that ratified the US Constitution if Madison would drop his previous opposition to a Bill of Rights and support one. James Leland uh John Leland was a Baptist. The Baptists in America under the guise and leadership of people like Roger Williams had been uh uh very, very passionate and devoted advocates of religious liberty in the United States. All that changed in the 1980s. It changed in the 1980s when John Leland's heirs, the Southern Baptist Convention, dropped its long history of commitment to religious liberty to move in a more theocratic direction for explicitly political reasons. I'm sure that almost no one in this room knows that in 1973 when the United States Supreme Court handed down its decision in Roe v Wade, the decision that presumably started the American culture war, the Southern Baptist Convention was fully in support of Roe v Wade. Baptists distrusted the state. They distrusted state intervention. If a state could tell a woman what she could do with her body, it could tell a believer what he or she could do with his or her mind. By 1980s the Southern Baptist Convention had completely changed its position. Repudiated its earlier support and become the major force besides the Catholic Church in America, to overturn Roe v Wade. Now I submit that between 1973 and 1983, God did not change his mind on the question of abortion. But Baptists did. Why did they change their mind? They changed their minds in part because they believed that America had become too decadent a society. But they also changed their minds because they saw an opportunity. The Reagan presidency. The opportunity to exercise political power in America. And they opted for political power and it was the direct result of this change in the Southern Baptist Convention. Our largest Protestant denomination that created the southern Republican Party and that eventually resulted in the election of George W. Bush with the enthusiastic support of people associated with the Southern Baptist Convention. In a democratic society, all the more power to them. They don't like Roe v Wade, all the more power to them. Organize politically. Elect your candidates, change the law. Get new people on the Supreme Court. I am second to none in my admiration for their political success. I don't agree with them, I'm on the other side. But you, I cannot take away the brilliance of their political tactics or the brilliance of the Bush administration in using and relying on that base. But to think that this has anything whatsoever to do with matters of the spirit, matters of the heart or matters of one's relationship to a supreme being strikes me as far too great a stretch. I do not know George W Bush. I do know Bill and Hillary Clinton. I have no idea whether George W Bush in his own heart is a religious man. But in his public persona, he is the least religious President I could ever imagine. A man without a shred of doubt about the wisdom of his policies. A man without a shred of humility and modesty as he faces the difficult challenges brought on, I must say, by his own incompetence. A man filled with public piety but without a conscience. If one could ever imagine, ever imagine George W Bush sitting around with his advisors and thinking about what he's gonna do and Karl Rove comes in and says I know what you gotta do you gotta do this, could you ever imagine George W Bush saying – Karl that's a great idea but I'm sorry, I'm a Christian. The most important word in Christian theology is the word no. There are things that I cannot do because my conscience will not allow it. It's inconceivable to me that that could ever happen. Precisely because the Republican Party has been so successfully political, politically it is incumbent upon people who oppose them to expose their use of religion for political purposes. To protect religion in America against those, the single greatest abusers of religion in America uh the Republican Party, the Christian conservatives and other people who are degrading everything meaningful, serious and spiritual in the tradition that they claim to represent.",nan
against,"Good evening. Week after next, Christians, the largest religious group in the nation will begin the season of Lent. A period of prayer and fasting in preparation for Easter. The holiest feast of the Christian year. In that context I recall the voice of Isiah speaking in the name of the Lord. Is not this the fast that I choose to loose the bonds of injustice? To undo the thongs of the yolk. To let the oppressed go free and to break every yolk. Is it not to share your bread with the hungry and bring the homeless poor into your house? When you see the naked, to cover them. And not to hide your self from your own flesh and blood. In a land of super-abundance and obscene excess, a land of economic inequality and serious levels of intransigent poverty and homelessness, can we hear the voice of Isiah and really claim that we in our nation are too religious? When we tally up our church attending statistics, and the large number of Americans who believe in God, do we remember the words of Amos, again speaking in the name of the Lord. I hate, I despise your festivals and I take no delight in your solemn assemblies. But let justice roll down like the waters and righteousness like a mighty stream. By Amos' standard of justice enacted equitably for rich and poor alike, can we really claim that we are too religious? Mired down in a preemptive war that has cost thousands upon thousands of lives with no end in sight. Can we listen to the prophecy of Micah, they shall beat their swords into plough shares and their spears into pruning hooks. A nation shall not lift up sword against nation. Neither shall they study war anymore. Can we listen to these words without a pang of remorse that our efforts to build peace and have been so feeble and so ineffectual. Do we observe the commandments delivered in the sermon on the mount. Do not resist evil-doers. If anyone strikes you on the right cheek, turn the other also. Love your enemies and pray for those who persecute you. No one can serve two masters, you cannot serve God and Mammon. Do not worry about your life, what you will eat or what you will drink or what you will wear. Do not judge, lest you be judged. Do unto others as you would have them do unto you. Be perfect as your heavenly father is perfect. Do we obey the singular new commandment proclaimed in John's gospel? Love one another as I have loved you. By this shall all know that you are my disciples by how you love another. A love in action, not just words. Feed the hungry. Give drink to the thirsty. Welcome the stranger. Clothe the naked. Tend to the sick. Visit those in prison. For when you do these things to the least among you, you do them to Christ. The prophetic strain in the Hebrew and Christian Scriptures has down through the ages constantly challenged religious communities to focus on the one thing necessary. What the prophets articulate in word and gesture and in the case of Christ literally in body according to Christian belief, is the divine pathos, to use Abraham Joshua Heschel's wonderful term. God's compassionate concern for the plight of human kind. Especially for the weak, the outcast, the widow, the sojourner. The prophet experiences the divine pathos as a fire in the bones, compelling him or her to speak and act. In twentieth century America an amazing network of religious activists carried on this prophetic tradition. Dorothy Day, co-founder of the Catholic Worker Movement, established houses of hospitality to feed, clothe and shelter the indigent. Based on the belief in our personal responsibility to live in solidarity with the poor. AJ Musty, non-violent agitator and labor organizer, longtime director of the Fellowship of Reconciliation taught that suffering in the cause of justice releases God's presence into the stream of human history. Abraham Joshua Heschel applied the concept of divine pathos to the modern struggle for social justice. As he marched with King from Selma to Montgomery and organized active protests against the Vietnam War. Howard Thurman, preacher, ecumenist and mystic, co-pastored the first interracial and inter-faith congregation in the nation. And spent a lifetime teaching that the search for community is part of the very structure of our being. Thomas Merton, Catholic contemplative monk wrote compellingly about the necessity of solitude, silence and simplicity for discovering our true selves, beyond the false persona fed by the consumerism of our mass society. Martin Luther King Junior deeply rooted in the black religious tradition of suffering Christianity arising out of slavery, confronted racial and economic inequality and argued that we have to transform America from a thing oriented to a person oriented society, lest we succumb to the giant triplets of racism, materialism and militarism that continue to afflict us. If we heed the voices of these modern prophets and their ancient predecessors, we won't conclude that Americans or America are too religious. If we take heed we will see how often we preach religion while practicing consumerist, conspicuous consumption. How often we turn piety into another form of ego gratification. Useful for comforting the comfortable and empowering the powerful. We will see how easy and seductive it has always been to blunt the prophetic drive of religion to radically change our lives and our society. We will see that we are not nearly religious enough.",nan
for,"--my atheism and she admitted that she didn't. But she said she did feel sorry for me. She also told me she wanted to be a high school teacher because she, but she wasn't going to become one because she was sure she would prevented from bearing witness to her faith. I suggested that she wait and indulge in some free inquiry before she made such a decision at age eighteen. I can't do that she said. With the accent on can't. There's no better idea than the truth. This was a young mind in faith based chains in the 21st century in a nation whose Constitution was written by men of the Enlightenment. It is this young woman and millions of young women and men like her who represented the tragedy of Americans overly deferential toward religion. What we need in this country is not more faith of any kind but a new age of reason. ",nan
against,"The topic before us is one that stirs understandable passions. And as if the topic weren't enough uh our worthy opponents are doing their best to pour gas on the flames. But I'd like to proceed somewhat differently. Uh I'd like to appeal if I may to your reason. To your fair mindedness and to your sense of our shared national history not the myopia of the moment. Let me tell you what this debate is not about. It's not about whether you have to be religious to be a good American. Of course you don't. Nor it is about whether you approve of the way that the most intense elements of the Republican coalition speaking in the name of religion, have conducted themselves. As a lifelong activist Democrat I sure don't. Neither do most Americans and obviously neither do you. Nor finally is it about whether religion in America is without excess or without sin. Of course it isn't for the simple reason it is a human institution. Here I believe is the real question. If you believe America is too religious, you must believe that we'd be a better country if we were less religious or maybe not religious at all. That's the proposition I'd like to contest. Now, admittedly this isn't an easy argument or inquiry to conduct. It's rather like asking whether Bedford Falls would have been better or a better place without George Bailey. Well quite obviously I'm no angel and I'm certainly not Frank Capra but I'm gonna do my best to persuade you. Invoking your reason, your fair mindedness and your sense of history, that America is better off with the religion it has with all its flaws than without it. I want to make three simple point, points. First of all, from the very beginning of our history, religious Americans have been at the forefront of most if not all of the turning points in our history. Consider the Revolutionary War, where for ten years prior to our Declaration of Independence, Protestant ministers from the pulpit, were teaching the lessons of liberty. And so when Thomas Jefferson came to draft the Declaration of Independence, he didn't have to make up a new theory. He only had to do what he said he did years later in a letter to a friend, to state the plain common sense of the American mind. Or consider the anti-slavery movement. First in England and then in the United States, religious Americans were in the lead. After the Civil War with the rise of industrial capitalist, the teachers of the social gospel spearheaded progressive reform. They were at the forefront of concern for immigrants and for the poor. As Professor Elshtain has already pointed out. In the 1920s the Catholic church engaged with organized labor and its leading intellectuals and theologians set the stage for the New Deal. In the 1950s and 1960s, the civil rights movement of course. Uh but the anti-war movement, the anti-Vietnam war movement was fueled and sustained among other things by religious passions. Today, movements to fight AIDS, famine and genocide are led by Americans of faith. Last year I had the privilege of attending a rally on the Washington Mall against our government's inaction in Darfur. And I can tell you if you took the religious people out of that crowd, there would hardly have been anyone left. Here’s my second point. Religious Americans are among our most engaged citizens today and their engagement strengthens our community. I'm not gonna deluge you with statistics. But I can tell you this – religious Americans are far more likely than non-religious Americans to give to charitable causes and that includes non-religious causes. Religious Americans are far more likely to volunteer than are non-religious Americans and that includes for non-religious causes. 00;57;44 Religious Americans are far more likely to participate in our nation's politics. To follow it closely. To attend political meetings. To join local reform groups. To contact elected officials and even to vote than are non-religious Americans. And all of these generalizations hold true after one corrects for income, marital status and all the other variables that social scientists like to play with. Here's my third point – religious Americans, unlike what you have heard from our worthy opponents are not, repeat not a threat to our liberties. An overwhelming majority of religious Americans practice what one eminent scholar has termed a private faith. It is private rather than public. Tolerant and inclusive, moderate than extreme and above all, non-judgmental. These are not simple social science abstractions. If you don't believe me, look at the Terry Schiavo affair. Strident voices in the Republican base said go for it. The Republican Congressional leaders went for it. President Bush even flew back from Crawford, interrupting for one of the few times in his Presidency a vacation. And then what happened? These folks were stunned to find that they had a genuine public revolt on their hands. Including a revolt of a majority of religious Americans who considered what the government was doing meddling and intrusive, a violation of family privacy and abuse of law to limit our personal freedoms. And so my friends, to sum up, religious Americans have been at the forefront of progressive change throughout our history. They strengthen our society and our politics today and they do not strengthen – they do not threaten, indeed they reinforce our tradition of liberty. Now, if you've followed me on this journey I'll hope, I hope you'll agree that just as George Bailey in normal, ennobled Bedford Falls – so religious Americans with all their flaws have ennobled our country. But my guess is that many of you remain unconvinced. What about the shrill voices, the calls for a Christian America? Jerry Falwell's lunatic rantings? Well of this and more is true. But every movement, secular and religious has its extremists. Those with tunnel vision and an absolute conviction of their own rectitude who will brook no compromise. Let me ask you – who among you would wish to be judged in accordance with the most extreme version of the faith or beliefs you profess? To judge fairly you must look at the full picture, not the fringe. And if you do, I'm confident that you will conclude that America is not too damm religious after all. Well I speak as the son of the Sterling Professor of Biology Emeritus at Yale University. Uh so I think you can probably guess what I believe about the matter at hand. Uh having said that uh John Stewart Mills said something that stuck with me ever, ever since the first time I read it as an undergraduate. He who knows only his own side of the case doesn't even know that. Uh and I am I am fascin – I was fascinated to read a review of a biography of, of the uh you know the English botanist, Alfred Russel Wallace. You know who was a contemporary of Darwin and some believe anticipated him and how Wallace struggled with the question of the relationship between evolution and design. You know what, I think our students might be better off if they knew something about that controversy. I'm not saying I'm in favor of the kinds of curricula that the extremists are pushing but if you're asking me in principle, would it be good for our students to know that there is a history of debate on these issue, this issue, and people who are by no means manifestly foolish have taken various points of view. No I don't think they would be worse off.",nan
for,"Um Bill I think this is a good example of what we're talking about tonight. The truth is that in two major recent studies, high school biology teachers said that they spent quote little or no time discussing evolution. Why do they do that? Because they are afraid of stirring up community distaste for what they're doing in those public schools. So in a world, in some other alternate universe where we would have the time to spend enormous amounts of time talking about evolution and then perhaps discussing this controversy, you might be making a very important point. But we are now facing a dumbing down of science so terrible in this country that biology teachers, without any statutes or passage of any goofy resolutions from school boards, are simply afraid to teach the truth. The scientific truth as they know it to be true. They don't doubt it but they're afraid to teach it. And that's the climate of religious intolerance. Of religious efforts to move city councils, state legislatures, state boards of educations in the direction of Biblical literalism instead of scientific truth. Without even understanding that there's a difference between the two disciplines. That's the real world that Susan was talking about. That's what we find when we litigate these cases as we did with the ACLU of Pennsylvania up in Dover, Pennsylvania.",nan
against,"have to say I'm a little tired of this real world, illusory world distinction. Um as those of us over here somehow living in um I think you said an alternative universe where in fact certain kinds of discussions can go forward. And and be had and it's to the benefit of everyone. That's simply not the case. I think that we understand very well the kinds of pressures that can be brought to bear given the way America has organized its schools we've never had total monolithic control of the schools. We have school districts with a lot of independence. That means you're going to get variety from place to place. If this process of dumbing down were as systematic as Mr. Lynn suggests it makes our continuing astonishing uh sort of scientific progress and the fact that people come from all over the world to study science here, a bit perplexing. Uh now having said that let me just indicate that if you look at the kinds of text books that are used, which I did but maybe I was doing that in an alternate universe that are used to teach science in our high schools and are the most widely adopted text books, you see that evolution in fact is covered and that it is something that is addressed. But it is also important not to become, it seems to me, if we're worried about fundamentalism uh there is a kind of Darwinian fundamentalism that in fact will brook no debate and no opposition. And the truth of the matter is, if you know anything about this field at all is that there's a tremendous amount of debate internal to it. And a lot of, and scientists who are uh see themselves as evolutionists who strenuously reject Darwin's classical theory and so forth. So I think students can handle these kinds of debates, both within science and between the scientists and those with an alternate account. Although I should say that a lot of the intelligent design people including a very distinguished scientist named Sir John Polkinghorne do support some notion of intelligent design. So it's not just a bunch of whackos out there who want to dumb everything down, who think this debate should go forward. Talk about dumbing down - that's where it comes from.",nan
for,"That's twenty one thousand commercials a year. Yes I would just like to say that Dr. Elshtain's comment is typical of this kind of argument. She is suggesting that there is actually debate about evolution versus intelligent design. There is of course much debate within the scientific community about many of the particulars of evolution. There is no debate at all in the scientific community about intelligent design on the one hand versus evolution on the other. Furthermore, uh, what Dr. Galston said, certainly intelligent design would be an interesting thing to have in a college course on, on the history of pseudo-science and religion, that would be good. But to include it in a high school biology class would be to include for example, the theory of that—the theory of that vortices were responsible, vertexes were responsible for the earth turning on its axis. That is not a debate, it’s putting nonsense in the same classroom with science, period.",nan
against,"really have to protest. Uh— With—with a smile. Uh…uh, one of the pieces, one of the pieces of my biography, uh, is that I was in the Clinton White House for two and a half years as his deputy, uh, deputy director for domestic policy. Uh, I have gone down with the good ship Al Gore, twice. Uh, this—you know…uh, I did not come here, I thought, for a debate about George Bush and the Bush administration. Uh— I…you know…I yield, I really do yield to no one in my opposition to this administration. But, to reason from the follies and excesses of this administration to conclusions about America, just strikes me as a syllogism with a missing middle—",nan
