side,script,round
for,"I’m an ecumenical economist, let’s put it that way. I want to thank Intelligence Squared for the opportunity to be here today, it’s certainly an honor to be here and to address such an important topic. I’m going to make three points in my opening remarks. Point number one. I think it’s really quite amazing the totality of the policy response from the administration, I think, we forget all the things that have been done to try to shore up the economy and we tend to focus on the one or two or three things that we’re most annoyed about, and we focus on that. Let me just spend a few minutes, well, I’ve got six minutes and 30 seconds, let me spend a couple minutes going over that. And there are three broad areas of policy effort here, first is the effort to shore up to the financial system, and this is everything from what the FDIC has done, increasing deposit insurance limits, to guaranteeing bank debt to allow the banks to issue , to efforts by the Treasury to help facilitate all the things that the Federal Reserve Board has been doing to try to provide credit to the financial system and stabilize the financial system. Perhaps the most important thing in my mind with regard to the effort to shore up the financial system, was the banks’ stress tests--do you remember the stress test, this was done back earlier this year. And to me, those stress tests were the modern-day equivalent of what FDR did back in the Great Depression, he—I’m going to exaggerate just a little bit but only a little bit. He closed all the banks on a Friday and he said on the subsequent Monday to his Treasury Secretary, open all of them except a couple hundred of them and the Treasury Secretary said to him, well, which ones should I open, and FDR said, well, it really doesn’t matter because the ones you open, everything will think are safe, and life will go on and— In fact it worked, it restored confidence and that was the beginning of the end of the Great Depression and the stress test in fact did that, it restored confidence and the financial system is stable. The second blotter of the policy response was to shore up the two weakest parts of our economy, the housing market and the auto market. I’m not going to spend much time on the auto market because Steve is so intimately involved in that great effort, and he’ll talk about that, but I know housing, and the efforts to shore up the housing market have been quite amazing, and just to name a few things. The first-time homebuyer tax credit, very important in stabilizing housing values this summer, to help to support buying by first-time home buyers, the loan modification plan to help homeowners who are facing foreclosure, to get their monthly mortgage payments down so that they can afford their, their mortgage payment. Efforts to provide more credit to the residential mortgage market through Fannie Mae and Freddie Mac and FHA. Here’s a statistic for you. 90 percent of all the residential mortgage loans being made today are being made by the federal government, so if the federal government wasn’t making those loans, the housing market would be in complete disarray and we’d be in very significant trouble, so the second broad policy effort was to help shore up those two key sectors, the two weakest sectors of our economy. And the third policy response, broadly speaking, is the fiscal stimulus, much maligned, but ultimately at the end of the day, very successful. I don’t think it’s any accident that the recession came to an end, at the same time that the stimulus was providing its maximum economic benefit to the economy. And the stimulus is lots of things, it’s aid to unemployed workers, it’s helped the state governments, it’s the first-time homebuyer tax credit, it’s Cash for Clunkers, a long list of things, the infrastructure spending, all very important. So, please remember, point number one, that the policy effort is a range of many things, it’s been incredibly—it’s amassing and incredibly unprecedented what has been done here, and key to bringing an end to this Great Recession. Point number two, here are the statistics I think are overwhelming. A year ago, think about a year ago, what was going on, major financial institutions were evaporating or being nationalized, Fannie Mae, Freddie Mac, Lehman, Bear, AIG, Citigroup was on the doorstep of falling apart, and look at the situation today. The financial system is not normal, no, but it is stable. And banks aren’t lending to us yet as business people and as consumers but they’re moving in that direction, and just imagine where we’d be today without that stability in the financial system. Think about the economic statistics, housing activity, new and existing single-family housing starts hit a low in January, housing construction hit a low in January, back at the beginning of the year, housing values were falling very rapidly, today, the last couple of quarters they’ve actually begun to increase. GDP, the value of all the things that we produce as an economy, grew 3.5 percent in the third quarter and the growth was very broad-based, that was the first substantive growth in over a year and a half. And clearly driving the economy forward, the GDP in the fourth quarter, the current quarter, is on track to be positive again. The job market. Last thing to improve, but it is improving, we’re moving in the right direction. We—just to give you a statistic, at the beginning of the year, we were losing 700,000 jobs on average every single month. In the last three months we lost 200,000 jobs a month, now I know, that’s a lot of jobs, unemployment is still rising. But the trend lines are right, they’re moving in the right direction and my view is by early next year, we will have a stable job market, and by the end of next year, we will have job growth that’s meaningful enough to bring down the rate of unemployment, so everything is moving in the right direction. Finally, point number three, I said there were three points… The proposition is, “Obama’s Economic Policies Are Working Effectively.” It’s not, they have worked. This is not a mission accomplished, no one is arguing that this is over and done with, we have more work to do, and the administration is still working. Just last week, they passed another piece of legislation to help extend unemployment insurance benefits for people who lose their jobs in 2009, now if you become unemployed in 2009 you have 99 weeks of unemployment insurance benefits, they extended, and they expanded the first-time homebuyer tax credit into next year to provide support to the housing market, and they’ve provided a number of other supports. They are debating right now and will likely pass other efforts to shore up the economy, extend some of the other provisions in the stimulus to make sure that the stimulus provides benefit to the economy as we make our way into 2010. And more importantly and perhaps most importantly, we are working through some of the structural problems in our economy, working on the hard, difficult issues, the most obvious would be financial regulatory reform. Now this is something you don’t want to do quickly, you don’t want to make a mistake. Our financial regulatory structure has been in place since the Great Depression. It feels like it, and we have got to take time to make it right. So, in my view, what the administration has done has been highly successful.",
against,"Thank you very much. The question before the house may appear political. But it in fact is not. One person on our panel as you’ve heard, shifted his position to argue our side. Two of us, supported President Obama in the last election and all three of us hope that he will succeed. The question is about the economy, it is about whether the economic program is working effectively. Lawrence Summers, the Chief Economic Advisor to the President, told the Washington Post on November 8th, quote, “I think we got the Recovery Act right. The primary objective of our policy is having more work done, more product produced, and more people earning more income.” We agree with that standard. The economy is not performing up to that standard. Basically, if you leave aside the actions some of which Mark mentioned such as the extension of deposit insurance by the FDIC, that were taken under the Bush administration, the Obama economic program…the principal points are two. One is the Recovery Act, the stimulus bill, and the other is the policy of providing free reserves, credit at zero interest rate, to the banking system in the hopes that credit will flow again. So the question before us is, was the stimulus sufficient, and secondly, is credit flowing again. Now the stimulus did some good things, it helped forestall the complete collapse of budgets in the state and local government sector, it created some construction jobs and will create more. It has provided some tax relief. The question is, is it enough. I think it is pretty clear, that it was not enough. The stimulus was enacted based on a forecast that unemployment would not rise past about 8 percent by the middle of this year, would decline thereafter, that forecast was clearly wildly optimistic. It underestimated the state and local crisis where job cuts, or, just offsetting, the jobs created with federal funds. It did too little too late to meet the foreclosure crisis which is presently running at several million homes a year. Let me quote a distinguished economist. On November 6th, 2009, he wrote, “After rising for more than two and a half years the country’s unemployment rate crossed into double-digit territory in October, with a jobless rate of 10.2 percent. This provides another sign of the severity of the current downturn, the very long road we face back to full employment, and the urgent need for more policy action to create jobs and protect those who can’t find work. With such a huge fire, we need every hose we can find to put it out.” I agree with that. There is an urgent need for more policy action. Who said it? Why, Larry Mishel, President of the Economic Policy Institute said it just 10 days ago. What you said… if you say this, that you also agree with Larry Summers, that the Recovery Act got it right. Now I am not an economic forecaster. But there are forecasters I greatly respect, and here is what one of them testified to Congress, on October 29th. “It is growing clear,” he said, “that more policy help will be needed to ensure that the tentative recovery evolves into a self-sustaining expansion. Although a double-dip downturn is less than likely, meaningful threats to the recovery still exist. Most notable, are the intensifying stresses in the job market, the ongoing foreclosure crisis, the boom and bust in the commercial real estate market the dysfunctional structured finance market and the fiscal woes of state and local governments.” Quite an impressive list and I hesitate to say this in a theater but it sounds like other than that, Mrs. Lincoln, how did you enjoy the play. To go on, “Congress must provide more resources to unemployed workers, whose benefits are running out, to state and local governments unable to balance their budgets and to household and businesses looking to buy homes and invest.” I agree with that. Congress must provide more resources. Who said it. Why, Mark Zandi said it, founder of Moody’s Economy.com, just two weeks ago. Would you say this, if you agreed with Larry Summers, that the Recovery Act got it right. Now it’s true, free money has saved the banks, everyone knows this, from their profit reports and their bonuses. The stock market has come back and so has the price of oil. Is this enough? We think not. We think the housing crisis is important, we think the collapse of small business is important, we think 10 percent unemployment as far as the eye can see is a disaster. We know as every business in America knows that credit is not flowing again. What would a working program look like. First it would dissolve rather than coddle the toxic banks. It would stop the displacement of people from their homes, not just slow it, not just help a few, but stop the displacement of people from their homes. It would help all their workers who are ready to leave their jobs, to retire by providing them with a more comfortable employment, and health care that they can count on at an earlier age than 65, opening up places for younger people who are looking for jobs in today’s catastrophic labor market. And it would fund a lot of new green jobs, all across the country, providing every American who wants a chance to work, for the duration, until the private sector comes back, revives and is able to take up the slack. On our side, we don’t agree, on all of the issues. But on the issues just outlined and I submit they are the essential issues, the facts are plain. Better than nothing is not good enough. There was a poll…released just a few days ago on November 6th, which stated that 47 percent of Americans think that the economy is still the most important issue, that’s against all the other issues that might be considered. The American people know what this is about. They do not think that the program is working effectively, and that is surely telling. If it were working effectively, they would know. Thank you very much.",1.0
for,"Well, I hope I get invited to the next official state dinner then— You know, as an economist, over my career I’ve been focused on what are the living standards of the American people, the working class. How they’ve done, and so what has mattered to me most on economic policy, is in fact, what have we done to create jobs, to get the unemployment rate down. And so I’m going to focus on the Recovery Act. And I’m here to say that I think it has actually been a bold and effective act. No, it has not solved all our economic problems. It has not solved the unemployment problem. That is not quite the standard that you should imagine, for judging whether the policies are effective. Let me just say—my imagery for all this. President Obama inherited a really large apartment building, it was all aflame, afire. He gathered all the fire trucks and hoses he could, and he put out the flames, in at least half the floors. But the critics say, look, there’s still fire and so your policies must be wrong. And especially, it turns out, these critics are the conservatives who actually lit the darn fire. And they tried to keep the fire hoses from actually getting to the fire building. I think it’s actually quite outrageous. Now it’s a somewhat different— I think it’s somewhat different to my longtime, I don’t have any old friends, only have longtime friends, Jamie Galbraith. But we’ll get around to that. So let me talk at first about what the fire was. Mark talked about it. Over the nine months that included the last half of 2008 and the first three months of 2009, none of which were the responsibility of President Obama, okay, we had the fastest decline in the economy, basically since they started collecting the data in 1947 on a quarterly basis. We had already seen six million jobs lost by March 2009. The unemployment rate was already 8.5 percent, which is the highest it was since the great, really deep recession of the early 1980s. So we were in deep…you know what. And so we had the Recovery Act which was passed very quickly and effectively, actually started having some effect in March, but mostly started having an effect in April. And I want to go through exactly what it does, so it’s not an abstraction. What are the different components. First as Mark mentioned, support to the unemployed, and helping them not only with unemployment benefits and higher benefits, extended benefits, and health care, and a major increase in food stamps. Why does that matter. By supporting their incomes and their spending it creates jobs, throughout the economy. Secondly. There was a major influx of money to state governments, who, by resolving their own deficits when they have to cut programs and raise taxes, they actually--what Paul Krugman said is they are like 50 little Herbert Hoovers. They are driving us into recession, by actually exacerbating the problem. Okay. When you give them the money, they don’t cut the programs, they keep the people that work for them in the local government’s employ. To keep the contractors and the private sector delivering construction contracts, health care, nursing homes, et cetera, employed, and by all those people being employed through spending money they keep jobs going throughout the economy. Okay, there’s also a third, a tax cut that was in effect in April, everybody’s withholding on their W-2’s, was actually increased, providing more income, more money to spend. Last there was some government spending in infrastructure that started going out. But the main infrastructure spending, actually is scheduled for 2010. That’s when we get the energy alternatives, that’s when we get more infrastructure, and other things that are going to create productivity in the long run as well as create jobs. What has been the effect of all this spending? Well as Mark said, over the last six months, we’ve actually seen a much different outcome than what was projected in the springtime, the economy shrank by a little bit, it would’ve shrunk by around 4 percent, but it actually shrank by a little bit less than 1 percent. In the summer the economy actually grew. Now, as someone dedicated to raising the living standards of the entire broad middle class, who’s satisfied with that, I’m not satisfied with that, okay? But the question is, are you going to judge the Obama administration policy ineffective, because it hasn’t corrected what I think is 30 years of generating inequality, false-hearted, silly deregulation and worshipping of markets where we shouldn’t have done it that got us into this darn mess? I don’t think that’s quite appropriate. Thank you—don’t take my time. Um— We calculate that the Recovery Act has actually created anywhere between 1.1 to 1.5 million jobs by the end of September. I’m not satisfied that the job losses are 200,000 rather than 700,000, but I think it’s quite great. I’m very worried about the fact that unemployment is going to be high for many years to come, too high. I don’t blame that on President Obama, I blame that on the bums that put us in this mess. And you should too. Now, it’s true that the unemployment rate is higher than what the administration said it was going to be. They said if we did the Recovery Act it was going to only get to 8 percent. Well, let me mention something. The unemployment rate in March, before the Recovery Act even had an effect was already 8.5 percent. Now I did tell my friends in the White House, that’s a silly thing, don’t project like that. You shouldn’t do that, you’re going to get caught by that, and in fact, they have been hung by their own petard so to speak. But the fact is that, let me tell you that this is not a policy failure. This is a failure of my profession, economists. If you look at what economists projected right at the time of the election, the blue-chip forecasts, and look at that same period I told you about, the nine months that includes the last half of last year and the first three months of this year. Now they’re already halfway through that period. And they were saying that the economy was going to shrink at a 1.5 percent rate, over that nine-month period. And it actually shrank by three times that much. So the fact is, what the administration got wrong in its forecast was it didn’t have a right sense of what things were going to be without the policy. I think they got the policy right, the policy’s had a substantial impact. Now has it solved all our problems, the fact is I’m not so sure how much more could’ve been done, economically. I can darn well tell you that politically, there was not much more on the table that they could get. What was put through the House and was put through the Senate, what was stopped, is some people that were in the Senate, who are known as moderates which just means they want to do a little bit less of what everybody else— And thank you very much.",1.0
against,"I’m here to talk about the Obama policy, not about apartment house fires. The policy has had a mixed result. There’re some small positive effects. But, there are five reasons for concluding the policies are not working effectively. First, the forecast was that $780 billion would be spent, the maximum unemployment rate would be 8 percent. Second, it’s now 10.2 percent, continuing to rise, that’s a failure. The second, is the administration recognition that the policy has failed. If the policy had succeeded, they would not be talking about another stimulus program, it recognizes, that talk recognizes, that the stimulus was not effective. That their policies have, so far, been very weak. Third, the administration invented something called “jobs saved.” You can search economic textbooks from now to the end of time, you will not find something called “jobs saved.” Jobs saved, how do you know if you job is saved. Sure, it was true that, if we paid the states to have a smaller deficit, they didn’t fire quite so many teachers. But, we also shifted the deficit, to the federal government, with higher future tax rates that are going to have to pay for those, over the long term. This administration has failed on the main thing that it needs to do, which is to tell us, how are we going to get out of this mess. The composition of the stimulus is the fourth problem. That was decided in the Congress. It was a mistake by the Obama administration to let it be decided in the Congress, because the Congress was interested much more in the redistribution of wealth than it was in seeing jobs and the economy improved. One-third of the stimulus went to state and local governments, for their deficits. That may be good or bad policy, but it has very little stimulus. It simply transfers the deficit from one place to another. Also, a big piece of the stimulus went for a temporary tax cut. We’ve had lots of evidence on temporary tax cuts. The Bush administration, the Ford administration, the Carter administration, they all tried temporary tax cuts. The economic evidence is, temporary tax cuts don’t do much. The only major stimulating tax cuts that we’ve had in the post-war period were the Kennedy-Johnson tax cuts, and the Reagan tax cuts. They were permanent tax cuts, people knew that once they got them, they were theirs. Finally fifth. This program is so off the block. Do you remember shovel-ready projects? Well, only 25 percent of the dollars for the infrastructure have been spent. Maybe that part of the program will do some good when it gets started, but the economy is in a slow recovery. So that part of the program is hardly a success. Now the economy has recovered, and the members of the affirmative tell us about how much better things are than they were a year ago. But is that a result of the Obama policy, or is it the natural tendency of the economy when it sinks, when inventories get very low, to be rebuilt, because that’s where a lot of the third-quarter improvement came from, the rebuilding of inventories. Very little of it in consumption. Most of the recovery in the third quarter came from temporary clunkers, and housing. The housing policy is full of corruption. People come in and ask for the $8,000, they send their children, because they’ve already bought a house, they send their children to do it, the Washington Post had a long expose of the corruption in the housing problem. I believe that we have the wrong policy. The problem for the United States for the future, the problem that we are all going to face for a long time to come, is that we have a huge debt, that a lot of, part of it is owed to foreigners, and it’s growing. So, you don’t have be to an academic economist to figure out that the way we’re going to pay for that is to export. And the way to export more, would be to invest more, and earn our way out of that problem. What the administration is doing is the wrong thing. It’s trying to build up consumption. Fortunately, it isn’t being very successful. Now the CBO, the Congressional Budget Office, says we have a debate explosion. It’s unsustainable. It’s headed toward a debt crisis. The Congressional Budget Office says that every 10-point increase, percentage point increase in the debt ratio, lowers GDP growth by a quarter percent. This administration is increasing the debt by 50 percentage points. That’s a policy failure. The government debt to GDP ratio was about 50 percent, when the administration took office. The CBO trajectory says, it’s going to 700 percent. 700 percent is not a point we’re going to reach, because it’s unsustainable. That means, we’re headed, unless we do something about the exploding debt, we’re going to have a crisis. We absorb a considerable part of world savings, that too is unsustainable. Why. Well, the Bush drug bill. The Obama health care bill. A great many of the things that the Congress does, increase the deficit. You can’t believe, that we’re going to cut Medicare by $500 billion in order to get the drug bill passed. But that’s what you have to believe, if you believe that this administration is going to give you health care without paying. We are on an unsustainable policy, and it’s a failed policy. Many years ago I started to tell people, capitalism without failure, is like religion without sin. Governor Spitzer’s going to talk about that in the context— In the context…in the context of the banking system— Thank you. Vote no!",1.0
for,"Well, my paternal grandparents, who were fur peddlers in Moscow, would be rather shocked at the idea that I was a Czar of any kind, so I will...I don’t have anything to follow Allan Meltzer’s last remark, I’m afraid... But I was struck listening to the first two speakers from the other side. I feel a little bit like Goldilocks. I heard one speaker that we in the Obama Administration were too hot and I heard one sort of imply we were too cold. And that makes me think we got it about right. All kidding aside, I actually do want to make a serious point. And with all due respect to the first two speakers from the other side, I want to try to take the ethereal world of theory and connect it to the real world of politics. Because I heard a few things that kind of, that did strike me. I heard Jamie say, Congress must provide more resources. We must resolve the toxic banks. We can’t let it be decided by Congress. Well, who else decides things besides Congress? We have to stop the displacement of people from their homes. I mean, these are all wonderful phrases but this is, as I found in my six months in Washington, not how the world works. As Rahm Emanuel said the other day, It’s fine to imagine yourself sitting under a shady tree at the Aspen Institute thinking of great policies. But then eventually you have to come to grips with the real world and deal with it. So you can say, people can say our stimulus program was not enough, but the fact is, as Larry said just at the end of his remarks, it was all Congress was going to pass. There was no more there. It took every ounce of political muscle that the administration had to get that. You can say it was too much but I think as Larry Summers has said many times, when you are facing a potential disaster you err on the side of doing more, not less. And they did as much as was possible. So I just want to try to again connect back to this sort of real world of politics and of getting things done that was really one of the biggest surprises that I found coming to Washington. We may all talk about the President and say, It’s the President’s decision. The President recommends this, the President does that. But there is a little thing called Congress that has to be dealt with as well and that becomes a series of gives and takes and judgments. And so when Jamie Galbraith says, All Obama did was two things: the stimulus program and the low interest rates—which actually wasn’t even Obama. That was the Federal Reserve—it’s really not fair. I think the Obama Administration – and we’ll talk more about autos in a minute—but this Financial Regulatory Reform which has been put forward, this energy which has been put forward, this health care which has been put forward, this housing which has been put forward—all these problems that were unattended to for the last eight years, this administration is trying its hardest to address in a thoughtful, responsible way. Let me turn for a minute now to the auto sector as well because I think my two fellow panelists made very, very coherent and logical and I hope ultimately persuasive cases for why the rest of the policy actions that the administration took were thoughtful. And so let me talk for a second about autos. Because it was an interesting area. It’s one of the few areas where the President actually did have authority. And so if you don’t like what the President did on autos, it’s fair to blame the administration for that because we didn’t have to go to Congress. We had TARP money. We didn’t have to deal with the Federal Reserve and the FDIC, except in one fairly minor way. We were pretty free to act. And when we showed up we had a bunch of people from one side of the aisle saying, You’ve gotta let these companies fail. You’ve gotta let the market work. I’m sorry I don’t have any quotes from Jamie, but I did see one quote from Allan when I was poking around where, when Lehman Brothers went out of business Allan said, No big deal. It’s fine. That’s the way--you should have consequences from capitalism. That’s the way it should work. And then a year later he said Lehman Brothers should have been saved. And so we had a lot of people saying to us, Oh, just let the market work. Well, I hope the people who said, Let’s just let the market work, knew what that would have meant. It would have meant that Chrysler and GM would have shut down by the end of March. It would have meant that hundreds of suppliers would have gone out of business. They all would have liquidated. It would have meant that Ford would have stopped making cars because they wouldn’t have been able to get parts because their suppliers, many of them, would have been shut down. And you would have had something like three million people out of work, mostly in the industrial Midwest right at the end of March, right when the economy was at its worst. So it’s fine to say, Let’s let the market work. But again, let’s try to connect it back to the real world and what the real world consequences would be of letting that happen. Then you had some people, frankly, on the other side who basically said, You can’t let these companies go bankrupt. It would be catastrophic, it would be a disaster. Nobody would buy cars. They would eventually liquidate. You can’t possibly do that. But President Obama made the decision that we weren’t going to simply kick the can down the road, frankly, the way the previous administration had, and we were only going to inject money in the context of a fundamental restructuring that might have to include bankruptcy, which it ultimately did. And we achieved unprecedented sacrifices from all the stakeholders—from the lenders, from the UAW, from the suppliers, from the dealers, from everybody who was affected—came to the table and, frankly, with a fair amount of muscle from the administration, participated in this restructuring. And the result of that was that today General Motors announced their earnings. They’re still losing money but their performance was wildly better than anybody would have guessed. They have forty-two billion dollars of cash in the bank at the moment and they are performing well ahead of the expectations that we had. They’re out of bankruptcy. Chrysler is out of bankruptcy in alliance with Fiat. So I think it is a very vivid example of a place where we weren’t too hot, we weren’t too cold. We were very pragmatic. We addressed the problem, we focused on it and we tried to come up with the best solution for all concerned. And I think that that exercise, which I was proud to be a small part of, was emblematic of the approach that this administration has taken. Tim Geithner and Larry Summers, the two principal economic policy makers, have strong views of principle but they are experienced, they are pragmatic. They know how to get things done. They are balanced and they are very thoughtful. And I think that the approach that they have taken throughout this process has been enormously positive and has led to all the things that you heard Larry and Mark talk about in terms of bringing this country back from the abyss, bringing us back from a depression and getting us started down the road. Of course, I think it was—I forget who on the other side said—47 percent of people think the economy is the most important issue. Of course it’s the most important issue. But that doesn’t mean we haven’t made good progress. That doesn’t mean that disaster hasn’t been averted and those green shoots that people talk about have begun to sprout. So I was very proud to be a part of that and I would simply say to you, Would you prefer this administration or the last administration or some other administration? Because I think this administration has done awfully well.",1.0
against,"Sure. Well, that was not a proposition, but thank you. First, first even, before I do that, John, well, let me just thank Allan Meltzer. If I follow his logic I have found religion. The short answer to your question is that I read Mark’s testimony. I was going to say, Mark, Thank you very much. We were on the same side and then I read his very persuasive testimony that he provided—testified before Congress a few weeks ago. And he goes through point by point—and I’ll get to it in a moment—that the terror that we are facing, and how treacherous the shoals are that we are going to run up against in a very short order economically—and I said, My goodness, this is not working at all. And so, Mark, thank you for persuading me. I will distribute it at the end of the day and you can all be-- I think you will vote our side once you have read Mark’s testimony.",1.0
for,"I’ll take a crack at it. No. In a word. Do you remember back a year ago? Do you remember? That’s free fall. That’s when we were panicked, when there were runs on major banking institutions— Wachovia, Washington Mutual. You were afraid to keep your money in your bank. The stock market was in complete free fall. Housing values were falling 5, 10, 15 percent. We were losing 700,000 jobs per month. That’s free fall. Today, we’ve got stability. The policies aren’t magic. They can’t work overnight in a matter of a few months. But look where we are today. Think about the counter-factual. Think about what the world would look like without these policy responses. In my strong opinion, we averted what would have been another depression. Yes, this was a very severe recession, but we averted a depression. So, no, we’re not in free fall. We’re",2.0
against,"Well, let’s frame it this way for you, Mark. There is the easy decision, which is to spend a ton of money. We needed to do that. We all knew we would. I don’t think it mattered who the President was, and thankfully, obviously, I am a fervent supporter of the President. We were going to spend a huge sum of money. There are— I’m sorry. There are three questions that followed that actually matter. Spending the money is the premise. The first question is who pays for it. And it’s not so obvious that it needs to be exclusively the tax payers as opposed to those who are equity debt holders and indeed the former executives of the companies. Even though that would be a small number numerically, nonetheless, symbolically important. So who pays, and we’ve gotten it wrong in that regard. We have not gotten debt and equity to kick in sufficiently. Two: what reform do you get for the money you’re spending? Because rebuilding the same façade, the same edifice that’s been broken will not get us anywhere. And the primary grievance that I have with this administration is that we are spending the money rebuilding the same structures, the same decision making process that got us to what we are right now. And third: job creation is the most important metric out there.",2.0
for,"That’s fourth, Eliot, fourth.",2.0
against,"Great, you’re an economist. I was I was in political science. We can, usually we",2.0
