side,script,round
for,"John Donvan: Jeff, you're director of the Tow-Knight Center at the City University of New York's Craig Newmark Graduate School of Journalism. You've written a lot of books, including one that I've written -- read -- you wrote it, I read it. John Donvan: It's about technology. It's called ""What Would Google Do?"" You also wrote ""Public Parts: How Sharing in the Digital Age Improves the Way We Work and Live."" You also lead the News Integrity Initiative at CUNY, which is partially funded by Facebook. We wanted to say that. What is that initiative? I would emphasize I'm independent of Facebook, as I hope I prove every day. But the New Integrity Initiative is trying to attack this problem of so-called fake news through manipulation, and trust, and trying to rebuild journalism. Uh, yeah.    We solved it, yeah.",nan
against,"John Donvan: -- and the present day? You know, when I told people I was working on a book critical of Google and Facebook, they looked at me funny. But now they consider me to be a lackey of the conventional wisdom. No, it's -- I am always a slave to the truth. There you go.  Roger McNamee.  I did. -- tomorrow -- I am temporarily in remission. And I'm looking for a new entry point, hopefully around 5G or whatever the next big thing is. Hopefully it will be human-driven technology and not human-destructive technology.",nan
for,"Thank you so much, everyone. I'll start by saying that I realize that our side is making a fairly unpopular argument. When you hear the word ""social media,"" you probably think fake news, Russia hackers, bots, trolls, echo chambers, generally bad things. I get that. But the resolution here is not social media always brings out the best in humanity. The resolution is also not Facebook can do whatever it wants and we'll be okay with it. The resolution is essentially a world with social media is more democratic than a world without it. For evidence of this, I'd like to start by pointing to some examples outside of the United States. I spent 10 years interviewing internet activists in countries like China, Cuba, and Russia asking them how social media changed their lives. Fast forward until today and I think there's a widespread impression that in these countries the governments have won, right? Because China still has pervasive internet censorship. Cuba is hardly a democracy and Putin is still very much in power. However, this really should not come as a surprise. If we are disappointed by those outcomes it's because our expectations were out of whack. Social media is a tool. It does not single-handedly create revolutions nor does it single-handedly bring about a change in government. If we have that impression it has to do with media hype and general over-exuberance around the time of the Arab Spring. What social media does do is widen the space for a democracy and I think China is a good example of that. China with social media is more democrat than China without social media. Before the internet in China there was one public voice, the state. There was one official version of history and there was official media. Now, there is an explosion of voices. We Chat, China's main messaging app by some accounts, has one billion monthly active users. But it's not just about freedom of speech. Social media is essential for promoting freedom of assembly, something that we in the United States take for granted. But in authoritarian countries it is not easy to find people who share your views and your goals, especially if those goals are counter to the official narrative. So now in a country like China you have people from all over the country joining forces to protest local corruption, to demand a cleaner environment, or recently truckers protesting high fuel costs. This is a major development. Now, let's turn to Russia. When you hear Russia and internet, again you're probably thinking about state-sponsored hackers. The story is much bigger than that, however. In Russia, the opposition has used social media very effectively to achieve their goals. Alexi Navalni , for example, Russia's -- Putin's main political opponent, has used social media to call for large-scale protests and recently even tried to challenge Putin as -- for president of Russia. This didn't work out obviously. Before this debate I actually reached out to Navalni and asked him given all these setbacks that the Russian opposition has experienced, does he still believe that social media is good for democracy in Russia. And his answer was a resounding yes. In a country with almost total censorship, he said he has access to millions via YouTube. His YouTube channel has over two million subscribers. ""Without the internet we would all be dissidents,"" Navalni told me. ""The only people who would know that we exist are foreign journalists."" Thanks to the internet. Thanks to social media, he has been able to emerge as a politician. Was it enough to make him the leader of the country?  But without social media the situation would be a lot more black and white. So finally, let's turn to the United States. I believe that Facebook is being scapegoated for revealing some of the dark sides of America. At the end of the day Facebook is just a mirror reflecting us and that mirror has revealed a nation that is deeply divided, susceptible to misinformation, willing to promote lies and spread hate. Some of the Russian propaganda on social media was taken from content that was posted by real Americans and neither Russia nor Facebook forced anybody to share misinformation. I also want to quickly mention my own experience in Silicon Valley, which caused me to see these platforms a little bit differently. I heard a lot of people saying, ""I'm so sick of Twitter and Facebook. We need a platform for civil, thoughtful conversation."" So, a few years ago, I teamed up with two former Google employees to create just that platform. It was called Parleo , and it's since been acquired by Quora. Basically, what it was a platform for civil, thoughtful conversation. And it wasn't a perfect product. It had its flaws, but it did real some important truths about user behavior. First is that thoughtful debate takes time. Second, thoughtful debate is unlikely to go viral. And third, civility can be kind of boring. And basically, we are in a moment right now where we -- the users -- are addicted to this sugar rush of sensationalism and virality.",nan
against,"Thank you all. I just want to remind you that what this debate is actually about is the proposition resolved -- Social Media is Good for Democracy -- not that it leads to more democratic conversation, but it leads to better forms of governance. As John said, my story began in Silicon Valley more than 35 years ago. I was a technology optimist. I was lucky enough to be Mark Zuckerberg's -- one of his mentors from 2006 to 2009, before the current business model was created. I was able to introduce him and help to bring in Sheryl Sandburg into the company. I've known Google, YouTube, and Twitter -- three of the other social media platforms, since their very earliest days. I have had no relationships with Snapchat or to WeChat, but I pay really close attention. I worked in political campaigns since I was 12 years old and I've worked for a member of Congress. In January of 2016, I was on vacation and saw memes that were misogynistic and related to the Bernie Sanders campaign. They were not actually from the campaign, but somebody was spending money to make sure they spread virally on Facebook. On June of 2016, Brexit happened. That was the first time I realized that Facebook, as a platform, gave an advantage to inflammatory campaigns over neutral and positive ones. In October of 2016, after the news broke that the Russians were attempting to interfere in our election, I reached out to Zuck and to Sheryl with my fears, and I spent three months trying to persuade them just to do an investigation -- find out what was going on. I assumed Facebook was a victim. They claimed they weren't responsible. They're a platform; not a media company. They aren't responsible for third parties. The transformation in my view of social media began with a couple hypotheses. First, that rampant manipulation of users is not a bug; it's actually a feature. It's designed into the system. The Russians did not hack Facebook, they used the tools precisely as they were designed to be used. Secondly, the companies themselves are complicit. The business model and algorithms are built on behavior modification and manipulation, by design, because that is good for profits. They sell access to their users to anyone who will pay, because that's good for business. They will embed employees in campaigns, conferring an asymmetric advantage. As currently constructed, social media is not good for democracy. It collapses fact. It hurts deliberation. It undermines the public square and civility. My partner, Tristan Harris , has said that the business model is the problem. It encourages addiction, which makes users easy to manipulate, to contrast what our opponents said. Platforms use surveillance to build incredibly detailed portraits. They then prey on the weakest aspects of human psychology. The smartphone is a slot machine that enables engagement every waking moment. The platforms then control your choices. They tickle you. They appeal to your fear of missing out, your need for social approval, your need for social reciprocity. They give you endless news feeds and autoplay to keep you on the site and if you ever leave they interrupt you with notifications. Surveillance and brain hacking have generated $1.4 trillion worth of market value and wealth for Google and Facebook alone. Manipulation of users is the goal. Undermining democracy is merely a side effect. The future of democracy is in the hands of corporations with user bases as large or larger than the largest religions in the world. These are corporations with authoritarian cultures driven by profits. They favor disinformation over fact because it's better for engagement. Earlier this year MIT pointed out that information spreads 70 percent farther and six times faster than facts. These platforms are designed to take advantage of that and I will stipulate the social media can in principle be employed to benefit democracy. We've seen examples with Black Lives Matter, the women's march, indivisible in the march for our lives. But social media, in contrast to our opponent's point, is actually only good at germinating political action. It is terrible at sustaining engagement. If social media were good for democracy it should have deterred the global rise of populism, demagoguery, illiberalism, and authoritarianism. Stanford political scientist Larry Diamond notes that between 2000 and 2014 there were 25 breakdowns in democracy. There have been many more since and the rate of change is accelerating on the negative side. It's almost going vertically down. Social media encourages people to be passive consumers not active citizens. Facebook is 2.2 billion. Truman Shows, everybody entitled to their own reality. Filter bubbles make opinions more rigid and more extreme. Users have no need to engage, much less to compromise. And Larry Diamond points out, there are four key elements of democracy, free and fair elections, active participation by the people in civic life, protection of human rights for all, and a rule of law which applies equally to everyone. We will make the case that social media has harmed all four. Our opponents must prove that social media is actually good for democracy as practiced in the world, not just that it gets some people engaged online in Russia. I want to ask for your vote. I want you to vote against this proposition. I want to take back democracy. I want to thank you for your time.",1.0
for,"That cacophony that you're hearing is the sound of democracy. Yes, it's noisy and it's messy, but if you truly listen it's glorious. For at long last we are hearing voices we could never, ever hear before. The internet has brought diversity to the public square and the public conversation. Going around gatekeepers like me, I'm a journalist, an old white man gatekeeper. Around institutions and this is why this scares them so much and so finally we have the opportunity as John has mentioned and Roger did, that without social media we would not have had Black Lives Matter or #MeToo or the amazing work of the Parkland students. So, social media has already proven to be good for democracy. Are there also bad voices on the net?  Just as there are on Times Square as well. And it's important to know that they come in various flavors. Some are motivated by economics as spammers, some by psychology or warped psychology, as trolls, some politically as propagandists from Russia. Should the platforms be doing more about this? Yes, of course, but what exactly? This is all so new. I believe strongly in the power of openness, but I've come to learn that extreme openness probably does breed trolls. The platforms probably should have had more anticipation of the bad things that could've happened, but who could've seen this? I want them to be more transparent, more collaborative, more open. I want them to build a technology that favors community over mere conversation. There is much work to do but it's early days. But let's be honest. We have met the problem, and it is us. The problem here is not technology at all; it is human behavior on technology. And who handles that? Who normally deals with the limits of human behavior?  The government doesn't know what to do, so it outsources the problem and the solution to the platforms. Now, I'm also scared about government taking on its true role here, because I think we've seen many missteps in the regulation of the Net in Europe, where I think they've gone far too early and they've had an impact on free speech, on history, on all kinds of issues we can talk about later. And I think they're -- these unintended consequences come out of, potentially, a moral panic that I see developing out of good intention from our colleagues on the other side -- but that, in the end of the day, tries to blame all of society's problems on Facebook, and Twitter, and Google, as if they caused it. Well, I stand here today in confession, that they didn't cause it: I helped cause it. As a journalist, as a member of media. We polarized this nation and the world. We invented the business model of clickbait that leads to cats and Kardashians, and ultimately leads to Donald Trump -- for remember, the heads of both CNN and CBS said that Donald Trump may be bad for this country, but he's good for their business. We hold a great deal of responsibility here, and we shouldn't just act as if it is the platforms. Indeed, I saw my own dear members of my family brainwashed by a certain TV network. So, is social media the cause?  Is it the cure?  But I have to say that these are early days. What social media and the Internet do is disrupt society in fundamental ways. That's why there's so much fear about this right now. And I want to remind you about the timetable of Gutenberg. He invented moveable type in about the year 1450. It took 150 days, a century-and-a-half before anyone thought to invent the newspaper. It was another couple centuries until the 1800s before it became mass. 1950 before television started to come in. 1994 before the Net came in -- the Web. That's a very long timeline. I will argue to you that we are in the very early days of the Net. We don't know what it is yet. It is too soon to limit it, define it, regulate it. We have to let people go where they may. And so, I'll remind you, from Elizabeth Eisenstein -- a key scholar of Gutenberg -- how the book scared the bejesus of people when it came out en masse, that there was a complaint about an information overload, about a new age of barbarity, about making us stupid, about unrestrained discursivity -- which is what I think we're doing right here.",1.0
against,"I, for one, am not too old to be extremely upset about the trajectory that we're on. They're asking you to vote for some theoretical, abstract vision of the good that social media could do. But look at the world that we live in. Before I get into the question of democracy, I wanted to take a brief deviation into a personal question, which is, I wanted to ask, how many people in this room sleep with their phones? I did not mean it like that, pervert. I meant, I have to keep my phone in my basement, three stories below my bedroom, because I know if it's next to my bed, I'm going to reach for it, and grab it, and get stuck in an endless scroll. Roger likes to say that he's so addicted to his phone that the only question is, will he check it before he pees in the morning or while he's peeing in the morning? This is not an accident. These devices, these social platforms, are behavior modification machines. They've been designed to addict us. They're engineered to elicit emotional responses and so they can wish for these pure reactions, but the system in the end is rigged. It's manipulated. There's a reason that the authoritarian guys always win in the end. How does the system work? Well, they take data. What is data? Data is this intimate portrait of the inside of your head. They know what you like. They know what gives you pleasure. They know what causes you anxiety. They delete nothing. You start to type a post on Facebook and you delete it, it saved on their packrat servers. And so, then they take this information and then they use it to sort how news comes to you in your feed. And so, the information is organized in such a way to try to keep you engaged, to keep you addicted on their site for as long as possible. Now, it's not hard to see the democratic danger. These platforms are giving people what they want. They're giving people information and news that confirms their own biases. They're triggering emotional responses to keep them engaged on their sites for as long as possible and this is the reason we've started to see the formulation of these filter bubbles where we're pushed into our ideological corners. I want to give you an example. The Wall Street Journal has something called red feed, blue feed. So, they show you if you're a liberal you can see what your news was this morning. Item number one, the insecure president displays antics -- the insecure president's antics on display. Item number two, he knows he'll never be as popular as Barak Obama. Now let's turn to the conservative feed. Number one, Donald Trump, high energy, strong stamina. Number two, a break story, Trump goes on offensive. They are pushing us into these corners and we're getting information that confirms our biases. We become intellectually weakened. We become susceptible to fake news, to propaganda, to demagoguery . These trends that are so rampant in our world right now. There's -- one third of all Americans believe in something that is demonstrably false, whether it's arguments about vaccination, arguments about climate change, arguments about the world being flat, and they're being pushed to these positions by this filter bubble. In addition, we all know that we're becoming a more ideologically polarized society, a more ideologically polarized world. We exist within filter bubbles. Now, social media doesn't cause this in its entirety, but it has exacerbated that trend. According to the New York Times, -- sorry, according to NBC News, 52 percent of Americans have not had a conversation over the course of the last year with somebody that they substantively politically disagree with that. How is compromise possible? How are our politics going to function in such a world? And I mean the answer pretty clearly based on the United States and many, many other places around the world is that they don’t. These platforms privilege the shrill. In order to get attention, you have to shout and the people who shout end up getting shared more and more. And I don't think I need to do more to illustrate this point than to point you in the direction of a certain feed of a major American politician to show you the way in which shrillness floats to the top. And it's created this world where we have an epidemic of incivility where when you exist within your filter bubble it's harder and harder to entertain heterodox thoughts and if you do you get shamed. People are cowed into suppressing thoughts for fear of eliciting the anger of the mob. Finally, the one antidote to fake news is real news and that is disappearing because Facebook and Google and the other platforms have amassed monopolies in online advertising. 73 percent of all online dollars go to Google and Facebook. These are big systems we're talking about and they've come at the expense of media. Over the course of the last 25 years we've seen a 60 percent reduction in the number of reporters. Media has grown dependent on Facebook and so they end up producing clickbait because that's the only way that they can survive. Facebook values become their values. Now, really ultimately this is a debate about citizenship. We ask so much of citizens every two years, every four years. And if they're fed fake news, lies, if they're being manipulated -- if they can't hold their attention span, then how are we going to expect them to do their duty? ",1.0
against," You can go, if you want. So, I believe the fundamental assertion just is completely undercut by the facts. China has a social media program of its own it's going to kick off in 2020 called Social Credit. And it is both using the tools of Facebook, essentially -- the same techniques -- for behavior modification so it can control its entire population. This is a countrywide thing, using WeChat and other tools. Everybody will be required to conform to this model. The notion -- yes, this allows people to communicate, but within very narrow bands. It does not allow them to protest. It does not allow them to push back.",2.0
for," So, that's objectively untrue -- because if you spend time in China and you actually talk to almost anybody in China, they will acknowledge immediately that yes, social media and the Internet is very censored. But the idea that it's just a kind of theoretical thing, that it doesn't allow them to organize, is just factually untrue, because people are using social media platforms to organize local and national campaigns all the time. And this was something that was completely impossible before the Internet. ",2.0
against,"I mean, but we can see empirically, the state is consolidating power in the era of social media. And then, I just want to describe a little more about what Roger is talking about, the social credit system. China is basically using its social networks in order to give you the equivalent of a credit score, your trustworthiness. And so, if you're friends with a human rights lawyer, your trustworthiness score goes down. They're exploiting social media that way. If you share an item from state-run media, your score goes up. I don't see how you could point to China as an example of how it's good for democracy -- So, very simply. It -- this is a bait and switch. So, it's exactly like Facebook in the early days, when it was free; nothing but puppy photos, nothing but family photos. No ads, no manipulation of any kind. The Chinese have got everybody into social media systems and they're going to do exactly the thing that Facebook did and they're going to take all the things that people believe are the Holy Grail and make those impossible. In fact, use the techniques to punish those who would seek to use them that way. I would like to push back because I think democracy is a very specific thing. It relates to a way that a government operates. It relates to those four pillars that we talked about. And again, you can sit there and say there's variants, pluses or minuses, but I think the notion that free and fair elections are part of China, the notion that there's active participation in the people in civic life, I'm willing to concede that that might happen. Protection of human rights for all citizens, demonstrably not true in China and a rule of law that applies equally to all citizens is again, demonstrably not true in China.",2.0
for,"Again, the resolution that social media is good for democracy not social media creates democracy or causes democracy, so the argument that I'm making that I really think most Chinese people would support is that social media has led to a more democratic situation than there was before. Let me just argue here as a bridge builder that I think you're both right in the sense that Emily's argument is -- That's what I do. I ruin things. That China is more democratic than it was. However, I'll agree with you. I do not want a Chinese internet. Indeed, I fear that if we enable an allow governments throughout the world to regulate the internet to create highest common denominator of regulation and the lowest common denominator of freedom, we'll end up with the Chinese internet. So, I'm not -- I don't think either of us is supporting the Chinese internet, but we are supporting the idea that it is bit-by-bit inch-by-inch leading to more freedom there.",2.0
