side,script,round
for,"My partner is Andy Krepinevich. Probably much to his astonishment, a former teacher of mine, but one of the most astute defense analysts who I know. Well, since Eisenhower retired as a five-star general and I retired as a lieutenant colonel, I think he's probably going on looks.",nan
against,"No, I can't really stand up for sequestration, lonely as it is, but I think the law's okay but it's a dumb way to cut defense. My partner is Kori Schake, who you can't tell by looking at her but she's actually older and wiser than I am. I'd unquestionably get her vote even if I had their side of the argument.",nan
for,"Thank you, John. And behalf of my partner, Tom Donnelly, I'd also like to thank Intelligence Squared U.S. and the McCain Institute for sponsoring this debate. And also compliment our worthy adversaries, without whom we could not have a debate heretonight. Tom and I, in terms of this proposition, believe that further cuts in our defenses will encourage our adversaries, and at the same time, increase the risks to our security, our economic well-being, and the security and economic well-being of our allies and partners around the world. In terms of the overall perspective -- but let's take a look at the big view. At the end of the Cold War, 20 years ago, we were spending, on average, 6 percent of our GDP every year on our defenses. Six percent. Okay? In the span of 20 years, this year, we're down to three percent of our GDP being spent on defense. So we have cut in half the amount of our national wealth that we have devoted to our defenses, okay? I don't think you can find another major part of the federal budget where you have this kind of cut. So, that's point number one. Point number two is if you look at the defense budget, you see several, I think, important things. One is 30 days ago this year, we decided -- we made a social choice, to adopt a volunteer military. And we never really fully paid the price of that choice until after 9/11, when we engaged in a protracted conflict in Afghanistan and then in Iraq. In order to recruit and retain sufficient members of -- service members to conduct those operations, we've had to increase personnel spending by over 50 percent, after inflation, since 9/11. So that's a dramatic increase. On top of that, the Obama Administration has set forth a revised defense plan which looks to cut nearly half a trillion dollars out of our defenses over the next 10 years. So what do you get? You get a shrinking defense pie, number one. Number two, within that shrinking pie, you get an expanded slice for personnel costs. What does that mean? That means in the coming years, we're going to see a lot less funding for training, a lot less funding for maintaining our equipment, and a lot less money for replacing all the worn out equipment. I've been to this movie before. This is the equation for a hollow military. This is the equation for a military that gradually loses its effectiveness and capability. Now, how will our enemies react to this? Is this a gift to them? I don't know. I'm not -- I'm not privy to their thoughts. What I can tell you is that the silence is deafening. And as Napoleon once said, “When your enemy is in the middle of making a great mistake, don't interrupt them.” And again -- so you have this particular situation. Now, some people say, “Well, gee. We're pulling out of Afghanistan. We're out of Iraq. Let's reduce defense spending. After all, the threat is diminishing. Well, first of all, our operations in those conflicts were funded by something called OCOB, the Overseas Contingency Operation Budget. And those budgets are coming down and will go down to zero. But the base defense budget --- typically, when you draw down that budget,that is when the threat is declining. And as Robert Rosenkranz mentioned, we're in a situation right now where the threat is not declining. He had a pretty good short list, but there's a longer list we can go through. John mentioned that we brought together four think tanks, from the moderate liberal to the moderate conservative, a few weeks ago to look at the sequestration cuts. And these are cuts -- let's -- hey, let's cut another half trillion dollars out of defense over the next decade. Despite the fact that there's a fair part of the political spectrum that was covered, there are two conclusions that the four think tanks agreed upon: The first is that cuts of the magnitude that are discussed and put forth in sequestration will be a disaster in terms of our military readiness and capability. Second, there is a belief -- again all four think tanks -- belief that the dangers to our security, the dangers to our economic well-being are increasing over time. We've cut our budget since the end of World War II in the past, it's been when the threat's been declining, not when the threat's been increasing. So to sum up, those who advocate further cuts to our defenses as a way to put the fear of God into our enemies, kind of remind me of what the duke of Wellington once said about his own troops. He said, ""I don't know if they scare the enemies, but by God, these people scare the hell out of me."" Thank you.",nan
against,"Andrew, it's a great honor to be able to frighten you. That's one of my more impressive achievements. I think if we cut the Pentagon budget to zero, sure, that would be a gift. But the cuts that are on offer in our political system are a different story. The president right now wants to spend roughly $550 billion on defense, including -- that's national defense, budget function 050. That doesn't include the wars. Under sequestration, under the cap that we have in place for this coming fiscal year, that'd have to come down about 50 billion. And over the decade, we'd spend 4.8 trillion on defense instead of 5.3 trillion. We'd still account for over 40 percent of global military spending andspend more than we did at most points during the Cold War in real terms. GDP measures -- the percentage of GDP measures what percentage of wealth we're spending. But, of course, our economy's been growing that whole time. We spend -- we're seven times wealthier than we were in 1950 or something like that. So if that amount of spending is a gift to our enemies, it's sort of a crappy first night of Hanukkah type gift, like sweat socks or toothpaste. I think our enemies are too far behind for it to matter much. They're sort of small potatoes, historically speaking, especially when you consider our wealth, our technological prowess, and our geographic advantage; these oceans around us and our weak and peaceful neighbors. Our biggest threat right now, according to pretty much everyone, is a scattered and increasingly pathetic remnant of the al-Qaeda terrorist movement that’s failed to do much since 2001 except scare us into terrorizing ourselves. And even if you don't buy that take, you ought to recognize that aggressive counterterrorism operations with drones, with special operations forces, intelligence galore requires only a tiny fraction of our military budget. And our state enemies, North Korea, Iran, Syria, they're brutal regimes that pose little threat here. They lack the capacity to conquer their neighbors, let alone come over here and harm us. Russia, if you want to consider that an enemy, of course, has a lot of nuclear weapons, but with a dwindling population, a rusty conventional military dependent on an economy that's about equal to the Iberian Peninsula's, its days of threatening Western Europe are long gone, whatever we do. Now, China is a bigger issue. I'm sure it will come up a bunch here. But they spend about a third of what we do on defense, on the military. And most of that goes to ground forces that are largely irrelevant to a naval and air war that we might have with them if we had any war. We have 11 carriers. They have one that they practice on. Their much heralded anti-ship, ballistic missile capability which is supposed to be a threat to our ships, at the moment remains quite vulnerable to various countermeasures that we have. And I think maintaining that edge is not a problem of absolute resources. More important, China's a trading partner, not a real enemy, that we have no good reason to threaten –unless we’re eager to fight a war over disputed Pacific rocks which we're not. I think we should hedge against China's rise not by surrounding it with our forces, which likely encourages its military buildup, but by staying rich and avoiding debt and keeping a technological edge to allow a buildup later if need be. I think the real question, when it comes to military spending is what's best not for our enemies, or worse for our enemies, but what's best for us. And I think what we want isthe cheapest possible military that can defend our shores, that can keep trade routes open in times of duress. And fulfill the balancing function, that long guided British and then U.S. military policy for a long time. It is to prevent a big rival from emerging overseas that can conquer our friends and threaten us. And I think we can do that quite easily with very little overseas military presence right now. What the other side wants from our military is global dominance, which I think is not really possible. They'll say that current or greater spending is necessary to our military strategy which is primacy, which is to be a sort of globe girdling policeman. And that strategy is necessary to global stability. And I think both parts of that statement are wrong. First, we could do essentially what we do in the world now in terms of our alliances, naval patrols, bases, at a substantially cheaper cost. I think you could trim at least 50 billion off the defense budget and do all the stuff we do now. I can't explain the details of how you get there, but a good place to start, if you're interested, is Dr. Krepinevich's Foreign Affairs article from I think it was February this year that says we'll shift a bunch of money out of the army into the Navy. I think that's a good idea. I think you could also look at the joint letter that those -- a number of think tanks signed on to that had a bunch of efficiency savings, including another round and personnel cost reform. We're not destined to spend what we do right now on personnel. And both my opponents signed that letter. Second, global peace and trade I think would be fine if we adopted a more of a restrained strategy, and we'd be safer for it by staying out of avoidable trouble. You know, the -- this argument sort of reinterprets the Cold War. We didn’t get into the Cold War to make global stability or secure international system. We were defending Europe against communism. We were defending some of our Asian allies against communism. And then our allies got rich. And we invented a new rationale for what we're doing. And so the new story is we agree to defend them, and they agree to let us. But I think our allies now have the capacity to defend themselves, and we ought to let them do that. And I think what we'll see that happens is a stable balance of power in Asia. And in Europe, there's basically no threats, so that's not a problem. But we'll see a stable balance of power. And as for trade, trade routes, we don't really defend them now. There's very little military protection of them. Yep. I'll finish right up. John Donvan:No, no, I'm sorry. That's the rule. I got to -- you can bring it up in the middle of the debate. Okay. All right.",1.0
for,"Thanks, John. I'd like to echo the thanks that my colleagues gave to the IQ people and the McCain Institute people. I'd like to thank the audience too. It's a beautiful day and coming in here and talking about defense budgets is perhaps not the way I would spend my afternoon if I had a choice. The smartest soldier of all time said that everything in war is simple, but the simple things are difficult. And this debate is a perfect example of why that's true. We're really talking about three things and how they relate to one another. We talk about money and budgets. And you've already heard a fog of numbers being thrown out and slices of pies being alluded to. It's a lot of money that we're talking about. But I would ask you to consider defense spending in a different way, as not just a cost proposition but a value proposition. Are we getting a return on our investment that's worth it as taxpayers and Americans? I would say absolutely. Andy says for 3 cents out of our dollar, whether we're getting the global dominance that Ben suggested or merely treading water, we have a remarkably peaceful world. There hasn't been a great power war since the end of World War II. And personally, I would like to keep it that way. That's something that I can't quite put a price tag on. And what we're spending now is certainly affordable. So ask yourselves, is it worth the money we spend? That's the way I would ask you guys to consider the proposition. Second part is even more unpleasant, the idea that we have enemies in the world. We don't like to think that as Americans. You know, we wish everybody loved us and we try to love them, but it is a dangerous world. Ben sort of downplayed all the threats that are out there. We're going to have a discussion about that. Reasonable people can differ over who's the biggest threat and what the size of the danger is, but, again, do you want to take a risk with this? If we're much stronger than our enemies, is that a bad thing? They're not all enemies. There're people who are sitting on the fence one way or the other. I would prefer to live in a world where we have fewer enemies and the ones that might be enemies don't want to mess with us. And, again, I think that's a great value proposition. The final part of the proposition is whether it's a gift to our enemies or not. As Andy said, ""We don't know whether it's a gift, but it is already, we can tell, a dangerous temptation,"" as we see in the Middle East today. As we have come home from Iraq and we're about to depart from Afghanistan, we see in Syria a war that's metastasizing, it's like the Iraq civil war that we saw in 2006, only on steroids, much more so. So is that a gift to our enemies? I don't know. It's not a gift. Going to war is never a gift. Our withdrawal from the world after World War I was not a gift to Germany and Japan but it was a dangerous temptation to Adolf Hitler and to the Imperial Japanese. World War II was a gift to nobody but it was a necessary thing to do and a temptation to evil people in the world, and there are evil people in the world. So we’ll work through all these questions. I like it that we have allies. They provide the battlefield. That -- you can't put a price tag on that. It's better to fight over there than it is here at home. So having America be powerful as well as be engaged in the world out there in the world has created a world that's more prosperous, that's safer, and for Americans possibly the most important point is freer than it has ever been in human history. We should not give that up. You don't win prizes in war for being the guy who does it in the cheapest way. There are no style points. The outcome is what matters, and that's what we should be focusing on when we weigh this proposition. Is it a gift to our enemies? No. That is a temptation to them, it's a risk for our friends, and it could be a real danger to us. We send very few Americans -- we have -- the world is so peaceful, and our military is so good that it only takes less than 1 percent of us to maintain the peace. I think that's worth a priceless investment, almost. Vote for us.",1.0
against,"So I agree with everything Tom Donnelly just said, and I think you can still agree with Ben and me that cutting defense spending is not a gift to our enemies without compromising anything Tom just said. And let me try and walk you through why I think that's so. First, as most of you probably know, 31 cents of every dollar the United States government spends, it borrows. We may only spend 3 percent of it on defense, but 31 percent of it, we have to borrow. Our national debt, the extent to which our spending is outpacing our revenue, that's the gift to America's enemies. We actually really need to bring our spending into alignment with our revenue, and the defense budget has doubled since 2001. The sequestration, the means by which we are further reducing it is damaging, but the reduction in the top line, the overall level of spending is manageable while maintaining a strong national defense, while retaining allies, while retaining the value proposition, and while frightening our enemies. The United States constitutes -- our own defense budget is 40 percent of global defense spending. 40 percent, all by itself. There are 21 aircraft carriers in the fleets of the world's navies. Eleven of those are in our navy. American dominance in the military realm is overwhelming. Of all the places you could cut spending -- in fact, the margin for error in national defense is enormous. As Tom said, the value proposition that the American military provides: we can do things that other militaries cannot do and that drives our enemies to radical, asymmetric strategies. It drives them to terrorism. It drives them to cyber warfare. It drives them to things -- because they know they couldn't actually fight the American army and defeat it. Itdrives them to strategies of trying to erode our national will to fight the war, because if we fight it, we're going to win it. In regard to the threat from China: China is rising. And we're smart to hedge against a rising China. But I would encourage you to remember that one of the most important strategic variables, one of the most important advantages you can have, is time. And we actually have a lot of time to figure out how to deal with a rising China. And our -- the American military is one of many means for managing that rise and one in which we have a strong advantage. A second thing I'd like to ask you to consider is -- I agree with Tom about the value proposition. The American military is extraordinarily good at what it does. That does not mean that the money that we spend on our defense we spend well. Right? The Defense Department, in truth, actually doesn't know if we have enough money to spend on American defense, because they actually cannot pass an audit that every American business has to pass. They already told Congress they won't be able to pass an audit until 2017. Given that the budget has doubled in the last 10 years, and DOD cannot account for the money, that suggests to me that there are reasonable places in the budget from which we could wring greater effectiveness in our spending. The American military is terrific at the effectiveness of war-fighting. We're not cost effective. We're not particularly efficient at how we do it. And I would offer you the testimony of General Dempsey, the chairman of the Joint Chiefs of Staff, who said that if we forced ourselves to think, we could probably do this with less resources. He also said that because budgets have essentially been unconstrained for the last 10 years, the American military has gotten into a lot of bad habits. As Admiral Mullen, General Dempsey's predecessor, said, we have raised a generation of military leaders who don't know how to budget because they've never had to do it. Let me just point out to you some of the cost-drivers or how expensive American defense is. GAO determined the last year that we wasted $74 billion in the year 2012 because of the procurement process, because of what Senator McCain has described as the political -- as the military industrial Congressional complex. The Pentagon's determined we have 20 percent more bases and facilities than we need and Congress will not permit them to close them. The military -- the Pentagon has tried to ramp down the expansion of the personnel account -- military raises, housing, funding, pensions -- and Congress won't do it. So even the Pentagon understands the resources to be saved here. In fact, the position that we are in is that we have theworld's finest military and that all-volunteer force is becoming unaffordable. We have to better constrain the costs of our defense. And even within national security, there are things that need money even more than the American military, right? If you look at why were are not more decisively winning the wars in Iraq and Afghanistan, the wars we have fought in the last 10 years, the reason is we're underfunding diplomacy, development, other things we need to spend our money on.",1.0
for,"Yeah, no. I noted that. But I'll cop to it. You know, it doesn't bother me if America is stronger than everybody else times two or three. America's role in the world, from my perspective, has been pretty positive. And the use of American military power has made a better world, and so I'd rather be dominant than weak.",2.0
against,"Well, that's a false dichotomy. My whole point is that we're incredibly strong now, vis-a-vis our enemies. So weakness is not something that's on the table in this debate. The argument is they say we need to try to have ten times the power of our enemies and basically guide history to be safe. And that's a massive overdefinition of our safety. The United States is incredibly safe from natural geographic reasons because of our economy. And most of what we're doing in the name of safety or defense is sort of a luxury that most states don't endeavor to do. And I think it gets us into trouble that we could avoid. You know, a few difference of percentage points in the defense budget is not going to make a difference. But if we really rethought our strategy, we could be a lot safer because we'd avoid conflicts that we get into.",2.0
for,"Ben was kind enough to cite my Foreign Affairs article. In the article, even absent the sequestration cuts, I said we're going to have to really trim our sails. We're not going to be able to fight or deal with threats in two different regions, even though there are three regions in the world we consider to be vital interests. We're not -- maybe -- I think this is a good thing. We're not going to be able to threaten anybody with regime change. I think we're going to struggle just to maintain access to critical regions where we have trading partners and resource requirements. We haven't figured out a way to deter cyber attacks. And the cyber threat is growing. We haven't figured out a way to protect our assets in space. And I think the next big thing coming down the road is the undersea infrastructure which is huge. And with the spread of robotics, increasingly accessible even to non-state groups who can threaten the enormous energy infrastructure that in military parlance is comprised mostly of soft targets.",2.0
against,"Well, you know don’t have to do things in the future the way we have done them in the past. And I think one of the important advantages of the American military is actually its adaptability, and its innovation. Our biggest advantage isn't our spending; it's the creativity and build a better mouse trap. We can do it differently. We can drive innovation so that our enemies' advantages get matched up better against. One of the challenges that we have in the current defense budget is that the force structure doesn't match the strategy as both our colleagues across the aisle have -- Yeah. We can make more choices. I think at least one of our opponents would agree that if we cut the ground forces a lot we could afford to do lots of things with the Navy, with a smaller budget than we have now.",2.0
