side,script,round
for,"I suspect he's forgotten about that one comment, but you know, if you ask me, is an incumbent going to come in again on balance, I think that's a good bet. Well, I guess, if I were going to title my book on the environment now, I probably would title it, ""The River Runs Black."" I might title it, ""The River Doesn't Run Anymore,"" because China has lost more than half of its 50,000 odd rivers over the past few decades. But I will say that I think, for the first time maybe, the Chinese leadership has the understanding and the capacity and the will to make a difference. So I am, for the first time in all those decades, pretty optimistic.",nan
against,"Well, a cool war is when you have a geopolitical struggle as does exist between the U.S. and China, but at the same time, you have deep cooperation and mutual dependence on the economic front. So when you've got both of those things happening at the same time, you need to be somewhere in the middle between hot and cold, and I settled on cool. Yeah, it's a bit like frenemies or imagine a relationship you just can't get out of. Not too much. As you just mentioned, she teaches Chinese five days a week. I use it in my research and when I meet my Chinese colleagues. So by the time we come home, I think that's the last language we really want to speak. But I must say that, when we did use it, it's when we didn't want our two boys to understand us. And then the younger son started studying Chinese, and now he understands us.",nan
for,"I'm a no. I think China's making China great again. I think that's very clear, certainly in terms of the relative stability that we have under Xi Jinping, the comparative happiness of the average Chinese in support for their government, which I think is higher than the average American for the American government these days. But Trump himself is not making China great again. The Chinese really want stability. And there's no question it's true that, because the Americans are leaving the Transpacific Partnership and the Americans are leaving the Paris Climate Accord, that creates some space for China, but China would much rather have stability and also have more time to keep their head low, just keep building, focus on stability, spend the money with one belt, one road, all the rest. With the concerns around North Korea, with all the allies wondering what's going to happen in their future, they're thinking about alternatives, hence Japan and India increasingly together, hence concerns that the North Koreans are going to blow things up, driving South Korea into focusing on more security, Japan, too. None of that is good for China. I am also a no, but for very different reasons. I think that this is a popular notion that is fundamentally flawed. President Trump may be crippling U.S. prestige an influence globally, maybe diminishing U.S. greatness, but this doesn't make China great. Greatness is not a zero-sum game. There's not a definable quality or quantity of greatness that can shift from one country to another. It’s not like U.S. greatness goes down and Chinese greatness goes up. Greatness has to be earned. As Winston Churchill said, the price of greatness is responsibility. And that means that China needs to be able to look beyond its narrow self-interest to embrace and address the needs of others. It needs to be ready to step up to the plate, to forge an international agreement when you’re faced with a global threat or a global challenge. Thus far we haven’t seen China do much of this. So President Trump can’t make China great again. Only China can make it great again. And thus far China hasn’t done that.",nan
against,"I declare yes. When you walk away from global leadership in a very open and public way, i.e., you tell people I’m not interested in leading you, I want to make my own country great again, you create a huge vacuum, and there’s pressure on somebody else to step into that vacuum, especially if like China that entity would benefit from stability. So that means there’s a stability gap. China is obligated, whether they would like to or not, to step into that gap. And we see that with the way that Xi Jinping has been taking global leadership on a range of issues, or at least presenting himself as taking global leadership. Second, and even more concretely, when it comes to our historic allies in Asia, in the Pacific who rely on us for security, our current president has, unfortunately, sent a message to them that our guarantees of security are not as strong as they have been in the past. And they hear that loud and clear, and they, too, are obligated to react to that. And so they have to look, inevitably, at closer relations with China -- perhaps economically -- in order to try to assure their stability that way. So a gap will be a filled. I’m also a no. Trump could help for the reasons that Noah just indicated. I agree with him there. But it’s up to China to make itself great again, as Ian said. This is a long-term project for the Chinese, a 200-year project, really, or since the 1870s is when they began their effort to rejuvenate themselves after a couple hundred bad years. They’re called the centuries of shame and humiliation. But greatness, I would just note, is measured not just by capabilities but by attraction and whether others seek to emulate you. This is Joseph Nye’s concept of soft power, of course. So I would like at China and ask, is China a model for others? And I find that it is not a model for others. It is a sui generis country, very much out for itself. The question is, if you’re going to be a great power, you have to be magnanimous, amongst other things. And it’s an open question whether China can be magnanimous. Yeah, I mean, sometimes Shakespeare put it best. This is one of those examples: Some are born great, some achieve greatness, some have greatness thrust upon them. It’s not true that global greatness is totally an internal product. It involves, unquestionably, internal action. You need to be stable. You need to at least appear to be magnanimous. You need to not pretend not to be. But under circumstances where the world is looking for stability, where the region as well is looking for stability, there will be an impulse from outside to demand some forms of leadership. And China may find itself with little choice but to adopt a position that we associate with greatness with a great power simply because of our self-conscious attempt to absent ourselves from that space. So I’m not disagreeing that a country, to be great, must do things on its own, but I’m making the point that greatness is not only what you do. It’s also what happens around you.",nan
for,"It’s too early to have greatness thrust upon China. America remains the world’s only super power. China is not close. Economically, certainly they have cash and they’re spending it, and they can direct it. But in terms of the diplomatic capabilities, you watch them in the G-20 when they're kind of sitting by themselves, and everyone else knows each other -- they're not even close. You talk about their military capabilities -- they're just a regional power. You talk about the technological capabilities, they're investing. They will get there over the long-term, I believe, but they are not there yet. Anyone that saw Xi Jinping giving the big keynote at Davos this last year, where he was the one saying, ""We support free trade and globalization,"" the people in the audience were, like, ""Well, that's new."" But it doesn't in any way reflect the China we know, that doesn't have rule of law, that doesn't actually have an independent judiciary, and it doesn't actually practice what they preach. So, this is a very serious problem, and I would argue that, yes, Shakespeare is correct -- if you're actually the man with the plan and just waiting, and there it is. This is far too early for China to have great expectations.",nan
against,"Well, I don't disagree that it's too soon, as Ian says. But sometimes, a country is not completely prepared for the stance that it's nevertheless obligated to take on. Arguably, World War I was too soon for the United States to have to get involved in Europe to try to resolve the war towards its end. But there was little choice but to do so. And so, I think, you know, great powers say this can be achieved slowly, and it can be achieved step by step. Was the United States a great power after World War I? I mean, in some sense, we as Americans imagine that the answer must be yes. But globally, arguably, that wasn't yet true. Maybe we -- they were a regional power. Our economy was not well developed. Were a world leader with respect to humanitarianism at the time? No. Were we anywhere close to Britain? No. But we were on a trajectory that led us into a position of greatness -- again, not entirely of our own choosing, although partly of our own choosing. And so, to Liz's point, I agree that it will be issue-by-issue. I agree that China will not follow our playbook for what a great country is. They will follow their own playbook for what that is. And they will do it on a slower, and I think more openly self-interested basis. Well, vacuums can perhaps offer opportunities for them to be filled. ""Nature abhors vacuums,"" I think it's said. China is filling the vacuum in Southeast Asia. But again, I come back to my point about greatness. Greatness, to me, has to do with influence. It's not just based on a country's capabilities. And Ian has already indicated where China is a what I used to call a partial power in one of my books. It's not there yet except in the economic side. It's a work-in-progress and it's going to be some time before they reach that. But my real point is, are others gravitating towards China because they wish to emulate China or they simply wish to benefit from China's economic largess? Okay, that's different. Nobody seems to be queuing up to model their political systems on China's political systems. As Liz just said, diplomatically, the Chinese are not in the middle of any crisis voluntarily. They're thrust into it as we see with North Korea right now. But if you're a great power, you get in the middle of difficult situations, you forge coalitions, you bring others together, you lead. China puts its head in the sand and hides whenever there's a crisis.",nan
for,"Well, yeah, I mean, I think that Noah's point, that greatness is being thrust upon China and Southeast Asia, to the extent that it's happening anywhere, it probably is happening there. But in Japan, which is, you know, arguably strategically more important than Southeast Asia, actually Abe's first trip after Trump was elected, he was the first guy to come in and see him even before he was president. And this was because Abe was concerned that if the Americans were slipping, they needed to double down and make sure that they had a strong security relationship with the U.S., even after the Americans pulled out of CPB. I think that, despite all the problems between Trump and South Korea, the North Korean conflict has driven South Korea much more towards the United States than Trump has driven South Korea towards Beijing, and that's going to be a problem for South Korea economically but also for the Chinese. I see Germany now worried that the United States isn't doing as much coordination on global trade between the Americans and the Europeans. So, the Germans are now trying to lead, along with other Europeans, a CFIUS style policy that will actually make it harder for the Chinese to invest in Europe. Again, on all of these points, I would say that in 10 years' time, China might be capable of breaking through this and forcing countries towards them. I think now it's more likely to hurt them. Final point here, this meeting between Abe and Modi, the Indians have not wanted to play geopolitics at all, but now they see that China, because of the vacuum, is playing a bigger role in the region, and certainly in Southeast Asia. Now the Indians are saying, ""We need to spend money, coordinate with the Japanese,"" and we need to show that China's not the only ballgame. All of that stuff is ultimately causing a bunch of bumps in the road that the Chinese really are in no stage in their development to handle right now. Yeah, I would just say it's probably not fair to say that China's having greatness thrust upon it. The truth is that Xi Jinping walked in the door and said, ""I am committed to the great rejuvenation of the Chinese nation,"" right? And he has done everything but step up and say, as Ian said in Davos, right? We are a leader in globalization, you know, stood by Angela Merkel and said, you know, ""We are the leader on climate change,"" without actually backing that up with significant action. So, I think the -- he's put himself out there as a leader, but he hasn't actually led. Well, he's just lucky that Trump's leaving the stage to him, then. But he's not leaving the stage to him because he's not prepared to do anything. I declare, ""Yes, game on."" I think trade is a competitive game and, frankly, we should play hardball with every country. We want U.S. companies to win. But we also understand that, as long as the field is basically open and fair, that everybody's generally playing by the same rules that U.S. companies are sometimes, perhaps even often, going to lose. The problem with China is that it's constructed its own set of rules and its own game. And in this game, there is rampant intellectual property theft from U.S. companies. China forces technology transfer from U.S. companies as a price of doing business in China. It massively distorts trade through subsidies and it restricts or blocks U.S. companies and others from investing in core sectors of the Chinese economy. And China joined the WTO in 2001. It's been more than 15 years that the United States and the rest of the world has waited for China to learn the rules of the game. But if China's not going to play fair, then we have to play hardball.",nan
against,"I declare no. The time to play hardball -- and of course, there are times for that -- it requires two conditions. One, you have to be very confident that you know what you’re doing and that the people in charge on your side know what they’re doing. Because if you go too far, you could escalate to difficult circumstances. The second requirement is you have to have leverage. I don’t think we qualify under either of these circumstances at present with respect to China. I don’t frankly trust the Trump administration to escalate tensions with China over questions of trade. Trump knows that will play well to his base. His instincts are towards protectionism. In the long run, in my view, a closer trade relationship with China is a valuable thing for the United States for reasons that I’ll get to in just a moment. And risking that, I think is real under the conditions of Trump’s presidency. Second, we need leverage. And there, of course we have leverage at the trade level, at the economic level, but we have less leverage with respect to geopolitics. Right now the U.S. really needs China’s help on a wide range of security issues, North Korea most significantly amongst them. And I really think that’s a substantial lack of leverage. I am also a no for some of the reasons that Noah just indicated, mainly the one about escalation. That would result in what’s known as mutual assured destruction in the Cold War, in nuclear terms. This would result in mutual assured economic destruction. We are so interdependent economically, and we depend on and need various Chinese goods in our country, and they to a lesser extent ours in their country. So -- and we believe in open borders and open trade. At least we did until the Trump administration. Where I would play hardball, though, is on investment. It may be a fine distinction, so I’m not -- I don’t think we should play hardball on trade because of the escalation, but for reasons Liz has indicated, China’s market is closed -- relatively -- overwhelmingly, I’ll say, closed to American investors. Here we are 30 years on, and if you look at the American Chamber of Commerce quarterly surveys in Beijing, 81 percent of American companies say they feel unwelcome in China.",nan
for,"Yes. This is the one that’s toughest for me of the four. I’m kind of on the fence, but if you make me I’ll say yes. One reason is because on North Korea, the Chinese were not going to move until the Americans really pushed. Yes, even Trump with the potential of being a little unhinged, it got them to much harder sanctions than they otherwise would have supported. The U.S. economy is much bigger than China’s economy today. That will not be true in five or 10 years’ time. There is more leverage in that. If there were a trade war, we would win it, though both would take damage. That would be much more challenging in five or 10 years’ time. Finally, Bannon, Gorka, others are gone. So the people that are most likely to do something that would truly cause conformation aren’t making the decisions. Trump may say stuff, but people like Lighthizer, frankly, Wilbur Ross, Mattis, others that are managing the China relationship are adults, and so ultimately, I do think we’re going to have to be a little tougher on the Chinese.",nan
against,"Fortunately, I think it’s not yet the case. I think, though, that notwithstanding the presence of the grownups that Ian mentioned, there is still one other person he didn’t mention, and that is the person who’s going to make the decision ultimately. And, you know, I think that it’s entirely possible that the view that Steve Bannon expressed there is still believed in some form by relevant decision-makers in the White House, primarily the president. So, you know, that’s a description of where we could end up. That’s Bannon playing the political game of describing something as the case, In hopes of making it the case.",nan
