side,script,round
for,"Well, my job was to calculate damages for securities fraud cases, and it was like really deep in spreadsheets. So, I should not have been doing that, but I did. And it directly influenced my comedy, because my first comedy that I did in New York was two songs, one about my cubicle, and one about Microsoft Excel. So, write what you know.",nan
against,"That was the -- it was the end of a very long con, appropriately for Donald Trump, where we sent 58 famous rich people checks for $1.11. Those who cashed them, about 30 of them, we sent another check for 64 cents. Those who cashed those, we -- 11 of them, we sent checks for 13 cents. Two of the original 58 cashed the 13 cent checks; the arms dealer, Adnan Khashoggi, and Donald Trump. So that was -- that was the idea. Well, thank you, John. That's a hard-hitting but fair question. And I can see that you will not be pulling any punches -- -- tonight. Apart from the talents of our crew and our cast led by Julia Dreyfus, to which we can -- we can stipulate. I'd say that Mark Twain famously said -- except that he didn't really say it -- that ""History doesn't repeat itself; it rhymes."" And in the case of ""Veep,"" although increasingly, we have these troubling moments when it actually seemed like we are a -- you know, a rigorous documentary -- -- in fact, I would say that while we don't report history, we don't report what's going on, we attempt to sort of rhyme with it, and I think that that seems to be somehow in keeping with the current moment.",nan
for," I want to thank you all for coming tonight for this very serious discussion. There is nothing that funny people love more than being extremely unfunny about what we do. Seriously, we’re the most self-important people here in the world. And I’m here to say that Trump is bad for comedy. My partner, PJ, will go into sort of more of the politics of it. I’m going to talk to you about my real-world experience, and I want to preface this by saying I’m talking about the conditions for comedy. Trump is terrible for the conditions for comedy. I’ve experienced this firsthand in comedy clubs across this country. Now, as you probably have already realized, I’m not very famous, and I don’t -- I don’t have a huge fanbase. I probably have maybe one fan in here tonight. Thank you, Dad, for coming. No, I don’t have a huge fan base, so the people that come to my shows are random. I don’t know who’s going to be in there, and I have no control over it. God, I wish I did. I knew something was awry when, in 2016, I did a show in a club in Atlanta, Georgia, and I said two words. I said, “Hillary Clinton,” and I hadn’t said anything about her yet, but a man in the front row went like this, “.” That’s when I knew something was wrong. He didn’t even know how I felt about it yet, and he was already having a visceral reaction. Since the election, I’ve noticed a very palpable change in the environment in stand-up clubs. As a comedian, I have kind of a sixth sense; I can detect tight buttholes in a room. I can feel them. There are a few in here tonight, and I just encourage you -- -- to loosen just a little. We are debating comedy. And I’ve called these past couple of years the Great Butthole Tightening. When I go into a club, I think Trump has made us all very tense. He has divided us down to a familial level. People had blocked their family members on Facebook; people have cut family members out of their lives. They’ve now found out that coworkers of theirs are now mortal enemies, you know, or neighbors. Everything is now divided, and it’s very tense, and it’s actually pretty painful. So, when they come to a club, and I tell a joke about Trump, the people that laugh are on one side, and the people that don’t laugh are on the other, and now people are scared that a civil war is literally going to break out in the club. That’s not a good condition for comedy. So, either my audience is divided, or they don’t want to hear about politics anymore, because they’re just sick of it. There’s a fatigue of it at this point. Or they’re on the other side, which is they want me to go off about politics; they want me to go off about Trump, but they don’t even want me to be funny. They just want me to scream; also, not a good condition for comedy. There’s this thing called “clap-ter.” It’s something that comedians are falling prey to right now. It’s very tempting. Clap-ter is when you make a really good point, and everyone claps, but they’re not laughing, because what you said wasn’t funny. It was just something that you believe. I’ve seen many of my fellow comedians fall ill to this scourge. Again, not a good condition for comedy when you’re being tempted -- Thank you, sir.  It’s tempting. The other part of this is truth is part of comedy. We like to hold up a mirror to society; we like to show universal truth that unites the audience, but now we can’t agree on what truth is anymore. It’s hard to know what’s real, and it’s hard to describe and make fun of the shape of the world when a huge portion of your audience literally believes that it’s flat. That’s a problem.  Another things about comedians is that we’re supposed to be fearless. We’re supposed to go up on stage and not have any fear and just take the laughs. But now, I’ve found that I and many of my fellow comedians are actually afraid, and part of that is because online we get harassed a lot. I get -- you know, if I say anything political --- sometimes it doesn’t have to be political at all -- I’ll get harassed. Some of it is minor; sometimes it’s weeks of rape or death threats. And now I have my tour schedule online, and so anyone who’s crazy enough to take that threat and make it a reality -- knows exactly where I'm going to be. So, I'm in a situation now where I've actually had to ask people to escort me to my car after shows every time I perform on the road, just in case. That's not good for comedy. To be actually afraid for your life is not good for comedy. Some people say that political correctness is ruining comedy. Trump has suggested that as much. But I disagree. Louis C.K. right now is probably performing in a comedy club right near here, even though he sexually assaulted some of my fellow comedians. In fact, if you make a joke about Trump in the wrong place at the wrong time, those -- that's where the serious consequences are. You literally have the president of the United States bullying you online, encouraging his followers to go after you. You have the Secret Service stopping you at TSA, screwing your whole life up because you made a joke; you put a wrong picture up online, making fun of him. You have your shows canceled because there's credible bomb threats on your show. So, I'm going to go out on a limb and say that the conditions are comedy aren't good because of all that. Comedians need to feel free to be able to say what they want to say in an environment to break the tension, but to not have the tension break them. So, in conclusion, Trump is bad for comedy.",nan
against,"I just want to stipulate, first off, that our assignment here is about what is bad for comedy -- not whether Trump is bad for America. I will stipulate that Trump is bad for civility, justice, decency, democracy, the fear ratio, the comedian space, and all kinds of things -- but not bad for comedy. I also want to stipulate or explain that here -- what we're here to do is not prove that Trump is good for comedy, although we happen to think that there's plenty of evidence for that -- but that he is not bad for it -- for it as a thing, not the individual lives of comedians or how difficult it raises -- it makes comedy sometimes, but for comedy and for what the purposes of comedy are in society. And by the way, as you're voting after the thing, if we have convinced you at all that Trump has been good for comedy -- that is, by definition, further evidence that he hasn't been bad for it. So, bad for comedy; what does that mean? We've skirted around that, but it -- but there's two basic meanings that that can have, right? The -- creatively, substantively, it makes for worse comedy. It degrades the nature, level of comedy that's available. And the commercial parts. Is it bad for the comedy industry? Well, the commercial part is easier to quantify and have actual facts to support. So, take, for instance, the Late Show with Stephen Colbert. It went on the air on September 2015, when Donald Trump wasn't going to get the nomination, when Donald Trump certainly wasn't ever going to be elected president -- and floundered. And got bad ratings, wasn't doing well. Was the show going to last? Sixteen months later, for the first time ever, the Late Night with -- Late Show with Stephen Colbert beats what was then the number one show, Tonight Starring Jimmy Fallon. What happened 16 months later? Donald Trump was -- Donald Trump's first full week as president. And as Colbert became the delightful, brilliant, wonderful sort of face of the resistance on late-night television, he assumed that number one role in late-night from then on. He has a third more viewers than the show hosted by the guy who patted Donald Trump on camera when he came on his show. So, that's one example. Saturday Night Live -- the season of Saturday Night Live that encompassed candidate, nominee, winner -- President Trump -- for the first time, 2016, '17, was -- had -- and included my friend and collaborator Alec Baldwin impersonating him, badly or well. You be the judge -- had the largest audience, Saturday Night Live, for a quarter century. I think there's a reason for that and I think it's still Donald Trump. It's still happening. This fall's first episode, in September, had -- was the highest rated first episode of Saturday Night Live in seven years. So, the other part, which was harder to judge -- more subjective -- which is the creatively, substantively question. Seems to me that this president and the crooks and liars who work for him -- excuse the Trump bashing -- and who enable him provide a kind of unprecedented geyser of rich material for political humor and satire. The downside of Donald Trump and these people who work with him is that everybody thinks they're a comedian because it is, indeed, so obvious and so easy. And even some professional comedians were indulging as soon as he was running the ""Huge"" as a joke, or, ""Look, he's orange,"" and easy, bad jokes, because it looked so easy and because he's such a clown, a scary clown, like all clowns. But still, he's -- it's -- he makes comedy seem easy. But in fact, I think, for professional comedians and satirists and humorists, like those who write ""Veep,"" that actually raises the bar for what they have to do to be successful, that it ups everybody's game in political comedy. So, the delightful and brilliant Sara aside, I think what -- what Trump does is make life very, very difficult for hack comedians, for uninteresting comedians, and raises the -- raises everyone's standards. In that sense, he is certainly good for political comedy. There was a great example just a month ago on Saturday Night Live. The Matt Damon impersonation and performance of Brett Cavanaugh was, for my money, the best piece of political comedy I had seen in a long, long time. There's no question that that was, to me, a brilliant piece of political comedy that we have pretty much only Trump to thank for. And, by the way, it had 22-odd million YouTube views, which, if it were a TV show, it would make it number one, so also fits the commercially successful bill. And I don't think -- again, from my personal experience going on the road to promote this -- this parody Trump memoir with Alec Baldwin last year, these theaters full of people who were so delighted to laugh, not to just clap and not -- but if Alec fell into his Trump impersonation for five seconds, it wasn't a one-man Trump show, it was a discussion where he would occasionally do his impersonation of Trump. There was such a sense of catharsis and pleasure in the audience, it certainly convinced me in a visceral way I wouldn't have had from simply staring at a screen all day that the experience of comedy about Donald Trump is indeed very gratifying to those who appreciate it. They are dying to laugh in this -- in these troubled, terrible times. And to me, yes, the stakes are very, very high, higher than they've ever been. But is that bad for comedy? I don't think so. Thanks very much.  I do want to thank Intelligence Squared for inviting me to be here tonight to argue the premise that Donald Trump is not bad for comedy, an issue I have felt passionate about for over a quarter of a century. As my colleague, Kurt, pointed out, we're not here -- the bar for us, for our team, is not to argue that Donald Trump is good for comedy, though I'll take that position at least partially, but that -- simply that he's not bad for comedy. And in that regard, I would ask you all to consider the contrapositive situation in which we might have found ourselves if things had gone very differently on Election Day 2016, which is that we would have perhaps President Jeb Bush or President Marco Rubio or President Hillary Clinton, or even President Bernie Sanders. Would any of those people -- with maybe the possible exception of Bernie -- have been better for comedy than Donald Trump? I don’t think so. I think we would be in a situation where we would see not only the shows that Kurt brought up with significantly lower ratings, but conceivably some of them off the air altogether. So -- and the other question is -- so, when we talk about -- you know, as Kurt pointed out, we’re not arguing whether Donald Trump is good or bad, and we’re not arguing whether Donald Trump is good or bad at comedy. But I would argue that Donald Trump, whether or not you think he’s funny, uses comedy, particularly ridicule, very effectively. And so, in that sense, he’s good for comedy in that he’s proven, in a way that many people haven’t, particularly the large amount of topical comedy that operates inside what -- I think Eli Pariser coined the phrase “a filter bubble,” but essentially preaching to the choir. Donald Trump actually gets his audience, and possibly some people on the fringes of his audience, worked up and on his side, and changes their minds by virtue of the way that he uses ridicule. And that is not something that happens perhaps as often as those who work in comedy like to think it does. I’m not sure if Jonathan Swift ended the potato famine. I have a feeling that maybe, if we looked into it carefully, we would find out that he didn’t. I’m not sure what Horace and Juvenal did and whether people at the time thought they were a laugh riot and took to the streets in an actual riot in response to anything they wrote, but Donald Trump’s use of ridicule, of sort of visible contempt -- whether or not you think it’s funny; whether or not you think it’s particularly good comedy -- is inarguably, I would say, a form of comedy, and I think an example that maybe is top of mind for a lot of us here tonight, because it’s comparatively recent, is his referring to Senator Elizabeth Warren as Pocahontas -- -- which one person seems to think is funny. But the rest of you, maybe not so much. And I’m not going to express an opinion about that as an acknowledged professional in the area, but I’ll say it forced her to do something -- take a DNA test and then deliver a phone book of results -- which I would say, at least at this point, appears to have been a terrible error, possibly one that’s maybe disqualifying in terms of her ambitions to be president. So, that’s an effective use of comedy that is good for comedy in that it proves its potency, but which perhaps is a bad thing in every other way that you can think of. However, if you agree with that premise, I believe you still have to support our side of the argument. So, I’ll turn back the last minute of my time to the debate, which I think you’re probably all waiting for. I will report to you listening on radio or on the podcast that our opponents have left the stage -- -- and I don’t know. They were shaking their heads, and we’re just going to try and carry on. So, vote no; Donald Trump is not bad for comedy. That’s what we’re for?  ",1.0
for," What -- I mean, I've took a little issue with the wording. It's, like, you know, people are actually dying because of Trump. So, they're not dying to laugh, maybe. But I feel like they're -- it depends on the audience. You know, people coming to see Alec Baldwin are coming to see him because they like what he's done, you know, regarding Trump. So, I'm coming at it from like, I'm getting, really, a mix of people when I perform. And it's not partisan. I really think a lot of people just don't want you to bring up politics right now in a comedy club, or in a way that seems attacking. But right now, even just a mention of something that seems attacking -- I feel like people come to a -- it's the only art form that people show up to. They'll go, ""Let's go see comedy tonight,"" and they won't research what kind of comedy it is. So, I'll get people in the audience leaving if they feel like I've -- you know, I'm not on their side or heckling in a way that's very political. And then I'm angry. And now, I don't know what to do with that anger, necessarily, in the moment. You hope to be talented enough to turn it into a hilarious joke, but sometimes that's really difficult in the moment. So, yeah. I think, yes, people need to laugh right now. They do. They need a release. I just take issue with -- that Trump jokes are necessarily the way to do that.",2.0
against,"Again, the -- when we talk about comedy, it's not all one thing that has to be -- have its maximum appeal to everybody, whether they're Trump supporters, whether they're Trump haters, or whomever. All comedy, it seems to me -- or nearly all comedy, and humor, and satire; we're not only talking about stand-up performed comedy -- has, you know, an audience. And so, the audience for political humor may not be, you know, most of -- many of your audiences. But there is, obviously -- and in my more limited experience, this fervent desire for Trump comedy, for better or worse. I would also say that, to the idea that, ""Oh, Trump is too terrible and Trumpism is too terrible for -- to deal with in a comedic fashion.” I mean, one of the greatest movies of all time, ""To Be or Not to Be"" about -- made fun of Nazis during the World -- during World War II. The great film -- the great Stanley Kubrick film, ""Dr. Strangelove,"" made fun of the end of the world in the nuclear Armageddon at the height of the Cold War. So, the idea that, somehow, because this guy, and what he represents, and the movement he is leading is so terrible -- which I gladly stipulate -- is not to me an argument that, like, you know -- -- comedy and humor is not the way to go. And that's why you became a pro-war guy.",2.0
for,PJ O’Rourke: That took years and years.,2.0
against,"  John Gonvan . I don't know for certain whether or not Trump's ridicule changes mind in the immediate present. I think the fact that he has a penchant for that kind of contemptuous behavior is something that people like about him. And, you know, before Trump emerged as a political candidate, there was no Trump base to speak of. So that's an aspect of his personality that I think has drawn people to him. And whether or not it's -- it's changed minds, it certainly has proven politically effective and is sort of essential -- -- to his appeal. I have -- you got me. Yeah, well, I didn't make the question. Remember, I -- I have to win whatever way -- whatever way I can. And, you know, it's -- I mean, Foster has debated for millennia what the -- what the definition of the good is. But we've come up with a couple, that it's good for -- commercially for late night comedy, that it's good for making -- demanding a higher standard of comedy in general. And so -- You see what he's doing here, people. Don't fall for this.",2.0
for," I mean, you know, Kurt suggested that I'm a hack, and that's fine. I know you did. But, no. I mean, I agree, it is -- it is -- sets a higher standard, I guess in that the pool is flooded and you have to separate yourself. If you're going to do a Trump joke, it has to be different. And that, of course, is a challenge. But that doesn't mean that, you know, that's -- that's kind of the case with whatever is the big thing in the news at the time or what the Zeitgeist is. You know, there's a point where everybody's making the same joke, and you have to make sure you're not -- that your joke is unique to your point of view. That's how you sort of like buttress off like being hackie is making sure it's unique to your voice. I think oftentimes when comedians are accused of stealing jokes, it's because they're usually doing a joke that's pretty broad, that anybody could say. But I think for Trump, you know, I'm just going to always go back to the fact that, like, yeah, you know, a movie making fun of Hitler, great. But I would have rather had not had Hitler. Do you know what I'm saying? So, like that's -- -- I can't -- yeah, I know we -- But for me, to me, Trump is bad for comedy because Trump is bad for the world. I can't get around that, you know. It just always comes back to that for me.",2.0
against,"I mean, I do think there was -- to -- the argument I was making earlier about other presidents. I mean, I think we can look at a moving -- moving rapidly past whether or not we're pro or against Hitler. I do think we can look at a particular low-water mark in what I guess you could call political comedy, but only barely, which was -- which was the Clinton presidency when Jay Leno did two and a half years of Monica Lewinsky jokes, which I have to believe -- I don't know this for a fact -- but that, you know, he was sick of very quickly. But that was what constituted political comedy in that -- in that moment. And what you have with Trump is this -- you had a single subject under Clinton that dominated all others. And with Trump, you have this, you know, frequently commented on kind of cornucopia of hourly riches of things to use as an actual premise. And I'd say in that regard, it's not simply raising the bar in terms of demanding a higher quality, but it's also a much more vigorous workout for comics. And let me just think -- since I think specific examples of great comedy that come out of this are useful, and ones that maybe a lot of people have seen, I think of another Saturday Night Live sketch from before his election, one of -- this serious of sketches they do called ""Black Jeopardy,"" where the basic premise is -- and it was a beautifully done, incredibly sympathetic -- the absolute opposite of ridicule of Trump supporters that PJ warned about. Where Tom Hanks plays a Trump supporter who finds, along with the black contestants on ""Black Jeopardy,"" that they have a lot in common. It was -- it was a genius piece of writing. And -- and made people of all sorts, I think, think if not more sympathetically, at least differently and perhaps more sympathetically about the set of mental habits that led people to be Trump supporters and that makes these apparently very different people all American. So, their -- and I could go on. There are -- there are examples of brilliant comedy out of the Trump -- -- nightmare.",2.0
