side,script,round
for,It's great to be here. Thank you for having me.,
for,Thanks for having me. It's an honor to be here.,
against,Great to be here. ,
against,Thank you for having me.,
against,"I want to start by talking about the first time that I rode in a self-driving car, which was back in 2007. I was writing a story about the grand challenge, the DARPA Grand Challenge, and I heard about these kids who were building a self-driving car to drive it through the desert and I thought oh, that sounds like a fantastic story, and so I went to ride in it. I got into the car, and I thought I was going to vomit. I thought I was going to die, and then I thought I was going to do both at the same time. So, what the car did was it was in an empty parking lot at a Boeing plant in south Philadelphia and the car had to steer on a big curve through the parking lot and it headed straight at a giant cement pilon and it failed to detect this giant cement pilon and we almost ran into it, inches away from running into it. And it did not inspire confidence in me. And so in 2007, I thought oh well, you know, this sounds nifty, but these engineers are saying oh, it's not going to be available, this technology, for five years and I thought ah, I don't know if it's ever going to be and I kind of forgot about it. So, fast forward in 2016, when I started hearing again that self-driving cars are five years in the future and I wondered, did they actually fix all of the problems that I observed in 2007? And the answer is no. And in fact, advocates for self-driving cars have been saying that they're coming soon since at least 1991. With all of these delays and with all of these futures that have failed to materialize, I think it's time to ask will self-driving cars ever work? I started my career as a computer scientist and then I quit to become a journalist. And I have a new book out called, ""Artificial Unintelligence: How Computers Misunderstand the World."" It's about the inner workings and the outer limits of technology. So, I've spent the past couple of years thinking about why there's a really big gap between what people imagine technology can do and what technology can actually do. And so, the self-driving car is a really good place to examine the gap between imagination and reality. There are a lot of misconceptions around artificial intelligence. A really easy definition that I like to use is that artificial intelligence is a sub-field of computer science the same way that algebra is a sub-field of mathematics. And inside artificial intelligence we have other sub-fields like machine learning and buzzwords like neural networks. There's a little linguistic confusion around these terms because when you say artificial intelligence, you say machine learning, it sounds like there's a little brain in the computer, right? And it kind of triggers all of our Hollywood imagination. And so, this confusion extends to self-driving cars. When we think about the artificial intelligence inside self-driving cars, people kind of assume that the car is thinking. It's not thinking. It's sub-routines. It's computing, which is a really important distinction. And the AI inside autonomous vehicles is very, very impressive. It is an amazing feat of engineering. It is not safe, but it is extremely impressive. So, let's look at one of the ways that the artificial intelligence fails. The thing that the car needs to do when it comes up to say a stop sign is it needs to take in sensor information from the world, identify that there's a stop sign, and then trigger sub-routine to slowly come to a halt at the line in front of the stop sign. And the problem is that the image recognition algorithms that are inside the car are very brittle. They're very easy to defeat. So, if I were to do something simple like take a sparkly unicorn sticker and put it in to the stop sign, then the car would fail to recognize the stop sign as a stop sign and would go through the intersection and cause an accident. Another thing that engineers are not talking enough about is the environment inside a self-driving car. Think about the way that harassment works inside ride share vehicles now. We know that women are routinely harassed inside ride share vehicles by other passengers and one of the reasons that I personally appreciate public transportation is that there is a train conductor, there is a bus driver. There's somebody with moral authority that is recognized inside that space. So, if we take away the bus driver, we take away the moral authority, we take away a degree of safety and I don't know that that's something that we want to do as a society. I'm also going to ask a provocative question. I talked to a lot of taxi drivers and what they said across the board was that people are kind of gross in taxis. Who will clean them? Lots of people get car sick. Think about that.",
for,"The last 15 years this has been my life. I was there in the desert the first year when we were challenged to drive 150 miles across the desert and that year, we drove seven and then basically burst into flames. And so, you know, no we weren't quite ready yet, but a year and a half we -- later we came back, and we had six vehicles finish the challenge that year. And so, we got on our soapbox and we said, this technology is coming. It's getting better faster. We then had the third grand challenge and this time the idea was to drive around an abandoned air base and some brave souls, some stunt drivers actually, got in vehicles and interacted with the cars on the road that day and they were moving around and creating traffic and after 60 miles five vehicles finished. Now, it wasn't without excitement. One big truck drove into a building. You know, two other cars bumped into each other. But this was more than a decade ago. And this technology is advancing rapidly since then. For me, I've seen the first time that a blind man rode in a self-driving car by himself through a city. I've also seen the first time the police pulled over a self-driving car, and, you know, the need for us to explain what's happening with the technology and the community, and that's why I'm here today. And let's talk about safety first. Worldwide 1.3 million people die on our roads. About 40,000 people die on America's roads every year. That's the equivalent of four 738 Max 8s falling out of the sky every. Where's the outrage? The status quo is incredibly broken, and we have the opportunity to do something about this. The good news is that 96 percent of these accidents are due to human error, people making mistakes behind the wheel. And the reason why we have these accidents is due to a combination of people drinking, being distracted, and being tired. We need to find a way to bring another solution to bear and in this case the solution is tantalizingly close and that is self-driving, driverless vehicles. But let's ask the question why do people do these things in the car. Fundamentally, people are really bad at estimating risk and their ability. You know, it turns out that more than 80 percent of Americans believe they are above-average drivers, so think about that for a moment. And then the second is that time is precious.  And so, when we have the opportunity to pull a cellphone from our pocket and indulge in something fun in the midst of the tedium of driving, we do so, and at great risk to ourselves and the public. There’s a very human cost to this, and there’s a huge economic cost as well. It turns out the average American commutes about 55 minutes a day; there’s about 128 million people who do that. If you multiply that by the average hourly wage in the U.S., which I looked up today -- it’s about $28 -- that means we are spending $3 billion a day to have the privilege of commuting. Anyone who says they like driving doesn’t enjoy commuting, and we can fix that for them. Imagine those people coming home at the end of the day, instead of cursing about the experience they just had, having had the chance to use that time productively or had the chance to read a book or relax or engage in a debate. Really, the argument shouldn’t be “Do we hail the driverless car?” It’s “Do we really accept the cost and the loss of life, accept it with the status quo?” And if we don’t, then this is the technology to deliver that.",
against,"Let’s say we could get the technology to be perfect. Who stands to benefit the most from driverless technology? Who is dying on America’s roads? If we look at road fatalities over the last 20 or 30 years, there has, in fact, been a drop, in terms of the volume of people that are dying on the roads. But it turns out that that drop has not been uniformly shared across the socioeconomic spectrum. Sam Harper , a wonderful epidemiologist at McGill, has done some work on this, and what he has found is truly worrying. If you are an American with a college degree or higher, the chances of you dying on the road has gone down over the last three decades, but if you have less than a college degree, the chances of you dying on America’s roads has actually gone up. And one reason why is because less educated people generally tend to make more money -- less money, excuse me -- and as a consequence of that they are more likely to own older vehicles that lack advanced safety features, things like rear-facing cameras, blind spot detectors, automated braking. Put simply, if there is one group of Americans that stands to benefit from driverless car technology, it’s poor people, which raises a very interesting question: can poor people actually afford it? And we’ve crunched the numbers, and what we have found is that they cannot. In fact, on a per-mile basis, riding in a driverless taxi would be at least three times higher than owning an older vehicle today -- three times higher. This raises a very interesting question. While driverless car technology may, in fact, have the potential to improve public health, to save lives, whose lives are we actually saving?",
for,"Defend “tantalizing?” It’s a good word. I was thinking it was on the SATs. So, I think you will see within the next five years small-scale deployments of this technology. My former team at Google has deployed vehicles where they were driving around with no operator in them. They’re not yet ready for full-scale deployments, and they’re doing the right thing and being very safe and thoughtful in that deployment. But we can see this technology on the road; our team engages with it every day. And I think probably one of the strong points is just the amount of economic investment in the space. Some very smart people are in investing significant dollars behind this technology to push it forward.",2.0
against,"I actually used to believe that the self-driving cars were close, and then I went in, and I read the code, and I read the training data. I looked at the training data, and I realized that a lot of the kind of everyday issues that we cope with as drivers are not represented in the training data and are not accounted for in the code. So, I think about weird things that happen when you’re driving. So, my personal weirdest thing that ever happened while I was driving was, I was going down a twisty road in Vermont, and all of a sudden, there was a moose just standing in the middle of the road, just looking at me. And I thought, “Wow.” It never before occurred to me that I was going to have to reckon with a moose when I was driving. And so, I could very quickly update my mental model that, oh, yes, there are going to be moose in Vermont, and there are going to be large mammals that I’m going to have to navigate around as a driver.",2.0
for,"This is the thing that I actually do know a little bit about. So, well, being Canadian, we’re familiar with meese -- -- and working in this space. So, I think that this longtail argument for rare events -- I think there are two ways that I think about that as maybe not as big a deal as others do. One is when you have teams of people that have been working on this for a decade, we’ve thought pretty hard about this stuff. The idea that an animal might be on the road is not totally surprising concept, particularly if you look at safety statistics. The other thing that I would think about is that, really, a lot of those rare events -- what it boils down to is not hitting the thing.  You know, it might look like a moose; it might look like a tree, it might look like a sparkly unicorn. You know, it might look like any of these things, but at the end of the day, the goal is don’t hit the stuff in the road. And so, a lot of that really boils down to something relatively straightforward.",2.0
against,"I really am, I really am, because -- I mean, one of the things that I really like that Chris has said in the past is, Chris, you have a YouTube video, where you talk about weird stuff that has been observed by the Google cars, and so there’s a clip where you’re talking about a woman in a wheelchair chasing a duck -- -- around the street. And I thought, “Wow, that is a really great example of something that I never would have imagined that I needed to write code against if I were programming this car.” But the category of things that happen in the world that you can’t write code against is actually -- you know, is really vast, and so you have cases like in Australia when the cars malfunction when faced with kangaroos.  Because, like, yes, we can absolutely program against moose. Like, we can program against North American land mammals, and we can program against, you know, North American birds, but then we get to Australia, and we’re into the kangaroos, and they’re totally different. And so, humans are really flexible -- we can update our mental models very quickly and easily -- and these kinds of things are not easy to update in code. They’re actually very expensive.",2.0
